arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Dia 15:;;N/A:  | N/A:  | N/A: ;;;PreBar;cap.;;;;;Dia 15: -T.mpico en 12 dias gol. mej. Zona Libre, cap. PreBar, ton. 02. con efectos, & J. Demestre y op.-Passjero 1 -Sevilla y Santiago do Caba en 60 dias barg. esp. 8am;mej.;Zona Libre;;;gol.;1872_01_16;Sevilla;;
Día 18:;;;;;Petogrew;cap.;;;;;Carreins -New York en 18 dias berg. am. Joele, cap. Petogrew;am.;Joele;;;berg.;1872_01_16;New York;;
Día 10:;;N/A: ;;;Olver;cap.;;;;;y Carreras Manzanillo en 10 dias pol. cap. Josefins, oap, Olver, ton. 13, oon efectos de cabotaje, á Olano, Torres y;;Josefins;;;pol.;1872_01_16;Manzanillo;;
Día 24:;;;;;;cap.;;;;;St John (N. B.) oa 24 dias, gol. ing. Moselle, cap.;ing.;Moselle;;;gol.;1872_01_18;St John (N. B.);;
Día 12:;;;;;Brown;cap.;;;;;New York en 12 dias, berg. am. Angelia, cap. Brown,;am.;Angelia;;;berg.;1872_01_18;New York;;
Día 33:;;N/A: ;;;Etelvina;cap.;;;;;-Gijon en 33 dias, berg. gol. cap. Etelvina, oap. Valo, ton. 6), oen efectos, á R. Fernandez.. Pasajeros 4.;gol.;;;;berg.;1872_01_18;Gijon;;
Dia 18:;;N/A:  | N/A:  | N/A: ;;;Phillips;cap.;;;;;Dia 18: De New York en 6 dias vap. amer. Cleopatra, cap. Phillips, tone. 1045, con efectos, & Zaldo y O-Pasajerog 6. - New York y Nassau on 63 dias vap, amer. Colum.;amer.;Cleopatra;;;vap.;1872_01_19;New York;;
;;N/A:  | N/A: ;;;Van Sice;cap.;;;;;bia, cap. Van Sice, tons. 1971, con efectos, & Drain y;;;;;;1872_01_19;;;
Día 46:;;;;;Ibarra;cap.;;;;;Londres en 46 dias frag. esp. Ada, cap. Ibarra, ton.;esp.;Ada;;;frag.;1872_01_19;Londres;;
Día 14:;;N/A:  | N/A: ;;;Solá;cap.;;;;;cap. Solá, tons. 230, con frutos, & J. Torres y CPasaje. 2. _ N, York en 14 dias frag. am. S. H. Jackson, capitan;am.;S. H. Jackson;;;frag.;1872_01_19;Nueva York;;
Día 49:;;N/A:  | N/A: ;;;Hulchuison;cap.;;;;;Maroloh, te. 210, con efectos, al capitan. _ Froon y Matanzas en 49 dias, frag. am. Jane Adellne. cap. Hulchuison, tons. 268 con carbon de piedra;am.;Jane Adellne;;;frag.;1872_01_19;Matanzas;;
Día 10:;;N/A:  | N/A: ;;;Steedman;cap.;;;;;Eo, tons. 1390, con efectes, & G. Nelson-Pasjeros 13. -Bristol on 10 dias gol am. Coadora, cap. Steedman,;am.;Coadora;;;gol;1872_01_20;Bristol;;
Día 13:;;N/A: ;;;Davis;cap.;;;;;ton. 167, con vivores, á Melville. -Boston on 13 dias gol. am. Aloyone, cap. Davis, ton.;am.;Aloyone;;;gol.;1872_01_20;Boston;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Waterhome;cap.;;;;;cap. Tuttle, too. 220, con papas, & Raurell Ha -Portland en 13 dias borg. am. Merriwa, cap. Waterhome, ton. 252, con cortes de cajs & M. Moll y op. -N. York en 15 das berg. am. Alice starret, cap.;am.;Merriwa;;;borg.;1872_01_20;Portland;;
Día 11:;;;;;;cap.;;;;;г ср -Wilmington en 11 dias gol. am. Custro Sisters, cap.;am.;Custro Sisters;;;gol.;1872_01_20;Wilmington;;
Día 17:;;N/A:  | N/A: ;;;Ea;cap.;;;;;Shrover, ton. 258, con tab'as, & M. Moll y cp. -Wilmington en 17 dias berg. ing. Usion, cap. Ea;ing.;Usion;;;berg.;1872_01_20;Wilmington;;
Día 1:;;N/A: ;;;Lotter;cap.;;;;;ton, ton. 114, con viveres, à Wade, Belt y op. -C. Luego en 1 dia gol. am. Invincible, cap. Lotter,;am.;Invincible;;;gol.;1872_01_20;;;
Día 20:;;;;;Reed;cap.;;;;;Dis 20: o New Orleans on 3 diaa vap. am. Liberty, cap. Reed,;am.;Liberty;;;vap.;1872_01_21;New Orleans;;
Día 77:;;N/A: ;;;O.ive;cap.;;;;;Paysandy Cardonas on 77 dias barg. eap. Laureano, cap. O.ive, tons. 133, con tasajo, á Porta Ramon;;Laureano;;;barg.;1872_01_21;Porta Ramon;;
Día 14:;;;;;Planas;cap.;;;;;Carreras. -Manzanillo en 14 dias pol. esp. Linda, cap. Planas,;esp.;Linda;;;pol.;1872_01_23;Manzanillo;;
;;N/A:  | N/A: ;;;Watts;cap.;;;;;Neil cap. Watts, tons. 1010, con carbon à la Empresa 1 gas;;;;;;1872_01_23;;;
Día 9:;;N/A:  | N/A:  | N/A: ;;;Caralucin;cap.;;;;;cap. Panki, tons. 137 en lastre á R. de la Concha. -Progreso en 9 dias bea, esp. Conchita, cap. Caralucin tons. 196, con efectos á R. de la Concha.;esp.;Conchita;;;bea;1872_01_23;Progreso;;
Día 54:;;N/A: ;;;Bie;cap.;;;;;-Cardiff en 54 dias berg. nor. Olivia, cap. Bie, tou. 263,;nor.;Olivia;;;berg.;1872_01_24;Cardiff;;
Día 17:;;;;;Martin;cap.;;;;;Boston on 17 dias berg. am. Sportman, cap. Martin,;am.;Sportman;;;berg.;1872_01_24;Boston;;
Día 43:;;;;;;;;;;;yemp _Sevilla Cadiz y Matanzas en 43 dias berg. gol. esp.;esp.;;;;berg.;1872_01_26;Sevilla;;
Día 21:;;N/A: ;;;Jeppsen;cap.;;;;;Swansea en 47 dias barca sueca Gustava. cap. Jeppsen, ton.320, con carbon de piédra, á Sobrinos de Șamáy Carreras. - St. John (NX. B.) en 21 dias gol. ing. W. A. Gibson;sueca;Gustava;;;barca;1872_01_27;Swansea;;
Día 25:;;N/A: ;;;Earton;cap.;;;;;Dia 25. Do Granton y Sagala Grande en 58 dias berg. Ing. Stella, cap. Earton, ton. 350, con carbon de piedra á;Ing.;Stella;;;berg.;1872_01_30;Granton y Sagala Grande;;
Día 3:;;;;;;cap.;;;;;-New-York en 3 dias vap. am. City of Mérida, cap.;am.;City of Mérida;;;vap.;1872_01_30;New-York;;
Día 6:;;;;;Bonet;cap.;;;;;-Cienfuegos en 6 dias pol. esp. Diligencia, cap. Bonet,;esp.;Diligencia;;;pol.;1872_01_30;Cienfuegos;;
Dia 30:;;N/A: ;;;Suthergreen;cap.;;;;;Dia 30: De St. John (N. B.) en 19 dias berg. inglés Wesley & Seymour. cap. Suthergreen, ton. 35%, con cortes de caja;inglés;Wesley & Seymour;;;berg.;1872_01_31;St. John (N. B.);;
;;N/A: ;;;Davis;cap.;;;;;cap. Davis, tons. 209, con efectos, á Melvill, Finlay y;;;;;;1872_02_01;;;
Día 16:;;N/A:  | N/A: ;;;Ronault;cap.;;;;;New York en 16 dias barca inglesa Union, cap. Ronault, tons. 310, con heno y carbon do piedra, á Zaldo y Comp.;inglesa;Union;;;barca;1872_02_01;New York;;
;;N/A: ;;;Merriam;cap.;;;;;Laura B.. cap. Merriam, tons. 278, con cortes de caja,;;Laura B.;;;;1872_02_03;;;
Día 19:;;;;;;cap.;;;;;New York en 19 dias gol. amer. Paul Seareip, cap.;amer.;Paul Seareip;;;gol.;1872_02_06;New York;;
Día 11:;;N/A:  | N/A:  | N/A: ;;;Tomás;cap.;;;;;Aguadilla en 11 dias pol. cap. Tomás, cap. Roses, toneladas 167, con café, & A. Serpa y cp.;;;;;pol.;1872_02_06;Aguadilla;;
Día 16:;;N/A:  | N/A: ;;;Staules;cap.;;;;;New York en 16 berg. gol. amer. Mariposa, cap. Staules, tous. 263. con duelas á Ely v Bollag.;amer.;Mariposa;;;berg.;1872_02_06;New York;;
;;N/A:  | N/A: ;;;Agnes;cap.;;;;;francés Citadeloupe, cap. Offret, ton. 1:00, con efec1 Care, H. y Watson.-Pas. 36. - St. John (N. B) en 21 dias berg. am. Gilmore Mereditt. cap. Agnes. tom. 210, con cortes de caja. á Zaldoy P _ Honduras) en 5 dias gol. hol. Colibri, capitan;am.;Gilmore Mereditt;;;berg.;1872_02_08;St. John (N. B);;
;;N/A:  | N/A: ;;;Thomp2.;cap.;;;;;con efectos, á D. Mc Kellar-Pas. 3. Cay » Hueso en 2 dies gol. ing. Ransom, cap. Thomp2. ton. 8. con ganado vacio, á S. C. Burnham'y;ing.;Ransom;;;gol.;1872_02_08;Hueso;;
Día 10:;;;;;;cap.;;;;;-Santiago de Cuba en 10 dias, berg. esp. Carlos, cap.;esp.;Carlos;;;berg.;1872_02_09;Santiago de Cuba;;
Día 10:;;;;;Wells;cap.;;;;;Din 10: De Mobila en 7 dias gol. ain. Helen Augusta, cap. Wells,;ain.;Helen Augusta;;;gol.;1872_02_11;Mobila;;
Día 11:;;;;;;cap.;;;;;-Manzanillo en 11 dias berg. gol. esp. Romano, cap.;esp.;Romano;;;berg.;1872_02_11;Manzanillo;;
Día 56:;;;;;Ahlberg;cap.;;;;;Marsella en 56 dias frag. rusa Finland, cap. Ahlberg.;rusa;Finland;;;frag.;1872_02_11;Marsella;;
Día 20:;;;;;;cap.;;;;;-X. York en 20 dias berg. amer. Minnie Traub, cap.;amer.;Minnie Traub;;;berg.;1872_02_11;X. York;;
Día 22:;;;;;Rendell;cap.;;;;;-Boston en 22 dias gol. am. Sylvan, cap. Rendell, ton.;am.;Sylvan;;;gol.;1872_02_11;Boston;;
;;N/A:  | N/A: ;;;Strandberg;cap.;;;;;ples, cap. Strandberg. tons, 927, en lastre, á la Comjama de acendals-Condace 132 colonos asiáti;;;;;;1872_02_13;;;
Día M:;;N/A: ;;;Pennington;cap.;;;;;Dia M: De New Orleans y Cayo Hueso en 1 dia vap. mn. Havaa. cap. Pennington, tons. 885, con efectos, a Lawton;;Havaa;;;vap.;1872_02_15;New Orleans y Cayo Hueso;;
;;N/A: ;;;Morten;cap.;;;;;cap. Morten. tons. 1150, con 4 Drainy (pP. 36.;;;;;;1872_02_16;;;
;;N/A: ;;;Touse;cap.;;;;;cap. Touse, tons. 324, con duelas á Pardo, Infante y;;;;;;1872_02_17;;;
;;N/A: ;;;Vidal;cap.;;;;;Antonio, cap. Vidal, tons. 130 con frutos, & M. Saenz;;;;;;1872_02_18;;;
Día 4:;;;;;Santísima Trinidad;cap.;;;;;CAULF 4 dias berg, gol. cap. Santísima Trinidad.;gol.;;;;berg;1872_02_18;;;
Día 6:;;N/A:  | N/A: ;;;White;cap.;;;;;Perez. tons. 355, con frutos, á la órden-Pasajeros 27 -Panzacola en 6 dias gol. ing. Lottie C. cap. White;ing.;Lottie C.;;;gol.;1872_02_20;Panzacola;;
Día 31:;;N/A: ;;;Lar;cap.;;;;;tons. 465, con barina. à la órden —Liverpool en 31 dias frag. esp Cosmopolita, cap. Lar;esp;Cosmopolita;;;frag.;1872_02_20;Liverpool;;
Dia 21:;;N/A:  | N/A: ;;;Offret;cap.;;;;;Dia 21: Veracruz en 4 dias vap, francés Guadeloupe, capitan Offret, tons. 980, con efectos, á Caro, H. y WatsonPasaj. 53. -New York en 53 dias vap. amer. Morro Castle, cap, Curtis, tous. 1600, con efectos, á Drain y C:-Pasjeros 42. Cádiz en 41 dias berg, esp. Manuel, cap, Ponce, tons. 204, con frutos, á Marzan Hnos-Pasag. 12. -Barcelona en 63 dias ben. esp, Angela. cap. Lluhi, tons, 285, con frutos, á 1. Gassol y C-Pasajs. 2. -Coruña en 30 dias bea. esp. Nemesia, cap. Tejeiro, tons. 21, con efectos, á L. G. Barbon-Pasajs. 67.;francés;Guadeloupe;;;vap;1872_02_22;Veracruz;;
Dia 2:;;N/A:  | N/A: ;;;Herbeat;cap.;;;;;Dia 2: o St. Thomas en 5 dias vap. Ing. Corsica. cap. Herbeat, tons. 353, con efectes, J. V. Crawford-Pasajeros 33. -Beauford en 10 dias gol. amer. Florence Rodgers,;Ing.;Corsica;;;vap.;1872_02_23;St. Thomas;;
;;N/A: ;;;Copp;cap.;;;;;cap. Copp. ton. 108, con maderas, á Sobrinos de Samáy Carreras. - Pazacola en dias frag. nor. Ilas, eap. Dahl, ton. 420;;;;;;1872_02_24;Pazacola;;
;;N/A: ;;;Amengual;cap.;;;;;esp. Beatriz, cap. Amengual, tons. 157, con frutos, a;esp.;Beatriz;;;;1872_02_25;;;
Día 7:;;N/A:  | N/A: ;;;Baker;cap.;;;;;New Orleans Cayo Hueso en 7 dias vap. am. Margaret, cap. Baker tons. 508, con efectos, á Lawton;am.;Margaret;;;vap.;1872_02_25;New Orleans;;
Día 3:;;;;;Reed;cap.;;;;;New Orleans en 3 dias vap. am. Liberty, cap. Reed,;am.;Liberty;;;vap.;1872_02_27;New Orleans;;
Día 74:;;N/A:  | N/A: ;;;Pons;cap.;;;;;Gualeguaich's Matanzas en 74 dias berg, esp. Matanzas, cap. Pons, tons. 212, con tasajo, A Llanuza y;esp.;Matanzas;;;berg;1872_02_27;Gualeguaich;;
;;N/A: ;;;J. Boada;cap.;;;;;Hopkins, tons. 2-1 electos, J. Boada y cp. - St. John N. Bogens dias, gol. hor. 3. B. Hume,;;B. Hume;;;gol.;1872_02_27;St. John;;
Día 12:;;N/A:  | N/A: ;;;Coffin;cap.;;;;;New York en 12 dias g, am. M. J. Staples. cap. Coffin, tons. 280, con cortes y bariilesi Zaldo C;am.;M. J. Staples;;;g;1872_02_27;New York;;
Día 6:;;N/A: ;;;Pl;cap.;;;;;Fapory, ton, 23, con portes de taja á Pardo, infan + w-York en 6 dias vap. am. Cleopatra, cap. Pl;am.;Cleopatra;;;vap.;1872_02_28;W-York;;
Día 3:;;;;;Cath;cap.;;;;;-New-Orleans en 3 dias vap. am. Yazoo, cap. Cath=;am.;Yazoo;;;vap.;1872_02_28;New Orleans;;
Día 26:;;;;;Be;cap.;;;;;Poston en 26 dias gol. ing. Kate Carleton. cap. Be;ing.;Kate Carleton;;;gol.;1872_02_28;Poston;;
Día 6:;;;;;Taylor;cap.;;;;;-Mobila en 6 dias gol. amer. Linda, cap. Taylor.;amer.;Linda;;;gol.;1872_02_28;;;
Día 3:;;;;;WE;cap.;;;;;-Now-Orleans en 3 dias vap. germ. Saxonia, cap. WE;germ.;Saxonia;;;vap.;1872_02_29;Now-Orleans;;
Día 39:;;N/A: ;;;Godfroy;cap.;;;;;St. Jolu (N. B.) y Matanzas en 39 dias gol. am. Mary E. Staples, cap. Godfroy, ton. 217, con cortes d;am.;Mary E. Staples;;;gol.;1872_02_29;St. Jolu (N. B.);;
Día 6:;;N/A:  | N/A:  | N/A: ;;;Van Sice;cap.;;;;;-New-York y Nassau en 6 dias vap. am. Crescent City, cap. Van Sice, ton. 1250, con efectos á Drain y cu;am.;Crescent City;;;vap.;1872_02_29;New-York;;
Día 17:;;;;;Dayer;cap.;;;18-03-XXXX;;Marzo 18 De Filadelfia en 17 dias berg. anier. Ellen H., cap. Dayer.;;Ellen H.;;;berg.;1872_03_02;Filadelfia;;
Día beig:;;N/A: ;;;Cook;cap.;;;;;tons. 212, con panderas, i 31. Molly ép. --Portland en dias beig. anitr. Star. cap. Cook, tous;anitr.;Star;;;ép.;1872_03_02;Portland;;
Día 6:;;;;;Hoxie;cap.;;;;;Filadelfia en 6 dias vap. amer. Juniata. cap. Hoxie.;amer.;Juniata;;;vap.;1872_03_02;Filadelfia;;
;;N/A: ;;;Harriman;cap.;;;;;cap. Harriman, tons. 311, con efectos, á Raurell hermanos.;;;;;;1872_03_02;;;
Día 5:;;N/A: ;;;Vega;cap.;;;;;Nuevitas en 5 dias berg, esp. Pope. cap. Vega, tons.;esp.;Pope;;;berg;1872_03_05;Nuevitas;;
Día 7:;;;;;Mas;cap.;;;;;Tabasco en 7 dias gol. esp. Salvadera, cap. Mas, t;esp.;Salvadera;;;gol.;1872_03_05;Tabasco;;
Día 13:;;;;;Beltran;cap.;;;;;Vicealniranto Mr. Fanshaw. -Ponce en 13 dias pol. esp. Voluntaria, cap. Beltran,;esp.;Voluntaria;;;pol.;1872_03_07;Ponce;;
Día 6:;;;;;Whitemore;cap.;;;;;Mobila en 6 dias gol. am. Anna, cap. Whitemore,;am.;Anna;;;gol.;1872_03_07;;;
Día 30:;;N/A:  | N/A: ;;;Heminevay;cap.;;;;;-Boston en 30 dias frag. Megantcook, cap. Heminevay, ton. 310, con hielo, á Lawton Hs.;;Megantcook;;;frag.;1872_03_07;Boston;;
Día 14:;;N/A:  | N/A:  | N/A: ;;;Patten;cap.;;;;;Dunn, ton. 364, con cortes, á Zaldo y cp. -N. York en 14 dias gol. am. Ralph Carleton, cap. Patten, ton. 333. con adloquines y heno, á Stefani y ep.;am.;Ralph Carleton;;;gol.;1872_03_07;N. York;;
Día 21:;;N/A:  | N/A: ;;;Downing;cap.;;;;;ton. 333, con efectos, à J. V. Crawford-Pasag. 49. -New York on 21 dias berg. amer. Kodiak, cap. Downing, ton. 367, con carbon de piedra, á Zaldo y cp. - Barcelona y Málaga en 26 dias vapor esp. Maria. cap.;amer.;Kodiak;;;berg.;1872_03_08;New York;;
Día 21:;;N/A:  | N/A: ;;;Donnell;cap.;;;;;averias. -Boston en 21 dias barca amer. Marathon, cap. Donnell, ton. 377, con hielo, & J. W. Sanger. --Jacksonville en 10 dias gol. amer. J. W. Maitland,;amer.;Marathon;;;barca;1872_03_08;Boston;;
Día 35:;;N/A: ;;;Colcord;cap.;;;;;cap. Colcord, ton. 176, con maderas, á Sauvalle, Finlay y comp. - St. John (N. B.) en 35 dias berg. ing. George, cap.;ing.;George;;;berg.;1872_03_08;St. John (N. B.);;
Día 5:;;;;;;cap.;;;;;Dia F. Do New-York en 5 dias vap. am. City of Mérida, cap.;am.;City of Mérida;;;vap.;1872_03_09;New-York;;
Día 5:;;N/A:  | N/A:  | N/A: ;;;Timmerman;cap.;;;;;Veracruz y Progreso en 5 dias vap. am. City of MSxico, cap. Timmerman. ton. 1027, con efectos & Zaldo y cp. Pasaj, 14.;am.;City of MSxico;;;vap.;1872_03_09;Veracruz y Progreso;;
Día 43:;;N/A: ;;;Kika;cap.;;;;;Cádiz y Matanzas en 43 dias bea. cap. Kika, cap. Alvado, ton. 172, con frujos á R. Morales. -Do Wilmington en 17 dias berg. am. Helen Maria,;am.;Helen Maria;;;bea.;1872_03_09;Cádiz y Matanzas;;
Día 1:;;;;;Concepcion;cap.;;;;;Mariel en 1 dia frag. cap. Concepcion, cap. Puton,;;;;;frag.;1872_03_09;Mariel;;
Día 8:;;N/A:  | N/A:  | N/A:  | N/A: ;;;('ook;cap.;;;;;"Dia 8: St. John (N. B.) eu 30 dias gol. ing. Mary C., capitan ('ook, tons. 104, con maderas & Wado, Bell y cp."" -New Orleans en 4 dias vap. am. Tappahannock, cap. Reed, tons. 500, con efectos á F. K. Sowers-Pasageroš 2 -St. George (N. B) en 28 dias berg. ing. Sarah Ellen, cap. Gulford, tons, 307. con maderas: la órden -St. John (N. B) sus dias hea, ing. Nereid, cap Cornish, tons. 560, con cortes de coje: Zaldo y C*";ing.;Mary C.;;;gol.;1872_03_10;St. John (N. B.);;
Día 3:;;N/A:  | N/A: ;;;Gates;cap.;;;;;New Orleans eu 3 dias vap. ane. Victor, cap. Gates, tons. 1320, con efectos, á 1. Mc. Kellar.;;Victor;;;vap.;1872_03_13;New Orleans;;
Día 3:;;N/A:  | N/A:  | N/A: ;;;Hoxic;cap.;;;;;New Orleans en 3 dias vap. ame. Juniata. cap. Hoxic, tons. 1215, con efectos, á G. Neilson. Pasajeros 18.;ame.;Juniata;;;vap.;1872_03_13;New Orleans;;
;;N/A: ;;;Ojiuaga;cap.;;;;;de Cuba, cap. Ojiuaga, tons. 500, con frutos, a Samá,;;;;;;1872_03_13;Cuba;;
Día 14:;;;;;Ford;cap.;;;;;Filadelfia en 14 dias berg. ame. Jeremiah, cap. Ford,;ame.;Jeremiah;;;berg.;1872_03_13;Filadelfia;;
Día 20:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Tupper;cap.;;;;;Boston en 20 dias berg. am. II. Houston. cap. Tupper, ton. 230, con efectos, & Wade, Bell y comp.;am.;II. Houston;;;berg.;1872_03_14;Boston;;
Día 1:;;;;;Pye;cap.;;;;;Matanzas en 1 dia berg. inglés Ottawa, cap. Pye. ton;inglés;Ottawa;;;berg.;1872_03_14;Matanzas;;
Día 15:;;N/A:  | N/A: ;;;Guptil;cap.;;;;;New York en 15 dias berg. amer. Thomas Owen, capitan Guptil, tons. 320, con efectos, a J. A. del Rio.;amer.;Thomas Owen;;;berg.;1872_03_15;New York;;
Día 17:;;N/A:  | N/A: ;;;Mc Donnald;cap.;;;;;Charleston en 17 dias gol. ing. Julia cap. Mc Donnald, tons. 97, con maderas, á R. P. Santa María.;ing.;Julia;;;gol.;1872_03_15;Charleston;;
Día 4:;;;;;Daggett;cap.;;;;;Mobila en 4 dias berg. amer. Hattie B., cap. Daggett,;amer.;Hattie B.;;;berg.;1872_03_15;;;
Día 16:;;N/A: ;;;Sterper;cap.;;;;;N: York en 16 dias gol. ame. Jhon Brid. cap. Sterper, tons, 120, con efectos á M. Moll y C!;ame.;Jhon Brid;;;gol.;1872_03_15;York;;
Día 73:;;N/A:  | N/A:  | N/A: ;;;Curtis;cap.;;;;;73 dias vap. am. Morro Castle. cap. Curtis, tous. 1700, con efectos, á Drain y cp.;am.;Morro Castle;;;vap.;1872_03_16;;;
Día 12:;;;;;;;;;;;Veracruz y Alvarado en 12 dias vap. esp. Luisacap.;esp.;Luisacap;;;vap.;1872_03_17;Veracruz y Alvarado;;
Día 17:;;;;;Me Kay;cap.;;;;;Dia 17: De Cayo Hueso en 1 dia gol. am. Lindsey, cap. Me Kay;am.;Lindsey;;;gol.;1872_03_19;Cayo Hueso;;
Día 18:;;N/A:  | N/A:  | N/A: ;;;Himbeck;cap.;;;;;Bremen y el Havre cu 18 dias del segundo vap. germánico Hannover, cap. Himbeck, ton. 2260, con mercanelas, & H. Upmann y cp.-Pasajeros 3 para esta;germánico;Hannover;;;vap.;1872_03_19;Bremen;;
Día 110:;;N/A:  | N/A: ;;;Dufoy;cap.;;;;;-Macão y Fort de Franco en 110 dias frag. franc. Silence, cap. Dufoy, tous. 419. en lastro, á IbañezConduce 217 asiáticos.;franc.;Silence;;;frag.;1872_03_19;Macão y Fort de Franco;;
;;N/A: ;;;;cap.;;;;;cap. tarefa, tons. 59, con cafe, a Careche, Gamboa;;tarefa;;;;1872_03_22;Gamboa;;
;;N/A: ;;;Sautos;cap.;;;;;cap. Sautos, tons. 120, con frutos, á A. Serpa y cp.;;;;;;1872_03_23;;;
;;N/A:  | N/A: ;;;Gerwood;cap.;;;;;"cap. Gerwood, tons. 261, ""oo; heno y adoquines, &";;;;;tons.;1872_03_23;;;
Día 20:;;N/A:  | N/A: ;;;Dean;cap.;;;;;Liverpool (N. E.) en 20 dias borg. gol. ing. G. M. Jenes, cap. Dean, ton, 220, oqu underas, & Melville,;ing.;Melville;;;borg.;1872_03_23;Liverpool (N. E.);;
Día 23:;;;;;;cap.;;;;;St. Johh (N. E.) en 23 dias berg. ing. Lucida. cap.;ing.;Lucida;;;berg.;1872_03_23;St. Johh (N. E.);;
Día 3:;;N/A:  | N/A: ;;;Fischer;cap.;;;;;ton. G02, con efectos, á Lawton hs. -N. Orleans on 3 dias vap. germ. Vandalia, cap. Fischer, ton. 1790, con efectos, D. Erdman-las. 15;germ.;Vandalia;;;vap.;1872_03_23;N. Orleans;;
Día 67:;;N/A: ;;;Conant;cap.;;;;;Lachonez, tons. 912, con efectos, á Caro, Hey Waisam-Pasaja. 130. -Marsella en 67 dias bea.amer. Ariona, cap. Conant.;amer.;Ariona;;;bea.;1872_03_26;Marsella;;
Día 72:;;N/A: ;;;Jensen;cap.;;;;;-Cardiff en 72 dias frag, uor, Kong Oscar, cap. Jensen, tons. 500. con carbon de piedra, á Sobrinos de;uor;Kong Oscar;;;frag;1872_03_26;Cardiff;;
Día 8:;;;;;Banker;cap.;;;;;Samá y Carreras. -Jacksonville en 8 dias gol. ain. Wreath, cap. Banker.;ain.;Wreath;;;gol.;1872_03_26;Jacksonville;;
;;N/A:  | N/A: ;;;Torrens;cap.;;;;;cap. Torrens, tons. 383, con frutos, & Llanuza y CPasaj. 2.;;;;;;1872_03_26;;;
Día 10:;;N/A:  | N/A:  | N/A: ;;;Pujol;cap.;;;;;"naga, tons. 370, con efectos; A Lawton Inos. ...Belize en 10 dias gol. esp. Antonio Pomar, cap. Pujol, tons 115, con efectos, á Rigal y Dardet-Pasajeros 6.";esp.;Antonio Pomar;;;gol.;1872_03_26;Belize;;
