arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Día 53:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Morgas;cap.;;;;;—M. de Aviño y Matanzas en 53 dias berg. esp. Loreto, cap. Morgas, ton. 141, trip. 12, con tassajo á Porta, Ramon y op.;esp.;Loreto;;;berg.;1876_01_04;Aviño y Matanzas;;
Día 46:;;N/A:  | N/A: ;;;Planas;cap.;;;;;—Palma de Mallorca en 46 dias berg. oon. San José, cap. Planas, ton. 207, trip. 14, con frontos, á Cassol, Avendaño y comp.-Pasaj. 17.;oon.;San José;;;berg.;1876_01_04;Palma de Mallorca;;
Día 10:;;N/A: ;;;Wall;cap.;;;;;—Georgetown en 10 dias gol. de 3 palos amer. Sarah Potter, cap. Wall, ton. 350, trip. 8, con carbono de piedra, á Lopez y comp.;amer.;Sarah Potter;;;gol.;1876_01_04;Georgetown;;
Día 55:;;N/A: ;;;miten Havig;cap.;;;;;De Liverpool en 55 días bca. alomana Prinz Regent, cap. miten Havig, tens. 407, trip. 13, con carbono de pledr. á la Compañía española del gas.;;Prinz Regent;;;bca.;1876_01_05;Liverpool;;
Día 5:;;N/A:  | N/A:  | N/A: ;;;Deakon;cap.;;;;;De N. York en 5 días cap. am. City of Vora Cruz, cap. Deakon, ton. 1700, trip. 47, con efectos, á Zaldo y ep. - Pas 35.;am.;City of Vora Cruz;;;cap.;1876_01_06;N. York;;
Día 22:;;N/A:  | N/A:  | N/A: ;;;t wait;cap.;;;;;- Hal fax en 22 días berg. ing. Thomas Alber, cap. t wait, ton. 126, trip. 8, con baca lao y mad ras, á 1 auton. hnos.;ing.;Thomas Alber;;;berg.;1876_01_06;Halifax;;
Día 46:;;N/A:  | N/A: ;;;Iern;cap.;;;;;- Montevideo en 46 días berg. esp. Subrana -32, cap. Iern, tons. 230, trip 10, con tasajo, ¿ B. Balcells- Pejeros 3.;esp.;Subrana -32;;;berg.;1876_01_06;Montevideo;;
Día 47:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Mraal;cap.;;;;;- Santandreu 47 días bca. esp. Rosolnda, cap. Mraal, tons. 474, trip. 16, con harina, á Gassol, Avendano y ep.;esp.;Rosolnda;;;bca.;1876_01_06;Santandreu;;
Día 10:;;N/A: ;;;Le Vatridge;cap.;;;;;- New Port en 10 días bora ing. Oliver Emery, cap. Le Vatridge, tons. 221, trip. 12, con carbon do piedra, á M. do Mont. lo.;ing.;Oliver Emery;;;bora;1876_01_06;New Port;;
Día 20:;;N/A: ;;;Ponoé;cap.;;;;;- (20) z en 47 días berg. esp. Manuel, cap. Ponoé, ton. 274, trip. 13, con fratos, á Marzan Hino - Pas. 5.;esp.;Manuel;;;berg.;1876_01_06;;;
Día 45:;;N/A: ;;;Larrin;cap.;;;;;- Amberes en 45 días bca. esp. Augusti, cap. Larrin, tons. 262, trip. 12, con carga georal, á F. Van Asche y ep.;esp.;Augusti;;;bca.;1876_01_06;Amberes;;
Día 5:;;N/A: ;;;Austin;cap.;;;;;De Rokt en 5 días cap. am. Austin, cap. Morgan, tons. 478, trip. 23, con ganado vacuno, á Mo Keller, Lüling v. op.;am.;;;;;1876_01_07;Rokt;;
Día 1:;;N/A:  | N/A: ;;;Romeo;cap.;;;;;Cayo Huéso en 1 día vj. am. Sea Bird, cap. Romeo, tons. 24, trip. 6, con pesado vivo, á M. Suarez. — Pasaj. 12.;am.;Sea Bird;;;vj.;1876_01_07;Cayo Huéso;;
Día 30:;;N/A: ;;;Marrero;cap.;;;;;Palindro Gian Canaria en 30 días berg. oep. Luisa, cap. Marrero, tons. 194, trip. 16, con frutos, á R. Romero. — Pasaj. 40.;oep.;Luisa;;;berg.;1876_01_07;Gian Canaria;;
Día 43:;;N/A: ;;;Dánçan;cap.;;;;;Vorcrus en 43 días vap. ing. Ebro, cap. Dánçan, ta. 653, trip. 73, con ofrctos, á J. V. Crawford. — Pasaj. 29 para esta y de tránsito.;ing.;Ebro;;;vap.;1876_01_07;;;
Día 9:;;N/A: ;;;Biohm;cap.;;;;;Galvestou en 9 días gol. am. George Saaly, cap. Biohm, tons. 275, trip. 10, con ganado vacuno, á Lawton hs.;am.;George Saaly;;;gol.;1876_01_07;Galvestou;;
Día 10:;;N/A:  | N/A:  | N/A: ;;;Sylvester;cap.;;;;;De Panzacola en 10 días berg. am. Ronshaw, cap. Sylvester, ton. 240, trip. 8, con maderas, á Hayley y cp.;am.;Ronshaw;;;berg.;1876_01_08;Panzacola;;
Día 43:;;N/A: ;;;Carter;cap.;;;;;—Cardiff en 43 días berg. am. Eliza Stevens, cap. Carter, ton. 537, trip. 9, con carbón de piedra, á Zelner y Sobrino.;am.;Eliza Stevens;;;berg.;1876_01_08;Cardiff;;
Día 70:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Eduviges;cap.;;;;;—Montevideo en 70 días pol. cap. Eduviges, cap. Maristany, ton. 163, trip. 12, con tasajo, á Juné, Bosch y cp.;;;;;pol.;1876_01_08;Montevideo;;
Día 3:;;N/A: ;;;Ross;cap.;;;;;—Panzacola en 3 días berg. am. T. Remick, cap. Ross, ton. 296, trip. 9, con maderas, á S. C. Burnham.;am.;T. Remick;;;berg.;1876_01_08;Panzacola;;
Día 951:;;N/A:  | N/A: ;;;Bayona;cap.;;;;;coito esp. Comillas. cap. Bayona, tons. 420, trip. 100, con frutos y correspondencia, à Samú. Sotolengo y cp -Pasajes 951.;esp.;Comillas;;;coito;1876_01_09;Pasajes;;
Día 11:;;N/A:  | N/A: ;;;Sharp;cap.;;;;;De New-York en 11 dias gol. amer. Charles P'art, cap. Sharp, tona, 471, trip. 9, con cortos de oja, y bocos vacios a S. O. Burnham.;amer.;Charles P'art;;;gol.;1876_01_09;New-York;;
Día 21:;;N/A: ;;;Rlestrs;cap.;;;;;- Liverpool en 21 dias vap. esp. Rita, cap. Rlestrs, tora 66, trip. 37, con carga general, á N. Deulofon.;esp.;Rita;;;vap.;1876_01_09;Liverpool;;
Día 33:;;N/A:  | N/A:  | N/A: ;;;Madrid;cap.;;;;;— Barcelona y Cádiz en 33 días, del último, bca. esp. Adónie, cap. Madrid, tons. 916, trip. 12, con frutos à J. Pujol y Cp. -Pasajeros 13.;esp.;Adónie;;;bca.;1876_01_09;Barcelona y Cádiz;;
Día 36:;;N/A: ;;;Hewlett;cap.;;;;;— Cardiff en 36 días berg. amer. R W Messer, cap. Hewlett tons. 479, trip. 10, con carbon de piedra, à Zuluea y sobrino.;amer.;R W Messer;;;berg.;1876_01_09;Cardiff;;
Día 39:;;N/A: ;;;Amérga;cap.;;;;;— Dsagov on 39 días berg. esp. Juliano, cap. Amérga, tons. 369, con carga general, à Brown y C.;esp.;Juliano;;;berg.;1876_01_09;;;
Día 47:;;N/A: ;;;Thorvildsen;cap.;;;;;— Cardiff en 47 días barca nor. Thor, cap. Thorvildsen, tons. 565, con carbon de piedra, à Zuluea y Sobrino.;nor.;Thor;;;barca;1876_01_09;Cardiff;;
Día 31:;;;;;San Jose;cap.;;;;;— Sovilla en 31 dias berg. cap. San Jose, cap. Admis,;;;;;berg.;1876_01_11;Sovilla;;
Día 12:;;;;;;cap.;;;;;— Baltimore en 12 dias gol. am. Eliza A. Scribner, cap.;am.;Eliza A. Scribner;;;gol.;1876_01_11;Baltimore;;
Día 12:;;;;;Fram;cap.;;;;;— Filadelfia en 12 dias gol. am. A. D. Scuì, cap. Fram-;am.;A. D. Scuì;;;gol.;1876_01_11;Filadelfia;;
Día 6:;;;;;Ko-;cap.;;;;;— L'auzaoda en 6 dias gol. am. F. M. Sawyer, cap. Ko-;am.;F. M. Sawyer;;;gol.;1876_01_11;;;
Día 18:;;;;;Athor;cap.;;;;;— Portland en 18 dias berg. am. San Cátulo, cap. Athor-;am.;San Cátulo;;;berg.;1876_01_11;Portland;;
Día 48:;;;;;Williams;cap.;;;;;— Genova en 48 dias berg. ing. Zerlina, cap. Williams,;ing.;Zerlina;;;berg.;1876_01_11;Genova;;
Día 35:;;;;;Ur-;cap.;;;;;— Santandar en 35 dias berg. esp. Celta, cap. Ur-;esp.;Celta;;;berg.;1876_01_11;Santandar;;
;;N/A: ;;;Whittier;cap.;;;;;min, cap. Whittier, tons. 303, trip. 8, con cortes de;;;;;;1876_01_11;;;
Día 41:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Guala;cap.;;;;;Do. Ganda en 41 dias cap. am. Guala, cap. Hill, tons. 491, trip. 23, con ganado vacuno a 33 Kollar, Liling y cp.;am.;;;;;1876_01_12;Ganda;;
Día 4:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Timmerman;cap.;;;;;New-York en 4 dias v.2. am. amor. City of New York, cap. Timmerman, tons. 1,715, trip. 39, con factos a Zado y cp. -Paaj. 44.;am.;City of New York;;;v.;1876_01_12;New-York;;
Día 5:;;N/A: ;;;Xibler;cap.;;;;;— B. de 5 dias berg. cap. Victoria, cap. Xibler, v. 23, trip. 11, con frutos, a Alberti, Carlos y P. -Paaj. 44.;;Victoria;;;berg.;1876_01_12;;;
Día 10:;;N/A: ;;;Jonsson;cap.;;;;;— 4 a. en 10 dias bea. suoca Atlanta, cap. Jonsson, tons. 313, trip. 11, con carbon de piedra, à Zulucata y S. B.;;suoca Atlanta;;;bea.;1876_01_12;;;
Día 51:;;N/A: ;;;Pederson;cap.;;;;;— Cardiff en 51 dias lara nor. S. Iphido, cap. Pederson, tons. 393, trip. 11, con carbon de piedra, à Zulucata y S. B.;;S. Iphido;;;nor.;1876_01_12;Cardiff;;
Día 2:;;N/A: ;;;S. I. King;cap.;;;;;— Mobila en 2 dias goh. am. S. G. King, cap. S. I. King, tons. 74, trip. 7, con maquinas, à Hamil, b-jory y cp.;am.;S. G. King;;;goh.;1876_01_12;Mobila;;
Día 13:;;N/A:  | N/A:  | N/A: ;;;Tola cap. Moreno;cap.;;;;;De Buenos Aires y Santiago de Cuba en 13 dias bg. cap. Tola cap. Moreno, tons. 121, trip. 10. con sal, a R. Morales y cp.;;;;;bg.;1876_01_13;Buenos Aires y Santiago de Cuba;;
Día 18:;;N/A:  | N/A: ;;;Foster;cap.;;;;;— Filadelfia en 18 dias bg. am Alice Lea, cap. Foster, tons. 29, trip. 8, con toneleria y carbón de piedra, a J. Carrera, Burra, aljija y cp.;am;Alice Lea;;;bg.;1876_01_13;Filadelfia;;
Día 35:;;N/A: ;;;Dalliet;cap.;;;;;— Gómez en 35 dias bg. cap. Nueva Apolo, cap. Dalliet, tons. 301, trip. 14, con fletes, a I. Juárez, Amézaga y cp. Pasarros.;;Nueva Apolo;;;bg.;1876_01_13;;;
Día 54:;;N/A: ;;;Martin;cap.;;;;;— Limerick en 54 dias bg. bza. Marnie Cameron, cap. Martin, tons. 43, trip. 11, con carbon de piedra, a la Campaña Carana del gas.;bza.;Marnie Cameron;;;bg.;1876_01_13;Limerick;;
Día 21:;;N/A:  | N/A: ;;;tan Road;cap.;;;;;—Litt o Glao Bay en 21 dias berg. ing. Nelle, cap. tan Road, tons. 292, trip. 9, con carbon de piedra, 4 Lawton luos.;ing.;Nelle;;;berg.;1876_01_14;Glao Bay;;
Día 85:;;N/A:  | N/A: ;;;Darrah;cap.;;;;;—Palma de Mallorca, Alicanto y Gibara en 85 dias berg. amer. Charles Dennis, cap. Darrah, tons. 364, trip. 10, con frutos y ludillos à B Balcells.—Pasaje 4.;amer.;Charles Dennis;;;berg.;1876_01_14;Palma de Mallorca;;
Día 4:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Botey;cap.;;;;;—Muntevideo en 47 dias pol. esp. Audaz, cap. Botey, tons. 222, trip. 12, con tasajo. 4 Jané, Bosch y op.;esp.;Audaz;;;pol.;1876_01_14;Muntevideo;;
Día 23:;;N/A: ;;;Dardignac;cap.;;;;;—St. Nazaro. Santander y St. Thomas en 23 dias vap. franc. Washington, cap. Dardignac, tons. 1922, trip. 13, con mercancías, à Darruty. Chaffaly y Compañía.—Pasajeros 43 para ésta y 27 de tránsito.;franc.;Washington;;;vap.;1876_01_14;Santander;;
Día 1:;;N/A:  | N/A: ;;;Bryant;cap.;;;;;—Cardiff y Cárdenas en 1 dia del último berg. amer. Roving Sailor, cap. Bryant, tons. 443, trip. 12, con carbon de piedra, à Polledo, Mlonda y op.;amer.;Roving Sailor;;;berg.;1876_01_14;Cardiff y Cárdenas;;
Día 10:;;;;;;cap.;;;;;—Filadelfia en 10 días gol. amer. Inoy Graham, cap.;amer.;Inoy Graham;;;gol.;1876_01_15;Filadelfia;;
Día 60:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Maig;cap.;;;;;De Buenos Aires en 60 dias barca esp. Joa6 Amell, cap. Maig, ton. 173, trip. 13, con tasajo, à Porta, Ramon y comp.;esp.;Joa6 Amell;;;barca;1876_01_16;Buenos Aires;;
Día 43:;;N/A: ;;;Cracencola;cap.;;;;;—Barcelona ou 43 dias bea cap. Cracencola, cap. Roca, tons. 193, trip. 13, con frutos, á Manó, Zaldua y Cp.—Pasaju. 1.;;;;;bea.;1876_01_18;Barcelona;;
Día 15:;;N/A: ;;;Jacarino;cap.;;;;;—Cardiff en 15 dias bea. Ita! Saulo, cap. Jacarino, tons. 467, trip. 11, con carbon de piedra, á Zulueta y Sobrino.;Ita;Saulo;;;bea.;1876_01_18;Cardiff;;
Día 4:;;N/A:  | N/A:  | N/A: ;;;Pícarzo;cap.;;;;;—Málaga en 4 dias berg. esp. P. F., cap. Pícarzo, to- velañas 119, trip. 11, con fruto, á Saúz, Iquirrido y Cp.—Pasaju. 1.;esp.;P. F.;;;berg.;1876_01_18;Málaga;;
Día 41:;;N/A: ;;;Valentino;cap.;;;;;—Alcanto en 41 dias berg. am. Woodland, cap. Valentino, tons. 453, trip. 10, con frutos, á J. Poyly y compañía.;am.;Woodland;;;berg.;1876_01_18;;;
Día 21:;;N/A: ;;;Smith;cap.;;;;;—Baltimore en 21 dias lorg. a. Fanny, cap. Smith, tons. 341, trip. 8 con carbon de piedra, á J. Carri- caburn, hijos y Cp.;;Fanny;;;lorg.;1876_01_18;Baltimore;;
Día 39:;;N/A: ;;;Newman;cap.;;;;;—Cardiff en 39 dias gul. am. de 3 palos E. S. Newman, cap. Newman, tons. 330, trip. 10, con carbon de piedra, á Zulmeta y Sobrino.;am.;E. S. Newman;;;gul.;1876_01_18;Cardiff;;
Día 7:;;;;;capitan;cap.;;;;;De Ft. Adelita en 7 dias barg. am. Ocean Pearl, capitan;am.;Ocean Pearl;;;barg.;1876_01_19;Ft. Adelita;;
Día 11:;;;;;;cap.;;;;;—F la foita en 11 dias gol. am. Ida M. Eldridge, cap.;am.;Ida M. Eldridge;;;gol.;1876_01_19;;;
Día 12:;;;;;Robertson;cap.;;;;;—New York en 12 dias gol. am. Heien, cap. Robertson;am.;Heien;;;gol.;1876_01_19;New York;;
Día 15:;;;;;J.;cap.;;;;;—Boston en 15 dias gol. am. Cassia Jameson, cap. J.;am.;Cassia Jameson;;;gol.;1876_01_19;Boston;;
;;N/A: ;;;Cjinaaga;cap.;;;;;tierrez, cap. Cjinaaga, tons. 450, trip. 110, con frutas;;tierrez;;;;1876_01_19;;;
;;N/A: ;;;Von Bulow;cap.;;;;;furt, cap. Von Bulow, tons. 1600, trip. 77, con efectos,;;;;;furt;1876_01_19;;;
;;N/A: ;;;Pendleton;cap.;;;;;hannock, cap. Pendleton, tons. 435, trip. 16, con erec-;;;;;hannock;1876_01_19;;;
;;N/A: ;;;Reynolds;cap.;;;;;rida cap. Reynolds, tons. 1700, trip. 47, con efectos, á;;;;;;1876_01_19;;;
;;N/A:  | N/A: ;;;Henderson;cap.;;;;;cap. Henderson, tons. 303, trip. 9, con heno y ado-;;;;;tons.;1876_01_19;;;
Día 14:;;;;;;cap.;;;;;—Portland en 14 dias berg. am. Lizzie Merry, cap.;am.;Lizzie Merry;;;berg.;1876_01_19;Portland;;
Día 1:;;N/A: ;;;Bayena;cap.;;;;;— Sovilla y Maturzas en 1 dia del último berg. cap. Po. cap. Bayena, tons. 131, trip. 8, con frutos, á J. de la Portilla.;;;;;berg.;1876_01_20;Sovilla y Maturzas;;
Día 12:;;N/A: ;;;Eldridge;cap.;;;;;— New York en 12 dias gol. am. Pilots Bride, cap. Eldridge, ton. 177, trip. 8, con vivores, á I. Mojarríe.;am.;Pilots Bride;;;gol.;1876_01_20;New York;;
Día 40:;;N/A: ;;;Bouch;cap.;;;;;— Va' oncia on 40 dias berg. cap. Antonia, cap. Bouch, ton 293, trip. 12, con frutos, á Moysi y cp.;;Va' oncia;;;berg.;1876_01_20;;;
Día 41:;;N/A: ;;;Aguinaga;cap.;;;;;— Ambros y Matanzas on 41 dias berg. cap. Aguinaga, cap. Arza, ton. 163, trip. 12, con carga general, á Belfy, Channery y cp.;;;;;berg.;1876_01_20;Ambros y Matanzas;;
Día 45:;;N/A: ;;;Tilley;cap.;;;;;De Glasgow en 45 dias bea. ing. Sarah, cap. Tilley, tons. 70, trip. 13, con carbon de piedra, a la Compañia eranola del gas.;ing.;Sarah;;;bea.;1876_01_21;Glasgow;;
;;;;;Sharp;cap.;;;;;—Matanzas gol. am. Charles Platt, cap. Sharp.;am.;Charles Platt;;;gol.;1876_01_21;Matanzas;;
Día 95:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Hackett;cap.;;;;;Dol Callao (Port) en 95 días boa. am. Mabel. cap. Hackett. tons. 752, trip. 14, con ruins, á I. M. Zangroniz.;am.;Mabel;;;boa;1876_01_22;Callao;;
Día 53:;;N/A: ;;;Nilsan;cap.;;;;;Cardiff en 53 días boa. nor. Nethanja, cap. Nilsan, tons. 353, trip. 11, con carbon do piedra, á Zulueta y Subrico.;nor.;Nethanja;;;boa.;1876_01_22;Cardiff;;
Día 14:;;N/A: ;;;Lawrenson;cap.;;;;;—Liverpool y la Coruña en 14 días del segundo vap. ing. Texas, cap. Lawrenson, tons. 1503, trip. 55, con efectos, á Durruty, Chaffaix y cp.—Passaj. 33 para vsta y 10 de tránsito.;ing.;Texas;;;vap.;1876_01_22;Liverpool;;
Día 1:;;N/A: ;;;Bako;cap.;;;;;Do Cayo Hueso en 1 día viv. ant. George Storra, cap. Bako, tons. 23, trip. 5, con pescado vivo, á M. Suarez.;;George Storra;;;viv.;1876_01_22;Cayo Hueso;;
Día 1:;;N/A: ;;;Flash;cap.;;;;;—Cayo Hueso en 1 día viv. am. California, cap. Flash, tons. 29, trip. 5, con peacado vivo, á M. Suarez.;;California;;;am.;1876_01_22;Cayo Hueso;;
Día 45:;;N/A:  | N/A:  | N/A: ;;;Valentina;cap.;;;;;—Montevideo en 45 días pol. cap. Valentina, cap. Oliver, tons. 53, trip. 10, con tazaj, á Jané y Bosch.;;;;;pol.;1876_01_22;Montevideo;;
;;;;;Reynolds;cap.;;;;;—New York vap. am. City of Merida, cap. Reynolds.;am.;City of Merida;;;vap.;1876_01_22;New York;;
;;;;;Glun;cap.;;;;;—Matanzas berg. am. Jeesie Mildrod, cap. Glun.;am.;Jeesie Mildrod;;;berg.;1876_01_22;Matanzas;;
;;;;;Blix;cap.;;;;;Para Panzacola berg. nor. Adriatic, cap. Blix.;nor.;Adriatic;;;berg.;1876_01_22;Panzacola;;
;;;;;Knight;cap.;;;;;—Matanzas berg. am. Ernestina, cap. Knight.;am.;Ernestina;;;berg.;1876_01_22;Matanzas;;
Día 65:;;N/A:  | N/A:  | N/A: ;;;Torras;cap.;;;;;—Barcelona y Algeciras en 65 dias bon. cap. Albina, cap. Torras, tons. 250, trip. 14, con funtos, & B. Balcoela.;;Balcoela;;;;1876_01_23;Barcelona y Algeciras;;
Día 44:;;N/A:  | N/A: ;;;Zaragoza;cap.;;;;;—Harcelona y Santa Po'ia en 44 dias berg. esp. Pepita, cap. Zaragoza, tonn. 210, trip. 12, con frutos, & Albert y Carbó—Pasaj. 17.;esp.;Pepita;;;berg.;1876_01_23;Harcelona y Santa Po'ia;;
Día 1:;;N/A: ;;;Washington;cap.;;;;;—Cayo Hueso en 1 dia vivero am. Daniel Comstock, cap. Washington, tons. 38, trip. 5, con peacado vivo, & M. Suarez.;am.;Daniel Comstock;;;vivero;1876_01_23;Cayo Hueso;;
Día 8:;;N/A:  | N/A: ;;;Anderson;cap.;;;;;—Panzacola en 8 dias berg. am. Ials, cap. Anderson, tons. 214, trip. 8, con maderas, & Ruis y Peres Santa Maria.;am.;Ials;;;berg.;1876_01_23;Panzacola;;
Día 3:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Dardigano;cap.;;;;;Do Veracruz en tres dias vap. franc. Washington, cap. Dardigano, ton 122, trip. 152, con el cotos, á Dur- rnty, Chafra11 y cp. Pas. 60;franc.;Washington;;;vap.;1876_01_25;Veracruz;;
Día 5:;;N/A: ;;;Cole;cap.;;;;;— St Thomas y Pto. Rico en 5 dias vap. ing Eider, cap. Cole, ton. 370, trip. 63, con efectos, á J. V. Crawford—Pas. 36.;ing;Eider;;;vap.;1876_01_25;St Thomas y Pto. Rico;;
Día 7:;;N/A: ;;;Prieto;cap.;;;;;— Vigo y Ponce on 7 dias del althno berg. esp. l'aro do Vigo, cap. Prieto, ton. 103, trip. 12, con frutos, á R. Romero—Pas. 5.;esp.;l'aro do Vigo;;;berg.;1876_01_25;Vigo;;
Día 13:;;N/A: ;;;Davis;cap.;;;;;— New York en 13 dias gol. am. Carrio S. Hart, capi- tan Davis, tons. 5'6, trip. 8, con efectos, á J. do la Calza la.;am.;Carrio S. Hart;;;gol.;1876_01_25;New York;;
Día 44:;;N/A: ;;;Hill;cap.;;;;;De Indianola on 44 dias cap. amer. Gussle, cap. Hill, tons. 494, trip. 26, con ganado vacuno, à Mo Keller, Lüning y Comp.;amer.;Gussle;;;;1876_01_26;Indianola;;
Día 7:;;N/A: ;;;Baker;cap.;;;;;— New Orleans y Cayo Hueso en 7 dias cap. america- no Margaret, cap. Baker, tons. 103, trip. 21, con efectos, à Lawton Hnos. Paaj. 47.;;Margaret;;;paaj.;1876_01_26;New Orleans;;
Día 1:;;N/A: ;;;Curry;cap.;;;;;— Cayo Hueso on 1 dia viv. amer. Dauntless, cap. citan Curry, tons. 56, trip. 5, con pecado vivo, à M. Suarez.;;Dauntless;;;amer.;1876_01_26;Cayo Hueso;;
