arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;;Jover;cap.;;cap. Jover, trip. 58, tons. 2551, con carga de;;;;1895_02_16;
Día 4:;;;;;;De Nueva York, en 4 días, vap. am. Vigilancia,;am.;Vigilancia;vap.;1895_02_19;Nueva York
Día 30:;;;Decker;cap.;;-Tampa y Cayo-Hueo, en 30 horas, vapor americano Mascotte, cap. Decker, trip. 43, tons. 520,;americano;Mascotte;vapor;1895_02_19;Tampa y Cayo-Hueo
Día 30:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Arizaga;cap.;;-Liverpool y escalas, en 30 días, vap. eap Madrileño, cap. Arizaga, trip. 37, ton. 2035, con Jer carga á C. Blanch y Comp. De Baltimore en 15 dias goleta americana Florence;americana;Madrileño;vap.;1895_02_19;Liverpool
;;N/A: ;Warmell;cap.;;cap. Warmell trp. 8 tons. 661 con carbón á los;;;;1895_02_19;
Día 31:;;N/A:  | N/A:  | N/A: ;Cirarda;cap.;;Liverpool y escalos, en 31 días, vap. esp. Gracia, cap. Cirarda, trips. 38, sons. 3133, con carba;esp.;Gracia;vap.;1895_02_20;Liverpool
Día 1:;;N/A: ;Farrell;cap.;;-Cárdenas, on 1 día, vapor og. Portia, cap. Farrell, tri, s 22, tons. 731, con carga de tránsitá;tri;Portia;vapor;1895_02_20;Cárdenas
Día 30:;;N/A: ;Brown;cap.;;-Liverpool v Cardiff. en 30 días, vap. ing Amettyst, cap. Brown, trip. 23, ton. 1373, con carbón;ing;Amettyst;vap.;1895_02_21;Liverpool
Dia 22:;;;Staples;cap.;;Dia 22: De Nueva Orlean y escalas, en 5 días, vap. am. Winey, cap. Staples, trip. 33, ton. 1337, con carga;am.;Winey;vap.;1895_02_23;Nueva Orlean
Día 4:;;;Livett;cap.;;-Kinston (Jamaica), en 4 dias, vap. ing. Lusitania, cap. Livett, trip. 114, ton. 2494, á Deulofeu;ing.;Lusitania;vap.;1895_02_23;Kinston (Jamaica)
Día 3:;;N/A:  | N/A:  | N/A: ;Bargilliat;cap.;;-Veracruz y escalas, en 3 días, vap. franc. Washington, cap. Bargilliat, trip. 151, ton. 2085, á;franc.;Washington;vap.;1895_02_23;Veracruz
Día 1:;;;Decker;cap.;;Tampa y Cayo-Hueo, en 30 horas, vapor americane Mascotte, cap. Decker, trip. 43, tons. 520,;americane;Mascotte;vapor;1895_02_24;Tampa y Cayo-Hueo
Día 24:;;N/A:  | N/A:  | N/A:  | N/A: ;Dovons;cap.;;Dia 24: -Tampico y Veracruz. en 6 días, vep. am. Orizaha, cap. Dovons, trip. 66, ton. 2334, con carga á Hiralgo y Ca -Liverpool y escalas, en 23 días, vap. esp. Serra, cap. Luzárrega, trip. 38, tons. 1471, con carga á Deulofeu, Hijo y Co Nueva York, en 4 días, vap. am. City of Washin0ton, cap. Burley, trip. 70, ton. 1619, con carga á Hidalgo y Ca -Amberes, en 23 días, vav. ing. Louise, cap. Ramsay, trip. 23, ton. 1027, con carga á Dusaqq Comp.;am.;Orizaha;vep.;1895_02_26;Tampico y Veracruz
Día 4:;;;;;;-De Veracruz en 4 días, vap. esp. Montevideo,;esp.;Montevideo;vap.;1895_02_26;Veracruz
Día 5:;;N/A:  | N/A:  | N/A: ;Castellá;cap.;;-Nueva York, en 5 días, vap. esp. Ciudad Condal, cap. Castellá, trip. 72, ton. 1616, con carga;esp.;Ciudad Condal;vap.;1895_02_26;Nueva York
Día 44:;;N/A: ;Mc Intesh;cap.;;-Tampico y escalas, en 44 días, vap. am. V gilancia cap. Mc Intesh, trip. 72, ton, 2,934, con carga á Hidalgay Ca;am.;V gilancia;vap.;1895_02_28;Tampico
Día 30:;;N/A:  | N/A: ;Decker;cap.;;Temps y Cayo-tiueo, en 30 horas, vapor americano Mascotto, cap. Decker, trip. 43. tons. 520,;americano;Mascotto;vapor;1895_02_28;Temps y Cayo-tiueo
Día 8:;;N/A: ;Jones;cap.;;-Filadelfia, en 8 días vap. ing. City of New Castle, cap. Jones, trip. 23, ton. 1215. con carbón á;ing.;City of New Castle;vap.;1895_03_05;Filadelfia
Día 27:;;;Goiccechea;cap.;;-Liverpool y escalas, en 27 dias, vap. esp. español Navarro, cap. Goiccechea, trip. 2530, con;esp.;español Navarro;vap.;1895_03_05;Liverpool
Día 30:;;;Decker;cap.;;-1ampa y Cayo-Hueo, en 30 horas, vapor americano Mascotte, cap. Decker, trip. 43, tons. 520,;americano;Mascotte;vapor;1895_03_05;-1ampa y Cayo-Hueo
;;N/A:  | N/A: ;Ugarte;cap.;;vapor eap. Pio IX, cap. Ugarte, trip. 56, tons.;;Pio IX;vapor;1895_03_08;
Día 5:;;;;cap.;;-De Pases goula en 5 días, gta. ing. Syanara, cap.;ing.;Syanara;gta.;1895_03_08;Pases goula
Día 8:;;;Carreras;cap.;;Dia 8: De Cádiz y Barcelona, en 15 días, vap. correo español Cataluña, cap. Carreras, trip. 111, ton 2214,;español;Cataluña;vap.;1895_03_09;Cádiz y Barcelona
Día 10:;;;;cap.;;Filadelfia, en 10 dias, vap. ing. Ardandhse, cap.;ing.;Ardandhse;vap.;1895_03_09;Filadelfia
;;;Segura;cap.;;cap. Segura, trip. 47, tons. 1741, con carga de;;;;1895_03_10;
Día 1:;;N/A: ;Decker;cap.;;Tampa y Cayo-Ruso, en 30 horas, vapor americano Mascotte, cap. Decker, trip. 43. tons. 520,;americano;Mascotte;vapor;1895_03_12;Tampa y Cayo-Ruso
Día 23:;;N/A:  | N/A:  | N/A: ;Widgery;cap.;;-Amberes y escalas en 23 días vap. ing. Cayo Romano cap. Widgery trip. 28 t. 1731 con carga;ing.;Cayo Romano;vap.;1895_03_12;Amberes
Día 26:;;;;cap.;;Canniff en 26 días vap. ing Kate Fancell cap.;ing;Kate Fancell;vap.;1895_03_12;
;;N/A: ;Garteiz;cap.;;cap. Garteiz, trip. 36, tons. 1,670: con carga, á;;;;1895_03_14;
Día 8:;;N/A: ;Boycá;cap.;;-Veracruz y escalas, en 8 días vap. am. Saratoga, cap. Boycá, ton. 1973, con carga á Hidalgo;am.;Saratoga;vap.;1895_03_17;Veracruz
Día 30:;;N/A:  | N/A: ;Decker;cap.;;Gibsen, trip 23, ton. 1177, con carbón á Bidat, Montros y Cp. -Tamps y Cayoueo, ou 30 horas, vapor americano Mascotte, cap. Decker, trip. 43, tons. 520, en lastre & Lawton y Hnos.;americano;Mascotte;vapor;1895_03_19;Bidat
Día 24:;;;Torres;cap.;;-Barcelona y escalas en 24 dias vap. esp. J. Jover y Serra. cap. Torres, trip. 51, ton 3712, con;esp.;J. Jover y Serra;vap.;1895_03_24;Barcelona
Dia 23:0;;N/A: ;Adams;cap.;;Dia 23:0 De Filadelfia, en 19 días gol. am. Henry J. Smith, 90cap. Adams, trip. 10, ton. 1053, con carbón á L.;am.;Henry J. Smith;gol.;1895_03_26;Filadelfia
Día 4:;;;Burley;cap.;;-Nueva York, en 4 días, vap. am. City of Washington, cap. Burley, trip. 64, ton. 1743, con;am.;City of Washington;vap.;1895_03_26;Nueva York
Día 13:;;N/A:  | N/A: ;López;cap.;;-Barcelona y escalas, en 13 días, vap. esp. Alfon80 XIII, cap. López, trip. 181, ton. 8585 con Acarga 4 M. Calvey Cp.;esp.;Alfon80 XIII;vap.;1895_03_26;Barcelona
Día 16:;;N/A:  | N/A: ;Fisten;cap.;;cap. Blair. trip. 9, ton. 683, con carbón á la orden. -Baltimore, en 16 días, gol. am. Haraldine, capitán Fisten, trip. 30, ton. 1291, con carbón á Barrios y Cp.;am.;Haraldine;gol.;1895_03_26;Baltimore
Día 16:;;;Lavin;cap.;;-Cádiz y escalas, en 16 días, vap. esp. Santo Domingo, cap. Lavin, trip. 95, ton. 1928, en lastre á oa M. Calvo y . Cp08170010001;esp.;Santo Domingo;vap.;1895_03_26;Cádiz
Día 4:;;N/A: ;Castellá;cap.;;Nueva York, en 4 días, vap. esp. Ciudad Condal, cap. Castellá, trip. 72, ton. 1616, con carga;esp.;Ciudad Condal;vap.;1895_03_26;Nueva York
Día 11:;;N/A: ;Meqec;cap.;;Filadelfia, en 11 días. gol. am. Arthur Me Ardale, cap. Meqec, trip. 9, ton. 850, con carbón á la;am.;Arthur Me Ardale;gol.;1895_03_26;Filadelfia
;;N/A:  | N/A: ;Echevarría;cap.;;de Larrañaga, cap. Echevarría, trip. 38, tons.;;;;1895_03_27;Larrañaga
Día 14:;;N/A:  | N/A: ;Pael;cap.;;Rice, trip. 11, ton. 617, con carga á Luis V. [り] Placé. ah Filadelfia, en 14 días, gol. am. Eoern Hagget, do cap. Pael, trip. 10, tom. 1299, con carbón á la oorden. la ang 9110 BI singh 2010s an;am.;Eoern Hagget;gol.;1895_03_27;Filadelfia
Día 17:;;N/A: ;Galiano;cap.;;Santander y Coruña, en 17 dias vap. esp. León an XIII, cap. Galiano, trip. 130, ton. 2957, con carga á M. Calvo y Cp.;esp.;León an XIII;vap.;1895_03_27;Santander y Coruña
;;N/A: ;Morris;cap.;;cap. Morris, trip. 7, tons. 245: can madera, á la;;;;1895_03_28;
Día 74:;;N/A:  | N/A: ;M. Martínez;cap.;;"De Barcelona en 74 dias goleta española ""Juanita capitan M. Martínez trip. 11 tons 317 con carga á Astorguir Ca";española;Juanita;goleta;1895_04_03;Barcelona
Día 5:;;N/A: ;E Tomasi;cap.;;-De Nueva York, en 5 dias. vap. esp. M. L. Villaverde, cap. E Tomasi, con carga, á M. Calvo;esp.;M. L. Villaverde;vap.;1895_04_05;Nueva York
;;N/A: ;Lazárraga;cap.;;cap. Lazárraga, trip. 83, tons. 1331, con carga á;;;;1895_04_06;
;;;Peterson;cap.;;Fladelfia, vap. ing. Ovingham, cap. Peterson,;ing.;Ovingham;vap.;1895_04_06;Fladelfia
Día 67:;;N/A:  | N/A: ;Taberna;cap.;;trip. 23, ton 1250, con carbón & L. V. Placé. -Vigo y Torrevieia, en 67 días, berg. gol. Amazona, cap. Taberna, trip. 11, ton. 443 con carga á;gol.;Amazona;berg.;1895_04_06;Vigo y Torrevieia
Día 2:;;N/A: ;Nacher;cap.;;Nueva Orleans en 2 días, vap, esp. Jaan Forgas, cap. Nacher, trip. 47, tons. 2,223: can carga;esp.;Jaan Forgas;vap;1895_04_06;Nueva Orleans
Día 15:;;N/A: ;García;cap.;;Santander y Coruña, en 15 días, vap. correo español Ciudad de Santander, cap. García, tripulentes 114, ton. 2941 con carga á M. Calvo y Op.;español;Ciudad de Santander;vap.;1895_04_06;Santander y Coruña
Día 9:;null;N/A: ;Ugarte;cap.;null;Di 9: De Nueva Yor an 2 dias, vap. esp. Pio IX, cap. Ugarte, trip. 59, tons. 2958, con carga de tránsito;esp.;Pio IX;vap.;1895_04_10;Nueva Yor
Día 8:;;N/A: ;Hewes;cap.;;to Bol Do Tampa y Cavo Hnoso, en 8 horas. vap. am MasMcotte, cap. Hewes, trip. 42, ton 520, en lastre á el Lawton y Hnos. ab asanamedev sain sods;am;MasMcotte;vap.;1895_04_11;Bol Do Tampa
;;N/A:  | N/A: ;Boyce;cap.;;Tampico, vap. am. Saratoga, cap. Boyce, tripuJantes 61, ton. 1972 con carga á Hidalgo y Cp.;am.;Saratoga;vap.;1895_04_11;Tampico
Día 4:;;N/A: ;Burley;cap.;;-Nueva York, en 4 días, vap. am. City of Washington, cap. Burley, trip. 60, ton. 1743, con eqo carga á Hidalgo y Cp.;am.;City of Washington;vap.;1895_04_16;Nueva York
Día 4:;;;;cap.;;-Nueva York, en 4 días, vap. esp. Panamá, cap.;esp.;Panamá;vap.;1895_04_16;Nueva York
Día 17:;;N/A: ;Hasen;cap.;;Día 17: De Tampico, en 3 dias vap. am. Yumuri. cap. Hasen, trip. 54, ton. 2382, con carga á Hidalgo y;am.;Yumuri;vap.;1895_04_18;Tampico
;;N/A: ;Brown;cap.;;"cap. Brown, trips. 29, tons. 2132; en lastre: á R.";;;trips;1895_04_19;
;;N/A: ;Echevarría;cap.;;cap. Echevarría, trips. 33, tons. 1587, con carga;;;trips;1895_04_19;
Día 67:;;;;cap.;;-Montevideo, en 67 días berg. esp. Gustavo, cap.;esp.;Gustavo;berg.;1895_04_20;Montevideo
Día 20:;;;Jhonson;cap.;;") a 20 Para Cárdenas, vap. ing. Castlefield, cap. Jhonson --Cayo Hueso y Tampa, aap am. Olivette, capitán Hanlon, por Lawton y Hnos. Para Coruña y escalas vapor-corrзo ""Alfonso XIII"", cap. López Nueva York vap. 6sp. ""Panam"", capitán Casquero. --Naeva York, vap. amer. ""Yucatán"", capitán";ing.;Castlefield;vap.;1895_04_21;Cárdenas
Día 19:;;N/A: ;Dow;cap.;;Nueva York en 19 dis harosa ame. Reveca Crowell, cap. Dow. trip 10 tons. 557. con losas,;;Reveca Crowell;harosa;1895_04_24;Nueva York
Día 62:;;N/A:  | N/A:  | N/A: ;J. Riera;cap.;;Barcelona y escalas on 62 dias, barca esp. Montornés cap. J. Riera, trip. 17, tons. 791 con carato ga á Balcells y y Comp.;esp.;Montornés;barca;1895_04_24;Barcelona
Día 24:;;;Jate;cap.;;Dia 24:o De Baltimore, en 6 días vap. ing. Acme, cap. Jate,;ing.;Acme;vap.;1895_04_25;Baltimore
;;N/A: ;Dunglass;cap.;;cap. Dunglass, trip. 8, tons. 583: con carbón, á;;;;1895_04_25;
Día 66:;;;;;;-De la Plata en 66 días, barca española Roca,;española;Roca;barca;1895_04_25;La Plata
Día 24:;;;Castellà;cap.;;Día 24: De Nueva York, en 4 días vap. esp. Ciudad Condal, cap. Castellà, trip. 72, ton. 1616, con carga;esp.;Ciudad Condal;vap.;1895_04_26;Nueva York
;;N/A: ;Hall;cap.;;"cap. Hall, trip. 9, tons. 839; con carbón á P.";;;;1895_04_26;
;;N/A: ;Hemp;cap.;;"cap. Hemp el, trips. 8, tons. 686; con carbón: á";;;;1895_04_26;
Día 26:;;;Maxon;cap.;;Día 26: De Nueva Orleans y escalas, en 5 días. vap. am. Aransas. cap. Maxon, trip. 35, ton. 678, con carga;am.;Aransas;vap.;1895_04_27;Nueva Orleans
Día 21:;;N/A: ;Grau;cap.;;-Santander y escalas, en 21 días vap. esp. San Agustín, cap. Grau, ton. 1568, con carga á M.;esp.;San Agustín;vap.;1895_04_27;Santander
Día 39:;;N/A: ;Diez;cap.;;-Barcelona y escalas, en 39 días vap. esp. Calaina, cap. Diez, ton. 3495, con carga á Loychate,;esp.;Calaina;vap.;1895_04_28;Barcelona
;;;Smith;cap.;;Saenz y Cp. --Fil delfia, vap. ing. Schiehalloin, cap. Smith, toneladas 1041, en lustre á L. V. Placé..;ing.;Schiehalloin;vap.;1895_04_28;Fil delfia
;;N/A: ;Manach;cap.;;México, cap. Manach, trips. 73, tons. 1366, con;;;trips;1895_04_28;México
;;N/A: ;Isern;cap.;;Dieguito, cap. Isern, trips. 11, tons. 199, con;;Dieguito;trips;1895_04_28;
Día 20:;;;Grau;cap.;;Jenit l al of Día 20: sl Para Vigo, Coruña, Gijón y Santander, vap. correo Boleap. San Agustín, cap. Grau. 0700 fom;correo;Boleap. San Agustín;vap.;1895_05_01;Vigo, Coruña, Gijón y Santander
Día 19:;;N/A: ;Stevens;cap.;;Día 19: De Tampico, en 3 díie, vap. am. Séneca, cap. Stevens, ton. 1912, con carga de tránsito á Hidalgo;am.;Séneca;vap.;1895_05_02;Tampico
Día 3:;;;;cap.;;Nueva York, en 3 días. vap. am. Yumuri, cap.;am.;Yumuri;vap.;1895_05_02;Nueva York
Día 3:;;N/A:  | N/A: ;Staples;cap.;;Día 3: om De Nueva Orleans y escalas, en 5 días vap. americano Whitney, cap. Staples, trip. 33, tons. 767,;americano;Whitney;vap.;1895_05_04;Nueva Orleans
Día 2:;;N/A: ;Brown;cap.;;-Panzacola, en 2 días. vap. ing. Amethys, cap. lle Brown, trip. 22, ton. 872, con carga á Deulofen,;ing.;Amethys;vap.;1895_05_04;Panzacola
Día 27:;;N/A: ;Bengoa;cap.;;-Liverpool y escalas, en 27 días vap. esp. Saturnina, cap. Bengoa, trip. 38, ton. 1786, con carga gorá Loychate, Saenz y Cp.;esp.;Saturnina;vap.;1895_05_04;Liverpool
Día 8:;;;Howes;cap.;;general á Sobrinos de Horrera. De Tampa y Caro Hueso, en 8 horas. vap. am. Mascotte. cap. Howes, trip. 42, ton 520, en lastre á;am.;Mascotte;vap.;1895_05_05;Tampa y Caro Hueso
Día 4:;;N/A:  | N/A: ;Burley;cap.;;-Nueva York, en 4 dias, vap. am. City of Waahington, cap. Burley, trip. 65, ton. 1743, con;am.;City of Waahington;vap.;1895_05_07;Nueva York
Día 7:;;N/A:  | N/A: ;Schaarschmidt;cap.;;Día 7: De Hamburgo y escalas en 31 dias vap. alemán Saxonia eap. Schaarschmidt, tons. 1264, trip. 32;alemán;Saxonia;vap.;1895_05_08;Hamburgo
Día 8:;;N/A: ;Howes;cap.;;Día 8: De Tampa y Cavo Hueso, en 8 horas, vap. am. Mas-cotte, cap. Howes, trip. 42, ton 520, en lastre á;am.;Mas-cotte;vap.;1895_05_09;Tampa y Cavo Hueso
Día 5:;;N/A:  | N/A: ;Maxson;cap.;;-Nueva Orleana y escalas, en 5 días, vap. americano Aransas. cap. Maxson, trip. 35 ton. 678,;americano;Aransas;vap.;1895_05_11;Nueva Orleana
Día 10:;;N/A: ;Hoffmann;cap.;;-Veracruz, en 10 días, vaa. am, Seguranca, capitin Hoffmann, trip. 70, ton. 2806, con carga á Hidalgo y Cp. -Barcelona en 40 días, vap. esp. Miguel Gallart, cap. Mas, trip. 46, tons. 2,404: con carga, á C. Blanch y Cp.;am;Seguranca;vaa.;1895_05_11;Veracruz
Día 11:;;N/A: ;Howes;cap.;;Día 11: De Tampa y Cavo Hueso, en 8 horas, vap. am. Mascotte. cap. Howes, trip. 42, ton 520, en lastre á;am.;Mascotte;vap.;1895_05_12;Tampa y Cavo Hueso
Día 30:;;N/A: ;Calzada;cap.;;-Liverpool y oscalas, en 30 días vap. eap. Carolina, cap. Calzada, trip. 37, ton. 1350 con carga á;;eap. Carolina;vap.;1895_05_14;Liverpool
Día 28:;;N/A:  | N/A:  | N/A: ;J. Roca;cap.;;-Canarias y escalas en 28 dias, berg. esp. S. Salvador cap J. Roca, trip. 9, tons. 190 con Cebolas á Astorqui y Cp.;esp.;S. Salvador;berg.;1895_05_15;Canarias
Día 20:;;N/A:  | N/A:  | N/A: ;Harper;cap.;;-Filadalfia en 20 dias berg. am. Motleg, cap. Harper, trip. 10, tons. 567 con carbón á conill y Archbodl.;am.;Motleg;berg.;1895_05_15;Filadalfia
Día 15:;;N/A: ;Howes;cap.;;Día 15: De Tampa y Cavo Hneso, en 8 horas, vap. am. Massob cotte, cap. Howes, trip. 42, ton 520, en lastre á;am.;Massob cotte;vap.;1895_05_16;Tampa y Cavo Hneso
;;N/A: ;Stevens;cap.;;cap. Stevens, trip. 62, tons. 1,911: con carga, ald Hidalgo y Cp.;;;;1895_05_16;
;;;Me InJaitosh;cap.;;Nueva York, vap. am. Vigilancia cap. Me InJaitosh.;am.;Vigilancia;vap.;1895_05_17;Nueva York
;;;Stevens;cap.;;-Veracruz vap. am. Séneca cap. Stevens,;am.;Séneca;vap.;1895_05_17;Veracruz
Día 17:;;;Gorordo;cap.;;Día 17: De Veracruz, en 2 días, vap. ecp. Reina M Cristina. cap. Gorordo, trip. 140, ton. 3633, con carga;;Reina M Cristina;vap.;1895_05_18;Veracruz
Día 8:;;N/A: ;Howes;cap.;;-Tampa y Cayo Hnoso, en 8 horas. vap. am Mastofocotte, cap. Howes, trip. 42, ton 520, en lastre á;am;Mastofocotte;vap.;1895_05_19;Tampa y Cayo Hnoso
Día 22:;;;Lavin;cap.;;-Blbao y escalas, en 22 dfa. vap. en. Santo Domingo, cap. Lavin, trip. 99 ton. 1927, con carga;;Santo Domingo;vap.;1895_05_21;Blbao
Día 8:;;N/A: ;Howes;cap.;;-Tampa y Cavo Hneso, en 8 horas. vap. am. Mascotte, cap. Howes, trip. 42, ton 520, en lastre á;am.;Mascotte;vap.;1895_05_23;Tampa y Cavo Hneso
Día 42:;;N/A:  | N/A: ;Bergochea;cap.;;-Barcelona y escalas en 42 dias vapor eap. Migael M. Pinillos, cap. Bergochea. trip. 53, tons.;;eap. Migael M. Pinillos;vapor;1895_05_23;Barcelona
Día 23:;;N/A:  | N/A: ;Diez;cap.;;Día 23: Nueva Orleans, en 3 días, vap. eap. Catalina, cap. Diez, trip. 59, ton. 3491, con carga de tránsito & Loychate, Saenz y Cp. -Cádiz y escalas, en 14 días, vap. esp. León XIII cap. Galiana, trip. 130, ton. 2959, con carga á M. Calvo y Cp.;esp.;Catalina;vap.;1895_05_24;Nueva Orleans
;;;Storm;cap.;;-Cárdenas, vap. ing. Falaharo, cap. Storm, trip.;ing.;Falaharo;vap.;1895_05_26;Cárdenas
Día 8:;;;Howes;cap.;;-Tampa y Cavo Hneso, en 8 horas, vap. am. Mascotte, cap. Howes, trip. 43, ton 520, en lastra á;am.;Mascotte;vap.;1895_05_26;Tampa y Cavo Hneso
