arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;;;;Villalonga;pat.;;;;;-Mariel, gol. María Magdalena, pat. Villalonga: en;;María Magdalena;;;gol.;1891_01_24;;;
;;;;;Real;cap.;;;;;-Malas-Aguas, vapor Tritón, cap. Real: con efectos.;;Tritón;;;vapor;1891_01_24;Malas-Aguas;;
;;;;;Cardeluz;cap.;;;;;-Sagua, vapor Adela, cap. Cardeluz: con efectos.;;Adela;;;vapor;1891_01_24;Sagua;;
Día 24:;;N/A: ;;;Aguiar;pat.;;;;;Dia 24: De Santa María, gol. Júcaro, pat. Aguiar: con 500;;Júcaro;;;gol.;1891_01_25;Santa María;;
;;;;;Inclán;pat.;;;;;-Cabañas, gol. Caballo Marino, pat. Inclán: con;;Caballo Marino;;;gol.;1891_01_25;Cabañas;;
;;N/A:  | N/A:  | N/A: ;;;Cuevas;pat.;;;;;"-Cárdenas, gol. Angelita, pat. Cuevas: con 700 acos azúcar; 50 pipas aguardiente y efectos.";;Angelita;;;gol.;1891_01_28;Cárdenas;;
;;N/A: ;;;Enseñat;pat.;;;;;Sierra Morena, gol. Sofia, pat. Enseñat: con 800;;Sofia;;;gol.;1891_01_28;;;
;;N/A: ;;;Lazo;pat.;;;;;sacos azúcar. -Nuevitas, gol. Eulalia, pat. Lazo: con 100 cah;;Eulalia;;;gol.;1891_01_28;Nuevitas;;
Día 28:;;N/A: ;;;Vilar;cap.;;;;;Dia 28: De Nuevitas, vapor Mortera, cap. Vilar: con 1,580;;Mortera;;;vapor;1891_01_29;Nuevitas;;
Día :;;;;;;cap.;;;;;Sagua, vapor Adela, cap. Bilbao: con efectos.;bilbao;Adela;;;vapor;1891_01_29;Sagua;;
;;;;;Cantero;pat.;;;;;-Cárdenas, gol. Aguila de Oro, pat. Cantero: con;;Aguila de Oro;;;gol.;1891_01_29;Cárdenas;;
;;N/A: ;;;Rigó;pat.;;;;;-Cabañas, gol. Condor, pat Rigó: con 500 sacos;;Condor;;;gol.;1891_01_29;Cabañas;;
;;;;;Rodríguez;pat.;;;;;-Cabañas, gol. Dos Amigos, pat. Rodríguez: con;;Dos Amigos;;;gol.;1891_01_29;Cabañas;;
;;;;;Suárez;pat.;;;;;-Santa Cruz, gol. San Antonio, pat. Suárez: con;;San Antonio;;;gol.;1891_01_29;Santa Cruz;;
;;;;;Macip;pat.;;;;;-Santa Cruz, gol. Joven Manuel, pat. Macip: con;;Joven Manuel;;;gol.;1891_01_29;Santa Cruz;;
;;;;;Alemany;pat.;;;;;-Canasí, gol. Amado Antonio, pat. Alemany: en;;Amado Antonio;;;gol.;1891_01_29;Canasí;;
;;N/A: ;;;Real;cap.;;;;;dea DO BRIGO De Malas-Aguas, vapor Tritón, cap. Real: con 700;;Tritón;;;vapor;1891_01_30;Malas-Aguas;;
;;N/A: ;;;;cap.;;;;;-Sagua, vapor Adela, cap. Bilbao: con 21 reses y;bilbao;Adela;;;vapor;1891_01_30;Sagua;;
;;N/A: ;;;Padrón;pat.;;;;;-Arroyos, gol. Joven Jaime, pat. Padrón: con 1000;;Joven Jaime;;;gol.;1891_01_30;Arroyos;;
;;;;;Cabruja;pat.;;;;;-Sagua la Chica, gol. 2ª Rosa, pat. Cabruja: con;;2ª Rosa;;;gol.;1891_01_30;Sagua la Chica;;
;;;;;Juan;pat.;;;;;-Sierra Morena, gol. María Teresa, pat. Juan: con;;María Teresa;;;gol.;1891_01_30;Sierra Morena;;
;;N/A: ;;;Espino;pat.;;;;;-Morrillo, gol. Feliz, pat. Espino: con 300 sacos;;Feliz;;;gol.;1891_01_30;Morrillo;;
;;N/A: ;;;Vidal;pat.;;;;;-Sagua, gol. Joven Luisa, pat. Vidal: con 1,000;;Joven Luisa;;;gol.;1891_01_30;Sagua;;
;;N/A: ;;;Sastre;pat.;;;;;-Mariel, gol. Altagracia, pat. Sastre: con 550 sacos;;Altagracia;;;gol.;1891_01_30;;;
Día 30:;;N/A: ;;;Blibao;cap.;;;;;Día 30: De Sagua, vapor Clara, cap. Blibao: con 740 sacos;;Clara;;;vapor;1891_01_31;Sagua;;
;;N/A: ;;;Bosch;pat.;;;;;-Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;;;gol.;1891_01_31;Dominica;;
;;N/A: ;;;Tortell;pat.;;;;;-Cabañas, gol. Victoria, pat. Tortell: con 550 sacos;;Victoria;;;gol.;1891_01_31;Cabañas;;
;;;;;Bosch;pat.;;;;;-Playas de San Juan, gol. Antonia, pat. Bosch:;;Antonia;;;gol.;1891_01_31;Playas de San Juan;;
;;N/A: ;;;Calzada;pat.;;;;;-Manzanillo, gol. Margrita, pat. Calzada: con 1000;;Margrita;;;gol.;1891_01_31;Manzanillo;;
Día 31:;;;;;Alemany;pat.;;;;;31: De Cárdenas, gol. Joven Pilar, pat. Alemany: com;;Joven Pilar;;;gol.;1891_02_01;Cárdenas;;
;;N/A: ;;;Pereira;pat.;;;;;-Carahatas, gol. Teresita, pat. Pereira: con 1,175;;Teresita;;;gol.;1891_02_01;Carahatas;;
Día 01:;;;;;Darán;pat.;;;;;-Playas de San Juan, gol. Almanza, pat. Darán:;;Almanza;;;gol.;1891_02_01;Playas de San Juan;;
;;N/A: ;;;Mora;pat.;;;;;-San Cayetano, gol. Carmita, pat. Mora: con 2500;;Carmita;;;gol.;1891_02_01;San Cayetano;;
;;N/A: ;;;Vilar;cap.;;;;;-Nuevitas, vapor Mortera, cap. Vilar: con 1,122;;Mortera;;;vap.;1891_02_04;Nuevitas;;
;;N/A: ;;;Bosch;pat.;;;;;Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;;;gol.;1891_02_04;Dominica;;
;;;;;Maciá;pat.;;;;;Río de la Palma, gol. Gallego, pat. Maciá! cot;;Gallego;;;gol.;1891_02_04;Río de la Palma;;
;;N/A:  | N/A: ;;;Bonet;pat.;;;;;Jaruco, gol. Joven Lola, pat Bonet: con 100 88cos zúcar y 70 cuarterolas miel.;;Joven Lola;;;gol.;1891_02_04;Jaruco;;
;;N/A: ;;;Sastre;pat.;;;;;Mariel, gol: Altagracia, pat. Sastre: con 550 sacos azúcar.;;Altagracia;;;gol.;1891_02_04;;;
;;;;;Macip;pat.;;;;;-Santa Cruz, gol. Joven Manuel. pat. Macip: con;;Joven Manuel;;;gol.;1891_02_04;Santa Cruz;;
;;;;;Grandal;pat.;;;;;-Mariel. gol. Maria Magdalena, pat. Grandal: con;;Maria Magdalena;;;gol.;1891_02_04;;;
;;N/A: ;;;Planas;pat.;;;;;-Arroyos, gol. Dolores, pat. Planas: con 137 sacos;;Dolores;;;gol.;1891_02_04;Arroyos;;
;;N/A: ;;;Moll;pat.;;;;;Martua, gol. Lince, pat. Moll: con 600 sacos;;Lince;;;gol.;1891_02_04;Martua;;
;;;;;Beneján;cap.;;;;;-Mantua, gol. Margarita, cap. Beneján: con 700;;Margarita;;;gol.;1891_02_04;Mantua;;
;;N/A: ;;;Serra;pat.;;;;;-Arroyos, gol. Amalia, pat. Serra: con 700 sacos;;Amalia;;;gol.;1891_02_04;Arroyos;;
Día 4:;;N/A: ;;;Cardeluz;cap.;;;;;Dia 4: De Sagua, vapor Adela, cap. Cardeluz: con 10 bultos;;Adela;;;vap.;1891_02_05;Sagua;;
;;N/A: ;;;Ochoa;cap.;;;;;"-Cuba, vapor Manuela, cap. Ochoa: con 82 reses;";;Manuela;;;vapor;1891_02_05;Cuba;;
;;N/A: ;;;Ferrer;pat.;;;;;-Dimas, gol. Deseada, pat. Ferrer: con 400 sacos;;Deseada;;;gol.;1891_02_05;Dimas;;
;;;;;Suárez;pat.;;;;;-Santa Cruz, gol. San Antonio, pat. Suárez: con;;San Antonio;;;gol.;1891_02_05;Santa Cruz;;
;;;;;Real;cap.;;;;;in 5: De Malas-Aguas, vapor Tritón, cap. Real: con du;;Tritón;;;vap.;1891_02_06;Malas-Aguas;;
;;N/A: ;;;Tortell;pat.;;;;;-Cabañas, gol. Victoria, pat. Tortell: con 800 sacos azúcar.;;Victoria;;;gol.;1891_02_06;Cabañas;;
;;N/A: ;;;Linares;pat.;;;;;-Siguapa, gol. Victoria, pat. Linares: con 301 sacos azúcar.;;Victoria;;;gol.;1891_02_06;Siguapa;;
Día 01:;;;;;Bosch;pat.;;;;;-Playas de San Juan, gol. Candita, pat. Bosch:;;Candita;;;gol.;1891_02_06;Playas de San Juan;;
Día 6:;;N/A: ;;;Suau;pat.;;;;;Día 6: De Cabañas, bdro. Rosita pat. Suau: con 300 sacos;;Rosita;;;bdro.;1891_02_07;Cabañas;;
;;;;;Joy;pat.;;;;;-Cárdenas, gol. Purísima Concepción, pat. Joy:;;Purísima Concepción;;;gol.;1891_02_07;Cárdenas;;
;;;;;Gabancho;pat.;;;;;-Cárdenas, gol. Cárdenas, pat. Gabancho: con;;Cárdenas;;;gol.;1891_02_07;Cárdenas;;
;;;;;Valent;pat.;;;;;-Cárdenas, gol. María del Carmen, pat. Valent:;;María del Carmen;;;gol.;1891_02_08;Cárdenas;;
;;N/A:  | N/A: ;;;Bonet;pat.;;;;;-Jaruco, gol. Joven Lola, pat. Bonet: con 100 sacos azúcar y 70 cuarterolas miel.;;Joven Lola;;;gol.;1891_02_08;Jaruco;;
;;;;;Inclán;pat.;;;;;-Cabañas, gol. Caballo Marino, pat. Inclán: con;;Caballo Marino;;;gol.;1891_02_08;Cabañas;;
Día 9:;;;;;Rodríguez;pat.;;;;;Día 9: De Mariel, gol. Santiago Apóstol, pat. Rodríguez: con;;Santiago Apóstol;;;gol.;1891_02_10;Mariel;;
;;N/A:  | N/A: ;;;Tortell;cap.;;;;;-Cabañas, gol. Victoria, cap. Tortell: con 500 sacos azúcar y 60 cuarterolas miel.;;Victoria;;;gol.;1891_02_10;Cabañas;;
;;N/A: ;;;Pereira;pat.;;;;;-Carabatas, gol. Teresita, pat Pereira: con 140;;Teresita;;;gol.;1891_02_10;Carabatas;;
;;N/A: ;;;Sastre;par.;;;;;-Mariel, gol. Altagracia, par. Sastre: con 550 sacos;;Altagracia;;;gol.;1891_02_10;;;
;;;;;Portella;pat.;;;;;Arroyos. gol. Amable Resita, pat. Portella: con;;Amable Resita;;;gol.;1891_02_10;Arroyos;;
;;;;;Rodríguez;pat.;;;;;-Cabañas, gol. Dos Amigos, pat. Rodríguez: con;;Dos Amigos;;;gol.;1891_02_10;Cabañas;;
;;N/A: ;;;Alemany;pat.;;;;;-Baracoa. gol. Aguila, pat. Alemany: con 2,900;;Aguila;;;gol.;1891_02_10;Baracoa;;
Día 10:;null;N/A: ;;;Mayans;pat.;;;null;;Dia 10: De Playas de San Juan, gol. 2 Gertrudis, pat. Mayans: con 1,000 sacos carbón.;;2 Gertrudis;;;gol.;1891_02_11;Playas de San Juan;;
;;N/A: ;;;Cabaleiro;pat.;;;;;Sagua, gol. Rosita, pat. Cabaleiro: con 600 sacos;;Rosita;;;gol.;1891_02_11;Sagua;;
;;;;;Marantez;pat.;;;;;Mariel, gol. Joven Gertrudis, pat. Marantes: con;;Joven Gertrudis;;;gol.;1891_02_11;;;
;;N/A: ;;;Bosch;pat.;;;;;-Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;;;gol.;1891_02_11;Dominica;;
;;N/A: ;;;Segura;pat.;;;;;-Jibacoa, gol. 1a de Vinaroz, pat. Segura: con 80;;1a de Vinaroz;;;gol.;1891_02_11;Jibacoa;;
;;;;;Menaya;pat.;;;;;-Sierra Morena, gol. Habanera, pat. Menaya: con;;Habanera;;;gol.;1891_02_11;Sierra Morena;;
;;N/A: ;;;Valdés;pat.;;;;;-Granadillo, gol. Natividad, pat. Valdés: con 900;;Natividad;;;gol.;1891_02_11;Granadillo;;
;;;;;Mir;pat.;;;;;-San Cayetano, gol. María del Carmen, pat. Mir:;;María del Carmen;;;gol.;1891_02_11;San Cayetano;;
;;N/A: ;;;Lloret;pat.;;;;;-Bajas, gol. Angelita. pat. Lloret: con 140 sacos;;Angelita;;;gol.;1891_02_11;Bajas;;
Día 11:;;N/A: ;;;Suao;pat.;;;;;Día 11: De Gibara, gol. Moralidad, pat. Suao: con 75 tercios;;Moralidad;;;gol.;1891_02_12;Gibara;;
;;N/A: ;;;Cardelux;cap.;;;;;-Sagua, vapor. Adela, cap. Cardelux: con 2 tercios;;Adela;;;vapor.;1891_02_12;Sagua;;
;;N/A: ;;;Aguiar;pat.;;;;;-Santa María, gol. Júcaro, pat. Aguiar: con 700;;Júcaro;;;gol.;1891_02_12;Santa María;;
;;N/A: ;;;Fuster;pat.;;;;;-Bajas, gol. Carmita, pat. Fuster: con 800 sacos;;Carmita;;;gol.;1891_02_12;;;
;;N/A: ;;;Enseñat;pat.;;;;;carbón. -Morrillo, gol. Agustina, pat. Enseñat: 350 sacos;;Agustina;;;gol.;1891_02_12;Morrillo;;
;;N/A: ;;;Colomar;pat.;;;;;-Baracoa, gol Gaspar, pat. Colomar: con 40 bocoyes miel.;;Gaspar;;;gol;1891_02_12;Baracoa;;
;;N/A: ;;;García;pat.;;;;;-Bahía-Honda, gol. Rosario, pat. García: con 400;;Rosario;;;gol.;1891_02_12;Bahía-Honda;;
;;;;;Grandal;pat.;;;;;-Dominica, gol. María Magdalena, pat. Grandal:;;María Magdalena;;;gol.;1891_02_12;Dominica;;
;;N/A:  | N/A: ;;;Prata;pat.;;;;;con 400 sacos azúcar. -Dimas, gol. Dos Amigos, pat. Prata: con 800 sacoa carbón.;;Dos Amigos;;;gol.;1891_02_12;;;
Día 12:;;N/A: ;;;Enseñat;pat.;;;;;Día 12: De Sierra Morena, gol. Sofía, pat. Enseñat: con 800;;Sofía;;;gol.;1891_02_13;Sierra Morena;;
;;N/A: ;;;Cuevas;pat.;;;;;-Cárdenas, gol. Angelita, pat. Cuevas: con 800;;Angelita;;;gol.;1891_02_13;Cárdenas;;
;;N/A:  | N/A: ;;;Inclán;pat.;;;;;sacos azúcar y efectos. --Cabañas, gol. Caballo Marino, pat. Inclán: con;;Caballo Marino;;;gol.;1891_02_13;Cabañas;;
Día :;;;;;Joy;pat.;;;;;-Cárdenas, gol. Purísima Concepción, pat. Joy:;;Purísima Concepción;;;gol.;1891_02_13;Cárdenas;;
;;N/A: ;;;Colomar;pat.;;;;;-Canasí, gol. Sabás, pat. Colomar: con 487 sacos;;Sabás;;;gol.;1891_02_13;Canasí;;
;;N/A: ;;;Real;cap.;;;;;-Malas-Aguas, vapor Tritón, cap. Real: con 690;;Tritón;;;vapor;1891_02_13;Malas-Aguas;;
;;;;;Vilar;cap.;;;;;-Cuba, vapor San Juan, cap. Vilar: con efectos.;;San Juan;;;vapor;1891_02_13;Cuba;;
Día 14:;;N/A: ;;;Viñales;cap.;;;;;Dia 14: De Nuevitas, vapor Mertera, cap. Viñales: con 399;;Mertera;;;vapor;1891_02_15;Nuevitas;;
