arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
Día 44:;;N/A: ;Baker;cap.;;De Nueva Orleans y escalas en 44 días vap. americano Hutchinson, cap. Baker, trip. 36, tons. 909, con carga general, á Lawton y H°—A las 6½ mañana.;americano;Hutchinson;vap.;1887_01_13;Nueva Orleans
Día 5:;;N/A: ;Cúrtis;cap.;;—Cárdenas, trip. 5 horas vap. amer. Saratoga, capitán Cúrtis, trip. 60, tons. 1,693: con azúcar de tránsito, á Hidalgo y Cp.—A las 7 de la mañana.;amer.;Saratoga;vap.;1887_01_13;Cárdenas
Día 1½:;;N/A:  | N/A:  | N/A:  | N/A: ;Mc Kay;cap.;;De Tampa y Cayo Hueso en 1½ día, vap. amer. Mascotte, cap. Mc Kay, trip. 40, tons. 520: en lastre, á Lawton y Hno. cap. Á las 6ª de la mañana.;amer.;Mascotte;vap.;1887_01_14;Tampa y Cayo Hueso
Día 7:;;N/A: ;Deaken;cap.;;—Veracruz escalas en 7 días vap. amer. City of Puebla, cap. Deaken, trip. 60, tons. 1,112: con carga general á Hidalgo y Cp. —A las 12ª de la mañana.;amer.;City of Puebla;vap.;1887_01_14;Veracruz
Día 4½:;;N/A: ;William;cap.;;—Nueva York en 4½ días, vap. amer. State of Texas cap. William, trip. 39, tons. 1,827: con carga general á Hidalgo y Cp. —A las 12ª de la mañana.;amer.;State of Texas;vap.;1887_01_14;Nueva York
Día 2:;;N/A: ;pitan River;cap.;;—Cayo Hueso en 2 días vivero amer. Champion, cap. pitan River, trip. 10, tons. 33: con pescado, á S. Aguilá. —A la 1ª de la tarde.;amer.;Champion;vivero;1887_01_14;Cayo Hueso
Día 23:;;N/A: ;Long;cap.;;De Cardiff en 23 dias vap. ing. Inverray, cap. Long, trip. 20, tons. 952: con carbon, á Bridat, Montros y Cp.—A las 7½ de la mañana.;ing.;Inverray;vap.;1887_01_15;Cardiff
Día 14:;;N/A: ;Perales;cap.;;—Colon y escalas en 14 dias vap. esp. M. L. Villa-verde, cap. Perales, trip. 60, tons. 950: con carga general, á M. Calvo y Cp.—A las 8 de la mañana.;esp.;M. L. Villa-verde;vap.;1887_01_15;Colon
Día 13:;;N/A: ;Ventura;cap.;;De Santhomas y escalas en 13 días vap. esp. Manuela, cap. Ventura, trip. 43, tons. 386: con carga general, á R. de Herrera.—A las 7¾ de la mañana.;esp.;Manuela;vap.;1887_01_16;Santhomas
Día 24:;;N/A: ;Boyer;cap.;;—Veracruz en 24 días vap. francés Saint Germain, cap. Boyer, trip. 138, tons. 2.292: con carga general, á Bridat, Montros y Cp.—A las 7¾ de la mañana.;francés;Saint Germain;vap.;1887_01_16;Veracruz
Día 21:;;N/A: ;Delvar;cap.;;De Cardiff en 21 días vap. ing. Strait Gibrart, cap. Delvar. trip. 30, tons. 1.281: con carbon, á M. Calvo y Cp. - A las 14 de la mañana.;ing.;Strait Gibrart;vap.;1887_01_18;Cardiff
Día 23:;;N/A: ;Garteis;cap.;;—Ambéres en 23 días vap. esp. Pedro, cap. Garteis, trip. 33, tons. 764: con carga general, á Deulofeu, hijo y Cr. - A las 11 1/4 de la mañana.;esp.;Pedro;vap.;1887_01_18;Ambéres
Día 14:;;N/A:  | N/A:  | N/A:  | N/A: ;Mc Kay;cap.;;De Tampa y Cayo Hueso en 14 día, vap. amer. Mascotte, cap. Mc Kay, trip. 40, tons. 520: en lastre, á Lawton y Hno. - A las 62 de la mañana.;amer.;Mascotte;vap.;1887_01_18;Tampa y Cayo Hueso
Día 24:;;;;cap.;;De Nueva Orleans en 24 dias vap. esp. Miguel M;esp.;Miguel M;vap.;1887_01_19;Nueva Orleans
;;N/A: ;Gorordo;cap.;;Pinillos, cap. Gorordo, trip. 52, tons. 2,122: con;;Pinillos;;1887_01_19;
Día 23:;;;;;;De Lunen y Cienfuegos en 23 dias gol. inglesa;inglesa;;gol.;1887_01_19;Lunen y Cienfuegos
;;;Hophins;cap.;;Henrietta, cap. Hophins, trip. 9, tons. 115: con;;Henrietta;;1887_01_19;
;;N/A: ;Reynolds;cap.;;dría, cap. Reynolds, trip. 57, tons. 1,701: con carga;;;;1887_01_19;
Día 21:;;;;;;De Filadelfia en 21 días gol. amer. Parker M. Hooper,;amer.;Parker M. Hooper;gol.;1887_01_20;Filadelfia
;;N/A: ;Karkness;cap.;;cap. Karkness, trip. 10, tons. 643, con carga, á H.;;;;1887_01_20;
Día 4:;;N/A: ;Staples;cap.;;De Nueva Orleans y escalas en 4 días vap. amer. Morgan, cap. Staples, trip. 33, tons. 537: con carga general, à Lawton y H°-A las 7 de la mañana.;amer.;Morgan;vap.;1887_01_21;Nueva Orleans
Día 4:;;N/A: ;Bennis;cap.;;— Nueva York en 4 días vap. amer. Niágara, cap. Bennis, trip. 55, tons. 1.667: con carga general, à Hidalgo y Cp.—A las 7½ de la mañana.;amer.;Niágara;vap.;1887_01_21;Nueva York
Día 16:;;N/A: ;Todd;cap.;;— Nueva York en 16 días, bca. amer. Doris Eckhoff, cap. Todd, trip. 10, tons. 529: con carga general à la Compañía de Gas.—A las 12½ de la mañana.;amer.;Doris Eckhoff;bca.;1887_01_21;Nueva York
;;N/A: ;Alcatena;cap.;;— Nueva York vap. esp. Panamá, cap. Alcatena, trip. 66, tons. 1.347: con carga general, à M. Calvo y C°-A las 5 tarde.;esp.;Panamá;vap.;1887_01_21;Nueva York
Día 6:;;N/A: ;F.eynolds;cap.;;De Matanzas en 6 horas vap. amer. City of Alexandria, cap. F.eynolds, trip. 60, tons. 1,701: con azúcar de tránsito sito, á Hidalgo y Cp.—A las 11½ de la mañana.;amer.;City of Alexandria;vap.;1887_01_22;Matanzas
Día 9:;;N/A: ;Coll;cap.;;—Matanzas en 9 horas, berg. esp. Celia, cap. Coll, trip. 13, to ns. 243: con tasajo á N. Gelats.—A las 3 de la tarde.;esp.;Celia;berg.;1887_01_22;Matanzas
Día 14:;;N/A: ;McKay;cap.;;De Tampa y Cavo Hueso en 14 día, vap. amar. Mascotte, cap. McKay, trip. 40, tons. 520: en lastre, á Lawton y Hno. -A las 7½ de la mañana.;amar.;Mascotte;vap.;1887_01_23;Tampa y Cavo Hueso
Día 29:;;N/A: ;Marquez;cap.;;—Liverpool y escalas en 29 días vap. esp. San Francisco, cap. Marquez, trip. 45, tons. 1.671: con carga general. á M. Calvo y Cp. -A las 7½ de la mañana.;esp.;San Francisco;vap.;1887_01_23;Liverpool
Día 45:;;N/A: ;Pagés;cap.;;—Barcelona en 45 días boa. esp. Pedro Gusi, cap. Pagés, trip. 15, tons. 509: con carga general, á Fabra y Cp. -A las 9 de la mañana.;esp.;Pedro Gusi;boa.;1887_01_23;Barcelona
Día 11:;;N/A: ;Pierce;cap.;;De New York en 11 días bca. amer. Antonia Sala, cap. Pierce, tons. 508, trip. 10: con carga general, a Luis V. Place. — A las 8.;amer.;Antonia Sala;bca.;1887_01_25;New York
Día 90:;;N/A: ;Falkier;cap.;;— Punta de Lobos en 90 días bca. ing. Bessie Markham, cap. Falkier, tons. 778, trip. 13: con guano, a la orden. — A las 9.;ing.;Bessie Markham;bca.;1887_01_25;Punta de Lobos
Día 25:;;N/A:  | N/A:  | N/A: ;Suárez;cap.;;— Cádiz en 25 días bca. esp. Feliciana, cap. Suárez, tons. 216, trip. 10: con sal, a Gálban, Ríos y Cp. A las 11.;esp.;Feliciana;bca.;1887_01_25;Cádiz
Día 4:;;N/A: ;Cebada;cap.;;— Vera Cruz en 4 días vapor-correo español Ciudad Condal, cap. Cebada, tons. 2,900, trip. 44: con carga general, a M. Calvo y Cp. — Pasajeros 14 para esta y 3 de tránsito. — A las 3.;español;Ciudad Condal;vapor-correo;1887_01_25;Vera Cruz
Día 24:;;N/A: ;Cirando;cap.;;De Liverpool y Santander en 24 días vap. esp. Francisca, cap. Cirando, tons. 1,839, trip. 10: con carga general, a Dedlofú 6 hijo — Pasajeros 14. — A las 7.;esp.;Francisca;vap.;1887_01_25;Liverpool y Santander
Día 4:;;N/A: ;Buckler;cap.;;— Vera Cruz en 4 días vap. ing. Dee, cap. Buckler, tons. 1,217, trip. 52: con carga general, a Ruthven. — A las 73: Pasajeros 10 para esta y 11 de tránsito.;ing.;Dee;vap.;1887_01_25;Vera Cruz
Día 14:;;N/A:  | N/A: ;Mr. Bateman;cap.;;— Nassau en 14 días vap. amir. de recreo Meteor, su propietario Mr. Bateman, con tons. 198 y trip. 18. — A las 10: pasajeros.;am.;Meteor;vap.;1887_01_25;Nassau
Día 12:;;N/A:  | N/A: ;Morgan;cap.;;— Tampa y Cayo Hueso en 12 horas vapor americano Whitney, cap. Morgan, trip. 35, tons. 1,337: en lastre, a Lawton y Hó — Pasajeros 54.;americano;Whitney;vapor;1887_01_25;Tampa y Cayo Hueso
Día 6:;;N/A:  | N/A: ;Guibernan;cap.;;De Cienfuegos en 6 días bergantín-goleta esp. Modesta, capitán Guibernan, tons. 188, trip. 9, con carga de aguacate y efectos de tránsito, á Luciano Ruiz y Cp.—A las 7.;esp.;Modesta;bergantín-goleta;1887_01_26;Cienfuegos
Día 1:;;N/A: ;Díaz;cap.;;De Cayo Húseón en 1 día vivero amer. W. Blackford cap. Díaz, trip. 7, tons. 43: con pescado salado, á M. Suárez.—A las 24 de la tarde.;amer.;W. Blackford;vivero;1887_01_27;Cayo Húseón
Día 4:;;N/A: ;Baker;cap.;;De Nueva Orleans y escalas en 4 días vap. americano Hutchinson, cap. Baker, trip. 35, tons. 906: cta carga general, á Lawton y H°—A las 64 manías.;americano;Hutchinson;vap.;1887_01_27;Nueva Orleans
Día 35:;;N/A: ;Rettig;cap.;;—Nueva York en 35 días vap. amer. City of Washington, cap. Rettig, trip. 58, tons. 1.649: con carga general, á Hidalgo y C°—A las 74 mañana.;amer.;City of Washington;vap.;1887_01_27;Nueva York
Día 12:;;N/A:  | N/A: ;Parsons;cap.;;—Baltimore en 12 días gol. amer. John R. Berger, cap. Parsons, trip. 9, tons. 615: con carga general, á L. V. Placé, tons. 43: con carga general, á las 4 de la tarde.;amer.;John R. Berger;gol.;1887_01_27;Baltimore
Día 5:;;N/A: ;Curtis;cap.;;De Nueva York en 4½ días vap. amer. Saratoga, cap. Curtis, trip. 60, tons. 1.692: cen carga general, á Hidalgo y Cp. - A las 6¾ de la mañana.;amer.;Saratoga;vap.;1887_01_28;Nueva York
Día 1½:;;N/A: ;Mc Kay;cap.;;— Tampa y Cayo Hueso en 1½ día, vap. amer. Mascotte, cap. Mc Kay, trip. 41, tons. 520: en lastre, á Lawton y Hnos. - A las 6¾ de la mañana.;amer.;Mascotte;vap.;1887_01_28;Tampa y Cayo Hueso
Día 14:;;N/A: ;Brown;cap.;;— Nueva York en 14 días berg. amer. Josephine, cap. Brown, trip. 10, tons. 569: con carga general, á Conill Archibald. - A la 1ª de la tarde.;amer.;Josephine;berg.;1887_01_28;Nueva York
Día 15:;;N/A: ;Coggins;cap.;;— Norfott en 15 días berg. amer. Belmont, capitán Coggins, trip. 9, tons. 512: con carbon, á Avilés y Hnos. - A la 1½ de la tarde.;amer.;Belmont;berg.;1887_01_28;Norfott
Día 3:;;N/A:  | N/A: ;Williams;cap.;;"De Fernando en 3 días yatch inglés de recreo San Peir, cap. Williams, trip. 24, tona. 587; su pre-pictarío el Sr. Duque de Sutherland. — A las 7 de la mañana.";inglés;San Peir;yatch;1887_01_29;Fernando
Día 18:;;N/A:  | N/A: ;Perry;cap.;;"— Yarmouth en 18 días gol. ing. Oneyx, cap. Perry, trip. 7, tons. 138; con carga general, 6 Lawton y Hnos. — A las 8 de la mañana.";ing.;Oneyx;gol.;1887_01_29;Yarmouth
Día 6:;;N/A: ;Sintes;cap.;;"— Barcelona en 43 días, boa. esp. Barcelona, cap. Sintes, trip. 19, tons. 978; con carga general á Jan 6 y Cp. — A la 14 de la tarde.";esp.;Barcelona;boa.;1887_01_29;Barcelona
Día 15:;;N/A: ;Smith;cap.;;"— Providencia en 15 días, berg. esp. L. J. Munzon, cap. Smith, trip. 8, tons. 341; con carbon á Barrios y Cp. — A las 24 de la tarde.";esp.;L. J. Munzon;berg.;1887_01_29;Providencia
Día 6:;;N/A:  | N/A:  | N/A: ;Stevens;cap.;;De Veracruz en 6 días vap. amer. Manhattan, cap. Stevens, trip. 40. tons. 1.154: con carga general, á Hidalgo y Cp. - Á las 7 de la mañana.;amer.;Manhattan;vap.;1887_01_30;Veracruz
Día 12:;;N/A:  | N/A:  | N/A: ;Morgan;cap.;;— Tampa y Cayo Hueso en 12 horas vapor americano Whitney, cap. Morgan, trip. 35. tons. 767: en lastre, á Lawton y H² - Á las 84 de la mañana.;americano;Whitney;vapor;1887_01_30;Tampa y Cayo Hueso
Día 24:;;N/A: ;Robetson;cap.;;— Cardiff en 24 días vap. ing. Belline, cap. Robetson, trip. 23. tons. 1133: con carbon, á L. V. Plac. - Á las 113 de la tarde.;ing.;Belline;vap.;1887_01_30;Cardiff
Día 12:;;N/A: ;Punnell;cap.;;— Baltimore en 12 días gol. amer. Blanche Hopking, cap. Punnell, trip. 8. tons. 602: con carbon, á H. B. Hamel y Cp. - Á las 121 de la mañana.;amer.;Blanche Hopking;gol.;1887_01_30;Baltimore
Día 43:;;N/A: ;Gay;cap.;;— Cardiff en 43 días bca. amer. Staples, cap. Gay, trip. 9, tons. 443: con carbon, á la orden. - Á la 1/4 de la tarde.;amer.;Staples;bca.;1887_01_30;Cardiff
Día 6:;;N/A: ;Carmona;cap.;;De Nueva York en 6 días vap. esp. México, cap. Carmona, trip. 64, tons. 2,112: con carga general, & M. Calvo y Cp.-A las 2 las 2 de la tarde.;esp.;México;vap.;1887_02_01;Nueva York
;;N/A: ;Pillsbury;cap.;;—Cayo Hueso y Cp.-A las 2, vap. amer. Blake, capitán Pillsbury, trip. 47, tons. 550: con una comisión hidrográfica.;amer.;Blake;vap.;1887_02_01;Cayo Hueso
Día 30:;;N/A: ;Albionga;cap.;;De Liverpool y escalas en 30 días, vap. esp. Alava, cap. Albionga, trip. 39, tons. 1,277: con carga general á C. G. Saenz y Cp.-A las 7½ de la mañana.;esp.;Alava;vap.;1887_02_01;Liverpool
Día 14:;;N/A:  | N/A:  | N/A: ;Mc Kay;cap.;;—Tampa y Cayo Hueso, trip. 14 días, vap. amer. Macacotte, cap. Mc Kay, trip. 40, tons. 520: alastre, á Lawton y H?—A las 7½ de la mañana.;amer.;Macacotte;vap.;1887_02_01;Tampa y Cayo Hueso
Día 19:;;N/A: ;Ferbes;cap.;;—Boston en 19 días, boca, cap. amer. Georgista, capitán Ferbes, trip. 9, tons. 435: con carbon á R. Truffin y Cp.-A las 8½ de la mañana.;amer.;Georgista;boca;1887_02_01;Boston
Día 4:;;N/A: ;Cimiano;cap.;;De Veracruz y Progreso en 4 días, vapor-correo español Ciudad de Santander, cap. Cimiano, tripulantes 117, tons. 3.869: con carga general á M. Calvo y Cip. -A las 7½ de la mañana.;español;Ciudad de Santander;vapor-correo;1887_02_02;Veracruz y Progreso
Día 57:;;N/A: ;Carran;cap.;;De Barcelona en 57 días bca. esp. María, cap. Carran, trip. 13, tons. 622: con carga general, á J. Balcells y Cp. — A las 8 de la mañana.;esp.;María;bca.;1887_02_03;Barcelona
Día 5:;;;capitan;cap.;;De Cárdenas en 5 horas vap. amer. Saratoga, capitan;amer.;Saratoga;vap.;1887_02_04;Cárdenas
Día 1:;;;;cap.;;De Cayo Hueso, trip. 1 dia viv. amer. Christiana, cap.;amer.;Christiana;trip.;1887_02_04;Cayo Hueso
;;N/A: ;Mc Kay;cap.;;cotte, cap. Mc Kay, trip. 40, tons. 520: en lastre, á;;;cotte;1887_02_04;
;;N/A: ;Staples;cap.;;Morgan, cap. Staples, trip. 33, tons. 537: con car-;;Morgan;;1887_02_04;
;;N/A: ;Rose;cap.;;cap. Rose, trip. 10, tons. 479: con carga general,;;;;1887_02_04;
;;N/A: ;Burros;cap.;;cap. Burros, trip. 53, tons. 2,187: con carga ge-;;;;1887_02_04;
Día ¼:;;N/A: ;Elongoe;cap.;;De Cayo Hueso a ¼ dia yacht de recreo Julia, cap. Elongoe, trip. 10, tons. .... en lastre.;;Julia;yacht;1887_02_05;Cayo Hueso
Día 9:;;N/A: ;Voss;cap.;;—Pazagoula en 9 días, berg. amer. H. Buddig, cap. pitan Voss, trip. 7, tons. : con madera á Santa María.—A las 34 de la tarde.;amer.;H. Buddig;berg.;1887_02_05;Pazagoula
Día 154:;;;;;;De Saint Nazaire y escalas en 154 días vap. frances.;frances;;vap.;1887_02_06;Saint Nazaire
;;N/A:  | N/A: ;Servan;cap.;;Washington, cap. Servan, trip. 141, tons. 2.085:;;;;1887_02_06;Washington
;;N/A: ;Morgan;cap.;;Whitney, cap. Morgan, trip. 35, tons. 1337: en;;Whitney;;1887_02_06;
Día 16:;;N/A: ;Venero;cap.;;"De Santander y escalas en 16 dias, vapor-correo español Reina Mercedes, cap. Venero, trip. 101, toneladas 2,892; con carga general á M. Calvo y Cp.-A las 7½ de la noche.";español;Reina Mercedes;vapor-correo;1887_02_08;Santander
Día 34:;;N/A: ;Buckler;cap.;;"De Jamaica, escalas en 34 dias, vap. ing. Dee, capitán Buckler, trip. 40, tons. 1,807; con carga general á G. Guthven. -A las 2½ de la tarde.";ing.;Dee;vap.;1887_02_08;Jamaica
;;N/A:  | N/A:  | N/A: ;Mc Kay;cap.;;"De Tampa y Cayo Hueso, vap. amar. cap. Mc Kay, trip. 40, tons. 520; en lastre, á Lawton y Hº -A las 6½ de la mañana.";amar.;;vap.;1887_02_08;Tampa y Cayo Hueso
Día 23:;;N/A:  | N/A:  | N/A: ;Pearson;cap.;;"Newport (I), en 23 dias, vap. ing. Ursula, capitán Pearson, trip. 21, tons. 1,145; con carbon á Luis V. Placed -A las 7½ de la tarde.";ing.;Ursula;vap.;1887_02_08;Newport (I)
Día 4:;;N/A: ;Deakan;cap.;;"Nueva York, en 4 días, vap. amar. City of Puebla, cap. Deakan, trip. 55, tons. 1,712; con carga general á Hidalgo y Cp.-A las 2½ de la tarde.";amar.;City of Puebla;vap.;1887_02_08;Nueva York
Día 28:;;;;;;De Liverpool y escalas en 28 días vap. esp. Euskaro,;esp.;Euskaro;vap.;1887_02_09;Liverpool
;;N/A: ;Lnzárraga;cap.;;cap. Lnzárraga, trip. 30, tons. 1,396: con carga;;;;1887_02_09;
;;N/A:  | N/A:  | N/A: ;Green;cap.;;cap. Green, trip. 130, tons. 910, cañones 5 y;;;;1887_02_09;
Día 8:;;N/A: ;Mc. Fadden;cap.;;De Nueva York en 8 días berg. amer. Jessie Macgregor, cap. Mc. Fadden, trip. 10, tons. 579: con petróleo, á L. V. Placé.;amer.;Jessie Macgregor;berg.;1887_02_10;Nueva York
Día 18:;;N/A: ;pítan Brand;cap.;;—Nueva York en 18 días berg. amer. Johanna, cap. pítan Brand, trip. 9, tons. 471: con petróleo, á la Compañía de Gas.;amer.;Johanna;berg.;1887_02_10;Nueva York
