arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;N/A: ;;;Vera;pat.;;;;;Santa Cruz, gta San Antonio, pat. Vera: con 260;;San Antonio;;;gta;1890_01_14;Santa Cruz;;
;;;;;Ferrer;pat.;;;;;-Jaruco, gta. Joven Lola, pat. Ferrer: con efectos.;;Joven Lola;;;gta.;1890_01_14;Jaruco;;
;;N/A: ;;;Calafell;pat.;;;;;-Matanzas, gta. María Josefa, pat. Calafell: con 3;;María Josefa;;;gta.;1890_01_14;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Pérez;pat.;;;;;-Matanzas, gta. María, pat. Pérez: con 100 bocoyes, 1012, 1214 bocoyes aguardiente y efectos.;;María;;;gta.;1890_01_14;Matanzas;;
;;N/A: ;;;López;pat.;;;;;-Morrillo, gta. Agustina, pat. López: con F00 sacos azúcar.;;Agustina;;;gta.;1890_01_15;Morrillo;;
Día 15:;;N/A: ;;;Inclán;pat.;;;;;Día 15: De Cabañas, gta. Caballo Marino, pat. Inclán: con 70;;Caballo Marino;;;gta.;1890_01_16;Cabañas;;
Día :;;N/A:  | N/A:  | N/A: ;;;Bilbao;cap.;;;;;-Sagua, vap. Clara, cap. Bilbao: con 626 sacos azúcar, 126 tercios tabaco, 232 railes acero y efectos.;;Clara;;;vap.;1890_01_16;Sagua;;
;;N/A: ;;;Ventura;cap.;;;;;-Nuevitas, vapor Manuela, cap. Ventura: con 511;;Manuela;;;vapor;1890_01_16;Nuevitas;;
Día 17:;;N/A: ;;;Real;cap.;;;;;Día 17: De Malas-Aguas, vapor Tritón, cap. Real: con 320;;Tritón;;;vapor;1890_01_18;Malas-Aguas;;
;;N/A:  | N/A:  | N/A: ;;;Pérez;pat.;;;;;"-Matanzas, gol. Amalia, pat. Pérez: con 50 bocoyes aguardiente; 10 bocoyes alcohol y efectos.";;Amalia;;;gol.;1890_01_18;Matanzas;;
;;N/A: ;;;Ferrer;pat.;;;;;-Dimas, gol. Deseada, pat. Ferrer: con 400 sacos;;Deseada;;;gol.;1890_01_18;Dimas;;
;;;;;Alemañy;pat.;;;;;-Cárdenas, gol. Joven Pilar, pat. Alemañy: con;;Joven Pilar;;;gol.;1890_01_18;Cárdenas;;
;;;;;Ferrer;pat.;;;;;Matanzas, gol. Dos Hermanas, pat. Ferrer: con;;Dos Hermanas;;;gol.;1890_01_18;Matanzas;;
Día :;;;;;Toro;pat.;;;;;-Punta San Juan, gol. Rita Fortuna, pat. Toro:;;Rita Fortuna;;;gol.;1890_01_18;Punta San Juan;;
Día 18:;;N/A: ;;;Hernández;pat.;;;;;Día 18: De Guanes, gol. Guadiana, pat. Hernández: con 51;;Guadiana;;;gol.;1890_01_19;Guanes;;
;;N/A: ;;;Valent;pat.;;;;;-Cárdenas, gol. Juan Toralla, pat. Valent: con 500;;Juan Toralla;;;gol.;1890_01_19;Cárdenas;;
;;N/A: ;;;Planas;pat.;;;;;Mulata, gol. Dolores, pat. Planas: con 100 varas;;Dolores;;;gol.;1890_01_19;;;
;;N/A: ;;;Ponte;pat.;;;;;-Nuevitas, gol. Emilia, pat. Ponte: con 50 aaballos;;Emilia;;;gol.;1890_01_19;Nuevitas;;
;;N/A: ;;;Suárez;pat.;;;;;-Mantua, gol. Anita, pat. Suárez: con 1,000 sacos;;Anita;;;gol.;1890_01_19;Mantua;;
Día 20:;;N/A: ;;;Vilar;cap.;;;;;Día 20: De Cuba, vapor Mortera, cap. Vilar: con 2,000 sacos;;Mortera;;;vap.;1890_01_22;Cuba;;
;;N/A: ;;;G nesta;cap.;;;;;-Sagua, vapor Adela, cap. G nesta: con 142 reses.;;Adela;;;vapor;1890_01_22;Sagua;;
Día :;;;;;Zubirat;pat.;;;;;-Punta Alegre, gol. Joven Gertrudis, pat. Zubirat:;;Joven Gertrudis;;;gol.;1890_01_22;Punta Alegre;;
;;;;;Zaragoza;pat.;;;;;-árdenas, gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;;;gol.;1890_01_22;árdenas;;
Día 21:;;;;;Calafell;pat.;;;;;Día 21: De Matanzas, gol. María Josefa, pat. Calafell: con;;María Josefa;;;gol.;1890_01_22;Matanzas;;
;;;;;Inclán;pat.;;;;;-Cabañas, gol. Caballo Marino, pat. Inclán: con;;Caballo Marino;;;gol.;1890_01_22;Cabañas;;
;;N/A: ;;;Vera;pat.;;;;;-Santa Cruz, gol. San Antonio, pat. Vera: con 250;;San Antonio;;;gol.;1890_01_22;Santa Cruz;;
Día 22:;;N/A: ;;;;cap.;;;;;Día 22: De Sagua, vapor Clara, cap. Bilbao: con 313 tercios;bilbao;Clara;;;vap.;1890_01_23;Sagua;;
;;;;;Mir;pat.;;;;;-Sierra Morena: gol. Joven Felipe, pat. Mir: con;;Joven Felipe;;;gol.;1890_01_23;Sierra Morena;;
Día 24:;;;;;Real;cap.;;;;;Día 24: De Malas-Aguas, vapor Tritón, cap. Real: con 36;;Tritón;;;vapor;1890_01_25;Malas-Aguas;;
;;N/A: ;;;Hernández;pat.;;;;;-Morrillo, gol. Britania, pat. Hernández: con 250;;Britania;;;gol.;1890_01_25;Morrillo;;
;;N/A:  | N/A: ;;;Pujol;pat.;;;;;-Jibacoa, gol. 1 Vinaróz, pat. Pujol: con 80 fanegas y 56 sacos maiz.;;1 Vinaróz;;;gol.;1890_01_25;Jibacoa;;
;;;;;Alemañу;pat.;;;;;Cárdenas, gol. Joven Pilar, pat. Alemañу: con;;Joven Pilar;;;gol.;1890_01_25;Cárdenas;;
Día 27:;;N/A: ;;;Marantes;pat.;;;;;Día 27: De Mariel, gol. Altagracia, pat. Marantes: con 400;;Altagracia;;;gol.;1890_01_28;Mariel;;
;;;;;Villalonga;pat.;;;;;Manel, gol. María Magdalena, pat. Villalonga:;;María Magdalena;;;gol.;1890_01_28;;;
;;N/A: ;;;Moll;pat.;;;;;Maniua, gol. Lince, pat. Moll: con 600 sacos carbón.;;Lince;;;gol.;1890_01_28;Maniua;;
;;N/A: ;;;Hernández;pat.;;;;;-Guanes, gol. Guadiana, pat. Hernández: con 13;;Guadiana;;;gol.;1890_01_28;Guanes;;
;;N/A: ;;;Aguiar;pat.;;;;;-Arroyos, gol. Júcaro, pat. Aguiar: con 1,000 sacos carbón.;;Júcaro;;;gol.;1890_01_28;Arroyos;;
;;N/A: ;;;Padrón;pat.;;;;;-Arroyos, gol. J. Jaime, pat. Padrón: con 1,1:0;;J. Jaime;;;gol.;1890_01_28;Arroyos;;
;;N/A: ;;;Mateu;pat.;;;;;-Bajas, gol. San Francisco, pat. Mateu: con 1,000;;San Francisco;;;gol.;1890_01_28;Bajas;;
;;N/A: ;;;Pérez;pat.;;;;;Matanzas, gol. María, pat. Pérez: con 85 bocoyes;;María;;;gol.;1890_01_28;Matanzas;;
;;;;;Zaragoza;pat.;;;;;-Cárdenas, gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;;;gol.;1890_01_28;Cárdenas;;
;;N/A: ;;;Mora;pat.;;;;;-Morrillo, gol. San Juan, pat. Mora: con 70 tercios;;San Juan;;;gol.;1890_01_28;Morrillo;;
;;N/A: ;;;Cabaleiro;pat.;;;;;-Sagua, gol. Rosita, pat. Cabaleiro: con 500 sacos;;Rosita;;;gol.;1890_01_29;Sagua;;
;;N/A: ;;;Jofre;pat.;;;;;-Dimas, gol. Mercedita, pat. Jofre: con 1,000 sacos carbón.;;Mercedita;;;gol.;1890_01_29;Dimas;;
Día 29:;;N/A: ;;;Ginesta;cap.;;;;;Dia 29. De Sagua, vapor Adela, cap. Ginesta: con 31 tercios;;Adela;;;vapor;1890_01_30;Sagua;;
;;N/A: ;;;Cudilleiro;pat.;;;;;-Bajas, gol. Carmita, pat. Cudilleiro: con 800 sacos carbón.;;Carmita;;;gol.;1890_01_30;Bajas;;
;;N/A: ;;;Fernández;pat.;;;;;-Balabanó, gol. Pilar, pat. Fernández: con 50 sacoa carbón.;;Pilar;;;gol.;1890_01_30;Balabanó;;
;;N/A:  | N/A: ;;;Ferrer;pat.;;;;;Jaruco gol. Joven Lola, pat. Ferrer: con 44 sacos frijoles y 50 tercerolas miel --Sierra Morena, gol. Sofía, pat. Enseñat: con 400;;Joven Lola;;;gol.;1890_01_30;Jaruco;;
;;;;;Valent;pat.;;;;;-Cárdenas, gol. María del Carmen, pat. Valent:;;María del Carmen;;;gol.;1890_02_01;Cárdenas;;
;;;;;Sanjurjo;cap.;;;;;-Cuba, vapor Avilés. cap. Sanjurjo: con efectos.;;Avilés;;;vapor;1890_02_01;Cuba;;
Día 10:;;N/A: ;;;Moll;pat.;;;;;Día 10: De Mantua, gol. Lince, pat. Moll: con 600 sacos carbón.;;Lince;;;gol.;1890_02_02;Mantua;;
;;;;;Cantero;pat.;;;;;-Cárdenas, gol. Aguila de Oro, pat. Cantero: con;;Aguila de Oro;;;gol.;1890_02_02;Cárdenas;;
;;N/A: ;;;Marantes;pat.;;;;;-Mariel, gol Altagracia, pat. Marantes: con 200;;Altagracia;;;gol.;1890_02_04;;;
;;N/A: ;;;Moll;pat.;;;;;-Mariel, gol. J. Magdalena, pat. Moll: con 000 sacos azúcar.;;J. Magdalena;;;gol.;1890_02_04;;;
;;N/A: ;;;Bosch;pat.;;;;;-Mariel, gol. Dominica, pat. Bosch: con 330 sacos;;Dominica;;;gol.;1890_02_04;;;
Día XX:;;N/A: ;;;Suao;pat.;;;;;Gibara, gol. Moralidad, pat. Suao: con 578 tercios;;Moralidad;;;gol.;1890_02_04;Gibara;;
;;N/A:  | N/A: ;;;Cuevas;pat.;;;;;-Cárdenas, gol. Angelita, pat. Cuevas: con 900 sacos y 200 bocoyes azúcar y 25 pipas aguardiente;;Angelita;;;gol.;1890_02_04;Cárdenas;;
;;N/A: ;;;Macip;pat.;;;;;-Santa Cruz, gol. J. Manuel, pat. Macip: con 300;;J. Manuel;;;gol.;1890_02_04;Santa Cruz;;
;;N/A: ;;;Vera;pat.;;;;;-Santa Cruz, gol. San Antonio, pat. Vera: con 400;;San Antonio;;;gol.;1890_02_04;Santa Cruz;;
;;;;;Porcel;pat.;;;;;Jaruco, gol. Paquete de Jaruco, pat. Porcel: con;;Paquete de Jaruco;;;gol.;1890_02_04;Jaruco;;
;;N/A: ;;;López;pat.;;;;;-Morrillo, gol. Agustina, pat. López: con 500 sacos azúcar.;;Agustina;;;gol.;1890_02_04;Morrillo;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Pérez;pat.;;;;;-Matanzas, gol. Amalia, pat. Pérez: con 152 bocoyes, 812 id. y 2414 id. aguardiente y efectos.;;Amalia;;;gol.;1890_02_04;Matanzas;;
Día 4:;;N/A: ;;;Amengual;pat.;;;;;Día 4: De Bahía-Honda, gol. Paquete de Sagua, pat. Amengual: con 219 sacos azúcar.;;Paquete de Sagua;;;gol.;1890_02_05;Bahía-Honda;;
;;N/A:  | N/A: ;;;Covas;pat.;;;;;-Ortigosa, gol. Doloritas, pat. Covas: con 40 bocoyes miel y 100 sacos azúcar.;;Doloritas;;;gol.;1890_02_05;Ortigosa;;
;;N/A: ;;;Colomar;pat.;;;;;-Canasí, gol. Sabás, pat. Colomar: con 400 sacos;;Sabás;;;gol.;1890_02_05;Canasí;;
;;;;;Berga;pat.;;;;;-Puerto-Padre, gol. Pensativo, pat. Berga: con;;Pensativo;;;gol.;1890_02_05;Padre;;
;;N/A: ;;;Beneján;pat.;;;;;-Mantua, gol. Margarita, pat. Beneján: con 800;;Margarita;;;gol.;1890_02_05;Mantua;;
;;;;;Morales;pat.;;;;;-Punta-Alegre, gol. Carmita, pat. Morales: con;;Carmita;;;gol.;1890_02_05;Punta Alegre;;
Día 5:;;N/A: ;;;Bilbao;cap.;;;;;Día 5: De Sagua, vapor Adela, cap. Bilbao: con 46 paquetes;;Adela;;;vapor;1890_02_06;Sagua;;
;;N/A: ;;;Cuevas;pat.;;;;;-Bajas, gol. Angelita, pat. Cuevas: con 440 sacos;;Angelita;;;gol.;1890_02_06;Bajas;;
;;N/A: ;;;Valent;pat.;;;;;-Cárdenas, gol, Juan Toralla, pat. Valent: con 800;;Juan Toralla;;;gol;1890_02_06;Cárdenas;;
Día 6:;;N/A: ;;;Ferrer;pat.;;;;;Día 6: De Dimas, gol. Deseada, pat. Ferrer: con 400 8a008;;Deseada;;;gol.;1890_02_07;Dimas;;
;;N/A: ;;;Ruiz;pat.;;;;;-Dimas, gol. Dos Hermanas, pat. Ruiz: con 700;;Dos Hermanas;;;gol.;1890_02_07;Dimas;;
;;N/A: ;;;Bosch;pat.;;;;;-Dominica, gol. Dominica, pat. Bosch: con 330 sacos azúcar. -Matanzas, gol. Dos Hermanas, pat. Ferrer: con 60 bocoyes aguardiente y efectos. Carahatas, gol. Tres Hermanas, pat. Riobo: con 1,125 sacos carbón. -Teja, gol. Joven Catalina, pat. Orts: con 500 sacos carbón. -Mulata, gol. Dolores, pat. Planas: con 200 tercios tabaco y efectos.;;Dominica;;;gol.;1890_02_07;Dominica;;
;;N/A: ;;;Marantes;pat.;;;;;-Mariel, gol. Altagracia, pat. Marantes: con 300;;Altagracia;;;gol.;1890_02_07;;;
;;N/A: ;;;Felicó;pat.;;;;;-Ceja, gol. Especulación, pat. Felicó: con 300 caballos leña.;;Especulación;;;gol.;1890_02_07;Ceja;;
;;N/A: ;;;Hernández;cap.;;;;;Guanes, vapor Guadiana, cap. Hernández: con 26;;Guadiana;;;vapor;1890_02_08;Guanes;;
;;;;;Alemany;pat.;;;;;-Cárdenas, gol. Joven Pilar, pat. Alemany: con;;Joven Pilar;;;gol.;1890_02_08;Cárdenas;;
;;;;;Zaragoza;pat.;;;;;-Cárdenas, gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;;;gol.;1890_02_08;Cárdenas;;
;;;;;Macip;pat.;;;;;-Santa Cruz, gol. Joven Manuel, pat. Macip: con;;Joven Manuel;;;gol.;1890_02_08;Santa Cruz;;
Día 8:;;;;;Salvá;pat.;;;;;Día 8: De Sierra Morena, gol. María Teresa, pat. Salvá:;;María Teresa;;;gol.;1890_02_09;Sierra Morena;;
;;N/A: ;;;Rigó;pat.;;;;;-Cabañas, gol. Cuba, pat. Rigó: con 500 sacos;;Cuba;;;gol.;1890_02_09;Cabañas;;
;;N/A: ;;;Vilar;cap.;;;;;Cuba, vapor Mortera, cap. Vilar: con 4,077 sacos;;Mortera;;;vap.;1890_02_11;Cuba;;
;;N/A:  | N/A:  | N/A: ;;;Sanjurjo;cap.;;;;;"-Nuevitas, vapor Cosme de Herrera, cap. Sanjurjo: con 150 reses; 1,400 sacos azúcar y efectos.";;Cosme de Herrera;;;vapor;1890_02_11;Nuevitas;;
Día 01:;;;;;Bernaza;pat.;;;;;Puerto-Padre, gol. Tres Hermanas, pat. Bernaza:;;Tres Hermanas;;;gol.;1890_02_11;Puerto-Padre;;
;;N/A: ;;;Aguiar;pat.;;;;;-Arroyos, gol. Júcaro, pat. Aguiar: con 1,000 sacos carbón.;;Júcaro;;;gol.;1890_02_11;Arroyos;;
Día 12:;;N/A: ;;;Serra;pat.;;;;;Día 12: De Sagua, gol. Amalia, pat. Serra: con 500 sacos carbón,;;Amalia;;;gol.;1890_02_13;Sagua;;
;;;;;Cantero;pat.;;;;;-Cárdenas, gol. Aguila de Oro, pat. Cantero: con;;Aguila de Oro;;;gol.;1890_02_13;Cárdenas;;
;;N/A: ;;;Marantes;pat.;;;;;-Mariel, gol. Altagracia, pat. Marantes: con 300;;Altagracia;;;gol.;1890_02_13;Mariel;;
;;N/A: ;;;Enseñat;pat.;;;;;-Sierra Morena, gol. Sofía, pat. Enseñat: con 800;;Sofía;;;gol.;1890_02_13;Sierra Morena;;
;;N/A:  | N/A:  | N/A: ;;;Pérez;pat.;;;;;"-Matanzas, gol. María, pat. Pérez: con 120 bocoyes, 2212 idem y 814 idem aguardiente. - -Cárdenas, gol. María del Carmen, pat. Valent;";;María;;;gol.;1890_02_13;Matanzas;;
;;;;;Mandilego;pat.;;;;;-Cárdenas, gol. Fsmeralda, pat. Mandilego: con;;Fsmeralda;;;gol.;1890_02_13;Cárdenas;;
;;;;;Villalonga;pat.;;;;;-Mariel, gol. María Magdalena, pat. Villalonga:;;María Magdalena;;;gol.;1890_02_13;;;
Día 13:;;N/A: ;;;Cardelúz;pat.;;;;;Día 13: De Sagua, gol. Adela, pat. Cardelúz: con 106 pipas;;Adela;;;gol.;1890_02_14;Sagua;;
;;N/A: ;;;Valent;pat.;;;;;-Cá denas, gol. Juan Toralla, pat. Valent: con 700;;Juan Toralla;;;gol.;1890_02_14;Cá denas;;
;;N/A: ;;;Hernández;pat.;;;;;-Morrillo, gol. Britania, pat. Hernández: con 300;;Britania;;;gol.;1890_02_14;Morrillo;;
Día 14:;;;;;Macip;pat.;;;;;Día 14: De Santa Cruz, gol. Joven Manuel, pat. Macip: con;;Joven Manuel;;;gol.;1890_02_15;Santa Cruz;;
;;N/A: ;;;;pat.;;;;;-Sagua, vapor Clara, pat. Bilbao: con 320 sacos;;Clara;;;vapor;1890_02_15;Sagua;;
Día 15:;;;;;Zaragoza;pat.;;;;;Día 15: De Cárdenas, gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;;;gol.;1890_02_16;Cárdenas;;
;;;;;Salvá;pat.;;;;;-Sierra Morena, gol. María Teresa, pat. Salvá: con;;María Teresa;;;gol.;1890_02_16;Sierra Morena;;
;;N/A: ;;;Pérez;pat.;;;;;-Matanzas, gol. Amalia, pat. Pérez: con 90 cascos;;Amalia;;;gol.;1890_02_16;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Ventura;cap.;;;;;"-Cuba, vapor Manuela, cap. Ventura: con 500 sacos azúcar; 153 reses y efectos.";;Manuela;;;vapor;1890_02_16;Cuba;;
;;;;;Ferrer;pat.;;;;;-Matanzas, gol. Dos Hermanas, pat. Ferrer: con;;Dos Hermanas;;;gol.;1890_02_19;Matanzas;;
;;N/A: ;;;Torres;pat.;;;;;-Baracoa, gol. Elva, pat. Torres: con 30,000 cocos;;Elva;;;gol.;1890_02_19;Baracoa;;
Día 19:;;N/A: ;;;Vilar;cap.;;;;;Día 19: De Cuba, vapor Mortera, cap. Vilar: con 1,800 sacos;;Mortera;;;vap.;1890_02_20;Cuba;;
;;N/A: ;;;Vera;pat.;;;;;-Santa Cruz, gol. San Antonio, pat. Vera: con 131;;San Antonio;;;gol.;1890_02_20;Santa Cruz;;
;;;;;Porcell;pat.;;;;;Jaruco, gol. Paquete de Jaruco, pat. Porcell: con;;Paquete de Jaruco;;;gol.;1890_02_20;Jaruco;;
;;N/A: ;;;López;pat.;;;;;-Morrillo, gol. Agustina, pat. López: con 300 sacos;;Agustina;;;gol.;1890_02_20;Morrillo;;
Día 20:;;N/A: ;;;Cardeluz;cap.;;;;;Día 20: De Sagua, vapor Adela, cap. Cardeluz: con 10 Bacos;;Adela;;;vap.;1890_02_21;Sagua;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Sanjurjo;cap.;;;;;"-Cuba, vapor Avilés, cap. Sanjurjo: con 1,982 sacos azúcar; 53 cascos ron; 100 reses y efectos.";;Avilés;;;vapor;1890_02_21;Cuba;;
;;N/A: ;;;Durán;pat.;;;;;-Teja, gol. Dos Sofías, pat. Durán: con 1,200 sacos;;Dos Sofías;;;gol.;1890_02_21;Teja;;
;;N/A: ;;;Borrell;pat.;;;;;carbón. -Teja, gol. Castilla, pat. Borrell: con 900 sacos;;Castilla;;;gol.;1890_02_21;Teja;;
Día 21:;;N/A: ;;;Marantes;pat.;;;;;Día 21: De Mariel, gol. Altagracia, pat. Marantes: con 300;;Altagracia;;;gol.;1890_02_22;Mariel;;
;;N/A: ;;;Bosch;pat.;;;;;Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;;;gol.;1890_02_22;Dominica;;
;;N/A: ;;;Real;cap.;;;;;-Malas-Aguas, vapor Tritón, cap. Real: con 200;;Tritón;;;vapor;1890_02_22;Malas-Aguas;;
;;N/A: ;;;;pat.;;;;;-Sagua, vapor Clara, pat. Bilbao: con 296 sacos;bilbao;Clara;;;vapor;1890_02_22;Sagua;;
;;;;;Valent;pat.;;;;;-Cárdenas, gol. María del Carmen, pat. Valent:;;María del Carmen;;;gol.;1890_02_22;Cárdenas;;
;;N/A: ;;;Cabaleiro;pat;;;;;-Sagua, gol. Rosita, pat Cabaleiro: con 500 sacos;;Rosita;;;gol.;1890_02_22;Sagua;;
;;N/A: ;;;Terrades;pat.;;;;;-Sagua, gol. Candita, pat. Terrades: con 500 sacos;;Candita;;;gol.;1890_02_22;Sagua;;
;;;;;Ferrer;pat.;;;;;Bahía-Honda, gol. Mercedita, pat. Ferrer: con;;Mercedita;;;gol.;1890_02_22;Bahía-Honda;;
;;;;;Calafell;pat.;;;;;-Matanzas, gol. María Jose'a, pat. Calafell: con;;María Jose'a;;;gol.;1890_02_22;Matanzas;;
Día 22:;;N/A: ;;;Juan;pat.;;;;;Día 22: De Cabañas, gol. Rosita, pat. Juan: con 150 sacos;;Rosita;;;gol.;1890_02_23;Cabañas;;
;;N/A: ;;;Enseñat;pat.;;;;;-Morrillo, gol. Feliz, pat. Enseñat: con 75 cuarterolas miel,;;Feliz;;;gol.;1890_02_23;Morrillo;;
;;;;;Cantero;pat.;;;;;Cárdenas, gol. Aguila de Oro, pat. Cantero: con;;Aguila de Oro;;;gol.;1890_02_25;Cárdenas;;
;;N/A: ;;;Enseñat;pat.;;;;;Sierra Morena, gol. Sofía, pat. Enseñat: con 745;;Sofía;;;gol.;1890_02_25;;;
;;;;;González;pat.;;;;;-Arroyos, gol. Joven Victoria, pat. González: con;;Joven Victoria;;;gol.;1890_02_25;Arroyos;;
;;;;;Macip;pat.;;;;;-Santa Cruz, gol. Joven Mannel, pat. Macip: con;;Joven Mannel;;;gol.;1890_02_25;Santa Cruz;;
;;;;;Mandilego;pat.;;;;;-Cárdenas, gol. Esmeralda, pat. Mandilego: con;;Esmeralda;;;gol.;1890_02_25;Cárdenas;;
Día 25:;;N/A: ;;;Marantes;pat.;;;;;Día 25: De Mariel, gol. Altagracia, pat. Marantes: con 300;;Altagracia;;;gol.;1890_02_26;Mariel;;
Día 01:;;;;;Mayans;pat.;;;;;-Punta San Juan, gol. 2a Gertrudis, pat. Mayans:;;2a Gertrudis;;;gol.;1890_02_26;Punta San Juan;;
;;;;;Maciá;pat.;;;;;-Rio de la Palma, gol. Gallego, pat. Maciá: con;;Gallego;;;gol.;1890_02_26;Rio de la Palma;;
Día :;;;;;Villalonga;pat.;;;;;-Mariel gol. María Magdalena, pat. Villalonga:;;María Magdalena;;;gol.;1890_02_26;;;
;;N/A: ;;;Villalonga;pat.;;;;;-Punta-Alegre, gol. Clío, pat. Villalonga: con 100;;Clío;;;gol.;1890_02_26;Punta Alegre;;
;;N/A: ;;;Aguiar;pat.;;;;;-Arroyos, gol Júcaro, pat. Aguiar: con 1,000 sacos carbón.;;Júcaro;;;gol;1890_02_27;Arroyos;;
;;N/A: ;;;Bernaza;pat.;;;;;-Dimas, gol. Amable Rosita, pat. Bernaza: con 700;;Amable Rosita;;;gol.;1890_02_27;Dimas;;
;;N/A: ;;;Ferrer;pat.;;;;;-Dimas, gol. Deseada, pat. Ferrer: con 400 sacos;;Deseada;;;gol.;1890_02_27;Dimas;;
;;N/A: ;;;Acuña;pat.;;;;;Gibara, gol. María Andrea, pat. Acuña: con 124;;María Andrea;;;gol.;1890_02_27;Gibara;;
