arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Día 5:;;N/A: ;;;Enseñat;pat.;;;;;Día 5: De Sierra-Morena, gol. Sofía, pat. Enseñat: con 146;;Sofía;;;gol.;1889_01_06;Sierra-Morena;;
;;N/A: ;;;Torres;pat.;;;;;-Santa Cruz, gol. Amistad, pat. Torres: con 628;;Amistad;;;gol.;1889_01_06;Santa Cruz;;
;;;;;Prieto;pat.;;;;;-Puerto-Padre, gol. Rosita, pat. Prieto: con efecLOB.;;Rosita;;;gol.;1889_01_06;Padre;;
Día 7:;;N/A: ;;;Felicó;pat.;;;;;Día 7: De Guanes, gol. Expeculación, pat. Felicó: con 350;;Expeculación;;;gol.;1889_01_08;Guanes;;
;;N/A: ;;;Torres;pat.;;;;;-San Cayetano, gol. Isabelita, pat. Torres: con 14;;Isabelita;;;gol.;1889_01_09;San Cayetano;;
Día 9:;;;;;Aguiar;pat.;;;;;Día 9: De Sagua la Chics, gol. Júcaro, pat. Aguiar: con;;Júcaro;;;gol.;1889_01_10;Sagua la Chics;;
;;;;;Gil;pat.;;;;;-Banes, gol. Josefa, pat. Gil: en lastre.;;Josefa;;;gol.;1889_01_10;Banes;;
;;;;;;cap.;;;;;-Sagua, vapor Elena Oms, cap. Bilbao: con efectos.;bilbao;Elena Oms;;;vapor;1889_01_10;Sagua;;
Día 10:;;N/A:  | N/A: ;;;Ginesta;cap.;;;;;Día 10: De Calbarión, vapor Clara, cap. Ginesta: con 926 B&cos azúcar y efectos.;;Clara;;;vap.;1889_01_11;Calbarión;;
;;;;;Bernaza;pat.;;;;;-Dimas, gol. Amable Rosita, pat. Bernaza: con;;Amable Rosita;;;gol.;1889_01_11;Dimas;;
;;N/A: ;;;Llovet;pat.;;;;;-Bajas, gol. Angelita, pat. Llovet: con 500 saCOB;;Angelita;;;gol.;1889_01_11;Bajas;;
;;N/A: ;;;Cudilleiro;pat.;;;;;-Bajos, gol. Carmita, pat. Cudilleiro: con 800 sa0:8 carnón.;;Carmita;;;gol.;1889_01_11;Bajos;;
;;;;;Valdés;pat.;;;;;-Arroyos, gol. Correo Caphsf, pat. Valdés: con;;Correo Caphsf;;;gol.;1889_01_11;Arroyos;;
;;N/A: ;;;Pagés;pat.;;;;;-Jaruco, gol. Joven Lola, pat. Pagés: con 170 sacos maiz.;;Joven Lola;;;gol.;1889_01_11;Jaruco;;
;;;;;Suárez;pat.;;;;;-Bahia-Honda, gol. Roza María, pat. Suárez: con;;Roza María;;;gol.;1889_01_11;Bahia-Honda;;
;;N/A: ;;;Sim6;pat.;;;;;-Sagua, gol. Igoscita, pat. Sim6: con 500 sacos;;Igoscita;;;gol.;1889_01_11;Sagua;;
;;N/A: ;;;Riera;pat.;;;;;-Malata, gol. Natividad, pat Riera: con 400 saCOB;;Natividad;;;gol.;1889_01_12;Malata;;
Día 12:;;N/A: ;;;Pereira;pat.;;;;;Día 12: De Carahatas, gol. Teresits, pat. Pereira: con 177 Bacos azúcar.;;Teresits;;;gol.;1889_01_13;Carahatas;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Pérez;pat.;;;;;"-Matanzas, gol. María, pat. Pérez: con 45 atraveBaños; 50 sacos maíz; 186 garrafones vacíos y efectos.";;María;;;gol.;1889_01_15;Matanzas;;
;;;;;Masip;pat.;;;;;-Santa Crnz, gol. Joven Manuel, pat. Masip: con;;Joven Manuel;;;gol.;1889_01_15;Santa Crnz;;
;;N/A: ;;;Bilbao;cap.;;;;;-Sagua, vapor Elena Oms, cap. Bilbao: con 41;;Elena Oms;;;vap.;1889_01_17;Sagua;;
;;N/A: ;;;Serra;pat.;;;;;-Sagua, gol. Amalia, pat. Serra: con 500 sacos;;Amalia;;;gol.;1889_01_17;Sagua;;
;;N/A: ;;;Prats;pat.;;;;;-Dimas, gol. Dos Amigos, pat. Prats: con 800 BBcos carbón.;;Dos Amigos;;;gol.;1889_01_17;Dimas;;
;;N/A: ;;;Bosch;pat.;;;;;-Cárdenas, gol. Almanza, pat. Bosch: con 1,400;;Almanza;;;gol.;1889_01_17;Cárdenas;;
;;N/A: ;;;Mandilego;pat.;;;;;-Dimas, gol. Esmeralda, pat. Mandilego: con 150;;Esmeralda;;;gol.;1889_01_17;Dimas;;
Día 17:;;N/A: ;;;Ginesta;cap.;;;;;Día 17: De Caibarión, vapor Clara, cap. Ginesta: con 1,230;;Clara;;;vapor;1889_01_18;Caibarión;;
;;N/A: ;;;Coll;pat.;;;;;Yagaajay, gl. Joven Blanca, pat. Coll: con 50;;Joven Blanca;;;gl.;1889_01_18;;;
;;N/A: ;;;Maciá;pat.;;;;;-Bajas, gol. Gallego, pat. Maciá: con 600 zacos;;Gallego;;;gol.;1889_01_19;Bajas;;
Día 19:;;N/A: ;;;Marantes;pat.;;;;;Día 19: De Mariel, gol. Altagracia, pat. Marantes: con 281;;Altagracia;;;gol.;1889_01_20;Mariel;;
Día null:;;N/A: ;;;;;;;;;Mántua, gol. Lince, 1 at. Moll: con 600 sacos carbón.;;Lince;;;gol.;1889_01_22;Mántua;;
;;N/A: ;;;Ferrer;pat.;;;;;-Dimas, gol. Deseads, pat. Ferrer: con 500 sacOS;;Deseads;;;gol.;1889_01_22;Dimas;;
Día 01:;;;;;Tar;pat.;;;;;-Playas de San Juan, gol. José Riera, pat. Tar:;;José Riera;;;gol.;1889_01_22;Playas de San Juan;;
;;N/A:  | N/A:  | N/A: ;;;Calafe'l;pat.;;;;;"-Manatí, gol Jusnita, pat. Calafe'l: con 400 atravesafior; 1,000 tendidos rogs y efectos.";;Jusnita;;;gol.;1889_01_22;Manatí;;
;;N/A: ;;;Pujol;pat.;;;;;Mántna, gol. Nuevo Hilario, pat. Pujol: con 400;;Nuevo Hilario;;;gol.;1889_01_22;Mántna;;
;;;;;Zaragoza;pat.;;;;;-Cardenas, gol. Isla de Cuba, pat. Zaragoza: con;;Isla de Cuba;;;gol.;1889_01_22;Cardenas;;
Día 23:;null;N/A: ;;;Bilbao;cap.;;;null;;Dis 23: De Sagua, vapor Elena Oms. cap. Bilbao: con 50;;Elena Oms;;;vap.;1889_01_24;Sagua;;
;;N/A: ;;;;;;;;;-Sagua, gol. Anita, pst Sanrez: con 900 sacos carbón.;;Anita;;;gol.;1889_01_24;Sagua;;
;;;;;Estradella;pat.;;;;;-Puerto-Padre, gol. Crieálida, pat. Estradella: con;;Crieálida;;;gol.;1889_01_24;Padre;;
;;N/A: ;;;Ginesta;cap.;;;;;-Caibarión. vapor Clara, cap. Ginesta: con 1,200;;Clara;;;vapor;1889_01_24;Caibarión;;
Día 24:;;N/A: ;;;Mas;pat.;;;;;Día 24: Da Baracoa, gol. Anita, pat. Mas: con 53,000 cocos.;;Anita;;;gol.;1889_01_25;Baracoa;;
Día 26:;;;;;Calafell;pat.;;;;;Día 26: De Matanzas, gol. María Josefs, pat. Calafell: con un;;María Josefs;;;gol.;1889_01_27;Matanzas;;
;;N/A: ;;;Cuevas;pat.;;;;;-Cárdenas, gol. Angelita, pat. Cuevas: con 211;;Angelita;;;gol.;1889_01_27;Cárdenas;;
Día 28:;;N/A: ;;;Aguiar;pat.;;;;;Día 28: De Arroyon, gol. Júcaro, pat. Aguiar: con 900 sacos;;Júcaro;;;gol.;1889_01_29;Arroyon;;
;;N/A: ;;;Rals;pat.;;;;;-Dimas, gol. Dos Hermanas, pat. Rals: con 600;;Dos Hermanas;;;gol.;1889_01_29;Dimas;;
;;;;;Coll;pat.;;;;;-Manzanil o, gol. María Teresa, pat. Coll: con;;María Teresa;;;gol.;1889_01_29;Manzanil;;
Día :;;;;;Orbay;pat.;;;;;-Mainta, gol. Paquete de Nuevitas, pat. Orbay:;;Paquete;;;gol.;1889_01_29;Nuevitas;;
;;N/A: ;;;Villalonga;pat.;;;;;-Segua, gol Enrigueta, pat. Villalonga: con 500;;Enrigueta;;;gol;1889_01_29;Segua;;
;;N/A:  | N/A: ;;;Cahres;pat.;;;;;-Balabanó, gol. Unión, pat. Cahres: con 800 caballos leña y efectos.;;Unión;;;gol.;1889_01_31;Balabanó;;
Día 81:;;N/A:  | N/A: ;;;;pat.;;;;;Día 81: Da Sagua, vapor Elena One, pat. Bilbao: con 50 tereina tabaon y efectos.;Bilbao;Elena One;;;vapor;1889_02_01;Sagua;;
;;N/A: ;;;Ginesta;cap.;;;;;-Caibarión, vapor Clara, cap. Ginesta: con 1,280;;Clara;;;vapor;1889_02_01;Caibarión;;
;;N/A: ;;;Bujosa;pat.;;;;;-Morón, gol Engracis, pat. Bujosa: con 300 varas;;Engracis;;;gol.;1889_02_01;Morón;;
Día 10:;;N/A: ;;;Menaya;pat.;;;;;Día 10: 07 De Teja, gol. Dos Sofías, pat. Menaya: con 1,000 saCOB carbón.;;Dos Sofías;;;gol.;1889_02_02;Teja;;
;;N/A: ;;;Enseñat;pal.;;;;;-Sierra Morena, gol. Sofía, pal. Enseñat: con 538;;Sofía;;;gol.;1889_02_05;Sierra Morena;;
;;N/A:  | N/A:  | N/A: ;;;Tié;pat.;;;;;"-Sague, gol. Maris Andros, pat. Tié: con 500 Bяcce carbóa; 200 varas maderas y 6 cuerdas leña.";;Maris Andros;;;gol.;1889_02_05;Sague;;
;;N/A: ;;;Gil;pat.;;;;;-Baracas, gol. Joseft, pat. Gil: con 12 bocoy es;;Joseft;;;gol.;1889_02_05;Baracas;;
;;;;;Bernaza;pat.;;;;;-Dimas, gol. Amable Rozita, pat. Bernaza: con;;Amable Rozita;;;gol.;1889_02_05;Dimas;;
;;;;;Cabruja;pat.;;;;;-Sagus la Chics, gol. 2a Rosa, pat. Cabruja: con;;2a Rosa;;;gol.;1889_02_05;;;
;;;;;Valent;pat.;;;;;-Cárdenas, gol. María del Carmen, pat. Valent:;;María del Carmen;;;gol.;1889_02_05;Cárdenas;;
;;N/A: ;;;Alemany;pat.;;;;;-Arroyos, gol. Mercedita, pat. Alemany: con 1,000;;Mercedita;;;gol.;1889_02_05;Arroyos;;
;;;;;Besch;pat.;;;;;-PlayOs de San Juan, gol. Antonis, pat. Besch:;;Antonis;;;gol.;1889_02_05;San Juan;;
;;;;;Bonet;pat.;;;;;-Matanzas. gol. Dos Hermanas, pat. Bonet: con;;Dos Hermanas;;;gol.;1889_02_05;Matanzas;;
;;N/A: ;;;L'oret;pat.;;;;;-Bajas, got. Angelita, pat. L'oret: con 80 quintales;;Angelita;;;got.;1889_02_06;;;
;;N/A: ;;;Marantes;pat.;;;;;-Mariel, gol. Altagracia pat. Marantes: con 350;;Altagracia;;;gol.;1889_02_06;;;
Día 6:;;N/A: ;;;;pat.;;;;;Día 6: De Sagua, vapor Elena Ons, pat. Bilbao: con efectos.;bilbao;Elena Ons;;;vap.;1889_02_07;Sagua;;
;;N/A: ;;;Rigo;pat.;;;;;-Cabañas, gol. Cuba, pat. Rigo: con 530 sacos de;;Cuba;;;gol.;1889_02_07;Cabañas;;
;;;;;Pérez;pat.;;;;;-Matanzas, gol. María, pat. Pérez: con efectos.;;María;;;gol.;1889_02_07;Matanzas;;
;;N/A: ;;;Enseñat;pat.;;;;;-Morrillo, gol. Feliz, pat. Enseñat: can 800 sacos;;Feliz;;;gol.;1889_02_07;Morrillo;;
Día 7:;;N/A: ;;;Ginesta;cap.;;;;;Día 7: De Caibarión, vapor Clara, cap. Ginesta: con 1,252;;Clara;;;vapor;1889_02_08;Caibarión;;
Día 01:;;;;;Bernaza;pat.;;;;;-Puerto-Padre, gol. Tres Hermanas, pat. Bernaza:;;Tres Hermanas;;;gol.;1889_02_10;Padre;;
;;N/A: ;;;Gl;pat.;;;;;-Banes, gol Josefa, pat. Gl: con 42 bocoyes azú;;Josefa;;;gol;1889_02_12;Banes;;
;;N/A: ;;;Fors;pat.;;;;;-Mat zas, gol Elvira, pat. Fors: con 36 cajas;;Elvira;;;gol;1889_02_12;Mat;;
Día 01:;;;;;Villalongs;pat.;;;;;-Ms iel, gol. María Magdalena, pat. Villalongs:;;María Magdalena;;;gol.;1889_02_12;;;
;;N/A: ;;;Mateu;pat.;;;;;-Bajas, gol. San Francisco, pat. Mateu: con 1,000;;San Francisco;;;gol.;1889_02_13;Bajas;;
Día 13:;;N/A:  | N/A: ;;;Ginesta;cap.;;;;;Día 13: -Calbarién, vapor Clara, cap. Ginesta: con 1,163| sacos azúcar y 100 toros.;;Clara;;;vapor;1889_02_14;Calbarién;;
Día 14:;;N/A:  | N/A: ;;;;pat.;;;;;Día 14: De Sagua, vapor Elena Oms, pat. Bilbao: con 42 pipas aguardiente y efectos.;bilbao;Elena Oms;;;vap.;1889_02_15;Sagua;;
;;N/A: ;;;Marantes;pat.;;;;;-Mariel, gol. Altagracia, pat. Marantes: con 300;;Altagracia;;;gol.;1889_02_15;Mariel;;
;;;;;Bonet;pat.;;;;;-Matanzas, gol. Dos Hermanas, pat. Bonet: con;;Dos Hermanas;;;gol.;1889_02_15;Matanzas;;
;;;;;Porcel;pat.;;;;;Jaruco, gol. Paquete de Jaruco, pat. Porcel: con;;Paquete de Jaruco;;;gol.;1889_02_15;Jaruco;;
;;;;;Alemany;pat.;;;;;Cárdenas, gol. Joven Pilar, pat. Alemany: con;;Joven Pilar;;;gol.;1889_02_15;Cárdenas;;
;;N/A: ;;;Serra;pat.;;;;;-Sagua, gol. Amalia, pat. Serra: con 500 BACOB;;Amalia;;;gol.;1889_02_16;Sagua;;
;;N/A: ;;;Rigó;pat.;;;;;-Cabañas, gol. Caba, pat. Rigó: con 530 sacos;;Caba;;;gol.;1889_02_16;Cabañas;;
;;N/A:  | N/A:  | N/A: ;;;Pagés;pat.;;;;;"-Jaruco, gol. Joven Lola, pat. Pagés: con 88 88cos papas; 28 sacos frijoles y efectos.";;Joven Lola;;;gol.;1889_02_16;Jaruco;;
;;;;;Salvá;pat.;;;;;-Sierra Morena, gol. María Teresa, pat. Salvá: con;;María Teresa;;;gol.;1889_02_16;Sierra Morena;;
Día 18:;;N/A: ;;;Fastes;pat.;;;;;Día 18: De Bajas, gol. Carmita, pat. Fastes: con 800 sacos;;Carmita;;;gol.;1889_02_19;Bajas;;
;;N/A: ;;;Ferrer;pat.;;;;;-Dimas, gol. Deseada, pat. Ferrer: con 500 BaCOS;;Deseada;;;gol.;1889_02_19;Dimas;;
;;N/A: ;;;Ruiz;pat.;;;;;-Dimas, gol. Dos Hermanss, pat. Ruiz: con 600;;Dos Hermanss;;;gol.;1889_02_19;Dimas;;
;;N/A: ;;;Prats;pat.;;;;;-Dimas, gol. Dos Amigos, pat. Prats: con 800 saCUB carbón.;;Dos Amigos;;;gol.;1889_02_19;Dimas;;
;;N/A: ;;;Maciá;pat.;;;;;-Bajas, gol. Gallego, pat. Maciá: con 600 sacos;;Gallego;;;gol.;1889_02_19;Bajas;;
;;N/A: ;;;Enseñat;pat.;;;;;-Morrillo, gol. Feliz, pat. Enseñat: con 300 sacos;;Feliz;;;gol.;1889_02_19;Morrillo;;
;;N/A: ;;;Moll;pat.;;;;;Mántua, gol. Lince, pat. Moll: con 700 sacos carbón.;;Lince;;;gol.;1889_02_19;Mántua;;
;;;;;Pérez;pat.;;;;;-Matanzas, gol. María, pat. Pérez: en lastre.;;María;;;gol.;1889_02_19;Matanzas;;
;;N/A: ;;;Pujol;pat.;;;;;-Canasí, gol. Golondrina, pat. Pujol: con 10 bocpyea szúcar.;;Golondrina;;;gol.;1889_02_19;Canasí;;
;;;;;Suárez;pat.;;;;;-Bahía-Honda, gol. Rosa María, pat. Suárez: con;;Rosa María;;;gol.;1889_02_19;Bahía-Honda;;
;;N/A: ;;;Riera;pat.;;;;;-Canasi, gol, Joven Pepilla, pat. Riera: con 41;;Joven Pepilla;;;gol;1889_02_19;Canasi;;
;;N/A: ;;;Ginesta;cap.;;;;;-Caibarión, vapor Clara, cap. Ginesta: con 1,484;;Clara;;;vapor;1889_02_21;Caibarión;;
Día :;;N/A:  | N/A: ;;;Bilbao;cap.;;;;;-Sagua, vapor Elena Oms, cap. Bilbao: con 20 pipas aguardiente y efectos.;;Elena Oms;;;vapor;1889_02_21;Sagua;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Tur;pat.;;;;;"-Berracos, gol. San José, pat. Tur: con 100 caballoa leña; 100 varas madera; 50 sacos carbón y efectos.";;San José;;;gol.;1889_02_21;Berracos;;
Día 21:;;;;;Bernaza;pat.;;;;;Dia 21: De Paerto-Padre, gol. Tres Hermanas, pat. Bernaza:;;Tres Hermanas;;;gol.;1889_02_22;Paerto-Padre;;
;;N/A: ;;;Torres;pat.;;;;;-Baracoa, gol. Elva, pat. Torres: con 50,000 cocos;;Elva;;;gol.;1889_02_22;Baracoa;;
;;N/A: ;;;Guasch;pst.;;;;;Baracoa, gol. Agaila, pst. Guasch: con 34,000;;Agaila;;;gol.;1889_02_22;Baracoa;;
Día 01:;;;;;Fonrodona;pat.;;;;;-Guamutas, gol. Tres Hermanas, pat. Fonrodona:;;Tres Hermanas;;;gol.;1889_02_22;Guamutas;;
Día 22:;;N/A:  | N/A: ;;;Marante;pat.;;;;;Día 22: De Mariel, gol. Altagraola, pat. Marantes: cen 46 bocoyes y 810 eacos azúcar y efectos;;Altagraola;;;gol.;1889_02_23;Mariel;;
Día 23:;;N/A: ;;;Aguiar;pat.;;;;;Día 23: De Arroyos, gol. Júcaro, pat. Aguiar: con 900 sacos;;Júcaro;;;gol.;1889_02_24;Arroyos;;
Día XX:;;N/A: ;;;Suao;pat.;;;;;-Gibara, gol. Moralidad, pat. Suao: con 30,000;;Moralidad;;;gol.;1889_02_27;Gibara;;
;;N/A: ;;;Bonet;pat.;;;;;-Matanzas, gol. Dos Hermanas, pat. Bonet: con 1;;Dos Hermanas;;;gol.;1889_02_27;Matanzas;;
Día 28:;;N/A: ;;;Ginesta;cap.;;;;;Dia 28: De Caibarión. vapor Cara, cap. Ginesta: con 1,015;;Cara;;;vapor;1889_03_01;Caibarión;;
Día :;;N/A: ;;;;cap.;;;;;gas, vapor I ens Ome, cap. Bilbao: con 78 tabales pesada y efectea;;I ens Ome;;;vapor;1889_03_01;Bilbao;;
;;;;;Amengual;pat.;;;;;-Sagua, gol. 2a Centiners, pat. Amengual: con;;2a Centiners;;;gol.;1889_03_01;Sagua;;
;;N/A: ;;;Rigo;pat.;;;;;Cabañas, gol. Cubs, pat Rigo: con 520 sacos 3zúcar.;;Cubs;;;gol.;1889_03_02;Cabañas;;
;;;;;Inclan;pat.;;;;;-Cabañas, gol. Caballo Marino, pat. Inclan: con;;Caballo Marino;;;gol.;1889_03_02;Cabañas;;
Día 2:;;;;;Cabruja;pat.;;;;;Día 2: De Sagua la Chica, gol. 2ª Rosa, pat. Cabruja: con;;2ª Rosa;;;gol.;1889_03_03;Sagua la Chica;;
;;N/A: ;;;Alemany;pat.;;;;;-Sierra Morena, gol. amer. pat. Alemany: con 600;amer.;;;;gol.;1889_03_03;Sierra Morena;;
;;N/A:  | N/A: ;;;Juan;pat.;;;;;-Cabañas, balandro Rosita, pat. Juan: con 85 cajas azúcar y 16 cuarterolas miel.;;Rosita;;;balandro;1889_03_03;Cabañas;;
Día 4:;;N/A: ;;;Bernaza;pat.;;;;;Día 4: De Dimas, gol. Amable Rosita, pat. Bernaza: con 700;;Amable Rosita;;;gol.;1889_03_05;Dimas;;
;;N/A: ;;;Lloret;pat.;;;;;-Bajas, gol. Angelita, pat. Lloret: con 400 sacOS;;Angelita;;;gol.;1889_03_05;Bajas;;
;;N/A: ;;;Felicó;pat.;;;;;-Dimas, gol. Expeculación, pat. Felicó: con 500;;Expeculación;;;gol.;1889_03_05;Dimas;;
;;N/A: ;;;Bosch;pat.;;;;;-Dominica, gol. Dominica, pat. Bosch: con 330;;Dominica;;;gol.;1889_03_05;Dominica;;
;;N/A:  | N/A: ;;;Marantos;pat.;;;;;-Mariel, gol. Altagracia, pat. Marantos: 50 bocoyes azúcar y efectos.;;Altagracia;;;gol.;1889_03_05;;;
;;N/A:  | N/A: ;;;Pérez;pat.;;;;;-Matanzas, gol. María, pat. Pérez: con 187 bocoves y 1714 bocoyes agnardiente.;;María;;;gol.;1889_03_05;Matanzas;;
;;;;;Bonet;pat.;;;;;-Matanzas, gol. Dos Hermanas, pat. Bonet: con;;Dos Hermanas;;;gol.;1889_03_05;Matanzas;;
;;N/A: ;;;Acuña;pat.;;;;;-Sagus, gol María Andrea, pat. Acuña: con 800;;María Andrea;;;gol.;1889_03_06;;;
;;N/A: ;;;Enseñat;pat.;;;;;-Morrillo, gol. Feliz, pat. Enseñat: con 171 B&COS;;Feliz;;;gol.;1889_03_06;Morrillo;;
;;N/A: ;;;Hernández;pat.;;;;;-Morrillo, gol. Britanis, pat. Hernández: con 200;;Britanis;;;gol.;1889_03_06;Morrillo;;
Día 7:;;N/A:  | N/A: ;;;;cap.;;;;;Día 7: De Sagua, vapor Elena Oms, cap. Bilbao: con 54 toros y efectos.;bilbao;Elena Oms;;;vap.;1889_03_08;Sagua;;
;;N/A: ;;;Ginesta;cap.;;;;;-Caibarién, vapor Clara, cap. Ginesta: con 509;;Clara;;;vapor;1889_03_08;Caibarién;;
;;N/A: ;;;Rigó;pat.;;;;;-Cabañas, gol. Ouba, pat. Rigó: con 520 sacos;;Ouba;;;gol.;1889_03_08;Cabañas;;
Día 9:;;N/A:  | N/A: ;;;Juan;pat.;;;;;Día 9: De Cabañas, bdro. Rosita, pat. Juan: con 20 ouarterolas miel y 45 cajas azúcar.;;Rosita;;;bdro.;1889_03_10;Cabañas;;
;;;;;González;pat.;;;;;-Granadillo, gol. Joven Victoria, pat. González:;;Joven Victoria;;;gol.;1889_03_12;Granadillo;;
;;N/A: ;;;Enseñat;pat.;;;;;-Sierra Morena. gol. Soffa, pat Enseñat: con 800;;Soffa;;;gol.;1889_03_12;Sierra Morena;;
;;;;;Cantero;pat.;;;;;-Cárdenas, gol. Aguila de Oro, pat. Cantero: con;;Aguila de Oro;;;gol.;1889_03_12;Cárdenas;;
;;;;;Bosch;pat.;;;;;-Pisyas de San Juan, gol. Antonia, pat. Bosch:;;Antonia;;;gol.;1889_03_12;San Juan;;
;;N/A:  | N/A: ;;;Tous;pat.;;;;;con 1,000 sacos carbón. -Matanzás, gel. Elvira, pat. Tous: con 1822 pipas;;Elvira;;;gel.;1889_03_12;Matanzás;;
;;;;;Calafell;pat.;;;;;-Matanzas, gol. María Josefa, pat. Calafell: con;;María Josefa;;;gol.;1889_03_12;Matanzas;;
;;N/A: ;;;Bonell;pat.;;;;;-Toja, gol. Castilla, pat. Bonell: con 1,300 BRCOS;;Castilla;;;gol.;1889_03_12;Toja;;
;;N/A: ;;;Pereiro;pat.;;;;;-Carshatas, gol. Teresita, pat. Pereiro: con 180;;Teresita;;;gol.;1889_03_12;Carshatas;;
;;;;;Salvá;pat.;;;;;-Sierra Morena, gol. María Teress, pat. Salvá: con;;María Teress;;;gol.;1889_03_12;Sierra Morena;;
;;;;;Valent;pat.;;;;;-Cárdeuar, gol. María del Carmen, pat. Valent:;;María del Carmen;;;gol.;1889_03_12;Cárdeuar;;
;;;;;Inclan;pat.;;;;;-Cabañas, gol. Caballo Marino, pat. Inclan: con;;Caballo Marino;;;gol.;1889_03_12;Cabañas;;
;;;;;Villalongs;pat.;;;;;-Mariel, gol. María Magdalena, pat. Villalongs:;;María Magdalena;;;gol.;1889_03_12;;;
;;N/A:  | N/A:  | N/A: ;;;Ponte;pat.;;;;;"madera. -Nuevitas, gol. Emilia, pat. Ponte: con 200 gaballos leña; I08 cajas quesos y efectos.";;Emilia;;;gol.;1889_03_13;Nuevitas;;
;;N/A:  | N/A: ;;;Martin;pat.;;;;;-Baracoa, gta Anita, pat. Martin: con 50,000 cocos y 200 racimo plátanos.;;Anita;;;gta;1889_03_14;Baracoa;;
Día :;;N/A:  | N/A: ;;;Domínguez;pat.;;;;;-Laguna del Medio bdro. San Antonio, pat. Domínguez: con 217 acos maíz y 1 cerdo.;;San Antonio;;;bdro.;1889_03_14;Laguna del Medio;;
;;N/A: ;;;Macip;pat.;;;;;-Santa Cruz, gts. J Manuel pat. Macip: con 100;;J Manuel;;;gts.;1889_03_14;Santa Cruz;;
;;N/A: ;;;Coll;pat.;;;;;-Yaguajay, gta. J. Blanca, pat. Coll: con 66,000;;J. Blanca;;;gta.;1889_03_14;Yaguajay;;
;;N/A: ;;;Bilbao;cap.;;;;;-Sagua, vapor Elena Oms, cap. Bilbao: con 400;;Elena Oms;;;vapor;1889_03_15;Sagua;;
;;N/A: ;;;Ginesta;cap.;;;;;-Caibari6a, vapor Clara, cap. Ginesta: con 556;;Clara;;;vapor;1889_03_15;Caibarién;;
Día :;;N/A: ;;;Aguiar;pat.;;;;;-Arroyos, gol. Jácaro, pat. Aguiar:, con 900 sacOS;;Jácaro;;;gol.;1889_03_15;Arroyos;;
;;N/A: ;;;Maten;pat.;;;;;-Bajas, gol. San Francisco, pat. Maten: con 1,000;;San Francisco;;;gol.;1889_03_15;Bajas;;
;;;;;Benejan;pat.;;;;;-Santa María, gol. Margarita, pat. Benejan: con;;Margarita;;;gol.;1889_03_17;Santa María;;
;;N/A: ;;;Freixas;pat.;;;;;-Cabañas, gol. Jozefa, pat. Freixas: con 900 sacos;;Jozefa;;;gol.;1889_03_17;Cabañas;;
