arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;N/A: ;Genis;cap.;;días, vapor nacional Cataluña, cap. Genis, tripulantes 1 9, tons. 2,246: con carga, á M. Calvo;nacional;Cataluña;vapor;1893_01_25;
Día 27:;;N/A: ;Flauser;cap.;;cap. Flauser, trip. 27, tons. 1,846, con carbón, á;;;trip.;1893_02_01;
Día 8:;;N/A:  | N/A: ;Hoffmann;cap.;;Día 8: De Nueva-York, en 4 días, vap. amer. City of Alexandría, cap. Hoffmann, trip. 20, tons. 1,966, con;amer.;City of Alexandría;vap.;1893_02_09;Nueva-York
Día 4:;;N/A: ;Carmona;cap.;;-Veracruz y escalas, en 4 días, vapor-correo español Ciudad Condal, cap. Carmona, tons. 1,615,;español;Ciudad Condal;vapor-correo;1893_02_09;Veracruz
Día 11:;;;;cap.;;Día 11: De Moćila en 23 dias berg. amer. Stacy Clarck, cap.;amer.;Stacy Clarck;berg.;1893_02_12;Moćila
;;N/A: ;Kerwo;cap.;;cap. Kerwo, trip. 8, tons. 392, con madera, á R.;;;;1893_02_12;
;;N/A: ;Aldamiz;cap.;;cap. Aldamiz, trip. 40, tons. 1837, con carga, á;;;;1893_02_14;
;;;Pederson;cap.;;cap. Pederson. trip. 27, tons. 621, eon carga de;;;;1893_02_16;
Día 5:;;N/A: ;Rivera;cap.;;-Nueva-York en 5 días, vap. esp. Panamá, capitán Rivera, trip. 71, tons. 1,347: con carga, á M.;esp.;Panamá;vap.;1893_02_16;Nueva-York
Día 16:;;N/A: ;Hanmunch;cap.;;Día 16: De Nueva York, en 5 dias, vapor americano Brittania, cap. Hanmunch, trip. 66, tons. 672, en lastre;americano;Brittania;vapor;1893_02_17;Nueva York
Día 5:;;N/A:  | N/A:  | N/A: ;Burley;cap.;;Veracruz y escalas, en 5 días, vap. amer. Niágara, cap. Burley, trip. 70, tons. 1,667, con carga, á;amer.;Niágara;vap.;1893_02_18;Veracruz
;;N/A: ;Kook;cap.;;vap. ing. Monmonth, cap. Kook, trip. 24. tons.;ing.;Monmonth;vap.;1893_02_23;
;;N/A: ;Morras;cap.;;cap. Morras. trip. 7, tons. 245, con madera, á la;;;;1893_02_23;
Día 27:;;;Goicoechea;cap.;;-Liverpool y escalas, en 27 días, vap. esp. Navarro, cap. Goicoechea, trip. 41, tons. 2,514, con;esp.;Navarro;vap.;1893_02_25;Liverpool
Día 24:;;N/A:  | N/A: ;Mc Kay;cap.;;Día 24: De Tampa y Cayo-Hueso en 8 horas, vapor americano Olivette, cap. Mc Kay, trip. 50, tons. 1,105,;americano;Olivette;vapor;1893_02_26;Tampa y Cayo-Hueso
;;N/A: ;Holk;cap.;;Mosely, cap. Holk, trip..., tons..., con cargamento de madera.;;Mosely;;1893_02_26;
Día 2:;;N/A:  | N/A:  | N/A: ;Me Intosh;cap.;;Día 2: De Veracruz y escalas, en 7 días, vap. amer. Orizaba, cap. Me Intosh, trip. 70, tons. 2,334, con;amer.;Orizaba;vap.;1893_03_03;Veracruz
;;N/A: ;Alemany;cap.;;Méjico, cap. Alemany, trip. 70, tons. 1,366, con;;;;1893_03_03;Méjico
;;;Barkhouse;cap.;;-Mobila, gol. ing. Nellie Parker. cap. Barkhouse,;ing.;Nellie Parker;gol.;1893_03_05;Mobila
;;N/A: ;Me Kay;cap.;;cano Olivette, cap. Me Kay, trip. 50, tons. 1,105,;;Olivette;cano;1893_03_07;
;;N/A: ;Gaudello;cap.;;cap. Gaudello, trip. 47, tons. 2,739: con carga, á;;;;1893_03_09;
Día 5:;;N/A: ;Hausen;cap.;;Veracruz y Progreso en 5 días, vap. amer. Yumuri, cap. Hausen, trip. 70, tons. 2,332: con carga de tránsito, á Hidalgo y Cp.;amer.;Yumuri;vap.;1893_03_09;Veracruz
Día 11:;;N/A:  | N/A: ;Mc Kay;cap.;;Día 11: De Tampa y Cayo-Hueso, en 8 horas, vapor americano Olivette, cap. Mc Kay, trip. 50, tons. 1,105,;americano;Olivette;vapor;1893_03_12;Tampa y Cayo-Hueso
;;N/A: ;Zabala;cap.;;Liverpool y escalas vap. esp. Euskaro cap. Zabala trip. 33 tons. 1396 con carga á C. Blanch y;esp.;Euskaro;vap.;1893_03_14;Liverpool
Día 14:;;N/A:  | N/A: ;Wastis;cap.;;Día 14 De Nueva York on 13 dias, gol. amer. Nelson B. Arilett, cap. Wastis, trip. 9, tons. 637: con adoquines y losa, á R. Fruffin v Cp.;amer.;Nelson B. Arilett;gol.;1893_03_15;Nueva York
;;;Graus;cap.;;Lockwood, cap. Graus, trip. 8, tons. 321: con;;Lockwood;;1893_03_15;
;;N/A: ;Cirarda;cap.;;cap. Cirarda, trip. 39, tons. 2,122: con carga, á;;;;1893_03_15;
Día 40:;;N/A:  | N/A: ;Spun;cap.;;Bean Riven en 40 dins, casco de la gol. ing. Perey F. Reed cap. Spun, trip. 5, tons. 148, con;ing.;Perey F. Reed;gol.;1893_03_15;
Día 4:;;N/A: ;Trost;cap.;;Apalachicola en 4 dias, gol. smer. Charles Mithell, cap. Trost, trip. 9, tons. 567: con carga, á;smer.;Charles Mithell;gol.;1893_03_15;Apalachicola
Día 40:;;;Sebthorpe;cap.;;-Amberes y esca'as en 40 días, vap. ing. Tanitallón, cap. Sebthorpe, trip. 23, tons. 1,311: con;ing.;Tanitallón;vap.;1893_03_16;Amberes
Día 16:;;N/A: ;Larrañaga;cap.;;Día 16: De Nueva-Orleans, en 2 días, vap. esp. Gran Antilla, cap. Larrañaga, trip. 53, tons. 2,112, con carha, á C. Blanch y Comp.;esp.;Gran Antilla;vap.;1893_03_17;Nueva-Orleans
Día 16:;;;Me;cap.;;Día 16: Para Matanzas, berg. amer. L. F. Munson, cap. Me;amer.;L. F. Munson;berg.;1893_03_17;Matanzas
;;;Cirarda;cap.;;-Matanzas y escalas, vap. esp. Gracia, cap. Cirarda.;esp.;Gracia;vap.;1893_03_17;Matanzas
;;;Maun;cap.;;-Halifax, gol. ing. A. G. Heisler, cap. Maun.;ing.;A. G. Heisler;gol.;1893_03_17;Halifax
Día 54:;;N/A:  | N/A:  | N/A: ;Olsen;cap.;;-Filadelfia, en 54 dins, vapor inglés Russian Prince, cap. Olsen, trip. 27, tons. 2,100, en lastre, á;inglés;Russian Prince;vapor;1893_03_21;Filadelfia
Día 4:;;;;cap.;;Nueva York, en 4 días, vap. am. Yumuri, cap.;am.;Yumuri;vap.;1893_03_23;Nueva York
Día 25:;;;Garteiz;cap.;;-Liverpool y escalas, en 25 días, vap. esp. Ernesto, cap. Garteiz, trip. 37, tons. 1,690, con carga,;esp.;Ernesto;vap.;1893_03_23;Liverpool
;;N/A: ;Castelló;cap.;;Villaverde, cap. Castelló, trip. 56, tons. 1,501:;;Villaverde;;1893_03_24;
Día 24:;;N/A: ;Naskel;cap.;;Día 24: De Mobila en 13 días, berg. amer. Mary Barlett, capitán Naskel, trip. 7, tons. 340, con madera, á R.;amer.;Mary Barlett;berg.;1893_03_25;Mobila
;;N/A: ;Terol;cap.;;Saenz, cap. Terol, trip. 54, tons. 2,531, con carga, á Loychate, Saenz y Comp.;;Saenz;;1893_03_29;
;;N/A: ;Ferrer;cap.;;-Montevideo. berg. esp. Dos de Mayo, cap. Ferrer, trip. 11, tons. 219, con carga, á Badía y Cp.;esp.;Dos de Mayo;berg.;1893_03_29;Montevideo
Día 29:;;N/A: ;Burley;cap.;;Día 29: De Nueva-York, en 4 días, vap. amer. Yucatán, capitán Burley, trip. 70, tons. 2,317, con carga, á;amer.;Yucatán;vap.;1893_03_30;Nueva-York
Día 19:;;N/A:  | N/A: ;Decker;cap.;;Día 19 De Tampa y Cayo-Hueso en 10 horaa vapor americano Mascotte, cap. Decker, trips. 45, tons. 520,;americano;Mascotte;vapor;1893_04_02;Tampa y Cayo-Hueso
Día 4:;;N/A: ;Alemany;cap.;;-Nueva-York. on 4 días, vapor-correo esp. Méjico, cap. Alemany, trip. 69, tons. 2,212, con carga, á M. Calvo y Comp.;esp.;Méjico;vapor-correo;1893_04_02;Nueva York
Día 6:;;N/A:  | N/A:  | N/A:  | N/A: ;Olsen;cap.;;Día 6: De Filadelfia en 6 días, vap. ing Russian Prince, capitán Olsen, trip. 37, tons. (2,102: en lastre, á R.;ing;Russian Prince;vap.;1893_04_07;Filadelfia
;;;Roberts;cap.;;Caibarión gol. ing. Gypsun, cap. Roberts. S;ing.;Gypsun;gol.;1893_04_13;Caibarión
;;N/A:  | N/A: ;Gardón;cap.;;Alfonso XII, cap. Gardón, trip. 131, tons. 3,750,;;Alfonso XII;;1893_04_14;
;;N/A: ;Burley;cap.;;Yucatán. cap. Burley. trip. 70, tons. 2,317, con;;;trip;1893_04_14;Yucatán
;;N/A: ;Rolf;cap.;;Long, cap. Rolf, trip. 13, tons. 521, con petróleo,;;Long;;1893_04_15;
Día 19:;;N/A: ;Leighton;cap.;;Día 19: De Nueva York, en 4 días, vap. amer. Saratoga, capitán Leighton, trip. 70, tons. 1,692, con carga, á;amer.;Saratoga;vap.;1893_04_20;Nueva York
;;;Luzárraga;cap.;;cap. Luzárraga, trip. 40, tons. 1,471, con carga,;;;;1893_04_20;
;;N/A:  | N/A: ;Curtis;cap.;;Washington, cap. Curtis, trip. 70, tons. 1,743,;;;;1893_04_23;Washington
Día 10:;;N/A: ;Petersen;cap.;;-Cárdenas en 10 horas, vap. ing. Fo we. cap. Petersen, trip 18, tons. 1265, con carga de tránsito,;ing.;Fo we;vap.;1893_04_25;Cárdenas
Día 21:;;N/A:  | N/A: ;Haulon;cap.;;Día 21: De Tampa y Cayo-Hueso, en 8 horas, vapor amerisano Olivette, cap. Haulon. trip. 37, tons. 1,105,;amerisano;Olivette;vapor;1893_04_25;Tampa y Cayo-Hueso
;;N/A:  | N/A: ;García;cap.;;de Santander, cap. García, trip. 123, tons. 2275,;;;;1893_04_25;Santander
;;N/A: ;Ellis;cap.;;cap. Ellis, trip. 9, tons. 800. con madera, á R. P.;;;;1893_04_26;
;;N/A: ;Amigó;cap.;;cap. Amigó, trip. 20, tons. 1,111, con carga, á;;;;1893_04_26;
;;;Luzárraga;cap.;;cap. Luzárraga, trip. 45, tons. 1,700, con carga,;;;;1893_04_26;
Día 19:;;N/A:  | N/A: ;Haulon;cap.;;Día 19: De Tampa y Cayo-Hueso, en 8 horas, vapor americano Olivette, cap. Haulon, trip. 37, tons. 1,105,;americano;Olivette;vapor;1893_05_02;Tampa y Cayo-Hueso
Día 2:;;N/A: ;Jenes;cap.;;Día 2: De Liverpool y escalas, en 25 días, vap. ing. Teutotonia, cap. Jenes, tons. 1,550, con carga general,;ing.;Teutotonia;vap.;1893_05_04;Liverpool
Día 10:;;N/A:  | N/A: ;Decker;cap.;;-Tampa y Cayo-Hueso, en 10 horas, vapor americano Mascotte, cap. Decker, trips. 38, tons. 520,;americano;Mascotte;vapor;1893_05_04;Tampa y Cayo-Hueso
Día 5:;;N/A: ;Alemany;cap.;;-Nueva-York, en 5 días, vapor-correo esp. Méjico, cap. Alemany, tons. 1,366, con earga general,;esp.;Méjico;vapor-correo;1893_05_04;Nueva York
Día 3:;;N/A: ;Hoffmann;cap.;;Día 3: De Nueva York, en 4 días, vap. amer. City of Alexandria, cap. Hoffmann, tons. 1,966, con carga,;amer.;City of Alexandria;vap.;1893_05_05;Nueva York
;;N/A: ;Gorordo;cap.;;esp. Reina María Cristina, cap. Gorordo, tripulación 128, tons. 2631, con carga general, á M.;esp.;Reina María Cristina;;1893_05_09;
Día 12:;;N/A:  | N/A: ;Bezen;cap.;;Día 12: De Bardeos y escaias, en 34 días, vapor francés Dupuy de Lome, cap. Bezen, tons. 2,663, con carga, á Dussaq y Comp.;francés;Dupuy de Lome;vapor;1893_05_13;Bardeos
;;N/A: ;Neielson;cap.;;cap. Neielson, tons. 480. con petróleo, á R. Truffin y Comp.;;;;1893_05_13;
Día 13:;;N/A:  | N/A: ;Decker;cap.;;Día 13: De Tampa y Cayo-Hueso, en 10 horas, vapor americano Mascotte, cap. Decker, trips, 43, tons. 520,;americano;Mascotte;vapor;1893_05_14;Tampa y Cayo-Hueso
Día 6:;;;;cap.;;Mobela en 6 días berg. am. Anita Bernni cap.;am.;Anita Bernni;berg.;1893_05_20;
;;;Leighton;cap.;;-Matanzas, vap. amer. Saratoga, cap. Leighton,;amer.;Saratoga;vap.;1893_05_24;Matanzas
Dia 24:;;N/A: ;Talavera;cap.;;Dia 24: De las Palmas en 53 dias, berg. español Senrat, eapitán Talavera, trip. 10, tons. 168, con carga á la;español;Senrat;berg.;1893_05_25;las Palmas
Día 4:;;N/A:  | N/A: ;Cartes;cap.;;é hrjo. -Nueva York en 4 dias, vap. amer. City of Washington, cap. Cartes, trip. 70, tons. 1649, con;amer.;City of Washington;vap.;1893_05_25;Nueva York
Día 50:;;N/A: ;Maristani;cap.;;Adams y Jimenis. -Montevideo en 50 dias, berg. esp, Pedro Maristany, cap. Maristani, trip. 12, ton. 282, con tasajo á Coll y Cresada.;esp;Pedro Maristany;berg.;1893_05_25;Montevideo
;;N/A: ;Olis;cap.;;City, cap. Olis, trip 30, tons. -, con carga á;;;;1893_05_25;City
;;N/A: ;Genis;cap.;;esp. Cataluña, cap. Genis, trip. 123, tons. 2,217,;esp.;;;1893_05_26;Cataluña
;;;Bayona;cap.;;Francisco, cap. Bayona, trip. 46, tons. 1,611, con;;Francisco;;1893_05_27;
;;;Peterson;cap.;;cap. Peterson, tons. 621, en lastre, á R. Truffin;;;tons.;1893_05_28;
Día 10:;;N/A: ;Cushman;cap.;;"-Penzacola en 10 días berg. amer. Henry Norwell, cap. Cushman, trips. 10, tons. 507; con madera, á R. P. Santa María.";amer.;Henry Norwell;berg.;1893_05_28;Penzacola
Día 31:;;N/A:  | N/A: ;Decker;cap.;;Dia 31: De Tampa y Cayo-Hueso, en 10 horas, vapor americano Mascotte, cap. Decker, trips. 44, tons. 520,;americano;Mascotte;vapor;1893_06_01;Tampa y Cayo-Hueso
Día 4:;;;M.;cap.;;-Nneva York, en 4 ds. vap. am. Orizaba, cap. M.;am.;Orizaba;vap.;1893_06_01;Nueva York
Día 10:;;N/A:  | N/A: ;Decker;cap.;;-Tampa y Ceyo-Huesu. en 10 horas, vapor americano Maschtte, cap. Decker, trips. 44, tons. 520,;americano;Maschtte;vapor;1893_06_04;Tampa y Ceyo-Huesu
Día 3:;;N/A: ;Bonheld;cap.;;-Filadelfia en 3 dias. vap. norg. Cuba, cap. Bonheld, trip. 15, ton. 726, con carga á R. Truffin;norg.;Cuba;vap.;1893_06_04;Filadelfia
;;N/A: ;Daboll;cap.;;cap. Daboll, tons. 1,561, en lastre, á Luis V.;;;;1893_06_06;
Día 34:;;N/A: ;Hoffmann;cap.;;-Nueva-York, en 34 días, vap. amer. City of Alexandria, cap. Hoffmann, tons 1,966, con carga,;amer.;City of Alexandria;vap.;1893_06_06;Nueva-York
;;N/A: ;De Kersabiec;cap.;;Saint Germain, cap. De Kersabiec, tons. 1,886,;;Saint Germain;;1893_06_06;
Día 20:;;N/A: ;Barrenechea;cap.;;-Barcelona y escalas, en 20 días, vap. esp. Churruca, cap. Barrenechea, tons. 814, con carga, á;esp.;Churruca;vap.;1893_06_06;Barcelona
;;N/A: ;Rolf;cap.;;Long, cap. Rolf, tons. 521, con petróleo, á Luis;;;;1893_06_07;
;;N/A:  | N/A:  | N/A: ;Cisa;cap.;;Pinillos. cap. Cisa, trips. 52, tons. 2125, con carga á Loychate, S enz y Cp;;Pinillos;trips;1893_06_08;
Día :;;N/A: ;Vaca;cap.;;-Las Palmas y escalas, en días, vap. esp. Julia, cap. Vaca, trips. 63, tons. 1126, con carga á;esp.;Julia;vap.;1893_06_08;Las Palmas
Día 8:;;N/A: ;Stahl;cap.;;Día 8: De Nueva York en 13 dias bea. amer. B. N. Hales, cap. Stahl, trip. 13, tons. 833, con carbon á;amer.;B. N. Hales;bea.;1893_06_09;Nueva York
;;;Larraga;cap.;;Avilés, cap. Larraga, trip. 31, tons. 586, con;;;;1893_06_09;Avilés
Día 10:;;N/A:  | N/A: ;Decker;cap.;;Día 10: De Tampa y Cayo-Hueso, en 10 horas, vapor americano Mascotte, cap. Decker, trips. 44, tons. 520,;americano;Mascotte;vapor;1893_06_11;Tampa y Cayo-Hueso
Día 14:;;;Hausen;cap.;;Día 14: De Matanzas, en 6 horas, vap. amer. Yumurí, capitán Hausen, trip. 70, tons. 2,332, con carga de;amer.;Yumurí;vap.;1893_06_15;Matanzas
;;N/A: ;Me Inton;cap.;;rizaba, cap. Me Inton, trip. 66, tons. 2334, con;;;;1893_06_16;
;;N/A: ;Pedersen;cap.;;cap. Pedersen, trip. 19, tons. 971 con carga, á R.;;;;1893_06_16;
Día 5:;;N/A: ;Rivera;cap.;;-Nueva York, en 5 dias, vap. esp. Panamá, capitan Rivera, trip. 75, tons. 2085, con carga general, á M. Calvo y Cp.;esp.;Panamá;vap.;1893_06_16;Nueva York
Día 19:;;;Maxson;cap.;;Día 19: De Nueva-Orleans y escalas, en 5 días, vapor americano Aransas, cap. Maxson, trip. 40, tons. 678,;americano;Aransas;vapor;1893_06_20;Nueva-Orleans
Día 21:;;N/A: ;Maxson;cap.;;Día 21: De Matanzas, en 6 horas, vap. amer. Arausas, capitán Maxson, tons. 678, con carga de tránsito, á;amer.;Arausas;vap.;1893_06_22;Matanzas
Día 5:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Hofinan;cap.;;-Nueva York en 5 días, vap. am. City of Alexandría, cap. Hofinan, trips. 70. tons. 1,692, con pasajeros y corga general, á Hidalgo y Ca;am.;City of Alexandría;vap.;1893_06_22;Nueva York
Día 23:;;N/A: ;Diez;cap.;;Día 23: De Nueva-Orleans, en 2 días, vap. esp. Conde Wifredo, cap. Diez, tons. 3,765, con carga de tránsito, á Loychate, Saenz y Comp.;esp.;Conde Wifredo;vap.;1893_06_24;Nueva-Orleans
;;N/A:  | N/A: ;Izaguirre;cap.;;Montevideo, cap. Izaguirre, trip. 132, tons. 5296,;;;;1893_06_24;Montevideo
Día 24:;;N/A: ;Goicoechea;cap.;;Día 24: De Cienfuegos, en 1 días, vap. esp. Navarro, capitán Goicoechea, tons. 2,514, con azúcar de tránsito, á C. Blanch y Comp.;esp.;Navarro;vap.;1893_06_25;Cienfuegos
;;N/A: ;Huntemann;cap.;;Smith, cap. Huntemann, tons. 509, con madera,;;;;1893_06_28;
Día 27:;;N/A:  | N/A:  | N/A: ;Luzárraga;cap.;;Día 27: De Liverpool y escalas, en 23 días, vap. esp. Santauderino, cap. Luzárraga, tons. 1,910, con carga, á C. Blanch y Comp.;esp.;Santauderino;vap.;1893_06_28;Liverpool
Día 7:;;N/A:  | N/A: ;Decker;cap.;;Tampa y Cayo-Hueso, en 7 horas, vaper americano Mascotte, cap. Decker, trips. 44, tons. 520,;americano;Mascotte;vaper;1893_06_29;Tampa y Cayo-Hueso
Día 4:;;N/A: ;Gardón;cap.;;Veracruz y Progreso, en 4 días, vapor-correo español Alfonfo XII, cap. Gardón, tons. 3,417, con;español;Alfonfo XII;vapor-correo;1893_06_29;Veracruz
Día 8:;;N/A:  | N/A: ;Decker;cap.;;Día 8: De Tampa y Cayo-Hueso, en 7 horas, vapor amercano Mascotte, cap. Decker, trips. 44, tons. 520,;americano;Mascotte;vapor;1893_07_09;Tampa y Cayo-Hueso
Día 4:;;N/A: ;Alemany;cap.;;-Veracruz y escalas, en 4 días, vapor-correo español Ciodad Condal, cap. Alemany, tons. 1,616,;español;Ciodad Condal;vapor-correo;1893_07_09;Veracruz
;;N/A:  | N/A: ;Simmous;cap.;;Lafayette, cap. Simmous, trip. 159. tons. 1,293;;Lafayette;;1893_08_06;
Día 5:;;N/A:  | N/A: ;Hanlon;cap.;;Día 5: De Tampa y Cayo-Hueso, en 7 horas, vapor americano Mascotte, cap. Hanlon, trips. 43, tons. 520,;americano;Mascotte;vapor;1893_08_06;Tampa y Cayo-Hueso
Día 12:;;;Bate;cap.;;Día 12: De Filadelfia, en 7 días, vap. Kuperra, cap. Bate,;;Kuperra;vap.;1893_08_13;Filadelfia
;;N/A: ;Mas;cap.;;Gallart, cap. Mas, trip. 41, tons. 2 403, con carga, á C. Blanch y Comp.;;Gallart;;1893_08_27;
;;N/A: ;Peacou;cap.;;cap. Peacou, trip. 6, tons. 33, con pescado salado, á Mauuel Suárez.;;;;1893_08_27;
Día 23:;;;Cirarda;cap.;;Día 23: De Liverpool, Santander y Coruña, vap. esp. Gracia, cap. Cirarda, trip. 40, ton. 1,837, con carga,;esp.;Gracia;vap.;1893_09_24;Liverpool
Día 30:;;;Maxson;cap.;;Día 30: De Nueva-Orleans y escalas, en 5 días, vapor americano Aransas, cap. Maxson, trip. 35, tons. 678,;americano;Aransas;vapor;1893_10_01;Nueva-Orleans
Día 30:;;N/A:  | N/A: ;Hanlon;cap.;;Tampa y Cayo-Hueso, eu 30 horas, vapor amencano Mascotte, cap. Hanlon, trips. 43, tons. 520,;am.;Mascotte;vapor;1893_10_01;Tampa y Cayo-Hueso
Día 10:;;N/A:  | N/A:  | N/A: ;Puig;cap.;;-Nueva-York, en 10 días, gol. de recreo esp. Fortuna, cap. Puig, trip. 12, tons. 135, en lastre, á la;esp.;Fortuna;gol.;1893_10_01;Nueva York
;;N/A: ;Simonsen;cap.;;cap. Simonsen, trip 2, tons. 6:5, con carbón;;;;1893_10_22;
Día 25:;;N/A:  | N/A: ;Me Kay;cap.;;Día 25: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Olivette, cap. Me Kay, trips. 50, tons. 1105,;americano;Olivette;vapor;1893_11_26;Tampa y Cayo-Hueso
Día 4:;;N/A: ;Morgan;cap.;;-Nueva-Orleans, en 4 días, vap. amer. Wm. GHewes, cap. Morgan, trip. 39, tons. 675, con carga, á Galbán, Río y Comp.;amer.;Wm. GHewes;vap.;1893_11_26;Nueva Orleans
Día 2:;;N/A:  | N/A: ;Mc Kay;cap.;;Dia 2: De Tampa y Cayo-Hueso, en 30 horas, vapor amencano Olivette, cap. Mc Kay, trips. 50, tons. 1105,;amencano;Olivette;vapor;1893_12_03;Tampa y Cayo-Hueso
Día 16:;;N/A:  | N/A: ;Mc Hay;cap.;;Dia 16: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Olivette, cap. Mc Hay, trips. 50, tons. 1105,;americano;Olivette;vapor;1893_12_17;Tampa y Cayo-Hueso
