arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Día 29:;;N/A: ;;;Jheradicke;cap.;;;;;Día 29: De Mobila, en 4 días, gol. amer. A. F. Crokett, capitán Jheradicke, trip. 9, tons. 412, con madera,;amer.;A. F. Crokett;;;gol.;1894_01_31;Mobila;;
;;N/A: ;;;Staples;cap.;;;;;cap. Staples, trip. 33, tons. 767, con carga, á;;;;;;1894_01_31;;;
Día 11:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Kelley;cap.;;;;;-Filadelfia, en 11 días, gol. amer. Daniel S. Fearing, cap. Kelley, trip. 10, tons. 1,178, con carbón, á Bridat, M. y Comp.;amer.;Daniel S. Fearing;;;gol.;1894_01_31;Filadelfia;;
Dia 30:;;N/A: ;;;Mazzella;cap.;;;;;Dia 30: De Marsella, en 61 días, barca italiana Matilde Mignano, cap. Mazzella, trip. 12 tons. 466, con tejas á la orden.;italiana;Matilde Mignano;;;barca;1894_02_01;Marsella;;
Día 31:;;;;;Hanlon;cap.;;;;;Día 31: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Mascotte, cap. Hanlon, trip. 44, tons. 520,;americano;Mascotte;;;vapor;1894_02_01;Tampa y Cayo-Hueso;;
Día 5:;;N/A: ;;;Bucknam;cap.;;;;;-Filadelfia en 5 días, vapor amer. Josph L. Colby, cap. Bucknam, trip. 21, tons. 914, con carbón á Bridat, Mont'Ros y Cp.;amer.;Josph L. Colby;;;vapor;1894_02_01;Filadelfia;;
Día 7:;;N/A: ;;;Brown;cap.;;;;;Filadelfia. en 7 días, vap. inglés Ravensdale, capitán Brown, trip. 21, tons. 716, con carbón, á;inglés;Ravensdale;;;vap.;1894_02_01;Filadelfia;;
Dia 31:;;N/A:  | N/A: ;;;Burley;cap.;;;;;Dia 31: Dc Matanzas, en 5 horas, vap. amer. City of Washington, cap. Burley, trip. 65, tons. 1,743, con;amer.;City of Washington;;;vap.;1894_02_02;Matanzas;;
;;N/A: ;;;Denchars;cap.;;;;;Prince, cap. Denchars, trip. 29, tons. 1,952, en;;Prince;;;;1894_02_02;;;
;;N/A: ;;;Mc Bride;cap.;;;;;cap. Mc Bride, trip. 11, tons. 1,084, con carbón,;;;;;;1894_02_02;;;
Día 92:;;N/A:  | N/A: ;;;Knight;cap.;;;;;-Lobos de Tierra, en 92 días, bca. amer. Holliswood, cap. Knight, trip. 14, tons. 1,084, con;amer.;Holliswood;;;bca.;1894_02_02;Lobos de Tierra;;
Día 7:;;N/A: ;;;Staples;cap.;;;;;Matanzas, en 7 horas, vap. amer. Whitney, capitán Staples, trip. 33, tons. 767, con azúcar de;amer.;Whitney;;;vap.;1894_02_02;Matanzas;;
;;;;;Jones;cap.;;;;;cap. Jones, trip. 22, tons. 871, en lastre, á Deulofeu, hijo y Comp.;;;;;;1894_02_03;;;
Día 25:;;N/A:  | N/A: ;;;Luzárraga;cap.;;;;;-Santander y escalas, en 25 días, vap. esp. Santanderino, cap. Luzárraga, trip 29, tons. 1,772,;esp.;Santanderino;;;vap.;1894_02_04;Santander;;
;;N/A: ;;;Lachiondo;cap.;;;;;cap. Lachiondo. trip. 37, tons. 2,064, con carga, á Deulofeu, hijo y Camp.;;;;;trip.;1894_02_06;;;
;;N/A: ;;;Pereda;cap.;;;;;Juan, cap. Pereda, trip. 43, tons. 518, con carga,;;Juan;;;;1894_02_06;;;
Día 5:;;N/A:  | N/A: ;;;Hanlon;cap.;;;;;Dia 5 De Tampa y Cayo-Hueso, en 30 horas, vapor americano Mascotte, cap. Hanlon, trip. 44, tons. 520,;americano;Mascotte;;;vapor;1894_02_06;Tampa y Cayo-Hueso;;
Día 5:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Alemany;cap.;;;;;-Nueva-York, en 5 días, vapor-correo esp. México, cap. Alemany, trip. 71, tons. 1,366, con carga, á M. Calvo y Comp.;esp.;México;;;vapor-correo;1894_02_06;Nueva York;;
;;;;;Andraca;cap.;;;;;Wifredo, cap. Andraca. trin. 51, tons. 2761, con;;Wifredo;;;trin.;1894_02_07;;;
Día 5:;;N/A:  | N/A: ;;;Hoffmann;cap.;;;;;-Veracruz y escalas, en 5 días, vap. amer. Segurancacap. Hoffmann, trip. 73, tons. 2,806, con;amer.;Seguranca;;;vap.;1894_02_07;Veracruz;;
;;N/A: ;;;Spront;cap.;;;;;cap. Spront, trip. 11, tons. 1,160, con carga, á;;;;;;1894_02_08;;;
Día 4:;;N/A: ;;;Peterson;cap.;;;;;-Mobila, en 4 días, gol. amer. James Slater, capitán Peterson, trip. 7, tons. 295, con madera, á;amer.;James Slater;;;gol.;1894_02_08;Mobila;;
Día 7:;;N/A:  | N/A: ;;;Mc Kay;cap.;;;;;Día 7: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Olivette, cap. Mc Kay, trips. 50, tons. 1105,;americano;Olivette;;;vapor;1894_02_08;Tampa y Cayo-Hueso;;
;;N/A: ;;;Me Intosh;cap.;;;;;cap. Me Intosh. trip. 71, tons. 2,934, con carga,;;;;;;1894_02_09;;;
;;N/A: ;;;Mortensen;cap.;;;;;cap. Mortensen, trip. 14, tons. 441, con petróleo,;;;;;;1894_02_09;;;
;;;;;Busch;cap.;;;;;Steinhöft, cap. Busch, trip. 46, tons. 1,809, con;;Steinhöft;;;;1894_02_09;;;
Día 7:;;N/A: ;;;Max-on;cap.;;;;;Matauzas, en 7 horas. vap. amer. Clinton, capitán Max-on. trip 33. tons. 717, n azúcar de;amer.;Clinton;;;vap.;1894_02_09;Matauzas;;
;;N/A: ;;;Davies;cap.;;;;;cap. Davies. trip 24 tons. 1.286, con carbón, á;;;;;;1894_02_09;;;
;;N/A: ;;;Crowell;cap.;;;;;cap. Crowell, trip. 13, tons. 1,076, con carbón,;;;;;;1894_02_09;;;
;;N/A: ;;;Brown;cap.;;;;;Fuller, cap. Brown, trip. 9, tons. 468, con heno;;Fuller;;;;1894_02_09;;;
Día 14:;;N/A: ;;;Huppe;cap.;;;;;-Baltimore, en 14 días, gol. amer. Wm. J. Lermond, cap. Huppe, trip. 9, tons. 813, con carbón, á Barrios y Comp.;amer.;Wm. J. Lermond;;;gol.;1894_02_10;Baltimore;;
;;N/A: ;;;Blaker;cap.;;;;;Hart, cap. Blaker, trip. 9, tons. 645, con madera;;Hart;;;;1894_02_10;;;
;;N/A: ;;;Casals;cap.;;;;;cap. Casals, trip. 11, tons. 399, con tasajo, á L.;;;;;;1894_02_10;;;
Día 10:;;;;;Hanlon;cap.;;;;;Día 10: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Mascotte, cap. Hanlon, trip. 44, tons. 520,;americano;Mascotte;;;vapor;1894_02_11;Tampa y Cayo-Hueso;;
Día 9:;;;;;Hausen;cap.;;;;;-Veracruz y escalas, en 9 días, vap. amer. Yumu1í, cap. Hausen, trip. 70, tons. 2,332, con carga,;amer.;Yumu1í;;;vap.;1894_02_11;Veracruz;;
Día 11:;;;;;Ray;cap.;;;;;Día 11: Da Lobos de Tierra, frag. ing. Norwood, cap. Ray,;ing.;Norwood;;;frag.;1894_02_13;Lobos de Tierra;;
Día 58:;;N/A: ;;;Bertrán;cap.;;;;;Montevideo, en 58 días, berg. esp Amal'a, capitán Bertrán, trip. 11, tons. 163, con tasajo, á la;esp;Amal'a;;;berg.;1894_02_13;Montevideo;;
Día 27:;;N/A: ;;;Artienza;cap.;;;;;-Liverpool y escalas, en 27 días, vap. esp. Buenaventura, cap. Artienza, trip. 33. tons. 1,331.;esp.;Buenaventura;;;vap.;1894_02_13;Liverpool;;
Día 4:;;N/A:  | N/A: ;;;Burley;cap.;;;;;-Nueva York, en 4 días, vap. amer. City of Washington, cap. Burley, trip. 65, tons. 1,743, con;amer.;City of Washington;;;vap.;1894_02_13;Nueva York;;
Día 12:;;N/A:  | N/A: ;;;Me Kay;cap.;;;;;Día 12: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Olivette, cap. Me Kay, trips. 50, tons. 1105,;americano;Olivette;;;vapor;1894_02_13;Tampa y Cayo-Hueso;;
Día 27:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Carreras;cap.;;;;;Barcelona y escalas, en 27 días, vap. esp. España, cap. Carreras. trip. 49, tons. 1,105, con carga, á M. Calvo y Comp.;esp.;España;;;vap.;1894_02_13;Barcelona;;
Día 49:;;N/A: ;;;Jordán;cap.;;;;;-Barcelons, en 49 días, bea. esp. Luz, cap. Jordán, trip. 11, tons. 206, con carga, á la orden.;esp.;Luz;;;bea.;1894_02_13;Barcelons;;
;;N/A: ;;;French;cap.;;;;;cap. French, Irip. 10, tons. 1,113, con carbón, á;;Irip;;;;1894_02_13;;;
;;N/A: ;;;Staples;cap.;;;;;cap. Staples, trip. 33, tons. 767, con carga, á;;;;;;1894_02_14;;;
Día 36:;;;;;Idayaga;cap.;;;;;Barcelona y escalas, en 36 días. vap. esp. Berenguer el Grande, cap. Idayaga, trip. 50,;esp.;Berenguer el Grande;;;vap.;1894_02_14;Barcelona;;
Dia 12:;;;;;Keen;cap.;;;;;Dia 12: Para Delaware. (B. W.) gol. amer. Elbridge Souther, cap. Keen.;amer.;Elbridge Souther;;;gol.;1894_02_14;Delaware;;
Día 14:;;;;;Hanlon;cap.;;;;;Día 14: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Maeente, cap. Hanlon, trip. 44, tons. 520,;americano;Maeente;;;vapor;1894_02_15;Tampa y Cayo-Hueso;;
Día 71:;;N/A: ;;;Barba;cap.;;;;;-Gual guy y Monte viden, en 71 días berg. espafil F. sciso cap. Barba. trip. 11, tons. 234,;esp.;F. sciso;;;berg.;1894_02_15;Gual guy y Monte viden;;
Día 5:;;N/A: ;;;Crowell;cap.;;;;;con teselo, á J. Balcells y Comp. -eve-York, en 5 días, vap. amer. Concho, capitan Crowell, trip. 70, tons. 2,640, con carga, á;amer.;Concho;;;vap.;1894_02_15;Nueva York;;
Día 6:;;N/A: ;;;Staples;cap.;;;;;Matanzas, en 6 horas, vap. amer. Whitney, capitán Staples, trip, 33, tons. 767, con azúcer de;amer.;Whitney;;;vap.;1894_02_16;Matanzas;;
Día 4:;;N/A: ;;;Servan;cap.;;;;;-Veracruz y escalas, en 4 días, vapor fran. Lafayette, cap. Servan, trip. 155, tons. 1281, con carga, á Bridat, Mont'ros y Comp.;fran.;Lafayette;;;vapor;1894_02_17;Veracruz;;
;;N/A: ;;;Flores;cap.;;;;;cap. Flores, trip. 3, tons. 59, con madera, á la;;;;;;1894_02_20;;;
;;;;;Erickson;cap.;;;;;cap. Erickson, trip. 16, tons. 976, ton carga, á;;;;;;1894_02_20;;;
;;N/A: ;;;Downs;cap.;;;;;cap. Downs, trip. 69, tons. 2,317, con carga,;;;;;;1894_02_20;;;
Día 19:;;;;;nlon;cap.;;;;;Dí 19: De Tampa y Cayo-Hueso, en 30 horas, vapor americano Mascotte, cap. nlon, trip. 44, tons. 520,;americano;Mascotte;;;vapor;1894_02_20;Tampa y Cayo-Hueso;;
Día 31:;;N/A: ;;;Maxson;cap.;;;;;City, cap. Maxson, trip 31, tons. 1,766, con carga, á Galbán, Río y Comp.;;;;;;1894_02_21;City;;
Día 31:;;N/A:  | N/A:  | N/A: ;;;Ugarte;cap.;;;;;Barcelona y escalas. en 31 días, vap. esp. Martín Saenz, cap. Ugarte, trip. 51, tons. 3,466, con;esp.;Martín Saenz;;;vap.;1894_02_21;Barcelona;;
;;N/A: ;;;Rice;cap.;;;;;cap. Rice, trip, 11, tons. 617, con carga, á Luis;;;;;;1894_02_22;;;
Día 30:;;N/A:  | N/A: ;;;Mc Kay;cap.;;;;;bulan De Tampa y Cayo-Hueso, en 30 horas, vapor americano Olivette, cap. Mc Kay, trips. 50, tons.  1105,;americano;Olivette;;;vapor;1894_02_22;Tampa y Cayo-Hueso;;
Día 8:;;N/A: ;;;Downs;cap.;;;;;-Matanzas, en 8 horas, vap. amer. Yueatán, caopitán Downs, trip. 69. tons. 2,317, con carga de;amer.;Yueatán;;;vap.;1894_02_22;Matanzas;;
Día 50:;;N/A:  | N/A: ;;;Moragas;cap.;;;;;-La Plata, (R. A.) en 50 días, bea. esp. Encarnación, cap. Moragas, trip. 15, tons. 632, con tasajo, á Jané y Comp.;esp.;Encarnación;;;bea.;1894_02_22;La Plata;;
Día 21:;;N/A: ;;;Wats;cap.;;;;;"Dia 21; De Filadelfia, en 10 días, got. amer. C. L. Davenport, cap. Wats, trip. 10, tons. 980 , con carbón,";amer.;C. L. Davenport;;;got.;1894_02_23;Filadelfia;;
;;N/A: ;;;Leighton;cap.;;;;;cap. Leighton, trip. 67, tons. 1,692, con carga,;;;;;;1894_02_23;;;
Día 24:;;N/A: ;;;Yonng;cap.;;;;;Prince, cap. Yonng. trip. 24, tons. 1,214, en lastre, á R. Truffin y Comp. - Cárdenas, en 6 horas, vap. amer. San Marcos,;amer.;San Marcos;;;vap.;1894_02_24;Cárdenas;;
Día 25:;;N/A:  | N/A: ;;;Carmona;cap.;;;;;Día 25: De Nueva-York, en 5 días, vapor-correo esp. Ciudad Condal, cap. Carmona, trip. 71, tons. 1,616,;esp.;Ciudad Condal;;;vapor-correo;1894_02_27;Nueva-York;;
Día 4:;;;;;Burley;cap.;;;;;con carga, & M. Calvo y Comp. - -Nueva-York, en 4 días, vap. am. City of Washington, cap. Burley, trip. 65, tons. 1,748, con;am.;City of Washington;;;vap.;1894_02_27;Nueva-York;;
;;N/A:  | N/A: ;;;Genis;cap.;;;;;esp. Catalnfia, cap. Genis, trip. 116, tons. 2,247,;esp.;Catalnfia;;;;1894_02_27;;;
Día 14:;;N/A:  | N/A: ;;;Jabour;cap.;;;;;-Jamaica, en 14 días, bea. franc. Courrier dn Pacifique, cap. Jabour, trlp. 16, tons. 633, de arribada, al Cónsul.;franc.;Courrier dn Pacifique;;;bea.;1894_02_27;Jamaica;;
;;N/A: ;;;Hrdic;cap.;;;;;amer. Lize, cap. Hrdic, trip. 7, tons. 33, en lastre, & Luis V. Placé.;;Lize;;;amer.;1894_02_27;;;
;;;;;Prenmda;cap.;;;;;Mattea, cap. Prenmda, trip. 14, tons. 535, con;;Mattea;;;;1894_02_27;;;
Día 8:;;N/A:  | N/A: ;;;Brown;cap.;;;;;-Cárdenas, en 8 horas, vap. amer. Chalmette, capitán Brown, trip. trip. 38, tons. 1,931, con azúcar de tránsito, á Hidalgo y Comp.;amer.;Chalmette;;;vap.;1894_02_27;Cárdenas;;
