arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;N/A: ;;;Coll;pat.;;;;;De Jaruco gol. Paquete Tejano, pat. Coll: 216 sacos de maiz.;;Paquete Tejano;;;gol.;1884_08_21;Jaruco;;
;;N/A:  | N/A: ;;;Tur;pat.;;;;;De Sagua g. San José, pat. Tur: 300 atravesaños, 200 varas maderas.;;San José;;;g.;1884_08_23;Sagua;;
;;N/A:  | N/A: ;;;Macip;pat.;;;;;De Santa Cruz, g. Jóven Salvador, pat. Macip, 35 cajas azúcar, 120 sacos maiz.;;Jóven Salvador;;;g.;1884_08_23;Santa Cruz;;
;;N/A:  | N/A:  | N/A: ;;;Bosch;p.;;;;;De Cárdenas g. Almanza p. Bosch: 25 pipas aguardiente, 6 fardos suela y efectos.;;Almanza;;;g.;1884_08_23;Cárdenas;;
;;N/A: ;;;Portella;pat.;;;;;De Mántua g. Nuevo Neptuno, pat. Portella: 800 sacos carbon.;;Nuevo Neptuno;;;g.;1884_08_24;Mántua;;
;;N/A:  | N/A: ;;;Otero;pat.;;;;;De Sagua g. Maria Andrea, pat. Otero: 1,600 s. carbon 22 tosas caoba.;;Maria Andrea;;;g.;1884_08_24;Sagua;;
;;N/A: ;;;Pujol;pat.;;;;;De idem goleta Isabel Segunda pat. Pujol: 600 sacos carbon.;;Isabel Segunda;;;goleta;1884_08_24;idem;;
;;N/A: ;;;Mayans;pat.;;;;;"De idem g. Segun da Isabel; pat. Mayans: 1,400 sacos carbon.";;Segun da Isabel;;;g.;1884_08_24;idem;;
Día Junio:;;N/A: ;;;;pat.;;;;;De idem goleta Jóven Amalia, pat. Junio: 800 sacos carbon.;;Jóven Amalia;;;goleta;1884_08_24;idem;;
Día :;;N/A: ;;;Vera;pat.;;;;;De Sierra Morena goleta Anita, pat Vera: 350 sacos carbon.;;Anita;;;goleta;1884_08_24;Sierra Morena;;
;;N/A: ;;;Riera;pat.;;;;;De Sagua goleta San Francisco, pat. Riera: 1000 sacos carbon.;;San Francisco;;;goleta;1884_08_24;Sagua;;
;;N/A: ;;;Canovas;p.;;;;;De Jaimanitas gta. Casualidad, p. Canovas: 5000 ladrillos.;;Casualidad;;;gta.;1884_08_26;Jaimanitas;;
;;N/A:  | N/A: ;;;Serantes;p.;;;;;De Morrillo gta. Féliz, p. Serantes: 500 caballos leña y efectos.;;Féliz;;;gta.;1884_08_26;Morrillo;;
;;N/A:  | N/A:  | N/A: ;;;Villalonga;p.;;;;;"De Mariel gta. María Magdalena; p. Villalonga; 25 pipas agte.. 32 sacos miraguano y efectos.";;María Magdalena;;;gta.;1884_08_26;Mariel;;
;;N/A:  | N/A: ;;;Romero;cap.;;;;;De Ceiborien vap. Alava, cap. Romero: 467 tercios tabaco y efectos.;;Alava;;;vap.;1884_08_26;Ceiborien;;
Día null:;;N/A:  | N/A: ;;;Marin;cap.;;;;;De Guanes vap. Guaniguanico, cap. Marin: 1366 tercios tabaco y efectos.;;Guaniguanico;;;vap.;1884_08_26;Guanes;;
;;N/A: ;;;Felicó;pat.;;;;;De Mántua goleta Especulaeion, pat. Felicó, 560 sacos carbon.;;Especulaeion;;;goleta;1884_08_27;Mántua;;
Día 01:;;N/A:  | N/A:  | N/A: ;;;Jerez;pat.;;;;;De Moron g. Josefa, pat. Jerez: 60 palos labrados, 200 arrobas cera, 10 tercerolas miel de abeja.;;Josefa;;;g.;1884_08_27;Moron;;
Día null:;;N/A:  | N/A: ;;;Perpiñá;pat.;;;;;De Manzanillo g. Segunda María, pat. Perpiñá: 500 000 piés madera y efectos.;;Segunda María;;;g.;1884_08_27;Manzanillo;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Ponte;pat.;;;;;De Nuevitas gol. Emilia, pat. Ponte: 400 caballos leña, 80 sacos carbon, 140 serones vacíos, 122 puercos y efectos.;;Emilia;;;gol.;1884_08_28;Nuevitas;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Zaragoza;pat.;;;;;De Cárdenas gol, Isla de Cuba, pat. Zaragoza: 75 pipas aguardiente, 200 caballos leña, 24 bls. azúcar, 7 fardos suela y efectos.;Cuba;Isla de Cuba;;;gol;1884_08_28;Cárdenas;;
;;N/A:  | N/A: ;;;Alemañy;p.;;;;;De Santa Cruz g. Jóven Pilar, p. Alemañy: 162 palos de cedro, 40 trozos y pedazos de bolos.;;Jóven Pilar;;;g.;1884_08_29;Santa Cruz;;
;;N/A: ;;;Estéban;p.;;;;;De Sagua g. Vicenta, p. Estéban: 800 s. carbon.;;Vicenta;;;g.;1884_08_29;Sagua;;
;;N/A: ;;;Riobo;p.;;;;;De Carahatas g. Tres Hermanas, p. Riobo: 70 bocoyes miel .;;Tres Hermanas;;;g.;1884_08_29;Carahatas;;
;;N/A: ;;;Joy;p.;;;;;De Sagua la Chica g. Tres Hermanas, p. Joy: 800 s. carbon .;;Tres Hermanas;;;g.;1884_08_29;Sagua la Chica;;
;;N/A: ;;;Alemañy;p.;;;;;De Jarnco g. Inés, p. Alemañy: 250 caballos leña.;;Inés;;;g.;1884_08_29;Jarnco;;
;;N/A: ;;;Valent;p.;;;;;De Cárdenas g. María del Cármen, p. Valent: 1000 barriles azúcar.;;María del Cármen;;;g.;1884_08_30;Cárdenas;;
;;N/A:  | N/A: ;;;Macip;p.;;;;;De Santa Cruz g. Jóven Salvador, p. Macip: 20 e. azúcar y 151 8. maíz.;;Jóven Salvador;;;g.;1884_08_30;Santa Cruz;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Lopez;p.;;;;;De Bahía Honda g. Francisca, p. Lopez: 217 sacos y 10 boc. azúcar, 41 pipas aguardiente y 12,000 ladrillos.;;Francisca;;;g.;1884_08_30;Bahía Honda;;
;;N/A:  | N/A: ;;;Zubirá;p.;;;;;De Moron g. Paquete de Moron, p. Zubirá: 70 palos maderas y 60 arrobas cara.;;Paquete de Moron;;;g.;1884_08_30;Moron;;
;;N/A:  | N/A: ;;;Juan;pat.;;;;;De Cabañas goleta Esmeralda, patron Juan: 150 tercios tabaco, 70 pipas aguardiente.;;Esmeralda;;;goleta;1884_08_31;Cabañas;;
;;N/A: ;;;Calvet;p.;;;;;De Mántua g. Francisca Gener, p. Calvet: 1000 s. carbon.;;Francisca Gener;;;g.;1884_09_02;Mántua;;
;;N/A:  | N/A: ;;;Romero;cap.;;;;;De Caibarien vapor Alava, cap. Romero: 1067 tercios tabaco y efectos.;;Alava;;;vapor;1884_09_02;Caibarien;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Ventura;cap.;;;;;De Cuba y escalas vapor Manuelita y Maria, capitan Ventura: 204 s. azúcar, 55,000 plátanos, 18 tercios tabaco y efectos.;;Manuelita y Maria;;;vapor;1884_09_02;Cuba;;
;;N/A: ;;;Pagés;p.;;;;;De Sagua gta. Segunda Rosa, p. Pagés: 100 sacos carbon.;;Segunda Rosa;;;gta.;1884_09_03;Sagua;;
;;N/A: ;;;Ventura;p.;;;;;De Carahatas g. Júcaro, p. Ventura: 800 sacos carbon.;;Júcaro;;;g.;1884_09_03;Carahatas;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Herrera;p.;;;;;De Cárdenas g Tres Teresas, p. Herrera: 113 caobas, 110 paquetes tablillas, 70 cajas azúcar, 90 atravesaños y 25 sacos maíz.;;Tres Teresas;;;g;1884_09_03;Cárdenas;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Cantero;p.;;;;;De Cárdenas g. Aguila de Oro, p. Cantero: 25 pipas aguardiente, 30 bocoyes azúcar, 4 fardos suela y efectos.;;Aguila de Oro;;;g.;1884_09_03;Cárdenas;;
;;N/A: ;;;Menaya;p;;;;;De Sierra Morena gta. Habanera, p Menaya con 800 sacos de carbon.;;Habanera;;;gta.;1884_09_04;Sierra Morena;;
;;N/A:  | N/A: ;;;Alemany;p.;;;;;De Batabanó gta. Gaspar, p. Alemany con 25 sacos de miraguano y 200 docenas de esponjas.;;Gaspar;;;gta.;1884_09_04;Batabanó;;
;;N/A: ;;;Ferrer;pat.;;;;;"De Carahatas gol. Maria Josefa, pat. Ferrer; 1000 sacos carbon.";;Maria Josefa;;;gol.;1884_09_06;Carahatas;;
;;N/A:  | N/A: ;;;Enseñat;p.;;;;;De Caibarien g. Paquete de Gibara, p. Enseñat: 500 docenas esponjas, 135 palos maderas.;;Paquete de Gibara;;;g.;1884_09_06;Caibarien;;
;;N/A: ;;;Cuevas;pat.;;;;;De Cárdenas g. Angelita, pat. Cuevas, con efectos.;;Angelita;;;g.;1884_09_06;Cárdenas;;
;;N/A: ;;;Mayans;p.;;;;;De Carahatas g. Segunda Gertrudis, p. Mayans: 1500 sacos carbon.;;Segunda Gertrudis;;;g.;1884_09_06;Carahatas;;
;;N/A:  | N/A: ;;;Colomar;p.;;;;;De Canasi g. Flor de Cárdenas, p. Colomar: 56 bocoyes, 166 cajas azúcar y efectos.;;Flor de Cárdenas;;;g.;1884_09_07;Canasi;;
;;N/A: ;;;Moner;p.;;;;;De la Teja g. Sofia, p. Moner: 1000 s. carbon.;;Sofia;;;g.;1884_09_07;la Teja;;
;;N/A:  | N/A: ;;;Vich;p.;;;;;De Cabañas g. Caridad, p. Vich: 56 pipas agurdiente y efectos.;;Caridad;;;g.;1884_09_07;Cabañas;;
;;N/A:  | N/A: ;;;Villamil;p.;;;;;De Cuba y escalas vapor Mortera, p. Villamil: 51 s. maíz y efectos.;;Mortera;;;vapor;1884_09_07;Cuba;;
;;N/A: ;;;Mas;p.;;;;;De Granadillo g. Brijida, p. Mas: 200 caballos carbon.;;Brijida;;;g.;1884_09_07;Granadillo;;
;;N/A:  | N/A:  | N/A: ;;;Piñeyro;p.;;;;;De Cárdenas g. Anita, p. Piñeyro: 1 locomotora, 1 bocoy azúcar y efectos.;;Anita;;;g.;1884_09_07;Cárdenas;;
;;N/A: ;;;Simó;p.;;;;;De Sagua g. Ignacita, p. Simó: 1000 s. carbon.;;Ignacita;;;g.;1884_09_07;Sagua;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Mas;patrón;;;;;De Manati goleta Jóven Blanca. patron Mas: 300 caballos leña, 300 atravesaños, 50 sacos cáscara mangle, 80 lios majagua.;;Jóven Blanca;;;goleta;1884_09_09;Manati;;
;;N/A:  | N/A:  | N/A: ;;;Prieto;patrón;;;;;De Sagua goleta Paquete de Sagua, patron Prieto: 474 sacos carbon, 100 varas maderas, 200 atravesaños.;;Paquete de Sagua;;;goleta;1884_09_09;Sagua;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Maresma;cap.;;;;;De Cuba y escalas vapor Lola, cap. Maresma: 56 sacos cacao, 148 Bocoves, 1395 sacos azúcar, 2 tercios cera y efectos.;;Lola;;;vapor;1884_09_09;Cuba;;
;;N/A:  | N/A: ;;;Romero;cap.;;;;;De Caibarien vapor Alava, cap. Romero: 618 tercios tabaco y efectos.;;Alava;;;vapor;1884_09_09;Caibarien;;
Día :;;N/A:  | N/A: ;;;María;cap.;;;;;De Guanes vapor Guaniguanico, cap. María: 1636 tercias tabaco, 14 marquetas cera.;;Guaniguanico;;;vapor;1884_09_10;Guanes;;
Día null:;;N/A:  | N/A: ;;;Alboriga;cap.;;;;;De Cuba y escalas vap. Aviles, cap. Alboriga: 56,000 plátanos y efectos.;;Aviles;;;vap.;1884_09_10;Cuba;;
;;N/A: ;;;;;;;;;De Sagua goleta Josefa Curuñeza, paj Tie: 1200 sacos carbon.;;Josefa Curuñeza;;;goleta;1884_09_10;Sagua;;
;;N/A: ;;;Torres;pat.;;;;;De Baracoa goleta Anita, patron Torres: 60,000 cocos.;;Anita;;;goleta;1884_09_10;Baracoa;;
;;N/A: ;;;Bosch;pat.;;;;;De Cárdenas goleta Almansa, pat. Bosch, 54 pipas aguardiente.;;Almansa;;;goleta;1884_09_10;Cárdenas;;
;;;;;Gil;p.;;;;;De Banes goleta Nueva Esperanza, p. Gil, en lastre.;;Nueva Esperanza;;;goleta;1884_09_10;Banes;;
;;N/A:  | N/A:  | N/A: ;;;Inclan;pat.;;;;;De Cabañas g. Caballo Marino, pat. Inclan: 127 tercios tabaco, 26 pipas aguardiente y efectos.;;Caballo Marino;;;g.;1884_09_10;Cabañas;;
Día 01:;;N/A:  | N/A: ;;;Goya;cap.;;;;;De Caibarien vap. Adela, cap. Goya: 438 tercios tabaco y efectos.;;Adela;;;vap.;1884_09_11;Caibarien;;
Día null:;;N/A: ;;;Pujol;pat.;;;;;De Santa Lucía gol. Carmita, pat. Pujol: 41 pipas de aguardiente.;;Carmita;;;gol.;1884_09_11;Santa Lucía;;
Día null:;;N/A: ;;;Santoris;pat.;;;;;De Sagua la Chica gol. Trafalgar, pat. Santoris: 1000 sacos de carbon.;;Trafalgar;;;gol.;1884_09_11;Sagua la Chica;;
;;;;;Zaragoza;pat.;;;;;De Matanzas gol. Centinela, pat. Zaragoza, en lastre.;;Centinela;;;gol.;1884_09_11;Matanzas;;
Día XX:;;N/A: ;;;;;;;;;De Mántna gol. Dos Hermanas: 860 s. carbon.;;Dos Hermanas;;;gol.;1884_09_11;Mántna;;
;;N/A: ;;;Gallego;pat.;;;;;De Mántua gol. A malia, pat. Gallego: 800 sacos carbou.;;A malia;;;gol.;1884_09_11;Mántua;;
;;N/A:  | N/A: ;;;Cobas;pat.;;;;;De Ortigosa gol. Doloritas, pat. Cobas: 178 cajas azú-. car, 24 pipas 2 bars. aguardiente.;;Doloritas;;;gol.;1884_09_12;Ortigosa;;
;;;;;Blanco;pat.;;;;;Del Mariel gol. Josefa, pat. Blanco, en lastre.;;Josefa;;;gol.;1884_09_13;Mariel;;
Día XX:;;N/A:  | N/A: ;;;Flusae;pat.;;;;;De Mántua gol. Cármen Nombre de Dios, pat. Flusae: 500 caballos leña, 100 quintales cáscara de mangle.;;Cármen Nombre de Dios;;;gol.;1884_09_13;Mántua;;
;;N/A:  | N/A: ;;;Guillen;p.;;;;;De Manzanillo g. Pensativo, p. Guillen: 2,376 atravesaños y efectos.;;Pensativo;;;g.;1884_09_14;Manzanillo;;
;;N/A:  | N/A:  | N/A: ;;;Lopez;p.;;;;;De Bahía Honda g. Francisca, p. Lopez: 2,200 ladrillos, 18 pipas aguardiente y efectos.;;Francisca;;;g.;1884_09_14;Bahía Honda;;
;;N/A:  | N/A: ;;;Orbay;p.;;;;;De Mulata gta. Paquete de Nuevitas, p. Orbay, con 400 sacos de carbon y 200 varas maderas.;;Paquete de Nuevitas;;;gta.;1884_09_26;Mulata;;
;;N/A:  | N/A: ;;;Maresma;cap.;;;;;De Cuba y escalas vap. Lola, cap. Maresma con 1300 sacos de azúcar y efectos.;;Lola;;;vap.;1884_09_26;Cuba;;
;;N/A:  | N/A: ;;;Unibaso;cap.;;;;;De Bahia Honda vap. Bahía Honda, cap. Unibaso con 1216 tercios de tabaco y efectos.;;Bahía Honda;;;vap.;1884_09_26;Bahia Honda;;
;;N/A: ;;;Recaman;cap.;;;;;De Matanzas vap. J. R. Rodriguez, cap. Recaman con 110 bocoyes de azúcar.;;J. R. Rodriguez;;;vap.;1884_09_26;Matanzas;;
Día null:;;N/A:  | N/A: ;;;Zaragoza;pat.;;;;;De Cárdenas gol. Isla de Cuba, pat. Zaragoza: 150 pipas aguardiente y efectos.;;Isla de Cuba;;;gol.;1884_09_27;Cárdenas;;
