arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;N/A:  | N/A: ;;;Cuevas;pat.;;;;;De Cárdenas gol. Angelita, pat. Cuevas, 170 bocoyed azúcar y 4 baltos muebles.;;Angelita;;;gol.;1880_01_06;Cárdenas;;
;;N/A: ;;;Pollicer;pat.;;;;;De Matanzas gol. Emilio, pat, Pollicer, 210 bocoyes de aznicar.;;Emilio;;;gol.;1880_01_06;Matanzas;;
;;N/A: ;;;Almanza;pat.;;;;;Da la Teja gol. Dos Sofias, pat. Almanza, 1200 sacos carbon.;;Dos Sofias;;;gol.;1880_01_06;;;
;;N/A: ;;;Lopez;pat.;;;;;De Calbarien gol. Joaquins, pat. Lopez, 600 caballos de loba.;;Joaquins;;;gol.;1880_01_06;Calbarien;;
;;N/A:  | N/A: ;;;Vasques;cap.;;;;;De Cienfuegos berg. g. Jean de la Voga, cap. Vasques 1600 oanastas cebollas v 13534 kilogramos idem á grane!;g.;Jean de la Voga;;;berg.;1880_01_08;Cienfuegos;;
;;N/A:  | N/A:  | N/A: ;;;Ron;cap.;;;;;De Cuba vapor Clara, cap. Ron, 83 ascos cacao, 16 id. cafó, & bultos muebles y ofectos.;;Clara;;;vapor;1880_01_08;Cuba;;
;;N/A:  | N/A:  | N/A: ;;;Gabica;cap.;;;;;"De caibarien vapor Alava, capitan Gabica; 236 tercios tabaco. 5 serones esponjas y efectos.";;Alava;;;vapor;1880_01_08;caibarien;;
;;N/A: ;;;Carbonell;pat.;;;;;De Matanzas goleta Elvira, patron Carbonell, 166 bocoves azúcar.;;Elvira;;;goleta;1880_01_08;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Bornaza;pat.;;;;;De Nasritas goleta Dolores, patron Bornaza, 500 caballos lenn, 360 sacos galletas, 100 sacos carbon y efectox.;;Dolores;;;goleta;1880_01_08;Nasritas;;
;;N/A: ;;;Arooha;patrón;;;;;"De Pararoa goleta Bonifacia, patron Arooha; 73 bocoJos azu ar.";;Bonifacia;;;goleta;1880_01_08;Pararoa;;
;;N/A: ;;;Solano;pat.;;;;;"De Cabañas goleta San Antonio, patron Solano; 2*0 sacos az car.";;San Antonio;;;goleta;1880_01_08;Cabañas;;
;;N/A: ;;;Rojas;patrón;;;;;"De Baracoa goleta Dios de Agosto, patron Rojas; 39 bocores azúcar.";;Dios de Agosto;;;goleta;1880_01_08;Baracoa;;
;;N/A: ;;;Mato;pat.;;;;;"De Jaimanitas balandro Dos Hermanos, patron Mato; 700 Jadrillos.";;Dos Hermanos;;;balandro;1880_01_08;Jaimanitas;;
;;N/A:  | N/A: ;;;Call;patrón;;;;;"De Baracoa go eta Doloritas, patron Call; 36 bocoyes mascabado, 18idem miel do purga y efectos.";;Doloritas;;;go;1880_01_08;Baracoa;;
;;N/A:  | N/A: ;;;Vives;patrón;;;;;De Caibarten goleta Maria Magdalena, patron Vives— 600 caballos leña y 150 sacos carbon.;;Maria Magdalena;;;goleta;1880_01_08;Caibarten;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Juan;pat.;;;;;Da Cabañas gol. Esmeralda, pat. Juan, 300 sacos, 126 calas y 8 bocoyes azúcar, 56 nipas aguardiente,;;Esmeralda;;;gol.;1880_01_09;Cabañas;;
;;N/A: ;;;Barrera;pat.;;;;;De Slerra Morena gol 2 Ignacia, pat. Barrera, 1300 sacos carben.;;2 Ignacia;;;gol;1880_01_09;Slerra Morena;;
;;N/A: ;;;Inclan;pat.;;;;;De Cabañas gol. Josefa, pat. Inclan, 880 sacos de azúcar.;;Josefa;;;gol.;1880_01_09;Cabañas;;
;;;;;Gil;pat.;;;;;De Banes gol. Nueva Esperanza, pat. Gil, en lastre.;;Nueva Esperanza;;;gol.;1880_01_09;Banes;;
;;N/A: ;;;Moll;pat.;;;;;De Mantua gol. Margarita, pat. Moll, 2000 sacos carbou.;;Margarita;;;gol.;1880_01_09;Mantua;;
;;N/A: ;;;Benejan;pat.;;;;;De Margajita gol. Lince, pat. Benejan, 300 caballos de lona.;;Lince;;;gol.;1880_01_09;Margajita;;
;;N/A:  | N/A:  | N/A: ;;;Calomar;p:;;;;;De Sagua g: Antonis p: Calomar-1000 sacos carbon, 42 ajaa jabon y efectos.;;Antonis;;;g:;1880_01_10;Sagua;;
;;N/A:  | N/A: ;;;Alemany;p.;;;;;De Matanzas g: Marfa p. Alemany-150 bocoyes azúcar y 50 idem aguardiento.;;Marfa;;;g:;1880_01_10;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Lopez;patron;;;;;De Cabañas g: Caballo Marino patron Lopez-570 saco. 10 cajas y 51 bocoyos azńcar.;;Caballo Marino;;;g:;1880_01_10;Cabañas;;
;;N/A: ;;;Orbay;patron;;;;;De Margajita g: Paquete de Noovitas patron Orbay800 sacos carbon.;;Noovitas;;;g:;1880_01_10;Margajita;;
;;N/A: ;;;Bernaza;patron;;;;;De Mantua g: Dos Hermanas patron Bernaza-800 sacos carbon.;;Dos Hermanas;;;g:;1880_01_10;Mantua;;
;;N/A: ;;;faten;patron;;;;;De la Teja g. Catalina patron faten-1000 sacos carbon.;;Catalina;;;g.;1880_01_10;la Teja;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Danz;p.;;;;;De Sagus gol Josefa Coruñesa. p. Danz, 78 atravesaos, 220 caballos leña, 908 sacos carbon y efectos;;Josefa Coruñesa.;;;gol;1880_01_11;Sagus;;
;;N/A: ;;;Felico;p.;;;;;De Mantas gol Especulacion, p. Felico, 330 terolos tabaco.;;Especulacion;;;gol;1880_01_11;Mantas;;
;;N/A: ;;;Pajes;p.;;;;;De la Toja goleta Segunda Rosa, p. Pajes, 800 pacos carbon.;;Segunda Rosa;;;goleta;1880_01_11;la Toja;;
;;N/A: ;;;Tar;p.;;;;;De Malalaguas goleta Antonia Habana, p. Tar, 50 caballos leña.;Habana;Antonia;;;goleta;1880_01_11;Malalaguas;;
;;N/A: ;;;Valdes;p.;;;;;De Cienfuegos golets Cinco Hermanos, p. Valdes, 500 caballos leña.;;Cinco Hermanos;;;golets;1880_01_11;Cienfuegos;;
;;N/A: ;;;Gorrin;p.;;;;;De Bahia Honda goleta Francisca, p. Gorrin, 180 bocoyes azúcar;;Francisca;;;goleta;1880_01_11;Bahia Honda;;
;;N/A: ;;;Berniza;p.;;;;;De Mantua goleta Dos Hermanas p. Berniza, 800 88cos carbon.;;Dos Hermanas;;;goleta;1880_01_11;Mantua;;
;;N/A: ;;;Salvń;p.;;;;;De Playas de San Juan goleta Agustina, p. Salvń, 20) 8: carbon;;Agustina;;;goleta;1880_01_11;Playas de San Juan;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Llorca;p.;;;;;De Bagua goleta Ceferina, p. Llorca, 700 travesaños, 40 tubos, una caja maquinaria y efectos.;;Ceferina;;;goleta;1880_01_11;Bagua;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Gana;cap.;;;;;De Cuba vapor Juan Mir, capitan Gana, 2 bars. olgarros, 3 bar. y 1 caja tabacos, 11 fardos cera, 11 sacos cacao, 14 oueros al pelo y efectos.;;Juan Mir;;;vapor;1880_01_13;Cuba;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Jofré;cap.;;;;;"De Cárdenas vapor Soler, capitan Jofré; 150 bocores azúcar, 10 pipas aguardiente, 34 fardos suela, 11 lios cueros y efectos.";;Soler;;;vapor;1880_01_13;Cárdenas;;
;;N/A: ;;;Pellicer;pat.;;;;;"De Matanzas goleta Emilio, patron Pellicer; 150 bosoyen azñoar.";;Emilio;;;goleta;1880_01_13;Matanzas;;
;;N/A:  | N/A: ;;;Vizquerra;pat.;;;;;"De Matanzas goleta Amalia, patron Vizquerra; 218 boyea azúcar, 86 galones alcaparras.";;Amalia;;;goleta;1880_01_13;Matanzas;;
;;N/A:  | N/A: ;;;Enseñat;pat.;;;;;"De Sierra Morena goleta Union, patron Enseñat; 1350 sacos y 31 bocs. azúcar.";;Union;;;goleta;1880_01_13;Sierra Morena;;
;;N/A: ;;;Colomar105;pat.;;;;;De Canasi goleta F.or do Cárdenas, patron Colomar105 boca. azúcar.;;F.or;;;goleta;1880_01_13;Canasi;;
;;N/A:  | N/A: ;;;Pajol;pat.;;;;;"De Jaruco goleta Golondrina, pat. Pajol; 160 s. azą. car, 100 caballos leña.";;Golondrina;;;goleta;1880_01_13;Jaruco;;
;;N/A: ;;;Richat;patron;;;;;"De la Toja golota Magdalena, patron Richat; 800 sacoч carbon.";;Magdalena;;;golota;1880_01_13;la Toja;;
;;N/A: ;;;Arocha;pat.;;;;;"De Baracoa goleta Bonifacia. patron Arocha; 73 bocoyes azhoar.";;Bonifacia;;;goleta;1880_01_13;Baracoa;;
;;N/A: ;;;Pojol;patrón;;;;;"De Baracoa goleta San José, patron Pojol; 30 onartorolas miol.";;San José;;;goleta;1880_01_13;Baracoa;;
;;N/A: ;;;Ferrer;pat.;;;;;"De la Teja goleta Jóven Luisa, patron Ferrer; 1000 s. carbon.";;Jóven Luisa;;;goleta;1880_01_13;Teja;;
;;N/A: ;;;Pajés;pat.;;;;;"De la Teja golota Segunda Rosa, patron Pajés; 800 a. carbon.";;Segunda Rosa;;;golota;1880_01_13;Teja;;
;;N/A: ;;;Pajol;pat.;;;;;"De Santa Maria g. Nuevo Hilario, patron Pajol; 700 8. carbon.";;Nuevo Hilario;;;g.;1880_01_13;Santa Maria;;
;;N/A:  | N/A: ;;;Herrera;p.;;;;;"De Cárdenas g. Mercedita. p. Herrera; 132 bocoyos112 s. azúcar, 12 garrafa. melado.";;Mercedita;;;g.;1880_01_13;Cárdenas;;
;;N/A: ;;;Juan;pat.;;;;;"De Cárdenas goleta Nueva Rosita, patron Juan; 160 bo coyes azúcar.";;Nueva Rosita;;;goleta;1880_01_13;Cárdenas;;
;;N/A: ;;;Mayanos;pat.;;;;;"De Sagua golota Mª Sibils, patron Mayanos; 800 sacos -carbon,";;Mª Sibils;;;golota;1880_01_13;Sagua;;
;;N/A:  | N/A: ;;;Rojas;pat.;;;;;"De la Teja goleta Castilla, patron Rojas; 160 bocores, 150 sacos azúcar.";;Castilla;;;goleta;1880_01_13;Teja;;
;;;;;null;pat.;;;;;De Baes gulet Naeva Experanza, patron (ll: on lastr;;Naeva Experanza;;;gulet;1880_01_14;Baes;;
;;N/A:  | N/A:  | N/A: ;;;Valent;pat.;;;;;De Cárdenas goleta Maria del Carmen, pat. Valent: 900 81 c08 570 boca. azhcar.;;Maria del Carmen;;;goleta;1880_01_15;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Bonot;pat.;;;;;De Matanssa goleta Ignacita, pat. Bonot: 124 bocosos ashcar, 18 tercio tabaco y efectos;;Ignacita;;;goleta;1880_01_15;Matanssa;;
;;N/A:  | N/A: ;;;Carbonell;pat.;;;;;De Matanzas golets Elvira, pat. Carbonell: 154 bo. cores y 40 cajas azúcar.;;Elvira;;;golets;1880_01_15;Matanzas;;
;;N/A: ;;;Unibaso;cap.;;;;;De Malas Aguas vap. Bahia Honda, cap. Unibaso, 273 tercios tataco.;;Bahia Honda;;;vap.;1880_01_16;Malas Aguas;;
;;N/A:  | N/A: ;;;Sanchez;cap.;;;;;De Caba cap, Avilés, cap. Sanchez, 1 barril cigarros, 6 latas almendras;;Avilés;;;;1880_01_16;Caba;;
;;N/A:  | N/A:  | N/A: ;;;Villamil;cap.;;;;;De Cuba vap. Manuelita y Maria, cap. Villamil, 50 ɛacos cacao. 67 bls. coco, 2c, ropa y efectos.;;Manuelita y Maria;;;vap.;1880_01_16;Cuba;;
;;N/A:  | N/A:  | N/A: ;;;Alemany;pat.;;;;;De Sierra Morena gol. Jóven Pilar, pat. Alemany, 816 sacos, 62 boj 8. azúcar.;;Jóven Pilar;;;gol.;1880_01_16;Sierra Morena;;
;;N/A:  | N/A: ;;;AlemaDy;p.;;;;;De Matanzas gol. Maria, p. AlemaDy-10 cajas y 220 boyes azúcar.;;Maria;;;gol.;1880_01_17;Matanzas;;
;;N/A:  | N/A: ;;;Visquerra-378 B.;p.;;;;;De Cabanas g. Paquita, p. Visquerra-378 B., 300 c. y 10 boo. a1ncar.;;Paquita;;;g.;1880_01_20;Cabanas;;
;;N/A:  | N/A: ;;;Inclan;p.;;;;;De Cabañasg. Josefa, p. Inclan-500 c., 100 a, y 48 bocores azúcar y 20 ripas aguardiente.;;Josefa;;;g.;1880_01_20;Cabañas;;
;;N/A:  | N/A: ;;;Cnetba-100;p.;;;;;De Cárdenas g. Angelita, p. Cnetba-100 boe. y 200 o. asticar;;Angelita;;;g.;1880_01_20;Cárdenas;;
;;N/A: ;;;Bosch-150;p.;;;;;De idem g.Juanita, p. Bosch-150 boo. azúcar.;;Juanita;;;g.;1880_01_20;idem;;
;;;;;Vich-520;p.;;;;;De Cabañas g. Ntra. Sra. de la Caridad, p. Vich-520 8. Azñoar.;;Ntra. Sra. de la Caridad;;;g.;1880_01_20;Cabañas;;
;;;;;Perez-6;p.;;;;;De idem g. Justica. p. Perez-6 boo.zudar.;;Justica;;;g.;1880_01_20;idem;;
;;N/A: ;;;Peres-520s;p.;;;;;De Cabañas g. Altagracia, p. Peres-520s. azúcar.;;Altagracia;;;g.;1880_01_20;Cabañas;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Jofre;cap.;;;;;De Cardonas vap. Soler, cap. Jofre: 181 bocoros szácar, RO bocores vacíos, 10 pipas aguardiente, 10 fardos suela y efectos.;;Soler;;;vap.;1880_01_21;Cardonas;;
;;N/A:  | N/A:  | N/A: ;;;Bonet;p.;;;;;De Matanzas. gol. Iganolts, p. Bonet: 100 bocoyes, 100 cajas asticar y efectos,;;Iganolts;;;gol.;1880_01_21;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Ferrer;p.;;;;;De Matanzas gol. Dos Isabelos, p. Ferrer: 28 pipas agnardiente, 23 cajas ostlones y ofectos.;;Dos Isabelos;;;gol.;1880_01_21;Matanzas;;
;;N/A:  | N/A: ;;;Jofre;p.;;;;;De la Teja gol. Dos Amigos, p. Jofre: 100 bocores astoar y 40 83008 carbon.;;Dos Amigos;;;gol.;1880_01_21;la Teja;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Colomar;p.;;;;;"De Sazua gol. Tres Marias, p. Colomar; 1600 #acos oar bon, 50 caballos leña y 50 garrafonos ginebra.";;Tres Marias;;;gol.;1880_01_21;Sazua;;
;;N/A:  | N/A: ;;;Ferrer;p.;;;;;De Sagus goleta Elida, p, Ferrer 1000 sacos carbon y efectos;;Elida;;;goleta;1880_01_21;Sagus;;
Día null:;;N/A:  | N/A: ;;;Deulofeu;p.;;;;;De Cabañas gol. Ntra. Sra. del Carmen, p. Deulofeu: 581 sacos azúcar y 10 boooyes id..;;Ntra. Sra. del Carmen;;;gol.;1880_01_21;Cabañas;;
;;N/A:  | N/A: ;;;Palmer;pat.;;;;;Del Mariel gol. Jóven Magdalena, pat. Palmer, 144 booores y una caja antoar.;;Jóven Magdalena;;;gol.;1880_01_22;Mariel;;
;;N/A: ;;;Villalonga;pat.;;;;;Del Mariol gol. Jóven Gertrudis, pat. Villalonga, 140. bocoves asdear.;;Jóven Gertrudis;;;gol.;1880_01_22;Mariol;;
;;N/A:  | N/A: ;;;Arocha;pat.;;;;;De Baracoa gol. Bonifacia, pat. Arocha, 02 bocores do ashoar 100 sacos col.;;Bonifacia;;;gol.;1880_01_22;Baracoa;;
;;N/A: ;;;Dardet;pat.;;;;;De Cardenas gol. Rosita, pat. Dardet, 170 bocoyes de azúcar.;;Rosita;;;gol.;1880_01_22;Cardenas;;
;;N/A:  | N/A: ;;;Causa;pat.;;;;;Del Morrillo gol. Cruz de Mayo, pat. Causa, 506 cabaHos leña, 100 sacos carbon.;;Cruz de Mayo;;;gol.;1880_01_22;Morrillo;;
;;N/A: ;;;Gorrin;pat.;;;;;De Bahia Honda gol. Frenolsca, pat. Gorrin,' 187 boCoves artcar.;;Frenolsca;;;gol.;1880_01_22;Bahia Honda;;
;;N/A:  | N/A:  | N/A: ;;;Macip;pat.;;;;;De Santa Oraz gol. Rosa María, pat. Macip, 64 bocoyes aznoar, 112 anegas maiz y efectos.;;Rosa María;;;gol.;1880_01_22;Santa Oraz;;
;;N/A: ;;;Gispert;pat.;;;;;De la Teja gol. Jóven Carlots, pat. Gispert, 1000 sacos carbon.;;Jóven Carlots;;;gol.;1880_01_22;la Teja;;
;;N/A: ;;;Mariño;pat.;;;;;De idem gol. San Francisco, pat. Mariño, 800 sacos de Darbon.;;San Francisco;;;gol.;1880_01_22;idem;;
;;N/A: ;;;Calafell;pat.;;;;;Para Matanzas gol. Dos Hermanas, pat. Calafell, con efectos;;Dos Hermanas;;;gol.;1880_01_22;Matanzas;;
;;N/A: ;;;Garriga;pat.;;;;;De la Teja goleta Segunda Luz de Yara, pat. Garriga: 700 a carbon.;;Segunda Luz de Yara;;;goleta;1880_01_23;la Teja;;
Día 01:;;N/A:  | N/A: ;;;Legua;pat.;;;;;De Mantua goleta Margarita, pat. Legua: 300 sacos carbon. 200 caballos lega;;Margarita;;;goleta;1880_01_23;Mantua;;
;;N/A: ;;;Maner;patrón;;;;;De la Teja goleta Sofia, patron Maner: 1,000 sacos carbon.;;Sofia;;;goleta;1880_01_23;la Teja;;
;;N/A: ;;;Mall;patrón;;;;;De Mantus goleta Margarita, patron Mall: 200 sacos carbon.;;Margarita;;;goleta;1880_01_23;Mantus;;
;;N/A:  | N/A: ;;;Carbonell;pat.;;;;;De Matanzas goleta Elvira, pat. Carbonell: 138 bocoyes azúcar, 40 pipsa aguardiente.;;Elvira;;;goleta;1880_01_23;Matanzas;;
;;N/A: ;;;Calvet;patrón;;;;;De Mantua goleta Francisca Gener, patron Calvet, 800 sacos carbon.;;Francisca Gener;;;goleta;1880_01_23;Mantua;;
;;N/A:  | N/A: ;;;Grandal;pat.;;;;;De Jaimanitas zoleta José Manuel, pat. Grandal, 6000 ladrillos, 000 tejas;;José Manuel;;;zoleta;1880_01_23;Jaimanitas;;
;;;;;Fluaas;pat.;;;;;De Mantus goleta Amable Rosita, pat. Fluaas, SCO 8800s 04rbon.;;Amable Rosita;;;goleta;1880_01_23;Mantus;;
;;N/A: ;;;Perez;patron;;;;;De Mariel golsta Justica, patron Perez: 81 boooyes azúcar.;;Justica;;;golsta;1880_01_23;Mariel;;
;;N/A: ;;;Pujol;pat.;;;;;De Santa Maria geleta Nuove Hilario, pat. Pujol: 700 sacos carbon.;;Nuove;;;geleta;1880_01_23;Santa Maria;;
;;N/A: ;;;;;;;;;De Cárdenas goleta Anite, rat. Cartell: 2'0 bocoyas azúcar.;;Anite;;;goleta;1880_01_23;Cárdenas;;
Día null:;;N/A: ;;;Fernan-. dez;pat.;;;;;De Malas Aguas goleta Nueva Concha pat. Fernan-. dez: 50 camas-carreta.;;Nueva Concha;;;goleta;1880_01_23;Malas Aguas;;
;;N/A: ;;;Ventara;pat.;;;;;De Sierra Morena golets Armenia, pat. Ventara: 800 sacos oarbes. Do Bagua golota Trafalgar, pat. Lorenso: 1000 sacos sarben.;;Armenia;;;golets;1880_01_23;Sierra Morena;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;;Juan;;;;;De Cabalss g. Rimeralda natron Juan. 447 sacos 28 boroses, 10 cajas azúcar, 5 pipas aguardiente.;natron;Rimeralda;;;g.;1880_01_24;Cabalss;;
;;N/A: ;;;Peres;patrón;;;;;De Mariel goleta Altagracia patron Peres, 83 bocoyes azúcar.;;Altagracia;;;goleta;1880_01_24;Mariel;;
;;N/A: ;;;Gil;patron;;;;;De Banes g. Nueva Esperansa patron Gil, 46 bocoyes azúcar.;;Nueva Esperansa;;;g.;1880_01_24;Banes;;
;;N/A: ;;;Martinez;patron;;;;;De Banes g. Ceoilla Manuela patron Martinez, 32 bocoyes de azúcar.;;Ceoilla Manuela;;;g.;1880_01_24;Banes;;
;;N/A:  | N/A:  | N/A: ;;;Call;pat.;;;;;De Baracoa goleta Doloritas patron Call, 27. bocoses aznear, 99 bocoyes miel, 10 cuarterolas miel abeja.;;Doloritas;;;goleta;1880_01_24;Baracoa;;
;;N/A:  | N/A: ;;;Colomar;p.;;;;;De Cinasi g. Babas p. Colomar, So boooyes azúcar, 15 Cuarterolas miel abeja;;Babas;;;g.;1880_01_24;Cinasi;;
;;N/A: ;;;Torres;patron;;;;;De Mariel goleta Isabelita patron Torres, 100 caballos leña.;;Isabelita;;;goleta;1880_01_24;Mariel;;
;;N/A: ;;;Vazques;pat.;;;;;De Sagua goleta Rosita patron Vazques, 900 sacos carbon.;;Rosita;;;goleta;1880_01_24;Sagua;;
Día 01:;;N/A: ;;;Ibaus;pat.;;;;;De Sagua goleta Pepilla patron Ibaus, 300 atravesaGoa:;;Pepilla;;;goleta;1880_01_24;Sagua;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;;p.;;;;;De Mautia go: Angelita p: L'aret-12 yugos, 15 tercios faenco, 2500 sacos carbony 26ra años leña.;;Angelita;;;go:;1880_01_25;Mautia;;
;;N/A:  | N/A: ;;;;;;;;;De Conanei gol: Flor de Carenas, Colomar-3 boCoves. 4 cajas azúcar. 18 pipas ago. riiento y efectos;;Flor de Carenas;;;gol:;1880_01_25;Conanei;;
;;N/A: ;;;Pujol;p.;;;;;De Jaruco golo: Golonezina, p: Pujol-2291 sacos azú car.;;Golonezina;;;golo:;1880_01_25;Jaruco;;
;;N/A:  | N/A: ;;;Alemany-200;p.;;;;;De Matanzas gol: Maria, p: Alemany-200 : occyes, 150 cajas azúcar y efectos;;Maria;;;gol;1880_01_25;Matanzas;;
;;N/A:  | N/A: ;;;Enseñint;p.;;;;;De Cárdenas gol: Tres Teresas, p: Enseñint-300 sacos, 70 bocoyes azúcar.;;Tres Teresas;;;gol:;1880_01_25;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Visquerra;p.;;;;;De Matanzas gol: Amalia, p: Visquerra-214 bocoyes azúcar, 15 seranes tasajo y efectos.;;Amalia;;;gol.;1880_01_25;Matanzas;;
;;N/A:  | N/A: ;;;Macip-92;p.;;;;;De Santa Cruz gol: Besa María, p: Macip-92 tocoyes atócar y efecв08.;;Besa María;;;gol;1880_01_25;Santa Cruz;;
;;N/A:  | N/A: ;;;;p.;;;;;De Carahatas gol: Teresita, p: Santo Domingo-150 bo. coves. 500 sacos azúcar y efectos.;;Teresita;;;gol:;1880_01_25;Carahatas;;
;;N/A:  | N/A: ;;;;p.;;;;;De Matanzas gol: Dos Hermanas, p: Calafell—50 cajas y 150 bocoses azúcar;;Dos Hermanas;;;gol;1880_01_25;Matanzas;;
;;N/A:  | N/A: ;;;Cuebas;p.;;;;;De Cárdenas gol: Angelita p: Cuebas-130 cajas y 140 cores azúcar.;;Angelita;;;gol.;1880_01_25;Cárdenas;;
Día 01:;;N/A: ;;;Arocha;p.;;;;;De Baracca gol. Bonifacia, p. Arocha: 72 bocoyes azúCar;;Bonifacia;;;gol.;1880_01_27;Baracca;;
;;N/A: ;;;Perez;pat.;;;;;De Mariel gelata Justica, patron Perez: 61 bocorea azúcar.;;Justica;;;gelata;1880_01_27;Mariel;;
Día 6:;;N/A:  | N/A:  | N/A: ;;;Lled6;p.;;;;;De Storra Morena goleta Crisalida, p. Lled6: 1030 sacox y10 bocos es azdear.;;Crisalida;;;goleta;1880_01_27;Storra;;
Día null:;;N/A:  | N/A: ;;;Jnan;p.;;;;;De Cárdenas gol. Nuova Rosita, p. Jnan: 60 cajas y 150 bocores azúcar.;;Nuova Rosita;;;gol.;1880_01_27;Cárdenas;;
;;N/A: ;;;Heruandez;p.;;;;;De Morrillo gol. Feliz, p. Heruandez: 52 bocosea nan est.;;Feliz;;;gol.;1880_01_27;Morrillo;;
;;N/A: ;;;Gorrin;p.;;;;;De Bahia Honda gol. Franoisca, p. Gorrin: 187 bocoSOR azúcar.;;Franoisca;;;gol.;1880_01_27;Bahia Honda;;
;;N/A: ;;;Colomar;p.;;;;;De Sagua go!. Krovideneja, p. Colomar: 1200 sacos carbon;;Krovideneja;;;go!;1880_01_27;Sagua;;
;;N/A: ;;;Bosch;p.;;;;;De Cárdenas gol. Juanita, p. Bosch: 150 bocoras azuoar.;;Juanita;;;gol.;1880_01_27;Cárdenas;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Blanco;p.;;;;;De Banta San Juan gol. Candita, p. Blanco! 600 caballoa lens, 300 sacos carbon, 40 arrobas cera y 20 sacos;;Candita;;;gol.;1880_01_27;Banta;;
Día 14:;;N/A: ;;;Zaragoza;p.;;;;;De Matanzas gol. Continela, p. Zaragoza: 14 pipas aguardiente.;;Continela;;;gol.;1880_01_27;Matanzas;;
Día 01:;;N/A:  | N/A: ;;;Joro;p.;;;;;De Sagua gol. Rita Fortunata, p. Joro: 950 tondidos Boga y efectos.;;Rita Fortunata;;;gol.;1880_01_27;Sagua;;
;;N/A:  | N/A:  | N/A: ;;;Ponte;p.;;;;;De Nuevitas gol. Emilia, p. Ponte: 500 caballos lela 100 sacos carbon y efectos.;;Emilia;;;gol.;1880_01_27;Nuevitas;;
