arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Día 8:;;N/A: ;;;Spignesl;cap.;;;;;cap. Spignesl. tons. 355, trip. 10, coa carbon de plodra, & Mo Kellar, Luling y Up -Panzacola en 8 dias berg. ing. Nellie Crosby, tons.;ing.;Nellie Crosby;;;berg.;1880_02_06;Panzacola;;
Día 22:;;;;;;cap.;;;;;Halifax (N. E.) en 22 dias berg. Ing. Promier, cap.;Ing.;Promier;;;berg.;1880_02_06;Halifax (N. E.);;
Día 4:;;N/A: ;;;Spooner;cap.;;;;;Wi'son, tons. 139, trip. 9, con bacalao, & L. Mojarrieta y Op. _ Veracras en 4 dias vap. ing. Solent, cap. Spooner,;ing.;Solent;;;vap.;1880_02_06;Veracras;;
Día 18:;;N/A: ;;;Thearle;cap.;;;;;trip. 10. - Liverpool y la Coruña en 18 dias vap. ing. Monreal, cap. Thearle, tons. 1654, trip. 47, oon efeo:or,;ing.;Monreal;;;vap.;1880_02_06;Liverpool;;
;;N/A:  | N/A: ;;;Davidson;cap.;;;;;"cap. Davidson; tons. 78. trip 11, con carbon de piedra y becopes vacios, á Hamel, Placé y Cp.";;;;;;1880_02_08;;;
Día 60:;;N/A: ;;;Nordstrom;cap.;;;;;-Marsellay Matanzas en 60 dias barca nor. Ehenozer, cap. Nordstrom, tons. 286, trip 9, con tejas y;nor.;Ehenozer;;;barca;1880_02_10;Matanzas;;
Dia 9:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Sundberg;oap.;;;;;Dia 9: Do New York en 31 dias vap. am. Saratoga, oap. Sundberg. ton. 2426. trip. 63, con efectos & Mo Kollar, Luling y Cp-Pasaj. 38.;am.;Saratoga;;;vap.;1880_02_11;New York;;
Día 17:;;;;;Crawford;cap.;;;;;Rathvon. -Halifax en 17 dies gol. ing. Ada R., cap. Crawford,;ing.;Ada R.;;;gol.;1880_02_12;Halifax;;
Día 5:;;;;;Morgan;cap.;;;;;Diall: --Indianola en 5 dias vap. amar. Gussie, cap. Morgan;amar.;Gussie;;;vap.;1880_02_12;Indianola;;
Dia 11:;;N/A:  | N/A:  | N/A: ;;;8ampeire;cap.;;;;;Dia 11: De Montevideo en 55 dias boa. esp. Carlota, cap. 8ampeire. tons. 225, trip. 12, oon tasajo, & J. B. Balcells;esp.;Carlota;;;boa;1880_02_13;Montevideo;;
Día 12:;;;;;;cap.;;;;;Nueva York en 12 dias berg. [amer: Miranda, cap.;amer;Miranda;;;berg.;1880_02_13;Nueva York;;
;;N/A:  | N/A: ;;;Sintes;cap.;;;;;cap. Sintes, tons. 546, trip. 15, con frutos, & Boada;;;;;;1880_02_13;;;
Día 18:;;N/A:  | N/A: ;;;Bonohe;cap.;;;;;cap. Trins, tons. 197, trip. 8. con efectos, á la órden. _ Ila.ifax en 18 diss bg. Ing. Orloff, cap. Bonohe, toneladas 23, trip. 8, con carbon de plodra, á la ór.;Ing.;Orloff;;;bg.;1880_02_14;Ila.ifax;;
Día 3:;;N/A:  | N/A:  | N/A: ;;;Higgins;cap.;;;;;-Baltimore en 3 dias gol. am. B. W. Hill. cap. Higgins, ton. 617, tip. 10, con toneleria, & Zaldo y op,;am.;B. W. Hill;;;gol.;1880_02_14;Baltimore;;
Día 22:;;;;;Salmon;cap.;;;;;-Cardiff en 22 dias vap. ing. Forcolis, cap. Salmon,;ing.;Forcolis;;;vap.;1880_02_18;Cardiff;;
Día 17:;;N/A:  | N/A: ;;;Crowell;cap.;;;;;Halifax en 17 dias gol. ing. Stella, cap. Crowell, toneladas 131, tripulantes 7, con bacalao y otros cfeotos, á Lawton Huos.;ing.;Stella;;;gol.;1880_02_18;Halifax;;
Día 45:;;;;;Alonso;cap.;;;;;& Zaldo y p.-Pasi). 8 para 6sta y 7 de tránsito. -Cadis en 45 dias berg. esp. Justc, cap. Alonso, ton.;esp.;Justc;;;berg.;1880_02_19;Cadis;;
;;N/A: ;;;innter;cap.;;;;;cap. innter, tons. 63, trip. 10, con carbon do pledra, á M. Calvo y C;;;;;;1880_02_19;;;
Día 5:;;N/A:  | N/A:  | N/A: ;;;Laganilla;cap.;;;;;tons. 513, trip. 8, con hielo y boooyes vacíos, & Tudor y Op. - Barcelona en 5 dias boa. esp. Felo, cap. Laganilla, toneladas 505, trip. 14, con frutos, & Fabra y;esp.;Felo;;;boa;1880_02_20;Barcelona;;
Día 4:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Cartis;oap.;;;;;-New-York en 4 dias vap. amer. Niagara, oap. Cartis, tons. 2.265, trip. 54. con efectos, & Mo Kellar,;amer.;Niagara;;;vap.;1880_02_20;New-York;;
Día 2:;;N/A:  | N/A:  | N/A: ;;;Cooksey;cap.;;;;;-Cayo Cedro y Cayo Hueso en 2 dias vap. amer. Admiral, cap. Cooksey, cons. 508, trip. 26, en lastre, á;amer.;Admiral;;;vap.;1880_02_20;Cayo Cedro y Cayo Hueso;;
Día 6:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Baker;cap.;;;;;-New Orleans y Cayo Hueso en 6 dias vap. ame. Chase, cap. Baker, tone. 576, trip. 20, con efectos á Lawton Hnos. Pasajs. 5.;ame.;Chase;;;vap.;1880_02_20;New Orleans y Cayo Hueso;;
;;N/A: ;;;Macauley;cap.;;;;;cap. Macauley, tons. 1223. trip. 47, con efectos, á;;;;;tons.;1880_02_20;;;
Día 35:;;N/A: ;;;Nielaan;cap.;;;;;-Liverpool en 35 dias boa. nor. Brakka, cap. Nielaan, tons. 363, trip. 10, con carbon de piedra, á la;nor.;Brakka;;;boa.;1880_02_20;Liverpool;;
;;N/A:  | N/A: ;;;Bachs;cap.;;;;;cap. Bachs, tons. 281, trip. 18, con barina , & Gassel,;;;;;;1880_02_21;;;
;;N/A: ;;;Benitez;cap.;;;;;esp. Pansjes, cap. Benitez, tons. 420, trip. 42, con;esp.;Pansjes;;;;1880_02_24;;;
Día 3:;;N/A:  | N/A:  | N/A: ;;;Timmerman;cap.;;;;;jala. _ New York en 3 dias vap. amer. City of Washington, cap. Timmerman, tons. 2,618, trip. 58, con o;amer.;City of Washington;;;vap.;1880_02_24;New York;;
Día 102:;;N/A:  | N/A:  | N/A: ;;;Nieish;cap.;;;;;-Lobos do Afaera (Perh) en 102 dias bea. germ. President Frotsche, cap. Nieish, tons. 503, trip. 13, con;germ.;President Frotsche;;;bea.;1880_03_02;Lobos do Afaera;;
Dia 3:;;;;;Erezuma;cap.;;;;;Dia 3: Do Liverpool on 18 diaa vap. esp. Børre, cap. Erezuma,;esp.;Børre;;;vap.;1880_03_04;Liverpool;;
;;N/A:  | N/A: ;;;Gettor;c.;;;;;tan 723, trip. 1, con ofectos á la órden. -Mobila en lo diis berg. amor. Chas A. Sparks, caten Gettor, tons. 416, trip. 10, con madera, á R. P.;;Chas A. Sparks;;;berg.;1880_03_06;;;
Día 11:;;N/A: ;;;;;;;;;Brandt, ton. 87, trip. 10, con carbon de piedra á ZuInsta Sobrino. -New Orleans en 11 dias berg. gol. am. Fannie H.;am.;Fannie H.;;;berg.;1880_03_07;New Orleans;;
Día 15:;;;;;;cap.;;;;;Dia 6 De Flidolfia on 15 dias gol. amer. Edward Waite, cap.;amer.;Edward Waite;;;gol.;1880_03_09;Flidolfia;;
Día 78:;;;;;Cappie;cap.;;;;;Newport (1) on 78 das berg. ital. Eva, cap. Cappie;ital.;Eva;;;berg.;1880_03_09;Newport;;
Día 4:;;N/A: ;;;Ojinaga;cap.;;;;;-Barcelona, Málaga v Porto Rico on 4 dias del último vapor esp. Vidal Sala, cap. Ojinaga, tons. 821,;esp.;Vidal Sala;;;vapor;1880_03_09;Barcelona;;
Día 10:;;N/A: ;;;Darand;cap.;;;;;Dia 10. St Nazaire Santander y St. Thomas en 17 dias vapor francés Ville de Bordeaux, cap. Darand, tons. 176, trip 1433, con efectos, & J. H. Darraty y comp! -Pasajeros 139 para esta y 26 de tránsito.;francés;Ville de Bordeaux;;;vapor;1880_03_11;St Nazaire;;
Día 10:;;;;;;cap.;;;;;Dis 10: Do New Orleans en 8 dlas gol. am. George Walker, cap.;am.;George Walker;;;gol.;1880_03_12;New Orleans;;
Día 2:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Cooksov;cap.;;;;;"jico. - Cayo Cedro y Cayo Hueso on 2 diasvap. am. Admiral, cap. Cooksov, ton. 508, trip. 31,  en lastre & Lawton Hnos.-Pasaj. 13. -Cayo Hueso en 1 ilia viv. am. Dauntless, cap. Rossell; tone: 37: trip: 9; con pescado vivo y en hielo, & M";am.;Admiral;;;vap.;1880_03_12;Cayo Cedro;;
;;N/A: ;;;Mo Kay;cap.;;;;;night, cap. Mo Kay, tons. 998, trip. 23, con efectos.;;;;;;1880_03_13;;;
;;;;;Dickion;cap.;;;;;Grace,  cap. Dickion, tons.;;Grace;;;;1880_03_13;;;
Dia 13:;;;;;Marsters;cap.;;;;;Dia 13: De Halifax on 24 dias gol. ing. MaggieMaggle . Marsters, cap.;ing.;MaggieMaggle;;;gol.;1880_03_16;Halifax;;
Dia 14:;;N/A:  | N/A: ;;;Thomas;cap.;;;;;Dia 14: -Cardiff on 28 dias vap. ing. Blythwood, cap. Thomas, tons. 770. trip. 22, con carbon de piedra, & Zu.;ing.;Blythwood;;;vap.;1880_03_16;Cardiff;;
;;;;;Staples;cap.;;;;;vap mr. Morgan. cap. Staples. tons. 994, trip. 30,;;mr. Morgan;;;vap;1880_03_17;;;
;;N/A: ;;;Villaamil;cap.;;;;;ap. Manuelita y Maria, cap. Villaamil, tons. 737,;;Manuelita y Maria;;;ap.;1880_03_18;;;
Día 27:;;;;;Hanslip;cap.;;;;;tre, & Lawton Hnos.-Pals. 27. -Colon en 5 dias vap. ing. Derwent, cap. Hanslip, ts.;ing.;Derwent;;;vap.;1880_03_19;Colon;;
Día 23:;;;;;Garson;cap.;;;;;-Cardiff on 23 dias vap. ing. Highbury, cap. Garson,;ing.;Highbury;;;vap.;1880_03_19;Cardiff;;
Día 20:;;N/A:  | N/A:  | N/A: ;;;Foote;cap.;;;;;Dia 20: De New York en 6 dias vap. am. Santiago de Cuba, capitan Foote, tons. 1019, trip. 35, con efectos, & Lawton Hnos. Pasajeros i.;am.;Santiago de Cuba;;;vap.;1880_03_21;New York;;
Día 55:;;N/A:  | N/A: ;;;Mendiguren;cap.;;;;;-Amberca en 55 dias berg. esp. Manuela, cap. Mendiguren, ton. 198, trip 10, con mercanoias & F. Van;esp.;Manuela;;;berg.;1880_03_23;Amberca;;
Día 2:;;N/A:  | N/A:  | N/A: ;;;Cecksy;cap.;;;;;Cive: Do Cadrov Cayo Hueso en 2 dias vap. smer. Aditel cap. Cecksy, tens. 508, trip 31, en lastre, A;smer.;Aditel;;;vap.;1880_03_28;Cayo Hueso;;
Día 23:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Ser broche;cap.;;;;;"Fladfien s dias bea. ingl. Gordon, cap. Ser broche; fons 604, trip 11, con tonelería y carbon de pindra, A E. B. Hamel. -New York en 23 dias berg. amer. Raven, cap. Nash,";ing.;Gordon;;;bea.;1880_03_28;New York;;
;;N/A:  | N/A: ;;;Ventura;cap.;;;;;eap. Alicante, cap. Ventura: tons. 568, trip. 41, con;;;;;eap.;1880_03_28;Alicante;;
Día 1:;;N/A:  | N/A: ;;;Morgan;cap.;;;;;"-Cayo Hueso en idia viv. amer In Time, cap. Morgan; tons. 36, trip. 5, con pescado vivo, 4 M. Sueresi -Cayo Hueso en 1 dia viv. Pmer. Cuba, cap. Bakley;";amer;In Time;;;viv.;1880_03_28;Cayo Hueso;;
Dia 26:;;;;;;cap.;;;;;Dia 26: De Nuevitas en 1 dias vap. amer. San Salvador. cap.;amer.;San Salvador;;;vap.;1880_03_28;Nuevitas;;
;;N/A: ;;;Willbank;cap.;;;;;"cap. Willbank; tons. 455, trip. 11, con efectos, á E.";;;;;tons.;1880_03_28;;;
Día 91:;;;;;Powell;cap.;;;;;"Halifax en 91 dlas gol. ingl. Annie May, cap. Powell;";ingl.;Annie May;;;gol.;1880_03_28;Halifax;;
Dia 27:;;N/A: ;;;Borica;cap.;;;;;Dia 27: -Liverpool er. 26 dias, vap. esp. Asturiano, cap. Borica, tons: 1,127, trip. 35, con carga general, á Gasso), Avendaño y C --Santander en 59 dias bea. española Catalina, capitan;esp.;Asturiano;;;vap.;1880_03_28;Liverpool;;
Día 4:;;N/A: ;;;Hill;cap.;;;;;Goitia, tons. 474, trip: 13, coa hatins, á Gassol, Avendaño y Comp. _Indianola en 4 dias vap. amer. Wm. G. Hewes, capiran Hill. toneladas 918, trip: 24, con ganado vacuno, á Mo Kellar, Luling y Comp;amer.;Wm. G. Hewes;;;vap.;1880_03_28;Indianola;;
;;N/A:  | N/A: ;;;Reynolds;cap.;;;;;of New York, cap. Reynolds, tons. 1.715, trip. 47;;;;;;1880_03_30;New York;;
;;N/A: ;;;Baohs;cap.;;;;;cap. Baohs, tons. 281, trip. 11, con campecheria, &;;;;;;1880_03_30;;;
Dia 29:;;;;;;cap.;;;;;Dia 29: De Boston en 26 dias berg. am. Henry P. Deway, cap.;am.;Henry P. Deway;;;berg.;1880_03_31;Boston;;
Dia 30:;;N/A: ;;;Staples;cap.;;;;;Dia 30: De New Orleans y Cayo Hueso en 5 dias vap. am. Morgan. cap. Staples, tons. 994. trip. 30, con efectos á;am.;Morgan;;;vap.;1880_03_31;New Orleans y Cayo Hueso;;
Día 4:;;;;;Conner;cap.;;;;;Duassq y Cp. - Vera ruz en 4 dias vap. ing Palmerin, cap. Conner,;ing.;Palmerin;;;vap.;1880_04_06;Duassq;;
Dia 9:;;N/A:  | N/A: ;;;Rettig;cap.;;;;;Dia 9: -N. Yok en 5 dias vap. amer. City of Merida, capitan Rettig tons. 1,412, trip. 47, con ofectos, & Zaldo;amer.;City of Merida;;;vap.;1880_04_10;N. Yok;;
Día 14:;;;;;Alde;cap.;;;;;Dia 14. De Liverpool on 19 dias vap. esp. Catalaz. cap. Alde.;esp.;Catalaz;;;vap.;1880_04_15;Liverpool;;
Dia 14:;;N/A: ;;;Pascal;cap.;;;;;Dia 14: De Cardiff en 48 dias berg. am. R. B. Gove. cap. Pascal, ton. 463, trip. 10, con carbon de piedra à M. Calvo y Cp.;am.;R. B. Gove;;;berg.;1880_04_16;Cardiff;;
Día 15:;;N/A: ;;;Cooksey;cap.;;;;;Dla 15: -Caso Cedro y Cayo Hueso en 2 dias vap. am. Admiral, capitan Cooksey, ton. 508, trip 31, en lastre á Lawton Hnos.-Pass). 11. -Torrevieja en 50 dias berg. esp. Begundo Barceló, cap. Galiano, ton. 182, trip. 9, con salá O. G. Saens;am.;Admiral;;;vap.;1880_04_16;Cayo Hueso;;
Día 15:;;;;;Dorp;cap.;;;;;Filadelfia en 15 dias berg. am. Ortolan, cap. Dorp,;am.;Ortolan;;;berg.;1880_04_16;Filadelfia;;
Día 16:;;N/A:  | N/A: ;;;;cap.;;;;;ton. 301, trip. 8, can madera y arcos & M. A. HerDandez. -New York en 16 dias berg. am. Carolina Gray, cap.;am.;Carolina Gray;;;berg.;1880_04_16;New York;;
Día 17:;;N/A: ;;;O';cap.;;;;;Pease, ton. 327, trip. 8, con efectos & Zaldo y Op. - Halifax en 17 dias gol. ing. James Dwyer, cap. O';ing.;James Dwyer;;;gol.;1880_04_16;Halifax;;
Día 3:;;;;;'Ba;cap.;;;;;-Nassau (N. P.) en 3 dias gol. ing. Argo, cap. 'Ba;ing.;Argo;;;gol.;1880_04_16;Nassau (N. P.);;
Día 6:;;N/A:  | N/A: ;;;Roberts;cap.;;;;;-Troon en disa berg. ing. Emily Raymond, capitan Roberts, tons. 290, trip. 10, con carbon de piedra, J. D. Bickles. -Shieldazerough en 6 dias gol. amer. Harry Baddig, osp. Voss, tons. 149, trip. 7. oon maderas, & R. Pores Santa . Maria;ing.;Emily Raymond;;;berg.;1880_04_17;Troon;;
Día 16:;;N/A: ;;;Higgins;cap.;;;;;Dia 16. De Boston on 11 dias gol. am. George S. Tarbell, capltan Higgins, tons. 525, trip. 9, con hielo, á R. P.;am.;George S. Tarbell;;;gol.;1880_04_18;Boston;;
Dia 18:;;N/A:  | N/A:  | N/A: ;;;Gonsales;cap.;;;;;Dia 18: De Barcelona en 49 dias pol. esp. Antonista, cap. Gonsales, tons. 190, trip. 11, con vinos, á Traité Hørmano. Pajs. 1.;esp.;Antonista;;;pol.;1880_04_20;Barcelona;;
