arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Serra;p.;;;;;De Cárdenas g Trinidad, p. Serra 1200 piés, ma dera, 100 o. id, 210 osmores carretas, 18 c. alcapsrrar, S bars. y 5 t: res. miel de ab ja, 6 lios cobre viejo, 2sacos cera. fo. conservas, 1 lo scrones, 1 máquina de vapor oon snaraesorios, 1 o. bierre, 1 romana de plataforma;;Trinidad;;;g;1872_01_06;Cárdenas;;
;;N/A:  | N/A: ;;;Escandoll;p.;;;;;De Bahia Honda g Bahia Honds, p. Escandoll, 33) caballos leña.;;Bahia Honds;;;g;1872_01_06;Bahia Honda;;
;;N/A:  | N/A: ;;;Hernandez;p.;;;;;De los Perros g. Antonia p. Hernandez. 112 reses, G caballos 1:fa;;Antonia;;;g.;1872_01_09;los Perros;;
;;N/A: ;;;Ventura;p.;;;;;De Sagua la Grande g. Trafalgar p. Ventura, 1000 ɛ carbon;;Trafalgar;;;g.;1872_01_09;Sagua la Grande;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;;;;;;;"De ldem Nueva Eugenia p Sans. 1500 doonas. 80g msjagga, 100 estacas de júcaro, 2 c. fideos y lateria,"" paqucto añit";;Nueva Eugenia;;;p.;1872_01_09;ldem;;
;;N/A: ;;;Villalonga;p;;;;;De Saito g Teresita p Villalonga 000 sacos do car bon.;;Teresita;;;g;1872_01_09;Saito;;
;;N/A: ;;;Reig;p;;;;;De id g Paquete de faevitas p Reig 600 sacos de car bon;;Paquete de faevitas;;;g;1872_01_09;id;;
;;N/A: ;;;Ros;pat.;;;;;De id. g Mannola do Sagua p. Ros 800 sicos de carbon;;Mannola;;;p.;1872_01_09;Sagua;;
;;N/A: ;;;Carbonell;p.;;;;;De Matanzas g. Margarita p, Carbonell 10 mil ar. da tasajo;;Margarita;;;g.;1872_01_09;Matanzas;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Torroa;p.;;;;;De Mantua y Guanes g. Trinidad p, Torroa 600 tercs. tabaco, il c. cobre viejo 17 cueros al pelo 1 c. y. 1 fa:da сета;;Trinidad;;;g.;1872_01_09;Mantua y Guanes;;
;;N/A:  | N/A: ;;;Suno;p.;;;;;De la Mulata g. Especulacion p. Suno 400 s. carbon 40 Tanegas mais;;Especulacion;;;g.;1872_01_09;Mulata;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;;;;;;;"Do id g Sta Arap Anglada 600 F: carbon Da Cabañas g Caballo Marino p Lepez, 330 c. y 15 bocs ezúcar Da id gnairo Afortunado (p. Torres 50 gar vacios 40 Caballos teña De Banes boto Cocilla Manuela p Ferrer, 21 becs, mas caldo De Arreyo; viv Josefa p. Ramero 500 pescados vi03 De Caibarien y Sagua la Grande vap Nro. Almendares ap Vega 820 torca, tabaco, 6 serones esponjas. 2 peda08 columnas de alambique, 2 c. y 1 fardito y 1 bär, for oteria, 1c, con nn órgano 1 caballo De Ganusa g Clo p. Pojol 190 palos 1 equipale Do S. Morona g Sais Manuelaa p. Cabrera 153 cabalios ña 12 palos de cedro, 6 pp agaardiente, 2 carneritos, 1 alo caoba De Cárdenas vap. Cárdenas cap. Garreton 423 c. aziar 1 o. efost03 De Batabanóg. Dalia p. Castillo-Lestro Do la Teja g. Habanoia p. Montero, 600 sacos car-";;;;;;1872_01_09;;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Arrlag;cap.;;;;;De Santiago do Cube y escaias vapor Caba, cap. Arrlag, 196 ceros, 19 ane a cacao, 23 teroorola sebo, 20 marquetes cra, 15 Feroncs cocos 1 barriles claves, 1 idem idon galvanizados, 1 casco planchas, 2 fardoɔ sue. a y 1 caja ropa;;Caba;;;vapor;1872_01_10;Santiago;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Lopez;p.;;;;;De Carabatas g. Tros Hernisnas, p. Lopez, 160 ejes de carreta, (0 tendidos segas, 30 palos madera dura, 6 cuartoro sa miet de purga;;Tros Hernisnas;;;g.;1872_01_11;Carabatas;;
;;N/A:  | N/A: ;;;Bosch;p.;;;;;De Cárdenas g. Juanits, p Bosch, 17 brooƑcs miel de parga, 3 rollos jśrcia;;Juanits;;;g.;1872_01_11;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Boseb;cap.;;;;;De Gibara berg. Rosario, cap. Boseb, 20 cueros, 15 gar. miel de abejas y 1o. ta' aces;;Rosario;;;berg.;1872_01_11;Gibara;;
;;N/A: ;;;Leal;p.;;;;;De bierra Corona g. Amótica, p. Leal, con 350 0. de As car;;Corona;;;g.;1872_01_12;bierra;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Cobas;p.;;;;;De atar zag. Emilis, p. Cobas, con 900 c. azúcar. 400 sr. tataj, 1s tercerolas miel de parga y 12 terclos Bucla;;Emilis;;;zag.;1872_01_12;atar;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Mario;p.;;;;;De Caibarien g. Agalla de Oro, p. Mario, 400 oneros, 118 gerones, 100 oabalios leña, 18. palos osoba, 6 llos seTonés, 3 tercero'as miel de abejas, 2 serenes osra y un caballo.;;Agalla de Oro;;;g.;1872_01_13;Caibarien;;
;;N/A: ;;;Barrera;p.;;;;;De Cárdenas berg. Amistad, p. Barrera, 8530 cajas do azúcar.;;Amistad;;;berg.;1872_01_13;Cárdenas;;
;;N/A: ;;;Dardet;pat.;;;;;De Cárdenas gal. Rosita, pat. Dardet, 140 boooyes miel de parga.;;Rosita;;;gal.;1872_01_13;Cárdenas;;
;;N/A: ;;;Martin;pat.;;;;;De Cárdenas go. Guacamaya, pat. Martin, 630 orju de azúcar.;;Guacamaya;;;go.;1872_01_13;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Aleman;pat.;;;;;De Cárdenas go'. Panchlia, pat. Aleman, 63 boooses Doncontrado, 10 o. ropa y 2 id efectos.;;Panchlia;;;go'.;1872_01_13;Cárdenas;;
;;N/A: ;;;Torres;pat.;;;;;De Mántaa gel. Cuba, patron Torres, 600 83008 oarbon.;Cuba;;;;gel.;1872_01_13;Mántaa;;
;;;;;Gorrin;pat.;;;;;De Balla Hondo goleta Carmits, patron Gorrin, en astro;;Carmits;;;goleta;1872_01_13;Balla Hondo;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Cahe;cap.;;;;;Dig. Diana, p. Rodrigu:z, con 600 accoa de abж Da Santiago de Cnéa y escalas vapor Barcelona. cap. Cahe, con bar, acoito de coco, 2 cajas libros, 1 iden factos, barril barniz. lidem ropa, 1 paquetico cou ua docera nubes de señora.;;Diana;;;vapor;1872_01_14;Santiago de Cnéa;;
;;N/A:  | N/A: ;;;Perez;patrón;;;;;De Mari-l goleta Justios. patron, Perez, 243 orjas a zúcar, 11 ipts guardiente.;;Justios;;;goleta;1872_01_16;Mari-l;;
;;N/A:  | N/A:  | N/A: ;;;Planell;pat.;;;;;De Mariel guairo Salve Virgen Maria, patron Planell, 330 cabal e leña, 30 zacos carbon, 30 ar. oera.;;Salve Virgen Maria;;;guairo;1872_01_16;Mariel;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Aduris;cap.;;;;;De Santiago de Cuba berg. Han José, cap. Aduris, 80:0 cocos secor, 36 jaulas con 90 canarios y jugueros, 9 ŷ sacos Dastañas, Giaulas con 6 pares palomas.;;Han José;;;berg.;1872_01_16;Santiago de Cuba;;
;;N/A:  | N/A:  | N/A: ;;;Cusi;cap.;;;;;Do Bahia Honda vapor Bahia Honda, cap. Cusi, con 57 baltos equipajes, 11 oerdos y 5 sacos ploadara;;Bahia Honda;;;vapor;1872_01_18;Bahia Honda;;
;;N/A:  | N/A:  | N/A: ;;;Jolomar;p.;;;;;De idem g. Babas. p. Jolomar, con 1060 docenas sogas majagus, 160 arabos y 22 estacas,;;Babas;;;g.;1872_01_18;idem;;
;;N/A: ;;;Fariña;p.;;;;;De Cárdenas g. Anita, p. Fariña, con 800 c‹jas de a stear.;;Anita;;;g.;1872_01_18;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;;p.;;;;;De Cabañas Jos fa. p. Inolan, con 330 cajas azúcar 25 bocores idem y 10 fanegas maiz.;;Inolan;;;fa.;1872_01_18;Cabañas;;
;;N/A:  | N/A:  | N/A: ;;;Porcell;p.;;;;;De Sagua la Giands balandro Maria, p. Porcell, con 255 81008 oArcara do mang'e, 157 arabos y 20 estacas.;;Maria;;;balandro;1872_01_18;Sagua la Giands;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Vogs;cap.;;;;;De Caibarien y Sagua la Grands vapor Nuovo Almendares, cap. Vogs, con 390 terolos de tabaco, 293 oneras, 21 cajas do cara, 8 barriles harins, C sorones esponjas, 4 sacos efectos, 3 tercerolas miel de abejas, 2 cajas viveres, 2 idem efectos, 2 idem aves. 2 cabalios, 1 soron cocos socos, 1 fardo listado, 1 baul ropa usada.;;Nuovo Almendares;;;vapor;1872_01_18;Caibarien;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Hernand;z;;;;;De Sagua de Tánamo y Matanzas g. Flor de Llanes . Hernand. z, 2000 cccos, 211 torcios tabaco, 30 bar. ha ina, 21 oufistes aceitunas, 14 serones tasajo, 12 ojsbom piezas madera dura, 4 c. agua florida, 3 pipaз vino, us arril id, o. eombreros 14 pps, aguardient. De Sierra Morens bote Angelita, p. Cabrera, 123 ca allos leña y 168 carbon. Do Matanzas g. Amalis, p. Belfat, 400 o. azúcar y 10-oos miel de purga. Del Mariel g. Conchita, p. Vilasuso, 360 o. azúcar y 30e ortes de caja. De Jaruco g. Jaruqueña, p. Viera, 46 pipas aguar Hente. De Cárdenas vap Cárdenas, cap. Garreton, 1100 cajas zúcar, 4 lios suela y vaqueta, 1 o. ropa y una oɔja” do erro.;;Flor de Llanes;;;g.;1872_01_19;Sagua de Tánamo y Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Garcia;p.;;;;;De Morong. Ceferina. p. Garcia, 200 caballos lefin, 1:4 resos y 100 sacos carbon.;;Ceferina;;;;1872_01_20;Morong;;
;;N/A: ;;;Dars;pat.;;;;;Do la Teja gol. Enriqueta, pat. Dars, 700 sacos carbon.;;Enriqueta;;;gol.;1872_01_20;la Teja;;
;;N/A: ;;;Juan;pat.;;;;;De Cárdenas goleta Generala, patron Juan, 400 cajas azúcar.;;Generala;;;goleta;1872_01_20;Cárdenas;;
;;N/A: ;;;Badaró;pat.;;;;;De Cárderas golota Victoria, patron Badaró, 510 calss azúcar.;;Victoria;;;golota;1872_01_20;Cárderas;;
;;N/A: ;;;Vazquez;p.;;;;;De Cárdenas goleta Joaquina, p. Vazquez, 60) cajas azúcar.;;Joaquina;;;goleta;1872_01_20;Cárdenas;;
;;N/A: ;;;Bosch;pat.;;;;;De Cárdenas goleta Juanita, patron Bosch, 600 cajas Azúcar.;;Juanita;;;goleta;1872_01_20;Cárdenas;;
;;N/A: ;;;Martin;pat.;;;;;De Cárdenas goleta Maria Joseja, patron Martin, 700 oajas azúcar.;;Maria Joseja;;;goleta;1872_01_20;Cárdenas;;
;;N/A: ;;;Matoa;pat.;;;;;De Jaruco balandro Flor do Casa Bianca, patron Matoa, 60 fauegas maiz.;;Flor do Casa Bianca;;;balandro;1872_01_20;Jaruco;;
;;N/A:  | N/A:  | N/A: ;;;Arocha;patrón;;;;;De Cabañas goleta Manuela, patron Arocha, 270 csjas azuosr, 1 masa y 1 corona de hierro.;;Manuela;;;goleta;1872_01_20;Cabañas;;
;;N/A: ;;;Duran;patrón;;;;;De Baracoa goleta Dolorita, patron Duran, 76 bocopes concentrado.;;Dolorita;;;goleta;1872_01_20;Baracoa;;
;;N/A: ;;;Leon;pat.;;;;;De Cayos de Barlovento viv? Ramoncito, patron Leon, 500 pesondes vivos.;;Ramoncito;;;;1872_01_20;Cayos de Barlovento;;
;;N/A:  | N/A:  | N/A: ;;;Arbona;patrón;;;;;De los Perros goleta Engracia, patron Arbona, 110 roses, 10 caballos fena y 2 terca. misl is bejas;;Engracia;;;goleta;1872_01_20;los Perros;;
;;N/A: ;;;Pazos;patrón;;;;;De la Teja goleta Leonarda, patron Pazos, 603 82008 carbou.;;Leonarda;;;goleta;1872_01_20;Teja;;
;;N/A: ;;;Martinez;patrón;;;;;De la Teja ba'andro Covadonga, patron Martinez, 400 B&COB carbon.;;Covadonga;;;ba'andro;1872_01_20;la Teja;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Fuster;pat.;;;;;De San Cayetano gol. Manuelita, pat. Fuster: 150 sacos carbon, 100 palos madera dura, 100 caballos lefia, 70 ngos, 30 juegos de carreta, 10 mazas do idem. De Matanzas gol. Elvira, pat. Rodriguez: 10,000 ar asajo, 61 latas almendras, 30 pipas aguardiente 1 c. core viejo. De Malas Aguas gol. Aguedita p. Bonet, 600 sacos car-;;Manuelita;;;gol.;1872_01_24;San Cayetano;;
;;N/A: ;;;Corrin;pat.;;;;;De Bahia Honda gol. Carmita. pat. Corrin, con so cafas y be yes azúcar.;;Carmita.;;;gol.;1872_01_25;Bahia Honda;;
;;N/A: ;;;Vilasnao;pat.;;;;;The Mad god. Conchita, pat. Vilasnao, con 360 cajas;;Conchita;;;;1872_01_25;;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Perez;pat.;;;;;Del Mariel gol. Justin, pat. Perez, con 61 bee mascabal The Cafari y Sagua la Grande vapor Nuevo AlmenBares cap. Vega, con sacos judías negras. I eneros, 2 banis erveza. 3 cajas efectos, 2 bcoves mai 1 caja valzul serenes esponjas, 1 cajay 1 saco cobre viejo.;;Justin;;;gol.;1872_01_25;Mariel;;
;;N/A:  | N/A: ;;;Escanellas;pat.;;;;;De la Mulata gol. Dores pat. Escanellas, con saros carbon y 30 faniegas de mai.;;Dores;;;gol.;1872_01_25;Mulata;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Rom;cap.;;;;;De Santiago de Cuba y escalis vapor Catalum cap. Rom, con 2160 tercios tabaco, 515 sacos cate. 10 idein acao. 5 fardes sucla. 1 enja quesos y dulce y 1 idem lioritos de cigarros.;;Catalum;;;vapor;1872_01_25;Santiago de Cuba;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;O'Breans;pat.;;;;;De Nuevitas pail. Comercio. pat. O'Breans, con 300,000 tibisies, 400 caballos de leña, 173 cueros al pelo, 45 reses.;;Comercio;;;pail.;1872_01_26;Nuevitas;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Garreton;cap.;;;;;De Cárdenas vapor Cárdenas, cap. Garreton, con 1400 cajas de azúcar, una caja avroz. 6 garrafones melado, un plato de madera, un estuche de azúcar. 1 saco anis, 2 bau es y 3 lios suela, una caja sombreros. S tercios cueros, 1 waja ropa y 1 yegua. Do Cárdenas gol. Rosita, pat. Dardet, con 143 cajas de azúcar, 90 bocoves miel de parga.;;Cárdenas;;;vapor;1872_01_26;Cárdenas;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Lemus;cp.;;;;;De Santiago de Cuba y escalas vapor Clara, cp. Lemus, cou 115 sacos de cars, 100 sacos cacao, 50 tercios tabaco, 32 reses. 9 tercerolas sebo, 8 barriles aceito do coco, 7 fardos jarcia do Manila, 2 barriles miel de abejas, 2 cajas do frutas. idem perfumería, 1 idem jamones, 1 idem dulco y calzado, fardo gorras, 1 lio baudas de billar, 1 cuja con un crucifijo, 1 fardo becerro, una canoa usada, 1 fardito tabaco, una caja jabones de olor, 1 idem cartulina.;;Clara;;;vapor;1872_01_26;Santiago de Cuba;;
;;N/A:  | N/A:  | N/A: ;;;Serra;pat.;;;;;De idem gol. Trinidad, pat. Serra, con 8000 piés de maleza, 1000 garrafones aufsado, 25 calas azúcar.;;Trinidad;;;gol.;1872_01_26;idem;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Santo Domingo;p.;;;;;De Sterra Morena gel. Brillante, p. Santo Domingo, con 20 palos nadeta dura, 113 atravesaños, 3 ejes de carreta, 2 ruedas y una cama de idem, 4 baules, 2 cajitas rapadura.;;Brillante;;;gel.;1872_01_26;Sterra Morena;;
;;N/A: ;;;Fariña;pat.;;;;;Do idem gol. Anita. pat. Fariña, cou 200 cajas azúcar.;;Anita;;;gol.;1872_01_26;idem;;
;;N/A: ;;;Ferrer;pat.;;;;;De la Teja gol. Sofia, pat. Ferrer, con 1000 sacos carlion.;;Sofia;;;gol.;1872_01_26;la Teja;;
;;N/A:  | N/A:  | N/A: ;;;Cobas;pat.;;;;;Do Eatauzas gol. Emilio, pat. Cobas, con 700 cajas y 63 bocoyes de azúcar, 100 arrobas tasajo.;;Emilio;;;gol.;1872_01_26;Eatauzas;;
;;N/A:  | N/A:  | N/A: ;;;Juan;pat.;;;;;De Cárdenas gol. Nueva Rosita, pat, Juan, con 500 cajas y 54 bocovei de azúcar y un ajuar de casa usado.;;Nueva Rosita;;;gol.;1872_01_26;Cárdenas;;
;;N/A: ;;;Badaró;pat.;;;;;De idem got. Victoria, pat. Badaró, con 540 cajas do a– zúcar.;;Victoria;;;got.;1872_01_26;idem;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Saaso;pat.;;;;;Do idea gol. Maria, pat. Cudillero, con 300 cajas y 70 bocoyes de azúcar, 13 enartorolas miel do purga, 30 pipas aguardiente, 3 cajas quesos. 1 idem añil. De Canasi gol. Correo de Canasi, pat. Saaso, con 204 caas do azúcar y 83 fanegas maiz.;;Correo de Canasi;;;gol.;1872_01_26;Canasi;;
;;N/A: ;;;Barrera;pat.;;;;;Deidem borg. gol. Andstad, pat. Barrera, con 830 caJas de azúcar.;;Andstad;;;borg.;1872_01_26;Deidem;;
;;N/A: ;;;Vázquez;pat.;;;;;De idem gol. Joaquina, pat. Vázquez, cɔn 600 cajas de azńcar.;;Joaquina;;;gol.;1872_01_26;idem;;
;;N/A:  | N/A:  | N/A: ;;;Macip;pat.;;;;;De Santa Cruz balandro Nuevo Hilario, pat. Macip. Con 95 cajas de ar car, 30 sacos maiz y 4 caarterolas miel de abejas. De Rio Blanco gol. Catalina, pat. Amengual, con 250 stacal, 100 varos mazos para carretas, 50 atravesaños, 40 irantes, 35 yagos. 16 canias de carretas, 9 horcones. Del Mariel gol, Quintina, pat. Lopez, con 320 cajas de azúcar. 32 saros lana de miragnano, 8 arrobas cera y 5 Cuarterolas miel de . abejas De idem gol. Viceuta, pat. Feliú, con 100 cajas azúcar 40 pipas aguardiente. De Cages de Barlovento vivero Ligera, pat. Rojo, con 500 pescados vivos, De Cardenased. Nuestra Señora del Cärmen, pat. Nuiz, cou 510 cajes azúcar. De idem ged. Juanita, pat. Bosch, con 600 cajas de azúcar. Del Rio de la Palma balandro Antoñica, pat. Torres, -on 600 sacos cavbu.;;Nuevo Hilario;;;balandro;1872_01_26;Santa Cruz;;
;;N/A:  | N/A: ;;;Roselló;pat.;;;;;Do hlem gol. Jóven Gertrudis, pat. Roselló, con 150 ca jas y 100 bocoyes de azúcar.;;Jóven Gertrudis;;;gol.;1872_01_26;hlem;;
;;N/A: ;;;Cuevas;pat.;;;;;De idma gol. Inés, pat. Cuevas, Son 1990 garralonge de;;Inés;;;gol.;1872_01_26;idma;;
;;;;;;;;;;;De Manzanillo pailebot Ntra. Sra. de la Caridad del;;Ntra. Sra. de la Caridad;;;pailebot;1872_01_27;Manzanillo;;
;;N/A: ;;;Lopez;pat.;;;;;De Sierra Morena goleta Amalia. pat. Lopez,-114 tosas madera.;;Amalia;;;goleta;1872_01_27;Sierra Morena;;
;;N/A:  | N/A: ;;;Leal;pat.;;;;;De idem goleta América, pat. Leal,-300 c. y 25 beys. zúcar, sacos carbon.;;América;;;goleta;1872_01_27;idem;;
;;;;;Gispert;pat.;;;;;De Rin de la Palma goleta Dos de Mayo, pat. Gispert,;;Dos de Mayo;;;goleta;1872_01_27;Rin de la Palma;;
;;N/A:  | N/A: ;;;Juan;pat.;;;;;De Cárdenas goleta Generala, pat. Juan,-355 c. y 14 beys, azúcar, 1 ajuar de casa usado.;;Generala;;;goleta;1872_01_27;Cárdenas;;
;;N/A: ;;;Martin;pat.;;;;;De idem goleta Guacamaya, pat. Martin.-640 c. azúvar.;;Guacamaya;;;goleta;1872_01_27;idem;;
;;N/A: ;;;Colomar;pat.;;;;;De Canasi goleta Lola Marina, pat. Colomar,-100 bocoves miel de purga.;;Lola Marina;;;goleta;1872_01_27;Canasi;;
;;N/A: ;;;Lopez;pat.;;;;;De Cabañas goleta Caballo Marino, pat. Lopez,-310 c.;;Caballo Marino;;;goleta;1872_01_27;Cabañas;;
;;;;;Torres;pat.;;;;;De Cayos de Barlovento vivero Esperanza, pat. Torres,;;Esperanza;;;vivero;1872_01_27;Cayos de Barlovento;;
;;N/A: ;;;Braque;pat.;;;;;De Cayos de Sotavento vivero Segunda Polonia, patron Braque-500 pescados vivos.;;Segunda Polonia;;;vivero;1872_01_27;Cayos de Sotavento;;
;;N/A: ;;;Carvet;pat.;;;;;De Bahia Honda goleta Mercedita, pat. Carvet,-204 c. azúcar. De Jaraco bote Ntra. Sra. del Carmen, pat. Duran,132 c. azúcar.;;Mercedita;;;goleta;1872_01_27;Bahia Honda;;
;;N/A: ;;;Ros.;pat.;;;;;De la Teja goléta Manuela de Sagua, pat. Ros.-800 Bacos carbon.;;Manuela;;;goléta;1872_01_27;Teja;;
Día null:;;N/A: ;;;Belfat;pat.;;;;;De Matanzas gol. Amalia, pat. Belfat: 760 cajas azúar.;;Amalia;;;gol.;1872_01_28;Matanzas;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Flujal;pat.;;;;;De Bajas gol. Jesefa, pat. Flujal: 2000 pié madera de redro, 115 caballos leña. 112 sacos carbon, 30 juegos de arreta. 30 arrobas cera, 5 barriles miel de abejas, cueal pelo, 1 pieza majagua.;;Jesefa;;;gol.;1872_01_28;Bajas;;
