arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;N/A: ;;;Ferrer;pat.;;;;;De Malas Aguas g. Nya. Estrella, patron Ferrer,19000 ladrillos.;;Nya.;;;g.;1881_01_08;Malas Aguas;;
;;;;;Vich';p.;;;;;De Cabalas Ntra. Sra. de la Caridad, p. Vich'.450 B. Anticar.;;Ntra. Sra. de la Caridad;;;B.;1881_01_08;Cabalas;;
;;N/A: ;;;Lledó;pat.;;;;;De Gibaoos g. Vina patrem Lledó, 150 caballe los Hey Ma mais..;;Vina;;;g.;1881_01_08;Gibaoos;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Paula;p.;;;;;De Slots Morens g. Seña, p. Paula, 100 bodya, arúcar. 30. maquinaria maria y. afectes. y  1. De Carabine g. Jóve;;Seña;;;g.;1881_01_08;Slots;;
;;N/A: ;;;Richart;p.;;;;;De idem gol. Magdalena, p. Richart-600 sacos do carbott.;;Magdalena;;;gol.;1881_01_11;idem;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Oliver-100;p.;;;;;De Pto. Paire gel. Amistad, p. Oliver-100 atravesafos, 400 varas materns, 300 quititales cascaras manglo, 60 caballos leña, 11 tercios tabaco, 50 garrafones miel y efectoa.;;Amistad;;;gel.;1881_01_11;Pto. Paire;;
;;;;;Zaragoza;p.;;;;;De Cárdenas gol. Ists do Cuba, p. Zaragoza-en lastre.;;Ists do Cuba;;;gol.;1881_01_11;Cárdenas;;
;;N/A: ;;;;;;;;;De Mariel gol. Maria Magdalena, Mall-83 bocnyes do azúcar.;;Maria Magdalena;;;gol.;1881_01_11;Mariel;;
;;N/A:  | N/A: ;;;Jofre;cap.;;;;;De Cárdenas vap, Soler, cap. Jofre-250 becs. azúcar y efectes;;Soler;;;vap;1881_01_11;Cárdenas;;
;;N/A:  | N/A: ;;;;;;;;;De Guanes vap Ganaignanico, ap. Eivas--150 caballos leña 10 envios al pelo y efectos;;Ganaignanico;;;vap;1881_01_11;Guanes;;
;;N/A: ;;;Pujol;pat.;;;;;De Santa Maria gol. Nneve Hilario̟, pat. Pujol: con FO sacos carbon.;;Nneve;;;gol.;1881_01_12;Santa Maria;;
;;N/A:  | N/A: ;;;Bernaza;pat.;;;;;De Mantua gol. Dos Hermanas, pat. Bernaza: con 800 Sacos carbon y efectos.;;Dos Hermanas;;;gol.;1881_01_12;Mantua;;
;;N/A:  | N/A: ;;;Mora;pat.;;;;;De Malan-agnas gol. Maria, pat. Mora: con 12.000 ladrillos y 100 arabos.;;Maria;;;gol.;1881_01_12;Malan-agnas;;
Día null:;;N/A: ;;;Visquerra;pat.;;;;;De Matanzas gol. Amalia, pat. Visquerra: con 200 bocoves azúcar.;;Amalia;;;gol.;1881_01_12;Matanzas;;
Día XX:;;N/A: ;;;Vich;pat.;;;;;De Cabañas gol. Ntra. Sra. de la Caridad, pat. Vich: con 450 sacos azúcar.;;Ntra. Sra. de la Caridad;;;gol.;1881_01_12;Cabañas;;
Día null:;;N/A: ;;;Piñeyro;pat.;;;;;De Cárdenas gol. Ntra. Sra. del Cármen. pat. Piñeyro: cor 150 bocores azúcar.;;Ntra. Sra. del Cármen;;;gol.;1881_01_12;Cárdenas;;
;;N/A:  | N/A: ;;;Sto. Domingo;p.;;;;;De Carahatas g. Tepaita p. Sto. Domingo, 650 8. 109 bocs. y efectos.;;Tepaita;;;g.;1881_01_13;Carahatas;;
;;N/A: ;;;Gisport;pat.;;;;;De la Teja goleta Jóven Cárlota, pat. Gisport: 1000 sacos oarbou.;;Jóven Cárlota;;;goleta;1881_01_14;Teja;;
;;N/A: ;;;Santori;pat.;;;;;De Sagua goleta Trafalgar, pat. Santori: 1500 sacos carbon.;;Trafalgar;;;goleta;1881_01_14;Sagua;;
;;N/A:  | N/A: ;;;Înclan;p.;;;;;De Cabañas g. Josefa, p. Înclan: 40 cajas azúcar y efectos.;;Josefa;;;g.;1881_01_15;Cabañas;;
;;N/A: ;;;Dardet;p.;;;;;De Cárdenas g. Rosita, p. Dardet: 170 becoyes azńcar.;;Rosita;;;g.;1881_01_15;Cárdenas;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Torres;p.;;;;;De Cabriss g. Maria del Carmen, p. Torres: 58 c. azncar, 90 pipas aguardient-, 16 garrafones, 1 tercerola miel abaja y efectos.;;Maria del Carmen;;;g.;1881_01_16;Cabriss;;
;;N/A: ;;;Rojas;p.;;;;;De Baracoa g. Diez de Agosto, p. Rojas: 40 bocores a zúcar..;;Diez de Agosto;;;g.;1881_01_16;Baracoa;;
;;N/A: ;;;Martinez;p.;;;;;De Banes g. Cecilia Manuela, p. Martinez: 32 bocoyes azúcar.;;Cecilia Manuela;;;g.;1881_01_16;Banes;;
;;N/A:  | N/A: ;;;Lledó;p.;;;;;De Sierra Morens g. Crisalida, p. Lledó: 610 sacos 84 bocoyen azúcar.;;Crisalida;;;g.;1881_01_16;Sierra Morens;;
;;N/A: ;;;Alemany;p.;;;;;De Cárdenas g. Jóven Pilar, p. Alemany: 160 bocores azúcar.;;Jóven Pilar;;;g.;1881_01_16;Cárdenas;;
;;N/A: ;;;Roca;p.;;;;;De la Teja g. Gallego, p. Roca: 900 s. carbon.;;Gallego;;;g.;1881_01_18;Teja;;
;;;;;Lopez;p.;;;;;De Cabañas g. Caballo Marino, p. Lopez: en lastre.;;Caballo Marino;;;g.;1881_01_18;Cabañas;;
;;N/A:  | N/A: ;;;Enrich;p.;;;;;De Berracos g. Araucana, p. Enrich: 400 polines y 250 varas maderas.;;Araucana;;;g.;1881_01_18;Berracos;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;;p.;;;;;De idem g. Engracia, p. Bil bao: 130 atravesaños, 56 caballos leña y efectos.;;Engracia;;;g.;1881_01_18;idem;;
;;N/A:  | N/A: ;;;Pujol;p.;;;;;De Cárdenas g. Joaquina, p. Pujol: 100 bocoyes azúcar y efectos.;;Joaquina;;;g.;1881_01_18;Cárdenas;;
;;N/A:  | N/A: ;;;Pujol;p.;;;;;De Sierra Moreno g. María, p. Pujol: 600 s. y 50 bocoyes azúcar y efectos.;;María;;;g.;1881_01_18;Sierra Moreno;;
;;N/A:  | N/A: ;;;Enseñat;p.;;;;;De Cárdenas g. Ties Three p. Enseñat: 120 bocoyos azúcar y efectos.;;Ties Three;;;g.;1881_01_18;Cárdenas;;
;;N/A: ;;;Calafell;p.;;;;;De Matanzas g. Dos Hermanas, p. Calafell: 130 bocoyos azúcar.;;Dos Hermanas;;;g.;1881_01_18;Matanzas;;
;;N/A: ;;;Moner;p.;;;;;De la Teja g. Sofia, p. Moner: 1000 s. carbon.;;Sofia;;;g.;1881_01_18;la Teja;;
;;N/A: ;;;;;;;;;De id. g. Júcaro, p. Calzada: 1000 s. carbon.;;Júcaro;;;p.;1881_01_18;id. g.;;
;;;;;Covas;p.;;;;;De la Ortigosa g. Doloritas. p. Covas: en lastre.;;Doloritas;;;g.;1881_01_18;Ortigosa;;
;;N/A: ;;;Cartell;p.;;;;;De Cárdenas g. Anita. p. Cartell: 250 boo. azúcar.;;Anita;;;g.;1881_01_18;Cárdenas;;
;;N/A: ;;;Suarez;p.;;;;;De Playas do S. Juan g. Ignacia Aleman, p. Suarez: 800 atravesaños.;;Ignacia;;;g.;1881_01_18;Playas;;
;;N/A: ;;;Villalonga;p.;;;;;De Sagna g. Teresita, p. Villalonga: 800 8. carbon.;;Teresita;;;g.;1881_01_18;Sagna;;
Día 01:;;N/A: ;;;Daus;p.;;;;;De id. g. Josefa Coruneza, p, Daus: 1600 8. carbon.;;Josefa Coruneza;;;;1881_01_18;id. g.;;
;;N/A: ;;;Fernandez;p.;;;;;De id. g. Nuova Concha, p. Fernandez: 1100 a. carbon.;;Nuova Concha;;;g.;1881_01_18;id.;;
;;N/A: ;;;Mariño;p.;;;;;De la Teja g. San Francisco, p. Mariño: C00 8. carbon.;;San Francisco;;;g.;1881_01_18;la Teja;;
;;N/A: ;;;Orbay;p.;;;;;De id. g. Joven Catalina, p. Orbay: 100 s. carbon.;;Joven Catalina;;;g.;1881_01_18;id.;;
;;N/A: ;;;Lozano;p.;;;;;De Bañes g. Jóvon Salvador,'p. Lozano: 6000 ladrillos.;;Jóvon;;;g.;1881_01_18;Bañes;;
;;N/A: ;;;Jofie;p.;;;;;De la Toja g. Dos Amigos, p. Jofie: 100 boeoyes azúcar.;;Dos Amigos;;;g.;1881_01_18;la Toja;;
;;N/A: ;;;Jofré;patrón;;;;;De la Tofa goleta Dos amiges, patron Jofré, 100 bocoyes azúcar.;;Dos amiges;;;goleta;1881_01_19;la Tofa;;
;;N/A:  | N/A: ;;;Herrera;patron;;;;;De Cárdenas gta. Mercedita. patron Herrera, 90 bocoyes y 2008. azúcar.;;Mercedita;;;gta.;1881_01_19;Cárdenas;;
;;N/A: ;;;Grandal;p.;;;;;De Jaimanitas g. José Manuel, p. Grandal: 1000 ladrilloa.;;José Manuel;;;g.;1881_01_20;Jaimanitas;;
;;N/A: ;;;Fateban;pat.;;;;;"De Machado goleta Vicenta pat. Fateban; 900 sacos carbon.";;Vicenta;;;goleta;1881_01_20;Machado;;
;;N/A: ;;;iFerrer;p.;;;;;De Bahia Honda gol. Mercedita p.iFerrer: 550 sacos азйсаг.;;Mercedita;;;gol.;1881_01_20;Bahia Honda;;
;;N/A:  | N/A:  | N/A: ;;;Ensoñat;p.;;;;;De Sierra Morena g. Union, p. Ensoñat, 420 sacos, 179 bocoyos y 1 estuche azúcar.;;Union;;;g.;1881_01_21;Sierra Morena;;
;;N/A:  | N/A: ;;;Macip;p.;;;;;De Sta. Craz g. Desempeño, p. Macip, 5 cnartorolas miel de abeja y efectos.;;Desempeño;;;g.;1881_01_21;Sta. Craz;;
;;N/A:  | N/A: ;;;Paula;p.;;;;;De Sierra Morena g. Sofia, p. Paula, 600 sacos, 48 bocoyes azúcar y efectos.;;Sofia;;;g.;1881_01_21;Sierra Morena;;
;;N/A: ;;;Perez;pat.;;;;;De Cabañas g. Buenaventura, patron Perez, 30 sacos carbon.;;Buenaventura;;;g.;1881_01_21;Cabañas;;
;;N/A:  | N/A:  | N/A: ;;;Pujol;p.;;;;;De Jaruco g. Golondrina. p, Pujol: 100 caballos lena, 32 fanegas maiz y efectos.;;Golondrina;;;g.;1881_01_21;Jaruco;;
;;N/A: ;;;Mariedes;cap.;;;;;De Cuba vap. Alicante, cap. Mariedes, 10 garrafo nes ginebra.;;Alicante;;;vap.;1881_01_21;Cuba;;
;;N/A: ;;;Matos;p.;;;;;De Jaimanitas gol. Dos Hermanoo, p. Matos: 5500 ladrillos.;;Dos Hermanoo;;;gol.;1881_01_22;Jaimanitas;;
;;N/A: ;;;Serra;p.;;;;;De la Teja gol. Isabel 2, p. Serra: 200 sacos carbon.;;Isabel 2;;;gol.;1881_01_22;la Teja;;
;;N/A: ;;;Fonrodona;p.;;;;;De Rio de la Palma. gol. Providencia, p. Fonrodona: 800 sacos carbon.;;Providencia;;;gol.;1881_01_22;Rio de la Palma;;
;;N/A: ;;;Torres;p.;;;;;De Malas Aguas gol, Isabelita, p. Torres: 250 атраветезадов.;;Isabelita;;;gol;1881_01_23;Malas Aguas;;
;;N/A:  | N/A:  | N/A: ;;;Ensehat;p.;;;;;De ilem gol. Tres Téresas. p. Ensehat, 120 bocoyes. 200 s. açúcar y efectos;;Tres Téresas;;;gol.;1881_01_25;ilem;;
;;N/A: ;;;Jofre;patrón;;;;;De Teja galota Dos Amigos, patron Jofre, 100, boroyes azúcar.;;Dos Amigos;;;galota;1881_01_25;Teja;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Înclan;p.;;;;;De Cabañas galetadošela, p. Înclan, 400 sacos, 40 bocoves. 60 c. azúcar, & pipas aguardiente.;;;;;galetadošela;1881_01_25;Cabañas;;
;;N/A: ;;;Planell;p.;;;;;De Bajas gol. Salvo Virgen Maria, p. Planell, 400 sacos cascara mangle.;;Salvo Virgen Maria;;;gol.;1881_01_25;Bajas;;
;;N/A:  | N/A: ;;;Sanchez;p.;;;;;De Jarugo goleta Jaruqueña, p. Sanchez. 700 tejas, 1,100 ladrillos.;;Jaruqueña;;;goleta;1881_01_25;Jarugo;;
;;N/A:  | N/A: ;;;Mall;p.;;;;;De Sagaa goleta Margarita. p. Mall 100 s. carbon y atravesaños.;;Margarita;;;goleta;1881_01_25;Sagaa;;
;;N/A: ;;;Paz;pat.;;;;;De leni gol. Carmiita patron Paz, 900 sacos carbon.;;Carmiita;;;gol.;1881_01_25;leni;;
;;N/A:  | N/A: ;;;Martinez;p.;;;;;De Banes gol. Cesilia Máu ola, p. Martinez, 20 boceyes miel, 32 bocoyes azúcar,;;Cesilia Máu;;;gol.;1881_01_25;Banes;;
;;N/A: ;;;Cabaleiro;pat.;;;;;De Carahatas goleta San Francisca, patron Cabaleiro: 1200 sacos.;;San Francisca;;;goleta;1881_01_26;Carahatas;;
;;N/A:  | N/A: ;;;Roca;patrón;;;;;De Berracos goleta Irenita, patron Roca: 200 atravesafos, 100 palos madera.;;Irenita;;;goleta;1881_01_26;Berracos;;
;;N/A: ;;;Games;patrón;;;;;De Sierra Morena goleta Anita, patron Games: 800 sacos carbon.;;Anita;;;goleta;1881_01_26;Sierra Morena;;
;;N/A:  | N/A: ;;;Alemany;pat.;;;;;De Matanzas goleta Maria, pat. Alemany: 190 bocoyes azúcar y efectos.;;Maria;;;goleta;1881_01_26;Matanzas;;
Día 01:;;N/A: ;;;Santos;patrón;;;;;De Mariel goleta Justica, patron Santos: 64 bocoyes azúcar.;;Justica;;;goleta;1881_01_26;Mariel;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Bernaza-200;p.;;;;;De Puerto Padre gol. Tres Hermanas, p. Bernaza-200 atravesaños, 909 tiras majagua, 73 pеncas yarey, 71 estacas júcaros, 14 caobas, 10 cedros y efectos.;;Tres Hermanas;;;gol.;1881_01_27;Puerto Padre;;
Día null:;;N/A: ;;;Piñeiro;p.;;;;;De Cárdenas g. Cármen p. Piñeiro: 135 bocopes azúzar.;;Cármen;;;g.;1881_01_28;Cárdenas;;
;;N/A: ;;;Cartell;patron;;;;;De Cárdenas golota Anita patron Cartell: 250 bocoyes azúcar.;;Anita;;;golota;1881_01_28;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Grandal;p.;;;;;De Punta San Juan g. Ello p. Grandal: 1,300 yayas, 1,000 estaquillas, 37 palos labrados.;;Ello;;;g.;1881_01_29;Punta San Juan;;
;;N/A:  | N/A: ;;;Enseñat;p.;;;;;De Cárdenas g. Tres Teresas p. Enseñat: 140 bocoyes, 150 Bacos azúcar y ofectos.;;Tres Teresas;;;g.;1881_01_29;Cárdenas;;
Día null:;;N/A: ;;;Jofre;pat.;;;;;De Teja goleta Dos Amigos patron Jofre: 100 bocoyes azúcar.;;Dos Amigos;;;goleta;1881_01_29;Teja;;
Día :;;N/A:  | N/A: ;;;Lledó;patron;;;;;De Gibara goleta Vinarós patron Lledó: 5 tercerolas miol abeja.;;Vinarós;;;goleta;1881_01_29;Gibara;;
Día null:;;N/A: ;;;Suao;patron;;;;;De Sierra Morena g. Habanera patron Suao: 800 8 cos carbon.;;Habanera;;;g.;1881_01_29;Sierra Morena;;
Día null:;;N/A: ;;;Alemañy;p.;;;;;De Sierra Morena g. Matilde p. Alemañy: 135 bocoves azúcar.;;Matilde;;;g.;1881_01_29;Sierra Morena;;
;;N/A: ;;;Mireles;p.;;;;;De Sierra Morena g. Enriqueta Josefa p. Mireles: 800 sacos carbon.;;Enriqueta;;;g.;1881_01_29;Sierra Morena;;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;Calvo;patrón;;;;;De Gibara goleta Seis Manuelas patron Calvo: 500 caballos lefia, 200 atravesaños, 200 quintales cáscara mangle, 190 piszas madora y efectos.;;Seis Manuelas;;;goleta;1881_01_29;Gibara;;
;;N/A:  | N/A: ;;;Navarro;pat.;;;;;De la Tela gol. Dorotea, patron Navarro: 70 bocosos y 140 sacos azúcar. De Cardenas gol. Joaquina, p. Priel: 80 cajas y 140 bocoves azúcar.;;Dorotea;;;gol.;1881_01_30;Tela;;
Día null:;;N/A: ;;;Mayans;p.;;;;;De Sazua gol. Segunda Gertrudis, p. Mayans: 1100 sacos corbon.;;Segunda Gertrudis;;;gol.;1881_01_30;Sazua;;
Día 01:;;N/A:  | N/A:  | N/A: ;;;Juan;pat.;;;;;Do Cabañas gol. Esmeralda, pat. Juan: 42 quarterolas miel, 66 c. azúcar y 13 plpas aguardiente.;;Esmeralda;;;gol.;1881_02_01;Cabañas;;
;;N/A: ;;;Codina;p.;;;;;De Rio de la Palma g. Panchita, p. Codina: 1000 s. carbon.;;Panchita;;;g.;1881_02_01;Rio de la Palma;;
;;N/A:  | N/A: ;;;Visquerra;p.;;;;;De Cabañas g. Paquita, p. Visquerra: 929 s. azúcar y 20 fanegas malz.;;Paquita;;;g.;1881_02_01;Cabañas;;
;;N/A:  | N/A: ;;;Carbonell;p.;;;;;De Matanzas g. Elvira, p. Carbonell: 96 cajas y 123 bocoyes azúcar y efectos.;;Elvira;;;g.;1881_02_01;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Colomar;p.;;;;;De Sagua g. Segunda Isabel, p. Colomar: 11,000 s. carbon, 300 arabos y efectos.;;Segunda Isabel;;;g.;1881_02_01;Sagua;;
;;N/A:  | N/A: ;;;Colomar;p.;;;;;De Canasi g. Sabás, p. Colomar: 60 boc. azúcar y 17 ouarterolaa miel do abejas.;;Sabás;;;g.;1881_02_01;Canasi;;
Día 01:;;N/A:  | N/A:  | N/A: ;;;Gana;cap.;;;;;De Cuba vapor Juan Mir, cap. Gana: 50 s. cacao, 15 bultos cera y efectos.;;Juan Mir;;;vapor;1881_02_01;Cuba;;
Día null:;;N/A:  | N/A: ;;;Cusi;cap.;;;;;De Bahia Honda vapor Anita, cap. Cusi: 121 s. azúcar y efectos.;;Anita;;;vapor;1881_02_01;Bahia Honda;;
;;N/A: ;;;Montell;p.;;;;;De la Teja g. Manuela, p. Montell: 800 sacos de carbon.;;Manuela;;;g.;1881_02_02;Teja;;
;;N/A:  | N/A:  | N/A: ;;;Macip;p.;;;;;De Santa Crung. Desempeño, p. Macip: 28 boo, azúcar, 105 s. frijoles y 6 emarferolas miel de abejas.;;Desempeño;;;;1881_02_02;Santa Crung;;
Día ji:;;N/A: ;;;Nuevitas;do;;;;;De la Teja g. Paqueto do Nuevitas, ji Úrhay: 800 8. carbon.;;Paqueto;;;g.;1881_02_02;Teja;;
;;N/A: ;;;Orbay;p.;;;;;De Sierra Morena g. Autólica, p. Orbay: C00 s. carbon.;;Autólica;;;g.;1881_02_02;Sierra Morena;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Simó;pat.;;;;;De Sagua gel. Paquete de Sugua, pat. Simó: con 200 sacos carbon, 100 caballos majagua cajas ceray efectos.;;Paquete de Sugua;;;gel.;1881_02_04;Sagua;;
;;N/A: ;;;Roca;patrón;;;;;De Teja goleta Gallego, patron Roca: con 800 sacos carbon.;;Gallego;;;goleta;1881_02_04;Teja;;
Día XX:;;N/A:  | N/A:  | N/A: ;;;Calafell;pat.;;;;;De Matanzas gol. Dos Hermanas, pat. Calafell: con 148 bocores azñear, 12 cajas idem y efectos.;;Dos Hermanas;;;gol.;1881_02_04;Matanzas;;
;;N/A:  | N/A: ;;;Ferrer;pat.;;;;;Do Malas Aguas gol. Nueva Estrella, pat. Ferrer:_ con 9000 ladrille y 123 cortes deyugo.;;Nueva Estrella;;;gol.;1881_02_04;Malas Aguas;;
Día :;;N/A: ;;;Arecha;pat.;;;;;Do Cabañas gol. Conchita, pat. Arecha: con 649 sacos carbon.;;Conchita;;;gol.;1881_02_04;Cabañas;;
Día XX:;;N/A: ;;;Orbay;pat.;;;;;De Sierra Morena bdro. Antonica, pat. Orbay: con 600 sacos carbon.;;Antonica;;;bdro.;1881_02_04;Sierra Morena;;
;;N/A: ;;;Giandal;pat.;;;;;De Taimanitas gol. José Manuel, pat. Giandal: con 7,000 ladrillo⭑.;;José Manuel;;;gol.;1881_02_04;Taimanitas;;
;;N/A: ;;;Lozano;pat.;;;;;De idem gol. Jóven Salvador, pat. Lozano: con 7,000 ladrillos;;Jóven Salvador;;;gol.;1881_02_04;idem;;
;;N/A:  | N/A:  | N/A: ;;;Planes;pat.;;;;;Da Mulata gol. Potosi, pat. Planes: con 150 fanegas malz, 70 caballos les y 30 garrafones miel.;;Potosi;;;gol.;1881_02_04;Mulata;;
;;N/A: ;;;Lopez;pat.;;;;;Do Mariel gol. Maria Magdalena, pat. Lopez: con 85 bocoyos azúcar.;;Maria Magdalena;;;gol.;1881_02_04;Mariel;;
;;N/A: ;;;Orbar;pat.;;;;;Do Teja gol. Paqueto de Nuevitas, pat. Orbar: con 200 sacos carbon.;;Paqueto;;;gol.;1881_02_04;Teja;;
Día XX:;;N/A: ;;;Seguí;pat.;;;;;De Dimas gol. Margarita, pat. Seguí: con 600 sacos oarbon.;;Margarita;;;gol.;1881_02_04;Dimas;;
;;N/A: ;;;Orbay;pat.;;;;;Da Teja gol. Jóven Catalina, pat. Orbay: con 800 sacos carbon..;;Jóven Catalina;;;gol.;1881_02_04;Teja;;
;;N/A: ;;;FlusaC;pat.;;;;;De Santa Maria gol. Amable Rosita, pat. FlusaC: COD 200 sacos carbon.;;Amable Rosita;;;gol.;1881_02_04;Santa Maria;;
;;N/A: ;;;Benejar;pat.;;;;;De idem gol.. Lince, patron Benejar: con 800 eacos carbon.;;Lince;;;gol.;1881_02_04;idem;;
;;N/A:  | N/A:  | N/A: ;;;Juan;pat.;;;;;Do Malas Aguas gol. NnevajRosita, pat. Juan: con. 30.000 ladrillos y 300 caballos leña.;;NnevajRosita;;;gol.;1881_02_04;Malas Aguas;;
;;N/A: ;;;Rojas;pat.;;;;;De Panta Alegro gol. Castilla, pat. Rojas: con 10 yugear horconos.;;Castilla;;;gol.;1881_02_04;Panta Alegro;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Pujol;pat.;;;;;Da Sta. Licia gol. Carmita, pat. Pujol: con 400 varas maderas, 200 caballos leña, 1.000 rayas y efectos.;;Carmita;;;gol.;1881_02_04;Sta. Licia;;
Día 01:;;N/A: ;;;Mata;pat.;;;;;Do Jaimanitas bdro. Dos Hermanos, pat. Mata: con 3,000 ladrillos.;;Dos Hermanos;;;bdro.;1881_02_04;Jaimanitas;;
