arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
Día 4:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Vera;pat.;;Día 4: -Nuevitas, gol. San Fernando pat. Vera 463 reses y efectos. -Sagua, vap. Cosme Herrera, cap. Viñolas, 1646 sacos azúcar, 188 pipas, 300 tercios tabaco y efecto. -Cárdenas, gol. Unión, pat. Mandilego, 150 pieas caoba y 50 pipas aguardiente -Matanzas, gol. Amalia pat. Cay uso, 300 sacos azucar y efectos. Manatí, gol. Mallorca, pat. Enseñat, 630 piezas madera. -Santa Cruz, gol. Joven Mannel pat. Barrera, patrón Barrera, 90 sacos y 117 fanegas maiz. -Sierra Morens, gol. Pirineo, pat. Pellicer, 1,400 sacos azúcar. Cabañas, gol. Joven Pilar, pat. Freixas, 672 sacos azúcar. Cárdenas, gol. Reglana, pat. Alemany, 500 SEoos azúcar.;;San Fernando;gol.;1895_02_05;Nuevitas
;;N/A: ;Planell;pat.;;-Gaanes, gol. Praviana, pat. Planell, 126 tercios;;Praviana;gol.;1895_02_08;
;;;Esterellas;pat.;;Gibara, gol. Expreso de Gibara, pat. Esterellas,;;Expreso de Gibara;gol.;1895_02_08;Gibara
;;N/A: ;Alemany;pat.;;-Sierra Morena, gol. Matilde, pat. Alemany, 700;;Matilde;gol.;1895_02_08;Sierra Morena
;;N/A: ;Menaga;pat.;;-Punta Larga, gol. Almansa, pat. Menaga, 1C0;;Almansa;gol.;1895_02_08;Punta Larga
;;N/A: ;Inclán;pat.;;-Cabañas. gol. Rosita, pat. Inclán, 35 cuarterolas;;Rosita;gol.;1895_02_08;Cabañas
;;N/A: ;Cantero;pat.;;Cárdenas, gol. Aguila de Oro, pat. Cantero, 743;;Aguila de Oro;gol.;1895_02_08;Cárdenas
;;N/A: ;Enseñat;pat.;;-Si.rra Morena, gol. Sofia, pat. Enseñat, 261 88cos azúcar.;;Sofia;gol.;1895_02_08;Si.rra Morena
;;N/A: ;Boseh;pat.;;-Sagua, gol. Antonia, pat. Boseh, 1000 sacos carbón.;;Antonia;gol.;1895_02_08;Sagua
;;N/A: ;Bosch;pat.;;-Dominica, gol. Dominica, pat. Bosch, 300 sacos;;Dominica;gol.;1895_02_08;Dominica
;;N/A: ;Gil;pat.;;-Banes, gol. Nautilus, pat. Gil 300 sacos azúcar.;;Nautilus;gol.;1895_02_08;Banes
;;N/A: ;Gil;pat.;;-Banes, gol. Dos Isabeles, pat. Gil, F00 sacos &zúcar.;;Dos Isabeles;gol.;1895_02_08;Banes
;;N/A:  | N/A: ;Sastre;pat.;;Mariel, gol. Altagracia, pat. Sastre, 20 cuarterolas miel y 400 sacos azúcar.;;Altagracia;gol.;1895_02_08;
null;;N/A:  | N/A: ;Ansuategui;pat.;null;116 11 -Caibarión, vap. Alava pat. Ansuategui, 1925 tercios tabaco y factos. -Sagua, vap Adela, cap. Avaron, 1982 sacos azú car, 800 tercios tabaco. -Nuevítas, gol. San Juan, pat. Pereira, 200 reses 108 sacos azújar y efectos. -Cabañas, gol. Condor, pat. Rigó, 690 8. azúcar -Cabañas, gel Rosita, pat. Juan, 117 s. azúcar. -Cabañas, gol. Caballo Marino, pat. Juclán 800 Bacos azúcar. -Cengojas gol. San Francisco pat Ferrer, 850 sacos carbón (árdenas, gol. Jalia, pat, Alemany, 40 becoyes bocoyes aguardiente y efectos. Matanzas, gol. Amelia, pat. Cayuso, 140 hocoys aguardiente. -Mariel, gol. Joven Miguel, pat. Gomela.;;Alava;vap.;1895_02_12;Caibarión
Día 12:;null;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Sanjurjo;cap.;null;Día 12 - Puerto Padre, vap. Avilés, cap. Sanjurjo, 150 reses, 130 bocoyes miel, 1,500 sacos azúcar. Arroyos, gel, Isabel II, pat. Ferrer, 60 sacos carbón. -Bajas, gol Carmita, pat. Amengual, 800 sacos carbón. -Dimas, gol. Mercedita, pat. Mayans, 1000 tacos carbón. -Morrillo, gol. Feliz, pat. González, 118 sacos azúcar, 310 tendidos msjagua y efectos. Berracos, gol. María del Grmen, pat. Alemañу, 100 vaas madera, 4,000 pies idem cerradas. ce -Nuevitas, gol. Tínima, pat. Mas, 400 reses.b;;Avilés;vap.;1895_02_13;Puerto Padre
Día 12:;;N/A:  | N/A:  | N/A: ;Real;cap.;;Día 12: -Malas Aguas vap. Tritón, cap Real, 589 sacos azúcar y efectos. Santa María, gol. Trinidad, pat. Santana, 900 saeos carbón. -Margarita, gol. Gallego, pat. Montell, 800 sacos;;Tritón;vap.;1895_02_15;Malas Aguas
;;N/A: ;Enseñat;pat.;;saco azúcar. -Sierra Morena, gol. Emilia, pat. Enseñat, 500;;Emilia;gol.;1895_02_15;Sierra Morena
;;N/A: ;Vives;pat.;;sacos azúcar. -Matanzas, gol. Hermosa Gaanera, pat. Vives, ent;;Hermosa Gaanera;gol.;1895_02_15;Matanzas
;;N/A: ;Feorrer;pat.;;Cárdenas, gol. Purísima Concepción, pat. Feorrer, 2,000 sacos azúcar.;;Purísima Concepción;gol.;1895_02_17;Cárdenas
;;N/A: ;Percel;pat.;;-Jaruco, gol. Paquete de Jaruco, pat. Percel 200;;Paquete de Jaruco;gol.;1895_02_17;Jaruco
;;N/A: ;Vázquez;pat.;;-Nuevitas, gol. Emilia, pat. Vázquez, 250 FRCO3;;Emilia;gol.;1895_02_17;Nuevitas
Día 19:;null;N/A:  | N/A:  | N/A: ;Viñolas;cap.;null;Dia 19: -Nuevitas, vap. Ccsme Herrera, cap. Viñolas 2.666 sacos azúcar, 147 reses y efectos. -Caibarién, vap. Alava pat. Ansuategai, 1000 ascos azúcar, 425 tercias tabaco y efectos. Puerto Padre, vap. Avilés, cap. Sarjurjo, 105 reses, 150 bocoyes miel, 1.600 sacos azúcar. -Rio de la Palma, gol Herminia, pat. Ferrer, 480 sacos azúcar. -Matanzas, gol. María, pat. Cayuso, 500 sacos & zúcar. -Cabañas, gol. Caballo Marino, pta. Inclán 509 sacos azúcar. -Banes, gol. Nautilus, pat. Gil 300 sacos azúcar. Carahatas, gol. Tres Hermanas, pat. Riobo 1000 sacos azúcar. -Cárdenas, gol. 2ª Cantinera, pat. Calatayud 150 bocoyes aguardiente y efectos.;;Ccsme;vap.;1895_02_20;Nuevitas
;;N/A:  | N/A: ;Rigó;pat.;;azúcar, 200 tercios tabaco y efectos. -Cabañas, gol. Condor, pat. Rigó, 740 a. azúcar -Dominica, gol. María Magdalena, pat. Marantes;;Condor;gol.;1895_02_23;Cabañas
;;N/A: ;Cabaleiro;pat.;;40 sacos carbón. -Corgojas, gol. María Andrea, pat. Cabaleiro,;;María Andrea;gol.;1895_02_23;Corgojas
;;N/A:  | N/A: ;Santena;pat.;;30 caballos y efectos. -Santa María, gol. Joven Jaime, pat. Santena,;;Joven Jaime;gol.;1895_02_23;Santa María
;;;García;pat.;;Jaruco, gol. Paquete de Gamacha, pat. García,;;Paquete de Gamacha;gol.;1895_02_23;Jaruco
;;N/A:  | N/A: ;Avaroa;cap.;;safran and -Ssgua, vap. Adela, cap. Avaroa, 1292 sacos arú. car, 90 tercios tabaco. Ar oros, gol. 2 Hermaras, pat. Prats, 900 sacos;;Adela;vap.;1895_02_24;
;;N/A: ;Tortell;pat.;;arbón. -Cabañas, gol. Victoria, pat. Tortell, 800 sacos azúcar. -Cárdenas, gol. Juan Toraya, pat. Valent, 8,000 pies madera y efectos. -Cabañas, gol, Rosita, pat. Juan, 700 s. azúcar. -Jaruco, gol. Amado Antonio, pat. Thomae, 70 sacos papas, 20 sacos frijoles y efectos.;;Victoria;gol.;1895_02_24;Cabañas
;;N/A: ;Juan;pat.;;-Cabañas, gol. Rosita, pat. Juan, 136 s. azúcar.;;Rosita;gol.;1895_02_27;Cabañas
;;N/A: ;Castella;pat.;;Gibara. gol. Gibara, pat. Castella, 375 sacos;;Gibara;gol.;1895_02_27;Gibara
;;N/A:  | N/A:  | N/A: ;Padrón;pat.;;varas mideras y efectos. -Congojas, gol. Joven Victoria, pat. Padrón,;;Joven Victoria;gol.;1895_02_27;
;;N/A: ;Gil;pat.;;-Banes, gol. Nautilus, pat. Gil, 300 sacos azúcar.;;Nautilus;gol.;1895_02_27;Banes
;;N/A: ;Git;pat.;;-Banes, gol. Dos Isabeles, pat. Git, 500 sacos azúcar.;;Dos Isabeles;gol.;1895_02_27;Banes
;;;Valent;pat.;;-Cárdenas, gol. María del Carmen, pat. Valent,;;María del Carmen;gol.;1895_02_27;Cárdenas
;;N/A: ;Fonrodona;pat.;;-Sirra Morena, gol. Tres Hermanas, pat. Fonrodona, 400 sacos azúcar.;;Tres Hermanas;gol.;1895_02_27;
;;N/A:  | N/A:  | N/A:  | N/A: ;Cayuso;pat.;;reses, 150 boceyes miel, 1,750 Facos azúcar. -Matanzas, gol. Amelia, pat. Cayuso, 40 bocoyes aguardiente. -Cárdenas, gol. Regiana, pat. Ferrer, 50 sacos;;Amelia;gol.;1895_02_28;Matanzas
;;N/A: ;Farrer;pat.;;Alemany, 2,000 sacos carbón. -Pta. de San Juan. gol. Aguila, pat. Farrer, 1,000;;Aguila;gol.;1895_02_28;Pta. de San Juan
Día 28:;28-10-2023;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Real;cap.;28-10-2023;Dis 28: -Malas Aguas, vap. Triton, cap. Real, 200 sacos azúcar y efectos. -Nnevítas, vap. San Juan, apc. Ginesta, 200 reses. 1650 sacos azúcar y efectos. -Guanes, gol. Praviana, pat. Planell, 90 tercios tabaco y efectos. -Cabañas, gol. Caballo Marino, pta. Inclán 850 Bacos azúcar. -Mariel, gol. Altagracia, pat. Sastre, 530 socos azúcar. -Cabañas, gol. Condor. pat. Rigó, 740 s. azúcar. -Morrillo. gel. Joven Marcelino, pat. Espino 550;;Triton;vap.;1895_03_01;Malas Aguas
;;N/A: ;García;pat.;;HACOS azúcar. -Gibacoa, gol. 1 de Vinaroz, pat. García, en;;1 de Vinaroz;gol.;1895_03_01;Gibacoa
;;N/A: ;Freixas;pat.;;lastre. -Cabañas. gol. Jovan Pilar, pat. Freixas, 1070;;Jovan Pilar;gol.;1895_03_01;Cabañas
Día 5:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;;Día 5: -Sagua, vap. Adela, cap. Sanson, 600 sacos azú car, 90 tercios tabaco. -Caibarién, vap. Alava pat. Ansuategui, 592 tercios tabaco, 1575 sacos azúcar y efectos. Cárdenas, gol. Purísima Concepción, pat. F'errer, 2,000 sacos azúcar. -Cabañas, gol. Caballo Marino, pta. Inclán 700 Bacos azúcar. -Ortigosa, gol. Dolorita, pat. Colomar, 440 sacos azúcar. -Cárdenas, gol. Unión, pat. Mandilago, 60 pip as aguardiente y efectos. -Granadillo, gol. Ignacio Alemán, pat. Mir, 24,000 pies madera y efectos. -Cienfuegos, gol. Tínima, pat. Mas, 269 garrafones vacíos y 12 c. vermout.;;;;1895_03_06;
;;N/A: ;Planell;pat.;;azúcar y efectos. -Gaanes, gol. Praviana, pat. Planell, 93 tercios;;Praviana;gol.;1895_03_08;
;;N/A: ;Rigó;pat.;;Cabañas, gol. Condor, pat. Rigó, 410 s. azúar. -Cabañaa, gol Rosita, pat. Juan, 240 s. azúcar. -Banes, gol. Nautilus, pat. Gil, 300 sacos azúcar. -Morrillo, gol. Joven Marcelino, pat. Espino, 40;;Condor;gol.;1895_03_08;
;;N/A: ;Cayuso;pat.;;260 a azúcar. -Matanzas, gol. María, pat. Cayuso, 1000 aacos azúcar. -Cabañas gol. Joven Pilar, pat Freixas, 700;;María;gol.;1895_03_08;Matanzas
;;N/A: ;Saatre;pat.;;Bacos azúcar. -Mariel, gol. Altagracia, pat. Saatre, 590 aocos a2úcar.;;Altagracia;gol.;1895_03_08;Mariel
;;N/A: ;Gil;pat.;;zúcar. -Banes, gol. Dos Isabeles, pat. Gil, 500 sacos azúcar. -Barracos, g 1. María del Garmen, pat. Alemany,;;Dos Isabeles;gol.;1895_03_10;Banes
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Thomas;pat.;;50 varas madera, 300 yayas. 166 -Jaruco, gol. Amado Antonio, pat. Thomas, 150 150 s. azúcar. -Dimas, gol. Hermosa Gaanera, pat. Vives, 200 8. Pzúcar. Cárdenas, gol. Aguila de Oro, pat. Cantero, 915;;Amado Antonio;gol.;1895_03_10;
;;N/A: ;Freixas;pat.;;sacos azúcar y ef ctos. -Cabañas gol. Joven Pilar, pat. Freixas, 800;;Joven Pilar;gol.;1895_03_10;Cabañas
Día 11:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;;Dia 11: -Cabañas, gol. Caballo Marino, pta. Inclán 900 Bacos azúcar. odor -Sagua, vap Adela, cap. Sanjurjo, 1000 sacos aúcar. -Banes, gol. Dos Isabeles, pat. Gil, 500 sacos azúcar. Morrillo, gol. Feliz, pat. González, 500 sacos 3zúcar, -Margarita gol. Gallego, pat. Montell, 750 sacos carbón. Si rea Marens, gol. Tres Hermanas, pat. Fonrodona, 400 ascos azúcar.;;;;1895_03_12;
;;N/A: ;Mas;pat.;;-Nuevitas, gol. Tínima, pat. Mas, 400 reses.;;Tínima;gol.;1895_03_13;Nuevitas
;;N/A: ;Vera;pat.;;-Nuevitas, gol. San Fernando, pat. Vera400 reses;;San Fernando;gol.;1895_03_13;Nuevitas
;;N/A: ;Espino;pat.;;-Morrillo. gol. Joven Marcelino, pat. Espino, 380;esp.;Joven Marcelino;gol.;1895_03_13;Morrillo
;;N/A: ;Juan;pat.;;-Cabañas, gol. Rosita, pat. Juan, 800 s. azúcar. -Mariel, gol. Altagracia, pat. Sastre, 530 socos azúcar.;;Rosita;gol.;1895_03_13;Cabañas
;;N/A:  | N/A: ;Ruiz;pat.;;-Bahía Honda, gol. Mercedita, pat. Ruiz. 420 83COB azúcar -Sagua, gol. Antonia, pat. Boseh, 1000 gacos cara bốn.;;Mercedita;gol.;1895_03_13;Bahía Honda
;;N/A: ;Ferrer;pat.;;-Arroyos, gol. Buaventura, pat. Ferrer con 600;;Buaventura;gol.;1895_03_14;Arroyos
;;N/A: ;Velderas;pat.;;-Arroyos, gol. Mercadita, pat. Velderas: con T100;;Mercadita;gol.;1895_03_14;Arroyos
;;N/A: ;Santana;pat.;;-Santa María, gol. Trinidad, pat. Santana, 700;;Trinidad;gol.;1895_03_14;Santa María
;;N/A: ;Ferrer;pat.;;saeos carbón. - Cárdenas, gol. Purfsima Concepción, pat. Ferrer, 2,000 sacos azúcar.;;Purfsima Concepción;gol.;1895_03_14;Cárdenas
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Thomas;pat.;;Dis 10: -Jaruco, gol. Amado Antonio, pat. Thomas, 95 8. azúcar. -Morrillo, gol. Feliz, pat. González, 340 sacos zúcar. -Cabañas, gol. Caballo Marino, pta. Inclán 800 sacos azúcar. Jaruco, gol. Paquete de Jaruco, pat. Percel 160 q. cebollas, Cergojas, go'. María Andrea, pat. Cabaleiro. 800 sacos carbón;;Amado Antonio;gol.;1895_03_16;Jaruco
;;N/A: ;Tortell;pat.;;"T 16 Cabañas, gol. Victoria, pat. Tortell, 780 sacos azúcar. -Dominica, gta Dominica, pat. Bosch, 300 racos zúcar. -Matanzas, gol. María, pat. Cayuso, 1C00 sacos azúcar. Gibacoa, gol. 1"" de Vinaroz, pat. García, 100 8. azúcar.";;Victoria;gol.;1895_03_17;
Día 18:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;Juan;pat.;;Día 18: -Cabañas, gol. Rosita, pat. Juan, 1125 s. azúcar -Morrillo, gol. Joven Marcelino, pat. Espino, 550 BACOS azúcar. -Morrillo, gol. Feliz, pat. González, 540 sacos azúcar, -Nuevitas, gol. Emilia, pat. Vázquez, 300 sacos acúcar, y efectos. -Banes, gol. Nautilus, pat. Gil, 300 sacos azúcar. 260 s. azúcar. -Mariel, gol. Joven Gestrudis. pat. Palmer. 820 BACOB azúcar. -Cárdenas, gol. María del Carmen, pat. Valent, 1000 sacos azúcar. Santa Cruz, gol. Joven Manuel, par. Barrera.;;Rosita;gol.;1895_03_19;
;;N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;;1608. azúcar. -Mariel, gol. Altagracia, pat. Sastre, 530 socos aκάσει. Carahatas, gol. Tres Hermanas, pat. Riobo 1000 sacos azúcar. -Sagua, vap. Adela, cap. Sanjurjo, 750 sacos &úcar. -Arroyos, gol. Buaventura, pat. Ferrer con 7000 ledrilios y efectos.;;;;1895_03_19;
;;N/A: ;Jaan;pat.;;-Cabañas. gol. Rosita, pat. Jaan, 18) 8. azúcar.;;Rosita;gol.;1895_03_21;Cabañas
;;N/A: ;Enseñat;pat.;;-Sierra Morena, gol. Emilia, pat. Enseñat, 800;;Emilia;gol.;1895_03_21;Sierra Morena
;;N/A: ;Gil;pat.;;-Banes, gol. Dos Isabeles, pat. Gil, 550 sacos &zúcar.;;Dos Isabeles;gol.;1895_03_21;Banes
;;N/A: ;Gil;pat.;;Banes, gol. Nautilus, pat. Gil, 300 sacos azúcar.;;Nautilus;gol.;1895_03_21;Banes
;;N/A: ;Thomas;pat.;;Jaruco, gol. Amado Antonio, pat. Thomas, 95 RS18 azúcar.;;Amado Antonio;gol.;1895_03_21;Jaruco
;;N/A: ;Percel;pat.;;Jaruco, gol. Paquete de Jaruco, pat. Percel 200;;Paquete de Jaruco;gol.;1895_03_21;Jaruco
;;;Ferrer;pat.;;árdenas, gol. Purísima Concepción, pat. Ferrer.;;Purísima Concepción;gol.;1895_03_21;árdenas
;;N/A: ;Palmer;pat.;;Mariel, gol. Joven Gestrudis. pat. Palmer. 800 lo sacos azúcar.;;Joven Gestrudis;gol.;1895_03_21;
;;N/A: ;Rigó;pat.;;Cabañas, gol. Condor, pat. Rigó 600 s. azúcar.;;Condor;gol.;1895_03_21;Cabañas
Día 21:;;N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A:  | N/A: ;;;;Día 21: -Malas Aguas, vap. Triton, cap. Real, 250 tercios tabco y efectos. -Bahía Honda, gol. Mercedita, pat. Ruiz. 500 sacos azúcar E -Dominica, gta. Dominica, pat. Bosch, 300 zacos zúcar. -Nuevitas, gol. Tínima, pat. Mas, 450 reses. -Baracoa, gol. Fortuna, pat. Mayans. 300 s. azúcar o ensispage Blouse O -Cabañas, gol Rosita, pat. Juan, 800 s. azúcar. -Morrillo. gol. Joven Marcelino, pat. Espino, 550 B&COS azúcar. -Nuevitas, gol. San Fernando, pat. Vera 400 reses;;;;1895_03_23;
