arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Día 20:;;N/A: ;;;La Porte;cap.;;;;;-Burdeos y escalas, en 20 días, vapor francés Havre, cap. La Porte, trip. 45, tons. 2,662, cen carga, á Dussaq y Comp.;francés;Havre;;;vapor;1891_01_13;Burdeos;;
Día 1:;;N/A:  | N/A: ;;;Mc Kay;cap.;;;;;Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Mc Kay, trip. 44, tons. 1,104,;americano;Olivette;;;vapor;1891_01_13;Tampa y Cayo-Hueso;;
Día 12:;;;;;Ozamiz;cap.;;;;;Día 12: De Liverpool y escalas, en 20 días, vap. esp. Madrileño, cap. Ozamiz, trip 35, tons. 2,292, con carga;esp.;Madrileño;;;vap.;1891_01_14;Liverpool;;
Día 18:;;N/A: ;;;Carballo;cap.;;;;;Día 18: De Cayo-Hueso, en 2 días, gol. amer. Lone Star, capitán Carballo, trip. 5, tons. 37, con pescado, á;amer.;Lone Star;;;gol.;1891_01_14;Cayo-Hueso;;
;;N/A: ;;;Goodman;cap.;;;;;cap. Goodman, trip. 9, tons. 536, con madera, á;;;;;;1891_01_14;;;
;;N/A: ;;;Bruce;cap.;;;;;cap. Bruce, trip. 26, tons. 1,399, con guano, á B.;;;;;;1891_01_14;;;
Día 13:;;N/A: ;;;Casals;cap.;;;;;Día 13: De Ajo (R. A.), en 55 días, berg. esp. Rafael, capitáu Casals, trip. 12, tons. 399, con tasajo, á Cano 188 y Comp.;esp.;Rafael;;;berg.;1891_01_15;Ajo (R. A.);;
Día 25:;;N/A: ;;;Me Uhinnie;cap.;;;;;-Annapolis (N. F.), en días, berg. ing. Gunelpton, cap. Me Uhinnie, trip. 9, tons. 344, con madera, á F. González y Comp. - -Kentville (N E.), en 25 días, gol. ing. Bertha;ing.;Gunelpton;;;berg.;1891_01_15;Annapolis (N. F.);;
;;N/A: ;;;Lellain;cap.;;;;;H., cap. Lellain, trip 7, tons. 124, con carga, á;;H.;;;;1891_01_15;;;
Día 1:;;;;;Hanlon;cap.;;;;;-Tampa y Cayo-Hueso, en 1 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_01_15;Tampa y Cayo-Hueso;;
Día 25:;;N/A: ;;;Garteiz;cap.;;;;;-Liverpool y Santander, en 25 días, vap. esp. Ernesto, cap. Garteiz, trip. 38, tons. 1,690, con carga, á Deulofeu, hijo y Comp.;esp.;Ernesto;;;vap.;1891_01_15;Liverpool y Santander;;
;;N/A: ;;;Adams;cap.;;;;;cap. Adams, trip. 9, tons. 812, con carbón, á Barrios y Comp.;;;;;;1891_01_15;;;
;;N/A: ;;;Smith;cap.;;;;;cap. Smith, trip. 9, tons. 507, con carbón, á Barrios y Comp.;;;;;;1891_01_16;;;
Día ..:;;N/A: ;;;Joaker;cap.;;;;;-Shieldstorogh, en .. días, gol. ing. Donacona, capitán Joaker, trip. 7, tons. 173, con madera, á R.;ing.;Donacona;;;gol.;1891_01_16;Shieldstorogh;;
Día 15:;;N/A:  | N/A: ;;;Burley;cap.;;;;;Día 15: De Sagua, en 1 día, vap. amer. Niágara, cap. Burley, trip. 60, tons. 1,667, con azúcar, á Hidalgo y;amer.;Niágara;;;vap.;1891_01_16;Sagua;;
Día 34:;;N/A:  | N/A: ;;;Nacher;cap.;;;;;-Barcelona y escalas, en 34 días, vap. esp. Cristóbal Colón, cap. Nacher, trip. 57, tons. 1,741, con;esp.;Cristóbal Colón;;;vap.;1891_01_16;Barcelona;;
;;N/A: ;;;Rick;cap.;;;;;cap. Rick, trip. 8, tons. 561, con carga general, á;;;;;;1891_01_16;;;
;;N/A: ;;;Heusley;cap.;;;;;cap. Heusley, trip. 7, tons. 184, con madera á;;;;;;1891_01_16;;;
;;N/A: ;;;Deaz;cap.;;;;;"cap. Deaz, trip. 10; tons. 168, con carga, á J. Astorqui.";;;;;;1891_01_17;;;
Día 1:;;;;;Hanlon;cap.;;;;;-Tampa y Cayo-Hueso, en 1 días, vap. am. Mascotte, cap. Hanlon, trip. 42, ton. 520, en lastre, &;am.;Mascotte;;;vap.;1891_01_18;Tampa y Cayo-Hueso;;
Día 18:;;N/A: ;;;Hausen;cap.;;;;;Día 18: De Nueva York, en 10 días, vap. amer. Elihn Thomson, cap. Hausen, trip. 17, tons. 896, con petróleo, á Luis V. Placé. -Nueva-York, en 4 días, vapor-correo esp. Baldomero Iglesias, cap. Bayona, trip. 62, con carga, á M. Calvo y Comp.;amer.;Elihn Thomson;;;vap.;1891_01_20;Nueva York;;
;;N/A: ;;;;cap.;;;;;cap. Eladl, trip. 10, tons. 523, con carbón, á Bridat, Mont'ros y Comp.;;Eladl;;;trip.;1891_01_20;Bridat;;
Día 19:;;N/A:  | N/A: ;;;Mc Kay;cap.;;;;;Día 19: De Tampa y Cayo-Hueso, en 14 días, vapor americano Olivette, cap. Mc Kay, trip. 13, tons. 1,104,;americano;Olivette;;;vapor;1891_01_20;Tampa y Cayo-Hueso;;
Día 4:;;N/A: ;;;Gorordo;cap.;;;;;-Veracruz y Progreso, en 4 días, vapor-correo español Ciudad de Santander, cap. Gorordo, tripulación 136, tons. 2,295, con carga, á M. Calvo y;español;Ciudad de Santander;;;vapor-correo;1891_01_20;Veracruz;;
Día 4:;;N/A: ;;;Leisghton;cap.;;;;;-Nueva-York, en 4 días, vap. amer. Saratoga, capitán Leisghton, trip. 60, tons. 1,692, con carga,;amer.;Saratoga;;;vap.;1891_01_20;Nueva York;;
Día ..:;;N/A: ;;;Méndez;cap.;;;;;-Tampa, en.. días, gol. esp. Joven Gertrudis, capitán Méndez, trip. 7, tons. 68, con madera, á la;esp.;Joven Gertrudis;;;gol.;1891_01_20;Tampa;;
;;N/A: ;;;Chute;cap.;;;;;cap. Chute, trip. 7, tons. 148, con carga, á Lawton y Hnos.;;;;;;1891_01_20;;;
Día 5:;;N/A: ;;;Stubbs;cap.;;;;;-Mobila, en 5 días, gol. amer. Henry Crosby, capitán Stubbs, trip. 8, tons. 391, con madera, á la;amer.;Henry Crosby;;;gol.;1891_01_20;Mobila;;
Día 13:;;N/A:  | N/A: ;;;Janmen;cap.;;;;;Filadelfia, en 13 días, gol. amer Thomas J. Pallard, cap. Janmen, trip. 11, tons. 695, con carbón y duelas, á L. V. Placé.;amer;Thomas J. Pallard;;;gol.;1891_01_20;Filadelfia;;
Día 20:;;;;;Staples;cap.;;;;;Día 20: De Nueva-Orleans y escalas, en 5 días, vapor americano Aransas, cap. Staples, trip. 32, tons. 678,;americano;Aransas;;;vapor;1891_01_21;Nueva-Orleans;;
;;N/A: ;;;Stahl;cap.;;;;;cap. Stahl, trip. 10, tons. 855, con carga, & A.;;;;;;1891_01_21;;;
Día 21:;;;;;Hanlon;cap.;;;;;Día 21: De Tampa y Cayo-Hueso, en 1 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_01_22;Tampa y Cayo-Hueso;;
Dia 21:;;N/A:  | N/A:  | N/A: ;;;Reynolds;cap.;;;;;Dia 21: De Nueva-York, en 4 días. vap. amer. Yucatán, capitán Reynolds, trip. 72, tons. 2,317, con carga,;amer.;Yucatán;;;vap.;1891_01_23;Nueva-York;;
;;N/A: ;;;Castella;cap.;;;;;cap. Castella, trip. 10, tons. 184, con tasajo, á la;;;;;;1891_01_23;;;
Día 19:;;N/A: ;;;Leighton;cap.;;;;;-Cárdenas, en 19 horas, vap. amar. Saratoga, capitán Leighton, trip. 61, tons. 1,692, con carga, á;amar.;Saratoga;;;vap.;1891_01_23;Cárdenas;;
Día 1:;;;;;Hanlon;cap.;;;;;-Tampa y Cayo-Hueso, en 1 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_01_25;Tampa y Cayo-Hueso;;
Día 5:;;N/A: ;;;Mc Intosh;cap.;;;;;-Veracruz y escalas, en 5 días, vap. amer. Orizaba, cap. Mc Intosh, trip. 7, tons. 2,894, con carga, á Hidalgo y Comp.;amer.;Orizaba;;;vap.;1891_01_25;Veracruz;;
;;N/A:  | N/A: ;;;Cebada;cap.;;;;;Buenos Aires, cap. Cebada, trip. 134, tons. 3,764,;;;;;;1891_01_27;Buenos Aires;;
Día 26:;;;;;Carmona;cap.;;;;;Día 26: borgmos plongas (u about als De Nuevi-York, en 5 días, vapor correo esp. Ciudad Condal, cap. Carmona, trip. 82, tons. 3,952,;esp.;Ciudad Condal;;;vapor;1891_01_27;Nueva York;;
Día 4:;;N/A:  | N/A: ;;;Hausen;cap.;;;;;-Nueva-York, en 4 días, vap. amer City of Alexandría, cap. Hausen, trip. 60, tons. 1,652, con;amer;City of Alexandría;;;vap.;1891_01_27;Nueva York;;
Día 17:;;;;;Foreiria;cap.;;;;;-Liverpool y escalas, en 17 días, vap. esp. Federico, cap Foreiria, trip. 38, tons. 1,459, con carga,;esp.;Federico;;;vap.;1891_01_27;Liverpool;;
Día 13:;;N/A:  | N/A: ;;;Mc Kay;cap.;;;;;-Tampa y Cayo-Hueso, en 13 días, vapor americano Olivette, cap. Mc Kay, trip. 42, tons. 1,104,;americano;Olivette;;;vapor;1891_01_27;Tampa y Cayo-Hueso;;
Día 27:;;N/A:  | N/A: ;;;Baker;cap.;;;;;Día 27: De Nueva Orleans y escalas, en 5 días, vapor amaricano Hutchinson, cap. Baker, trip. 31, tons. 1,492,;amaricano;Hutchinson;;;vapor;1891_01_28;Nueva Orleans;;
Día 27:;;N/A: ;;;Whitmore;cap.;;;;;Día 27: De Pascagoula. en.. días, gol amer. Fanie Whitmors, cap. Whitmore, trip. 9, tons. 587, con madera, á K. P. Santa María.;amer.;Fanie Whitmors;;;gol;1891_01_29;Pascagoula;;
;;N/A: ;;;Nerkensen;cap.;;;;;cap. Nerkensen, trip. 13, tons. 412, con carga, á;;;;;;1891_01_29;;;
;;N/A: ;;;Riera;cap.;;;;;cap. Riera trip. 12, tons. 420, con tasajo, á Genor y Comp.;;;;;;1891_01_29;;;
;;N/A: ;;;Veazie;cap.;;;;;cap. Veazie, trip. 8, tons. 432, con madera, á R.;;;;;;1891_01_30;;;
Día 29:;;N/A: ;;;Curtis;cap.;;;;;Día 29: De Nueva-York, en 4 días, vap. amer. Yumurí, capitán Curtis, trip. 66, tons. 2,332, con carga, á Hidalgo y Cp.;amer.;Yumurí;;;vap.;1891_01_30;Nueva-York;;
;;N/A: ;;;Cardona;cap.;;;;;San Agustín, cap. Cardona. trip. 76, tons. 1,568,;;;;;;1891_01_31;San Agustín;;
Día :;;N/A: ;;;Hausen;cap.;;;;;-Matanzas, en día, vap amer. City of Alexandría, cap. Hausen, trip. 60, tons. 1,652, con carga, á Hidalgo y Comp.;amer.;City of Alexandría;;;vap.;1891_01_31;Matanzas;;
Día 31:;;;;;Hanlon;cap.;;;;;Día 31: De Tampa y Cayo-Hueso, en 13 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_02_01;Tampa y Cayo-Hueso;;
Día 31:;31-01-YYYY;N/A: ;;;Millet;cap.;;;;;Día 31 de enero: De Buenos Aires, en 63 días, berg. esp. Angela, capitán Millet, trip 11, tons. 195, con carga, á la orden.;esp.;Angela;;;berg.;1891_02_03;Buenos Aires;;
;;;;;Bride;cap.;;;;;Edith Berund, cap. Bride, trip. 9, tons. 774, con;;Edith Berund;;;;1891_02_03;;;
Día 4:;;N/A: ;;;Bucley;cap.;;;;;-Nueva York, en 4 días, vap. amer. Niágara, capitán Bucley, trip. 64, tons. 1,667, con carga, á;amer.;Niágara;;;vap.;1891_02_03;Nueva York;;
Día 4:;;N/A:  | N/A: ;;;Staples;cap.;;;;;Día 4: De Nueva-Orleans y escalas, en 5 días, vapor americano Aransas, cap. Staples, trip. 33, tons. 678,;americano;Aransas;;;vapor;1891_02_05;Nueva-Orleans;;
Día 1:;;;;;Hanlon;cap.;;;;;-Tampa y Cayo-Hueso, en 1 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_02_05;Tampa y Cayo-Hueso;;
Día 4:;;;;;Mc Intosh;cap.;;;;;-Nueva-York, en 4 días, vap. amer. Orizaba, capitán Mc Intosh, trip. 70, tons. 2,334, con carga,;amer.;Orizaba;;;vap.;1891_02_06;Nueva York;;
Día 5:;;N/A:  | N/A: ;;;Bavona;cap.;;;;;-Nueva York, en 5 días, vapor-correo esp. Baldomero Iglesias, cap. Bavona, trip. 59, tons. 1,822,;esp.;Baldomero Iglesias;;;vapor-correo;1891_02_06;Nueva York;;
;;;;;Ludlow;cap.;;;;;cap. Ludlow, trip. 16, tons. 138.;;;;;;1891_02_07;;;
Día 1:;;;;;Burley;cap.;;;;;-Sagua, en 1 día, vap. amer. Niágara, cap. Burley,;amer.;Niágara;;;vap.;1891_02_07;Sagua;;
Día 5:;;N/A:  | N/A:  | N/A: ;;;Reynolds;cap.;;;;;-Veracruz y Progreso, en 5 días, vap. amer. Yucatán, cap. Reynolds, trip. 78, tons. 2,317, con;amer.;Yucatán;;;vap.;1891_02_07;Veracruz;;
;;;;;Kersabiec;cap.;;;;;Germain, cap. Kersabiec, trip. 145, tons. 1,883,;;Germain;;;;1891_02_08;;;
Día 611:;;N/A: ;;;Gormecho;cap.;;;;;con carga á Bridat. Mont Ros y Ca -Barcelona en 611 días bea. esp María, cap. Gormecho, trip. 14, tons. 511, con carga á Jané y;esp;María;;;bea.;1891_02_08;Barcelona;;
Día 7:;;;;;Hanlon;cap.;;;;;Día 7: De Tampa y Cayo-Hueso, en 1 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_02_08;Tampa y Cayo-Hueso;;
Día 8:;;;;;Arribi;cap.;;;;;Día 8: De Liverpool y escalas, en 28 días, vap. esp. Francisca, cap. Arribi, trip. 39, tons. 1,837, con carga,;esp.;Francisca;;;vap.;1891_02_10;Liverpool;;
Día 1:;;N/A: ;;;Carballo;cap.;;;;;á Deulofeu, hijo y Comp. - -Cayo Hueso, en 1 día, gol. amer. Lone Star, capitán Carballo, trip. 9, tons. 39, con pescado, á;amer.;Lone Star;;;gol.;1891_02_10;Cayo Hueso;;
;;;;;Faller;cap.;;;;;cap. Faller, trip. 24, tons. 1,065, en lastre, & L.;;;;;;1891_02_10;;;
Día 9:;;;;;Hanlon;cap.;;;;;Día 9: De Tampa y Cayo-Hueso, en 2 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_02_11;Tampa y Cayo-Hueso;;
Día 20:;;N/A:  | N/A:  | N/A: ;;;O'Niell;cap.;;;;;LV Placé. -Nueva York, en 20 días, berg. ing. Estella, capitán O'Niell, trip. 9, tons. 270, con madera, á J.;ing.;Estella;;;berg.;1891_02_11;Nueva York;;
Día 10:;;N/A: ;;;Larrauri;cap.;;;;;Día 10: De Liverpool y escalas, en 20 días, vap. esp. Enrique, cap. Larrauri, trip. 33, tons. con carga,;esp.;Enrique;;;vap.;1891_02_11;Liverpool;;
Día 5:;;N/A:  | N/A: ;;;Baker;cap.;;;;;-Nueva-Orleans y escalas, en 5 días, vapor americano Hutchinson, cap. Baker, trip. 37, tons. 930,;americano;Hutchinson;;;vapor;1891_02_11;Nueva Orleans;;
Día ..:;;N/A: ;;;Hogdous;cap.;;;;;-Filadelfia, en.. días, gol. amer Franck T. Stenson, cap Hogdous, trip. 11, tons. 923, con carbón, & L. V. Placé.;amer;Franck T. Stenson;;;gol.;1891_02_11;Filadelfia;;
Día 10:;;N/A: ;;;Gilkey;cap.;;;;;Día 10: De Nueva York, en 16 días, gol amer. Georgia Gil-key, cap. Gilkey, trip. 11, tons. 493, con madera,;amer.;Georgia Gil-key;;;gol;1891_02_12;Nueva York;;
Día 11:;;;;;Mc Kay;cap.;;;;;Día 11: De Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Mc Kay, trip. 42, tons. 1,104,;americano;Olivette;;;vapor;1891_02_12;Tampa y Cayo-Hueso;;
;;N/A: ;;;Isern;cap.;;;;;cap. Isern, trip. 12, tons. 336, con carga, & P.;;;;;;1891_02_12;;;
Día 20:;;N/A: ;;;Zabala;cap.;;;;;Santander y escalas, en 20 días, vap. esp. Eúskaro, cap. Zabala, trip. 35, tons. 1,396, con carga, á;esp.;Eúskaro;;;vap.;1891_02_12;Santander;;
Día 11:;;;;;Brinck;cap.;;;;;Día 11: De Santa Cruz de Tenerife, en 37 días, berg. dinamarqués Rosa, cap. Brinck, trip. 9, tons. 300, con;dinamarqués;Rosa;;;berg.;1891_02_13;Santa Cruz de Tenerife;;
Día 4:;;N/A: ;;;Allen;cap.;;;;;-Nueva-York, en 4 días, vap amer. City of Washington, cap. Allen, trip. 60, tons. 1,649, con carga, á Hidalgo y Comp.;amer.;City of Washington;;;vap.;1891_02_13;Nueva York;;
Día 13:;;N/A: ;;;Squire;cap.;;;;;"Día 13:
 De Filadelfia, en 16 días, gol. amer. John R. Bergen, cap. Squire, trip. 8, tons. 615, con carbón,";amer.;John R. Bergen;;;gol.;1891_02_14;Filadelfia;;
Día 12:;;N/A: ;;;Stoner;cap.;;;;;Pensacola, en 12 días, berg. amer. David Bugbrel, cap. Stoner, trip. B, tong. 416, con madera,;amer.;David Bugbrel;;;berg.;1891_02_14;Pensacola;;
Dia 18:;;N/A: ;;;Kroepelin;cap.;;;;;Dia 18: De Cardiff en 52 días, bea. rusa China, cap. Kroepelin, trip. 15, tons. 1100, con carbón, á Bridat,;rusa;China;;;bea.;1891_02_15;Cardiff;;
Día 14:;;N/A:  | N/A: ;;;Mc Kay;cap.;;;;;Día 14: De Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Mc Kay, trip. 42, tons. 1,104,;americano;Olivette;;;vapor;1891_02_15;Tampa y Cayo-Hueso;;
;;N/A: ;;;Tabeiro;cap.;;;;;cap. Tabeiro, trip. 12, tons. 740, con sal, á Fabra;;;;;;1891_02_15;;;
;;;;;Vaca;cap.;;;;;Manuelita y María, cap. Vaca, trip. 40, tons. 737,;;Manuelita y María;;;;1891_02_17;;;
;;N/A: ;;;Garteiz;cap.;;;;;cap. Garteiz, trip. 40, tons. 2227, con carga, á;;;;;;1891_02_17;;;
Día 16:;;;;;Hanlon;cap.;;;;;Dia 16: De Tampa y Cayo-Hueso, en 14 días, vapor americano Mascotte, cap. Hanlon, trip. 42, tons. 520,;americano;Mascotte;;;vapor;1891_02_18;Tampa y Cayo-Hueso;;
Día 17:;;N/A:  | N/A: ;;;Staples;cap.;;;;;Dia 17: De Nueva-Orleans y escalas, en 5 días, vapor americano Aransas, cap. Staples, trip. 33, tons. 678,;americano;Aransas;;;vapor;1891_02_18;Nueva-Orleans;;
Día 18:;;N/A:  | N/A: ;;;Mc Kay;cap.;;;;;Dia 18: De Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Mc Kay, trip. 42, tons. 1,104,;americano;Olivette;;;vapor;1891_02_19;Tampa y Cayo-Hueso;;
Día 12:;;N/A:  | N/A: ;;;Hansen;cap.;;;;;-Matanzas, en 12 horas, vap. amer. City of Alexandría, cap. Hansen, trip. 61, tons. 1,652, con;amer.;City of Alexandría;;;vap.;1891_02_19;Matanzas;;
;;N/A: ;;;Jones;cap.;;;;;cap. Jones, trip. 20, tons. 1,701, con carga, á L.;;;;;;1891_02_19;;;
;;;;;Cardona;cap.;;;;;Agustín, cap. Cardona, trip. 76, tons. 1,568, con;;Agustín;;;;1891_02_20;;;
Día 25:;;N/A:  | N/A:  | N/A: ;;;Astienza;cap.;;;;;Liverpool y escalas, en 25 días, vap. esp. Buenaventura, cap. Astienza, trip. 23, tons. 1,833, con;esp.;Buenaventura;;;vap.;1891_02_20;Liverpool;;
;;N/A: ;;;Erickson;cap.;;;;;cap. Erickson, trip. 15, tons. 966, con carga, á L.;;;;;;1891_02_21;;;
Día 20:;;N/A: ;;;Clowen;cap.;;;;;Día 20: & De Mobila, en 12 días, gol. amer. Lizzie Lone, capitán Clowen, trip. 7, tons. 290, con madera, á;amer.;Lizzie Lone;;;gol.;1891_02_22;Mobila;;
Día 21:;;N/A:  | N/A: ;;;Me Kay;cap.;;;;;Día 21: De Tampa y Cayo-Hueso, en 13 días, vapor americano Olivette, cap. Me Kay, trip. 42, tons. 1,104,;americano;Olivette;;;vapor;1891_02_22;Tampa y Cayo-Hueso;;
;;N/A: ;;;Niems;cap.;;;;;cap. Niems, trip. 8, tons. 648, con carbón, á L.;;;;;;1891_02_22;;;
Día 22:;;;;;Bengoa;cap.;;;;;con carga, á Deulofeu, hijo y Cp. ( Día 22:05 sopinno De Liverpool y escalas en 22 días, vapor español Saturnina, cap. Bengoa, trip. 37, tons.  1786, con;español;Saturnina;;;vapor;1891_02_24;Liverpool;;
