arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;;Hausen;cap.;;cap. Hausen, trip. 40, tons. 1,154: en lastre, á;;;;1889_01_05;
;;N/A:  | N/A: ;Davies;cap.;;cap. Davies, trip. 6, tons. 92: con madera, & M.;;;;1889_01_05;
;;;Me Kay;cap.;;Olivette, cap. Me Kay, trip. 49, tons. 1,104: con;;Olivette;;1889_01_06;
;;N/A: ;Simmons;cap.;;cap. Simmons, trip. 12, tons. 795: con carga general, á L. V. Placé;;;;1889_01_08;
;;N/A: ;Roig;cap.;;cap. Roig, trip, 13, tons. 443: con tassjo, á Gener;;;;1889_01_08;
Día 5:;;N/A: ;Mitchell;cap.;;-Panzacola, en 5 días, berg. amer. Mary E. Pennell, cap. Mitchell, trip. 7, tons. 289: con madera,;amer.;Mary E. Pennell;berg.;1889_01_08;Panzacola
;;N/A:  | N/A: ;Servan;cap.;;Washington, cap. Servan, trip. 151. tons. 1,932:;;;;1889_01_08;Washington
;;N/A: ;Stevens;cap.;;cap. Stevens, trip. 39, tons. 1,154: con carga geeneral, á Hidalgo y Comp.;;;;1889_01_08;
Día 5:;;N/A:  | N/A: ;Mountfort;cap.;;-Pascagoula en 5 dias berg. am. Fannie B. Tuckar, cap. Mountfort, trip. 8, tons. 885: con madera & Santa María.;am.;Fannie B. Tuckar;berg.;1889_01_08;Pascagoula
Día 18:;;;;cap.;;-Pascagoula en 18 dias gol. am. Eugenia, cap.;am.;Eugenia;gol.;1889_01_08;Pascagoula
Día 8:;;N/A: ;Charleson;cap.;;Día 8: De Parzacola, en 5 días, barg. amer. Henry B. Clesves, cap. Charleson, trip. 8, tons. 870: con madera, á Santa María.;amer.;Henry B. Clesves;barg.;1889_01_09;Parzacola
Día 5:;;N/A: ;Buckler;cap.;;-Jamaica y escalas, en 5 días, vap. ing. Dee, capitán Buckler, trip. 47, tons. 1,196: con carga general, á Francke, hijos y Comp.;ing.;Dee;vap.;1889_01_09;Jamaica
;;;Stevens;cap.;;Matanzas, vap. amer. Manhattan, cap. Stevens.;amer.;Manhattan;vap.;1889_01_09;Matanzas
;;;Bucker;cap.;;Veracruz, vap. ing Dee, cap. Bucker.;ing;Dee;vap.;1889_01_09;Veracruz
Día 9:;;N/A:  | N/A: ;Staples;cap.;;Día 9: De Nueva-Orleans y escalas, en 6 días. vap. americano Clinton, cap. Staples, trip. 32, tons. 717:;americano;Clinton;vap.;1889_01_10;Nueva-Orleans
Día 5:;;N/A: ;Carmona;cap.;;-Nueva-York, en 5 días, vap. esp. México, capitán Carmona, trip. 68. tons. 2,112: con carga general, & M. Calvo y Comp.;esp.;México;vap.;1889_01_10;Nueva-York
;;N/A: ;Mc Kay;cap.;;Olivette, cap. Mc Kay, trip. 49, tons. 1,104: con;;Olivette;;1889_01_10;
Día 10:;;N/A:  | N/A: ;Deaken;cap.;;Día 10: De Nueva-York, en 4 días, vap. amer. City of Alexandría, cap. Deaken, trip. 68, tons. 1,652: con;amer.;City of Alexandría;vap.;1889_01_11;Nueva-York
Día 4:;;N/A: ;Curtis;cap.;;-Veracruz y escalas, en 4 días, vap. amer. Saratoga, cap. Curtis, trip. 72, tons. 1,692: con carga;amer.;Saratoga;vap.;1889_01_11;Veracruz
Día 12:;;;Me Kay;cap.;;Día 12: De Tampa y Cayo-Hueso, en 13 días, vapor americano Olivette, cap. Me Kay, trip. 51, tons. 1,104:;americano;Olivette;vapor;1889_01_13;Tampa y Cayo-Hueso
Día 6:;;N/A: ;Stevens;cap.;;-Matanzas. en 6 horas, vap. amer. Manhattan, capitán Stevens, trip. 39. tons. 1,154: con carga de;amer.;Manhattan;vap.;1889_01_13;Matanzas
;;N/A:  | N/A: ;Bengoa;cap.;;ñol Saturnina, cap. Bengoa, trip. 38, tons. 1,785:;;Saturnina;;1889_01_13;
;;N/A: ;Cazgrove;cap.;;cap. Cazgrove, trip. 8, tons. 27: con maderas, á;;;;1889_01_15;
Día 16:;;N/A: ;Beny;cap.;;-Cors wailis, en 16 días, gol. ing. Frances Z, capitán Beny, trip. 7, tons. 146: con carga, á Lawion;ing.;Frances Z;gol.;1889_01_15;
;;N/A: ;Bonet;cap.;;cap. Bonet, trip. 39, tons. 1,772. con carga generai, á Deulofen, hjo y Comp.;;;;1889_01_15;
;;N/A: ;Hatch;cap.;;cap. Hatch rs, trip. 7, tons. 874: con carbón y;;;;1889_01_15;
Día 15:;;N/A:  | N/A:  | N/A: ;Mc Intosh;cap.;;Día 15: De Nueva-York, en 5 dias, vap. am. City of Columbia, cap. Mc Intosh, trip. 40, tons. 1,285: con;am.;City of Columbia;vap.;1889_01_16;Nueva-York
Día 5:;;;Baker;cap.;;-Nueva-Orleans y escalas, en 5 días, vap. americano Hutchinson, cap. Baker, trip. 84, toneladas;americano;Hutchinson;vap.;1889_01_16;Nueva Orleans
Día 16:;;N/A:  | N/A: ;Mc Kay;cap.;;Día 16: De Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Mc Kay, trip. 50, tons. 1,104:;americano;Olivette;vapor;1889_01_17;Tampa y Cayo-Hueso
Día 4:;;N/A: ;Rettig;cap.;;Veracruz y escalas, en 4 días, vap. amer. Niágara, cap. Rettig, trip. 55, tons. 1,667: con carga;amer.;Niágara;vap.;1889_01_17;Veracruz
;;N/A: ;Torres;cap.;;Teresa, cap. Torres, trip. 10, tons. 292: con tasajo,;;Teresa;;1889_01_17;
Día 17:;;N/A:  | N/A:  | N/A: ;Reynolds;cap.;;Día 17: De Nueva-York en 4 días, vap. amer. City of Washington, cap. Reynolds, trip. 58, tons. 1, 650: con;amer.;City of Washington;vap.;1889_01_18;Nueva-York
Día 18:;;N/A: ;James;cap.;;cap. James, trip. 8, tons. 412: con carbón, á Vionet y Comp. - -Baltimore, en 18 días, gol. amer. J. B. Atkinson,;amer.;J. B. Atkinson;gol.;1889_01_18;Baltimore
;;N/A: ;Donahoa;cap.;;cap. Donahoa, trip. 8, tons. 424: con carbón y;;;;1889_01_18;
;;N/A: ;;cap.;;cap. Servan, trip. 151. tons. 1,932: con carga general, á Bridat, Mont' Ros y Comp.;;Servan;;1889_01_18;
;;N/A:  | N/A: ;Aldamis;cap.;;yap esp. Alicis, cap. Aldamis, trip. 88, tons.;esp.;Alicis;;1889_01_19;
Día 19:;;N/A:  | N/A: ;Mo Kay;cap.;;Día 19: De Tampa y Cayo-Hueso, en 11 días, vapor americano Olivette, cap. Mo Kay, trip. 50, tons. 1,104:;americano;Olivette;vapor;1889_01_20;Tampa y Cayo-Hueso
Día 12:;;N/A:  | N/A: ;Mc Intosh;cap.;;-Cárdenas, en 12 horas, vap. amer. City of Columbia, cap. Mc Intosh, trip. 42, tor s. 1,285: con azácar de tránsito, & Hidalgo y Comp.;amer.;City of Columbia;vap.;1889_01_20;Cárdenas
Día 20:;;N/A:  | N/A:  | N/A: ;L6pez;cap.;;Día 20: De Montevideo, en 55 días, bca. esp. Eva, cap. L6pez, trip 10, tons. 223: con tasajo, & Gelata y Cp;esp.;Eva;bca.;1889_01_22;Montevideo
;;N/A:  | N/A: ;Ge ha;cap.;;cap. Ge ha, trip. 8, tons. 451: con carbón y boco;;;;1889_01_22;
Día 14:;;N/A: ;Petterson;cap.;;-Nueva-York, en 14 días, gol, amer. Clara E. Colcard, cap. Petterson, trip. 8, tons. 489: con earbón, á la Compañía de Gas Española-Americans.;amer.;Clara E. Colcard;gol;1889_01_22;Nueva-York
Día 20:;;;Mo;cap.;;-Cornwallis, en 20 días. gol. ing. Germ. cap. Mo;ing.;Germ.;gol.;1889_01_22;Cornwallis
Día 32:;;N/A:  | N/A: ;Staples;cap.;;Día 32: De Nueva-Orleans y escalas, en 5 días, vap. americano Clinton, cap. Staples, trip. 37, tons. 717:;americano;Clinton;vap.;1889_01_23;Nueva-Orleans
Día 5:;;N/A: ;Hausen;cap.;;-Nueva-York, en 5 días, vap. amer. City of Atlanta, cap. Hausen, trip. 50, tons. 1,154: con carga general, á Hidalgo y Comp.;amer.;City of Atlanta;vap.;1889_01_23;Nueva York
;;;García;cap.;;esp. Vizcaya, cap. García, trip. 91, tons. 2,458:;esp.;Vizcaya;;1889_01_23;
;;N/A: ;Thompson;cap.;;cap. Thompson, trip. 8, tons. 631: con carbón, á;;;;1889_01_23;
Día 28:;;N/A:  | N/A: ;Mo Kay;cap.;;Día 28: De Tampa y Cayo-Hueso, en 13 días, vapor americano Olivette, cap. Mo Kay, trip. 48, tons. 1,104:;americano;Olivette;vapor;1889_01_24;Tampa y Cayo-Hueso
Día 14:;;N/A: ;Smith;cap.;;-Filadelfia, en 14 días, gol mer. Charles E. Morrison, cap. Smith, trip. 8, tons. 525: con carbón,;;Charles E. Morrison;gol.;1889_01_24;Filadelfia
Día 26:;;N/A: ;Glass;cap.;;-Calais-Main, en 26 días, gol. smer. Hattie Tarner, cap. Glass, trip 7, tons. 232: con madera, á;smer.;Hattie Tarner;gol.;1889_01_24;Calais
;;;Deaken;cap.;;Alexandría, cap. Deaken, trip. 73, tons. 1,652:;;;;1889_01_25;Alexandría
Día 6:;;N/A: ;Petcher;cap.;;-Mobila, en 6 días, gol. amer. Thomas R. Pillsburg, cap Petcher, trip. 8, tons. 501: con madera. a la orden.;amer.;Thomas R. Pillsburg;gol.;1889_01_25;Mobila
Día 21:;;N/A:  | N/A: ;Halmilton;cap.;;-Williams, en 21 días, gol. ing. Lilliam, cap. Halmilton, trip 6, tons. 134: con papas y madera, á;ing.;Lilliam;gol.;1889_01_25;Williams
;;N/A: ;Hausen;cap.;;cap. Hausen, trip. 48, tons. 1,154: en lastre, &;;;;1889_01_26;
Día 26:;;;Me Kay;cap.;;Día 26: De Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Me Kay, trip. 46, tons. 1,104:;americano;Olivette;vapor;1889_01_27;Tampa y Cayo-Hueso
;;N/A:  | N/A: ;Gorordo;cap.;;de Lazón, cap. Gorordo, trip. 115, tons. 2,560:;;;;1889_01_29;Lazón
Día 24:;;;Maestre;cap.;;-Barcelona y escalas, en 24 días, vap. esp. Cristóbal Colón, cap. Maestre, trip 57, tons. 1,741: con;esp.;Cristóbal Colón;vap.;1889_01_29;Barcelona
Día 15:;;N/A: ;A. Holt;cap.;;-Filadelfia, en 15 días, gol. amer. Helen G Maceley, cap. A. Holt, trip 9, tone. 588: con carbón;amer.;Helen G Maceley;gol.;1889_01_29;Filadelfia
;;N/A: ;Stevens;cap.;;cap. Stevens, trip. 50, tons. 1,154: con carga goneral, á Hidalgo y Comp.;;;;1889_01_29;
Día 29:;;N/A: ;Resalt;cap.;;Día 29: De Nueva York, en 4 días, vap. esp. Panamá, capitán Resalt, trip. 69, tons. 2,085: con carga general, & M. Calvo y Comp.;esp.;Panamá;vap.;1889_01_30;Nueva York
Día 6:;;N/A: ;Nelson;cap.;;-Penzacola, en 6 días, gol. amer. Lewis Cottingham, cap. Nelson, trip. 7, tons. 497: con madera,;amer.;Lewis Cottingham;gol.;1889_01_30;Penzacola
Día 1:;null;N/A:  | N/A: ;Mc Kay;cap.;30-10-2023;Dis 30: De Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Mc Kay, trip. 49, tons. 1,104:;americano;Olivette;vapor;1889_01_31;Tampa y Cayo-Hueso
;;N/A: ;Clifford;cap.;;cap. Clifford, trip. 10, tons. 532: con carbón á;;;;1889_01_31;
Día 31:;;N/A: ;Stevens;cap.;;Día 31: De Matanzas, en 6 horas. vap. amar. Manhattan, capitán Stevens, trip. 40, tons. 1,155: con azúcar de;amar.;Manhattan;vap.;1889_02_01;Matanzas
Día 8:;;N/A:  | N/A:  | N/A:  | N/A: ;Hoel;cap.;;-Santa Lucía, en 8 días, vap. ing. Jermond. capitán Hoel, trip. 28, tons. 973: en lastre, á Luis V.;ing.;Jermond;vap.;1889_02_01;Santa Lucía
Día 19:;19-02-YYYY;;Aberasture;cap.;;Día 19 de febrero: De Liverpool y Santander, en 27 días, vap. esp. Enrique, cap. Aberasture, trip. 40, tons. 2,064:  con;esp.;Enrique;vap.;1889_02_02;Liverpool y Santander
;;N/A: ;Bennis;cap.;;cap. Bennis, trip. 86, tons. 1,667: con carga general, á Hidalgo y Comp.;;;;1889_02_02;
;;;Reynolds;cap.;;hington, cap. Reynolds. trip. 0, tons. 1,650. con;;;;1889_02_03;
Día 2:;;N/A:  | N/A: ;Henderson;cap.;;Día 2: De Portland, en 21 días, gol. amer. Annie L Henderson, cap. Henderson, trip. 8, tons. 406: con;amer.;Annie L Henderson;gol.;1889_02_05;Portland
Día 15:;;N/A: ;Penzol;cap.;;-Santander y escalas en 15 días vaper-correo español Ciudad de Santander, cap. Penzol, trip. 125, tons. 2,298, con carga general, á M. Calvo y Comp. -Saint Nazsire y escalas, en 16 días vapor francés Saint Germain, capitán Goffroy, trip. 150, toneladas 2 293, con carga general, á Bridat, Mont'Ros y Comp.;español;Ciudad de Santander;vapor-correo;1889_02_05;Santander
;;N/A: ;Carballo;cap.;;cap. Carballo, trip 10, tons. 39: con pescado,;;;;1889_02_05;
;;N/A:  | N/A: ;Megel;cap.;;cap. Megel, trip. 8, tons. 448: con carbón y bocoyes vacíos, á G. Sastro.;;;;1889_02_05;
Día 4:;;N/A: ;Little;eap.;;Día 4: De Baltimore, en 20 días, gol. amer. Furman L. Mulford, eap. Little, trip. 8, tons. 559: con carbón, &;amer.;Furman L. Mulford;gol.;1889_02_05;Baltimore
Día 43:;;N/A: ;Pierce;cap.;;Nueva-York, en 43 dias, vap. am. City of Columbia, cap. Pierce, trip. 40, tons. 1,285: con carga;am.;City of Columbia;vap.;1889_02_05;Nueva-York
Día 16:;;N/A: ;Matheus;cap.;;Nueva York en 16 días gol. Amer. Jhos N. Stowe, cap. Matheus, trip. 7, tons. 374, con carbón,;Amer.;Jhos N. Stowe;gol.;1889_02_05;Nueva York
Día 6:;;;Mc Kay;cap.;;Día 6: De Tampa y Cayo-Hueso, en 3 días, vapor americano Olivette, cap. Mc Kay, trip. 46, tons. 1,104:;americano;Olivette;vapor;1889_02_07;Tampa y Cayo-Hueso
Día 5:;;N/A: ;Weastherford;cap.;;-Nueva-Orleans y escalas, en 5 días, vap. americano Clinton, cap. Weastherford, trip. 38, tonelsdas 717: con carga general, á Lawton y Hnos.;americano;Clinton;vap.;1889_02_07;Nueva Orleans
Día 4:;;N/A:  | N/A: ;Mo Intosh;cap.;;-Nueva-York, en 4 días, vap. amer. City of Alexandría, cap. Mo Intosh, trip. 86, tons. 1,652: con;amer.;City of Alexandría;vap.;1889_02_07;Nueva York
;;;Lachiondo;cap.;;cap. Lachiondo, trip. 39, tons. 2064, con carga;;;;1889_02_08;
Día 28:;;N/A:  | N/A:  | N/A: ;Pearson;cap.;;-Glasgow, en 28 días, vap. ing. Fort William, capitán Pearson, trip. 24, tons. 1,178: con carga ge;ing.;Fort William;vap.;1889_02_09;Glasgow
Día 9:;;N/A:  | N/A: ;Me Kay;cap.;;Día 9: De Tampa y Cayo-Hueso, en 13 días, vapor americano Olivette, cap. Me Kay, trip. 50, tons. 1,104:;americano;Olivette;vapor;1889_02_10;Tampa y Cayo-Hueso
Día 9:;;N/A: ;Pierce;cap.;;-Cárdenas, en 9 horas, vap. amer. City of Columbla, cap. Pierce, trip. 42, tons. 1,285: con azúcar;amer.;City of Columbla;vap.;1889_02_10;Cárdenas
;;N/A: ;Larrinaga;cap.;;cap. Larrinaga, trip. 89, tons. 1,822: con carga;;;;1889_02_10;
Día 6:;;N/A: ;Trench;cap.;;-Mobila, en 6 días, gol. amer. Sarah D. J. RawBon, cap. Trench, trip. 8, tons. 867: con madera,;amer.;Sarah D. J. RawBon;gol.;1889_02_10;Mobila
;;N/A:  | N/A: ;Ugalde;cap.;;esp. Carolina, cap. Ugalde, trio 39 tons. 1,350:;esp.;Carolina;;1889_02_12;
Día 17:;;N/A:  | N/A: ;C. M. Gillmor;csp;;-Baltimore, en 17 días, gol. amer. William J. Lermond, csp C. M. Gillmor, trip. 10. tons. 843: con;amer.;William J. Lermond;gol.;1889_02_12;Baltimore
;;N/A: ;Smith;cap.;;cap. Smith, trip. 8, tons. 407: con carga, á L. V.;;;;1889_02_12;
Día 4:;;N/A: ;Hausen;cap.;;-Nueva-York, en 4 días, vap. amer. City of Atlanta, cap. Hausen, trip. 40, tons. 1,154: con carga general, á Hidalgo y Comp.;amer.;City of Atlanta;vap.;1889_02_12;Nueva-York
Día 9:;;N/A: ;Roso;cap.;;Burnham, cap. Roso, trip. 9, tons. 472: con carbón, á la Compañía de Gas.;;Burnham;;1889_02_13;
Día 13:;;N/A:  | N/A: ;Mo Kay;cap.;;Día 13: De Tampa y Cayo-Hueso, en 1 días, vapor americano Olivette, cap. Mo Kay, trip. 40, tons.  1,104:;americano;Olivette;vapor;1889_02_14;Tampa y Cayo-Hueso
;;N/A: ;Lechapelain;cap.;;cap. Lechapelain, trip. 83, tons. 3,108: con carga,;;;;1889_02_14;
Día 4:;;N/A:  | N/A: ;Reynolds;cap.;;-Nueva-York en 4 días, vap. amer. City of Washington, cap. Reynolds, trip. 58, tons. 1,650: con;amer.;City of Washington;vap.;1889_02_14;Nueva York
Día 5:;;N/A: ;Rettig;cap.;;Veracruz y escalas, en 5 días, vap. amer. Niágara, cap. Rettig, trip. 55, tons. 1,667: con carga;amer.;Niágara;vap.;1889_02_15;Veracruz
;;N/A: ;Goffroy;cap.;;cap. Goffroy, trip. 150, tons. 2,293: con carga general, á Bridat, Mont' Ros y Comp.;;;;1889_02_16;
Día 16:;;N/A:  | N/A: ;Mo Kay;cap.;;Día 16: De Tampa y Cayo-Hueso, en 13 días, vapor ameriesno Olivette, cap. Mo Kay, trip. 51, tons. 1,104:;;Olivette;vapor;1889_02_17;Tampa y Cayo-Hueso
;;N/A: ;Laughlin;cap.;;Truc, cap. Laughlin, trip. 10, tons. 783: con carhón, á la Compañía de Gas.;;Truc;;1889_02_17;
Día 21:;;N/A: ;Godfrey;cap.;;-Baltimore, en 21 días, gol. amer. Jacob M. Haskell, cap. Godfrey, trip 8, tons 461: con carbón,;amer.;Jacob M. Haskell;gol.;1889_02_17;Baltimore
;;N/A:  | N/A: ;Carmona;cap.;;México, cap. Carmona, trip. 75, tons. 2,112: con;;;;1889_02_17;México
;;;Tellería;cap.;;esp. Eúskaro, cap. Tellería, trip. 32, tons. 1,390:;esp.;Eúskaro;;1889_02_19;
Día 5:;;N/A:  | N/A: ;Woods;cap.;;-Penzacola, en 5 días, gol. am. Elisha Gibbs, capitán Woods, trip. 9 tons. 465: con madera, á Hamel y Comp.;am.;Elisha Gibbs;gol.;1889_02_19;Penzacola
Día 11:;;N/A: ;Yannell;csp.;;-Baltimore, en 11 días, gol. amer. Blanche Hopkins, csp. Yannell, trip. 8, tons. 602: con carbón,;amer.;Blanche Hopkins;gol.;1889_02_19;Baltimore
Día 9:;;N/A: ;Burton;cap.;;-Mobila, en 9 días, gol. amer. City of Philadelphia, cap. Burton, trip. 9, tons. 867: con madera,;amer.;City of Philadelphia;gol.;1889_02_19;Mobila
;;;Moreno;cap.;;Agustín, cap. Moreno, trip. 87, tons. 1,553: con;;Agustín;;1889_02_19;
;;N/A: ;Cirarda;cap.;;vap. esp. Gracia, cap. Cirarda, trip. 40, toneladas 3,196: con carga general, á Deulofeu, hijo y;esp.;Gracia;vap.;1889_02_19;
;;N/A: ;Stevens;cap.;;cap. Stevens, trip. 40, tons. 1,154: con carga general, & Hidalgo y Comp.;;;;1889_02_19;
Día 19:;;N/A: ;Weastherford;cap.;;Día 19: De Nueva-Orleans y escalas, en 5 días, vap. americano Clinton, cap. Weastherford, trip. 34. toneladas 717: con carga general, á Lawton y Hnos.;americano;Clinton;vap.;1889_02_20;Nueva-Orleans
Día 4:;;N/A: ;Resalt;cap.;;-Nueva-York, en 4 días, vap. esp. Panamá, capitán Resalt, trip. 66, tons. 2,085: con carga general, á M. Calvo y Comp.;esp.;Panamá;vap.;1889_02_20;Nueva York
Día 20:;;N/A:  | N/A: ;Mc Kay;cap.;;Dia 20: De Tampa y Cayo-Hueso, en 13 días, vapor americano Olivatta, cap. Mc Kay, trip. 50, tons. 1,104:;americano;Olivatta;vapor;1889_02_21;Tampa y Cayo-Hueso
;;;Abrisqueta;cap.;;M. Piuillos, cap. Abrisqueta, trip. 48, tons. 2,998:;;M. Piuillos;;1889_02_22;
Día 3:;;N/A: ;Hart;cap.;;-Penzacola, en 3 días, gol. amer. Levi Hart, capitán Hart, trip. 8, tons. 385: con madera, á G6mez y Comp;amer.;Levi Hart;gol.;1889_02_22;Penzacola
Día 4:;;N/A: ;Curtis;cap.;;-Nueva-York en 4 días, vap. amer. Saratoga, capitán Curtis, trip. 92, tons. 1,692: con carga general, á Hidalgo y Comp.;amer.;Saratoga;vap.;1889_02_22;Nueva-York
;;N/A:  | N/A: ;Me Intosh;cap.;;Alexandría, cap. Me Intosh, trip. 86, tons. 2,488:;;;;1889_02_22;Alexandría
Día 21:;;N/A: ;Dodge;cap.;;Día 21: De Panzacola, en 11 días, gol. amer. Nellie I. Dinsmore, cap. Dodge, trip. 8, tons. 363: con madera,;amer.;Nellie I.;gol.;1889_02_23;Panzacola
Dia 28:;;N/A: ;Alegría;cap.;;Dia 28: De Liverpool y Santander, en 17 días, vap eap. Leonora, cap. Alegría, trip 29, tons. 1,808: con carga general, A Deulofeu, hito y Comp.;;Leonora;vap;1889_02_24;Liverpool y Santander
;;N/A:  | N/A: ;Mo Kay;cap.;;no Olivette, cap. Mo Kay, trip. 50, tons. 1,104:;;Olivette;;1889_02_24;
Día 21:;;N/A:  | N/A: ;Sensine;cap.;;Burdeos y escalas, en 21 días, vapor franc. Chateau Margaux, cap. Sensine, trip 90, tons. 3,108:;franc.;Chateau Margaux;vapor;1889_02_24;Burdeos
;;N/A: ;Strong;cap.;;cap. Strong t-tp. 8. tons. 450: con bocoуea vaefos, á R. Treffia y Comp.;;;t-tp.;1889_02_24;
Dia 25:;;;Pierce;cap.;;Dia 25: De Nueva-York, en 4 dias, vap. am. City of Columbia, cap. Pierce, trip. 40, tons. 1,285: con carga;am.;City of Columbia;vap.;1889_02_26;Nueva-York
Día 27:;;N/A: ;Sawyer;cap.;;-Boston, en 27 días, gol. amer. South Shore, capitán Sawyer, trip. 7, tons. 344: con madera, á;amer.;South Shore;gol.;1889_02_26;Boston
Día 15:;;;;cap.;;Nueva York en 15 dias berg. am. Sweeney, cap.;am.;Sweeney;berg.;1889_02_26;Nueva York
Día 15:;;N/A: ;Webber;cap.;;-Panzacola y Cayo-Enero, en 15 días, gol. americana Cumberland, cap. Webber, trio. 8, toneladas 393: con madera, á R. P. Santa María.;americana;Cumberland;gol.;1889_02_27;Panzacola y Cayo-Enero
Día 1:;;;Mc Kay;cap.;;-Tampa y Cayo-Huеso. en 1 días, vapor americano Olivette, cap. Mc Kay, trip. 48, tons. 1,104:;americano;Olivette;vapor;1889_02_28;Tampa y Cayo-Huеso
;;N/A: ;T. Eveckson;cap.;;cap. T. Eveckson, trip. 12, tons. 795: con carga;;;;1889_02_28;
Día 16:;;N/A: ;Rettig;cap.;;cap. Rettig, trip. 86, tons. 1,668: con carga general, & Hidalgo y Comp. -Filadelfia, en 16 días, herg amer. Eva Lynch,;amer.;Eva Lynch;herg;1889_03_01;Filadelfia
;;N/A: ;Llorca;cap.;;de León, cap. Llorca, trin. 50, tons. 2,085: con;;;trin.;1889_03_03;León
Día 13:;;N/A:  | N/A: ;Me Kay;cap.;;-Tampa y Cayo-Hueso, en 13 días, vapor americano Olivette, cap. Me Kay, trip. 49, tons. 1,104:;americano;Olivette;vapor;1889_03_03;Tampa y Cayo-Hueso
Día 6:;;N/A:  | N/A: ;Reynolds;cap.;;-Veracruz, en 6 días, vap. amer. City of Washington, cap. Reynolds, trip. 80, tons, 1,650: con;amer.;City of Washington;vap.;1889_03_03;Veracruz
Día 1:;;N/A: ;Tellerís;cap.;;-Sagua, en 1 día, vap. esp. Kúskaro, cap. Tellerís, trip. 32, tons. 1,396: con carga general, á C.;esp.;Kúskaro;vap.;1889_03_03;Sagua
;;N/A:  | N/A: ;Carballo;cap.;;cap. Carballo, trip. 7, tons. 48: con pescado, & L.;;;;1889_03_05;
