arrival_date;arrival_date_calc;cargo_list;master_name;master_role;publication_day;raw_text;ship_flag;ship_name;ship_type;source_file;travel_departure_port
;;N/A:  | N/A: ;Valent;pat.;;Cárdenas, gol. Juan Toralla, pat. Valent: con 100 pipas aguardiente y efectos.;;Juan Toralla;gol.;1892_01_06;Cárdenas
;;N/A:  | N/A:  | N/A: ;Vilar;pat.;;"Cuba, vapor Manuela, pat. Vilar: con 368 reses; 101 sacos azúcar y efectos.";;Manuela;vapor;1892_01_06;Cuba
Día XX:;;;Vi Ialonga;patrón;;De Cabanías, gta. Carmita, patrón Vi Ialonga: en las;;Carmita;gta.;1892_01_08;Cabanías
;;;Real;cap.;;De Malas-Aguas, vapor Tritón, cap. Real: en lastre.;;Tritón;vapor;1892_01_10;Malas-Aguas
;;N/A:  | N/A: ;Laguran;cap.;;—Sagua, vapor Adela, cap. Laguran: con 108 pipas aguadiente y efectos.;;Adela;vapor;1892_01_10;Sagua
;;N/A:  | N/A:  | N/A: ;Ginesta;cap.;;"—Cuba, vapor San Juan, cap. Ginesta: con 1,283 sacos azúcar; 80 sacos café y 199 reses.";;San Juan;vapor;1892_01_10;Cuba
;;;Riobo;pat.;;—Carañatas, gol. Teresita, pat. Riobo: con efectos.;;Teresita;gol.;1892_01_10;Carañatas
Día :;;N/A:  | N/A: ;Vera;pat.;;—Caibaritán, gol. Cárdenas, pat. Vera: con 101 reses y efectos.;;Cárdenas;gol.;1892_01_10;Caibaritán
Día null:;;N/A:  | N/A: ;Urrutibe;cap.;;De Caibarién, vapor Alava, cap. Urrutibe: con 183 tercios tabaco y efectos.;;Alava;vapor;1892_01_12;Caibarién
;;N/A: ;Juan;pat.;;Cabañas, brdo. Rosita, pat. Juan: con 240 sacos azúcar.;;Rosita;brdo.;1892_01_12;Cabañas
;;N/A:  | N/A: ;Espriu;pat.;;Guanes, gol. Especulación, pat. Espriu: con 800 tercios tabaco y 8,000 pies madera.;;Especulación;gol.;1892_01_12;Guanes
;;N/A: ;Ruiz;pat.;;Arroyos, gol. Dos Hermanas, pat. Ruiz: con 700 sacos azúcar.;;Dos Hermanas;gol.;1892_01_12;Arroyos
;;N/A:  | N/A: ;Barrera;pat.;;Santa Cruz, gol. Joven Manuel, pat. Barrera: con 180 sacos y 40 fanegas maíz.;;Joven Manuel;gol.;1892_01_12;Santa Cruz
;;;Deníofen;pat.;;Mariel, gol. Trafa gar, pat. Deníofen: en lastre.;;Trafa gar;gol.;1892_01_12;
;;N/A:  | N/A:  | N/A: ;Pérez;pat.;;Matanzas, goleta María, pat. Pérez: con 200 bocas, 204 idem aguante, y efectos.;;María;goleta;1892_01_12;Matanzas
;;;Piera;pat.;;— Cabanas, gol. Dominicos, pat. Piera: en lastre.;;Dominicos;gol.;1892_01_14;Cabanas
;;;Rodríguez;pat.;;— Cabanas, gol. Dos Amigos, pat. Rodríguez: en lastre.;;Dos Amigos;gol.;1892_01_14;Cabanas
;;;Merantes;pat.;;— Matanzas, gol. María Magdalena, pat. Merantes: en lastre.;;María Magdalena;gol.;1892_01_14;Matanzas
;;;Gil;pat.;;— Banes, gol. Dos Isabellas, pat. Gil: en lastre.;;Dos Isabellas;gol.;1892_01_14;Banes
;;N/A: ;Pujol;pat.;;— Teja, gol. Isabel II, pat. Pujol: con 600 sacos carbón.;;Isabel II;gol.;1892_01_14;Teja
;;N/A: ;Alemany;pat.;;— Granadillo, gol. Cuba, pat. Alemany: con 1,200 sacos carbón.;;Cuba;gol.;1892_01_14;Granadillo
;;N/A: ;Serra;pat.;;— Arroyos, gol. Amalia, pat. Serra: con 500 sacos carbón.;;Amalia;gol.;1892_01_14;Arroyos
;;N/A: ;Inclán;pat.;;— Cabanas, gol. Caballo Marino, pat. Inclán: con 400 sacos azúcar.;;Caballo Marino;gol.;1892_01_14;Cabanas
;;N/A: ;Sastre;pat.;;— Marbel, gol. Altagracia, pat. Sastre: con 450 sacos azúcar.;;Altagracia;gol.;1892_01_14;Marbel
;;N/A: ;Felsagar;pat.;;— Sagara la Chica, gol. Joven Leocadias, pat. Felsagar: con 600 varas maderas.;;Joven Leocadias;gol.;1892_01_14;
;;;;;;De Malas-Agnas, vapor Tritón, cep Real: con efectos.;;Tritón;vap.;1892_01_15;Malas-Agnas
;;N/A:  | N/A: ;Enseñat;pat.;;—Sierra Morena, gol. Sofia, pat. Enseñat: con 102 sacas azúcar y efectos.;;Sofia;gol.;1892_01_15;Sierra Morena
Día 01:;;N/A:  | N/A: ;Zaragoza;pat.;;—Bajas, gol. Angoitza, pat. Zaragoza: con 490 sacas carbón y 260 quintales cáscara de mangue.;;Angoitza;gol.;1892_01_15;Bajas
;;N/A: ;Marantez;pat.;;—Matanzas, gol. María Magdalena, pat. Marantes: con 1 lastre.;;María Magdalena;gol.;1892_01_15;Matanzas
;;N/A: ;Pollicer;pat.;;—Sagun, gol. Pirinas, pat. Pollicer: con 2.500 sacas carbón.;;Pirinas;gol.;1892_01_15;Sagun
;;N/A:  | N/A: ;Fórror;pat.;;—Matanzas, gol. Dos Hormonas, pat. Fórror: con 98 cañas aguardiente y efectos.;;Dos Hormonas;gol.;1892_01_15;Matanzas
;;N/A:  | N/A: ;Valent;pat.;;—Cárdenas, gol. María del Carmen, pat. Valent: con 200 sacas azúcar y efectos.;;María del Carmen;gol.;1892_01_15;Cárdenas
;;N/A:  | N/A:  | N/A: ;Larragán;cap.;;"De Sagna; vap. Adela, cap. Larragán, con 800 sacos azúcar, 105 pipas aguardiente y efectos.";;Adela;vap.;1892_01_17;Sagna
;;N/A: ;Amongual;pat.;;— 700 sacos, gol. María Mazoni, pat. Amongual, con — 700 sacos carbón.;;María Mazoni;gol.;1892_01_17;
;;N/A: ;Vera;pat.;;— Caibarlén, gol. árdenas, pat. Vera, 400 reses.;;árdenas;gol.;1892_01_17;Caibarlén
;;;Villalon;patrón;;De San Cayetano, goleta Isabelita, patrón Villalon-;;Isabelita;goleta;1892_01_20;San Cayetano
;;N/A: ;Cuevas;pat.;;—Cárdenas, gta. Angelita, pat. Cuevas: con 280;;Angelita;gta.;1892_01_20;Cárdenas
;;N/A: ;Alosmany;pat.;;—Dimas, gta. Mercedita, pat. Alosmany: con 1000;;Mercedita;gta.;1892_01_20;
;;N/A: ;Padrón;pat.;;—Santo, gta. Segunda Rosa, pat. Padrón: con 1000;;Segunda Rosa;gta.;1892_01_20;Santo
;;N/A: ;Cabrera;pat.;;—Congojas, gta. Rosita, pat. Cabrera: con 500 sa-;;Rosita;gta.;1892_01_20;Congojas
;;N/A: ;Freixas;pat.;;—Cabañas, gta. Josefa, pat. Freixas: con 450 sacos;;Josefa;gta.;1892_01_20;Cabañas
;;N/A: ;Vaca;cap.;;—Nuevitas, vapor Julia, cap. Vaca: con 1914 sacos;;Julia;vapor;1892_01_20;Nuevitas
;;N/A:  | N/A: ;Marín;cap.;;- Mantua, vapor Guaniguanico, cap. Marín: con 176 tercios tabaco y efectos.;;Guaniguanico;vapor;1892_01_22;Mantua
;;N/A: ;Cardeluz;cap.;;- Segua, vapor Clara, cap. Cardeluz: con 880 sacos azúcar, y efectos.;;Clara;vapor;1892_01_22;Segua
;;N/A: ;Real;cap.;;- Malasaguas, vapor Tritón, cap. Real: con 380 sacos azúcar, y efectos.;;Tritón;vapor;1892_01_22;Malasaguas
;;N/A: ;Juan;pat.;;- Cabalas, balandro Rosita, pat. Juan: con 240 sacos azúcar.;;Rosita;balandro;1892_01_22;Cabalas
;;N/A:  | N/A:  | N/A: ;Mas;pat.;;- Baracoa, gta. Anita, pat. Mas: con 50,000 cocos, 400 quintas cáscara y 35 paños madera.;;Anita;gta.;1892_01_22;Baracoa
;;N/A: ;Padrón;pat.;;- Santa Marta, gta. Joven Jaime, pat. Padrón: con 1000 sacos carbón.;;Joven Jaime;gta.;1892_01_22;Santa Marta
;;N/A:  | N/A: ;Calafell;pat.;;- Matanzas, gta. María Josef, pat. Calafell: con 75 cascos aguardiente y efectos.;;María Josef;gta.;1892_01_22;Matanzas
;;N/A:  | N/A:  | N/A: ;Mandíley;pat.;;- Cádiz, gta. Clío, pat. Mandíley: con 600 sacos azúcar, 40 pipas aguardiente y efectos.;;Clío;gta.;1892_01_22;Cádiz
;;N/A:  | N/A:  | N/A: ;Larrayan;c.p.;;De Sagua, vapor Adela, c.p. Larrayan: con 550 sacos azúcar, 35 pipas aguardiente y efectos;;Adela;vapor;1892_01_24;Sagua
;;N/A: ;Sastre;pat.;;Maríel, gta. Altagraicia: pat. Sastre: con 510 sacos azúcar.;;Altagraicia;gta.;1892_01_24;
;;N/A:  | N/A: ;Pérez;pat.;;Matanzas, gta. Amalia, pat. Pérez: con 35 cascos aguardiente y efectos.;;Amalia;gta.;1892_01_24;Matanzas
;;N/A: ;Padrón;pat.;;Santa Marta, gta. Joven Jaime, pat. Padrón: con 100 sacos carbón.;;Joven Jaime;gta.;1892_01_24;Santa Marta
;;N/A: ;Cantero;pat.;;Córdoba, gta. Aguilá de Oro, pat. Cantero: con 800 sacos azúcar.;;Aguilá de Oro;gta.;1892_01_24;Córdoba
;;N/A:  | N/A:  | N/A: ;Juan Toralla;pat.;;Córdoba, Juan Toralla, pat. Valení: con 410 sacos azúcar, 75 pipas aguardiente y efectos.;;Valení;;1892_01_24;Córdoba
Día null:;;N/A:  | N/A: ;Urrutibea;cap.;;De Caibarién, vapor Alava, cap. Urrutibea: con 76 pipas aguacílente y efectos.;;Alava;vapor;1892_01_27;Caibarién
;;N/A:  | N/A: ;Yoros;cap.;;Guanes, vapor Guadiana, cap. Yoros: con 100 tercios tabacos y efectos.;;Guadiana;vapor;1892_01_27;Guanes
;;N/A:  | N/A: ;Inclán;pat.;;Cabañas, gol. Caballo Marino, pat. Inclán: con 840 sacos azúcar y efectos.;;Caballo Marino;gol.;1892_01_27;Cabañas
;;;Porsa;pat.;;Carahatás, gol. Terecita, pat. Porsa: en lastre.;;Terecita;gol.;1892_01_27;Carahatás
;;N/A:  | N/A: ;Barrera;pat.;;Santa Cruz, gol. Joven Manuel, pat. Barrera: con 100 fanegas maíz y efectos.;;Joven Manuel;gol.;1892_01_27;Santa Cruz
;;N/A:  | N/A: ;Pujol;pat.;;Jaruco, gol. Inés, pat. Pujol: con 120 fanegas de maíz y efectos.;;Inés;gol.;1892_01_27;Jaruco
;;N/A:  | N/A:  | N/A:  | N/A: ;Vaca;cap.;;"Nuevas, vapor Julla, cap. Vaca: con 1.319 sacos azúcar; 138 hocoyas mijo; 600 reses y efectos.";;Julla;vapor;1892_01_27;Nuevas
;;N/A:  | N/A:  | N/A: ;Gardeluz;cap.;;"De Sagua, vapor Clara, cap. Gardeluz: con 620 sacos azúcar; 37 pipas aguacienté y efectos";;Clara;vapor;1892_01_29;Sagua
;;N/A:  | N/A: ;Enseñat;pat.;;—Sierra Morena, gol. Sofia, pat. Enseñat: con 3 cuarterones miel y efectos.;;Sofia;gol.;1892_01_29;Sierra Morena
;;N/A:  | N/A: ;Villalonga;pat.;;—Cabanas, gol. Carmela, pat. Villalonga: con 57 sacos azúcar y 10 cuarterones miel.;;Carmela;gol.;1892_01_29;Cabanas
;;N/A: ;Sastre;pat.;;—Máriol, gol. Altagracia, pat. Sastre: con 530 sacos azúcar.;;Altagracia;gol.;1892_01_29;
;;N/A:  | N/A: ;Alemany;pat.;;—Cárdenas, gol. Joven Pilar, pat. Alemany: con 900 sacos azúcar y efectos.;;Joven Pilar;gol.;1892_01_29;Cárdenas
;;N/A:  | N/A: ;Real;cap.;;—Málas-Aguas, vapor Tríton, cap. Real: con 460 sacos azúcar y efectos.;;Tríton;vap.;1892_01_29;Málas-Aguas
;;N/A: ;Vaca;cap.;;De Nu vitala, vapor San Juan, cap. Vaca: con 200 re-;;San Juan;vapor;1892_01_31;Nu
;;N/A: ;Larrégan;cap.;;Sagua, vap. Adela, cap. Larrégan: con 373 sacos;;Adela;vap.;1892_01_31;Sagua
;;N/A: ;Tortell;pat.;;Cahañes gol Victoria pat. Tortell: con 600 sa-;;Victoria;gol.;1892_01_31;Cahañes
;;;Riobo;pat.;;Carahates, gol. Tres Hermanas, pat. Riobo: con;;Tres Hermanas;gol.;1892_01_31;Carahates
;;N/A: ;Juan;pat.;;De Cabañas, brdo. Rosita, pat. Juan, con 240 sacos azúcar.;;Rosita;brdo.;1892_02_04;Cabañas
;;N/A: ;Rodríguez;pat.;;Cabañas, gol. Dos Amigos, pat. Rodríguez, con 130 sacos azúcar.;;Dos Amigos;gol.;1892_02_04;Cabañas
;;N/A: ;Rigo;pat.;;Cabañas, gol. Condor, pat. Rigo, con 200 sacos azúcar.;;Condor;gol.;1892_02_04;Cabañas
;;N/A: ;Acuña;pat.;;Corgoja, gol. María Andrés, pat. Acuña, con 50 sacos carbón.;;María Andrés;gol.;1892_02_04;Corgoja
;;N/A: ;Prats;pat.;;Arroyos, gol. Dos Amigos, pat. Prats, con 80 sacos carbón.;;Dos Amigos;gol.;1892_02_04;Arroyos
;;N/A: ;Ruiz;put.;;Arroyos, gol. Dos Hermanas, put. Ruiz, con 700 sacos azúcar.;;Dos Hermanas;gol.;1892_02_04;Arroyos
;;N/A: ;Saure;pat.;;Maríel, gol. Altagracia, pat. Saure, con 530 sacos carbón.;;Altagracia;gol.;1892_02_04;
;;N/A:  | N/A: ;Urritibescoa;cap.;;Caibarén, vap. Alava, cap. Urritibescoa, con 38 pipas aguardiente y efectos.;;Alava;vap.;1892_02_04;Caibarén
;;N/A: ;Espíru;pat.;;Para Guanes, gol. Especulación, pat. Espíru: con 350 tercios tabaco.;;Especulación;gol.;1892_02_07;Guanes
;;N/A: ;Macías;pat.;;"— San Cayetano; gol. Gallego, pat. Macías: con 600 sacos carbón.";;Gallego;gol.;1892_02_07;San Cayetano
;;N/A: ;Inclán;pat.;;— Cabañas, gta. Caballo Marino, pat. Inclán: con 800 sacos azúcar.;;Caballo Marino;gta.;1892_02_07;Cabañas
;;N/A:  | N/A: ;Mandileyo;pat.;;— Cárdenas, gta. Clio, pat. Mandileyo: con 400 a-zúcar y 80 pipas aguardiente.;;Clio;gta.;1892_02_07;Cárdenas
;;N/A:  | N/A:  | N/A: ;Cantaro;pat.;;"—Cárdenas, gol. Aruila de Oro, pat. Cantaro: con 860 sacos azúcar; 50 p'pas aguardiente y efectos.";;Aruila de Oro;gol.;1892_02_09;Cárdenas
;;N/A: ;Sastre;pat.;;—Mariel, gol. Altegracia, pat. Sastre: con 530 sacos azúcar.;;Altegracia;gol.;1892_02_09;
;;N/A: ;Juan;pat.;;—Cabañas, bdró. Rosita, pat. Juan: con 240 sacos azúcar.;;Rosita;bdró.;1892_02_09;Cabañas
;;N/A: ;Ferrer;pat.;;—Rahá-Honda, gol. Mercedita, pat. Ferrer: con 400 sacos azúcar.;;Mercedita;gol.;1892_02_09;Rahá-Honda
;;N/A: ;Tortell;pat.;;—Cabañas, gol. Victoria, pat. Tortell: con 800 sacos azúcar.;;Victoria;gol.;1892_02_09;Cabañas
;;N/A:  | N/A: ;Planas;pat.;;—Mulata, gol. Dolores, pat. Planas: con 600 varas maderas y efectos.;;Dolores;gol.;1892_02_09;
;;N/A:  | N/A: ;Urrutibesca;cap.;;De Caibarién, vapor Alava, cap. Urrutibesca: con 122 pipas aguardiente y efectos.;;Alava;vapor;1892_02_10;Caibarién
;;N/A:  | N/A:  | N/A: ;Castillo;pat.;;"Manzanillo, gol. Blanca, pat. Castillo: con 100 caballos leña; 514 atravesados y efectos.";;Blanca;gol.;1892_02_10;Manzanillo
Día 01:;;N/A: ;Vera;pat.;;Nuevitas, gol. Cárdenas, pat. Vera: con 400 reses.;;Cárdenas;gol.;1892_02_10;Nuevitas
;;N/A: ;Barceló;pat.;;Banes, gol. Salve Virgen María, pat. Barceló: con 40 bocones miel.;;Salve Virgen María;gol.;1892_02_10;Banes
;;N/A:  | N/A:  | N/A: ;Bernazar;pat.;;"Nuevitas, gol. Pensativo, pat. Bernazar: con 100 caballos leña; 830 caballos leña y efectos.";;Pensativo;gol.;1892_02_10;Nuevitas
;;N/A:  | N/A: ;Pellicer;pat.;;Santa Cruz, gol. Centinela, pat. Pellicer: con 200 sacos azúcar y 30 sacos miel.;;Centinela;gol.;1892_02_10;Santa Cruz
;;N/A:  | N/A: ;Planas;pat.;;Mulata, gol. Dolores, pat. Planas: con 500 caballos leña y 200 varas maderas.;;Dolores;gol.;1892_02_10;
;;N/A: ;Ferrer;pat.;;Cárdenas, gol. Purísima Concepción, pat. Ferrer: con 1.800 sacos azúcar.;;Purísima Concepción;gol.;1892_02_10;Cárdenas
;;N/A: ;Simón;pat.;;Granadillo, gol. Joven Felipe, pat. Simón: con 2.000 sacos carbón.;;Joven Felipe;gol.;1892_02_10;Granadillo
;;N/A:  | N/A: ;Alemán;pat.;;Puerta Alegre, gol. Natividad, pat. Alemán: con 635 atravesados y efectos.;;Natividad;gol.;1892_02_10;Puerta Alegre
Día 01:;;N/A:  | N/A:  | N/A: ;Zaragoza;pat.;;"Bájas, gol. Angelita, pat. Zaragoza: con 30 tercios tabaco; 450 sacos carbón y efectos.";;Angelita;gol.;1892_02_10;Bájas
;;N/A: ;Amengual;pat.;;Dímas, gol. María Mazoni, pat. Amengual: con 600 sacos carbón.;;María Mazoni;gol.;1892_02_10;
;;N/A: ;Deulofen;pat.;;Maríel, gol. Trafalgar, pat. Deulofen: con 800 sacos azúcar.;;Trafalgar;gol.;1892_02_10;
;;N/A:  | N/A:  | N/A: ;Vacs;cap.;;"De Nuevitas, vapor Julio, cap. Vacs: con 1,650 sacos azúcar; 135 bocotes miel y 850 reyes.";;Julio;vapor;1892_02_11;Nuevitas
;;N/A:  | N/A:  | N/A: ;Alvarez;cap.;;"Cuba, vapor Cosmo de Herrería, cap. Alvarez: con 2,546 sacos azúcar; 46 cacos ron; 170 reyes y efectos.";;Cosmo;vapor;1892_02_11;Cuba
;;N/A:  | N/A:  | N/A: ;Larragán;cap.;;"Sagua, vapor Adela, cap. Larragán: con 990 sacos azúcar; 6 pacas tabaco y efectos.";;Adela;vapor;1892_02_11;Sagua
;;N/A:  | N/A: ;Real;cap.;;Malas-Aguas, vapor Tritón, cap. Real: con 600 sacos azúcar y efectos.;;Tritón;vapor;1892_02_11;Malas-Aguas
;;N/A:  | N/A:  | N/A: ;Bernaza;pat.;;"Puerto-Padre, gol. Tres Hermanas, pat. Bernaza: con 900 atravesos; 63 bocoyes miel y efectos.";;Tres Hermanas;gol.;1892_02_11;Puerto-Padre
;;N/A:  | N/A: ;Eusebia;pat.;;Sierra Morena, gol. Sofía, pat. Eusebia: con 780 sacos azúcar y efectos.;;Sofía;gol.;1892_02_11;
;;N/A:  | N/A: ;Poreira;pat.;;Carahatás, gol. Teresita, pat. Poreira: con 52 bocoyes miel y efectos.;;Teresita;gol.;1892_02_11;Carahatás
;;N/A: ;Inclán;pat.;;Cabañas, gol. Caballo Marino, pat. Inclán: con 800 sacos azúcar.;;Caballo Marino;gol.;1892_02_11;Cabañas
;;N/A:  | N/A: ;Villa'onga;pat.;;— Caibarién, gol. Carmita, pat. Villa'onga: con 332 sacos azúcar y 20 quarterolas miel.;;Carmita;gol.;1892_02_13;Caibarién
;;N/A: ;Tortell;pat.;;— Caibarién, gol. Victoria, pat. Tortell: con 80 sacos azúcar.;;Victoria;gol.;1892_02_13;Caibarién
;;N/A:  | N/A: ;Freixas;pat.;;— Caibarién, gol. Josefita, pat. Freixas: con 600 sacos azúcar y 40 quarterolas miel.;;Josefita;gol.;1892_02_13;Caibarién
;;N/A: ;Barceló;patrón;;— Bahía Honda, gol. Salve Virgen María, patrón Barceló: con 60 quarterolas miel.;;Salve Virgen María;gol.;1892_02_13;Bahía Honda
;;N/A:  | N/A: ;Barrera;pat.;;— Santa Cruz, gol. Joven Mannel, pat. Barrera: 200 sacos azúcar y 20 fanegas maíz.;;Joven Mannel;gol.;1892_02_13;Santa Cruz
Día :;;N/A:  | N/A:  | N/A: ;Mayans;pat.;;"— Baracoa, gol. Aguila, pat. Mayans: con 35.000 cocos; 207 barriles aceite de coco y efectos.";;Aguila;gol.;1892_02_13;Baracoa
;;N/A:  | N/A:  | N/A: ;Carduluz;cap.;;"De Sagua, vapor Adela, cap. Carduluz: con 420 sacos azúcar; 100 pipas aguardiente y efectos.";;Adela;vap.;1892_02_14;Sagua
;;N/A:  | N/A: ;Urrutibesasco;cap.;;De Caibarién, vapor Alava, cap. Urrutibesasco: con 4 cuarteras de miel y efectos.;;Alava;vap.;1892_02_16;Caibarién
Día :;;N/A:  | N/A:  | N/A:  | N/A: ;Ventura;cap.;;"Cuba, vapor Remón de Herrera, cap. Ventura: con 140 cascos ron; 380 reses; 339 sacos maíz y efectos.";;Remón de Herrera;vapor;1892_02_16;Cuba
;;N/A: ;Menaya;pat.;;Sierra Morena, gol, Habanera, pat. Menaya: con 75 bocotes miel.;;Habanera;gol;1892_02_16;
;;N/A:  | N/A: ;Porcel;pat.;;Jaraco, gol, Paquete de Jaruco, pat. Porcel: con 40 quintas de cebolla y 50 sacos fríjoles.;;Paquete de Jaruco;gol;1892_02_16;Jaruco
Día null:;;N/A:  | N/A:  | N/A:  | N/A: ;Suao;pat.;;"Gibar, gol, Moralidad, pat. Suao: con 157 sacos azúcar; 306 sacos maíz; 36 pipototes alcohólico; 70,000 plátanos y efectos.";;Moralidad;gol;1892_02_16;Gibar
;;N/A:  | N/A: ;Tortell;pat.;;Cabanas, gol, Victoria, pat. Tortell: con 600 sacos azúcar y 40 bocotes miel.;;Victoria;gol;1892_02_16;Cabanas
;;N/A:  | N/A: ;Sastre;pat.;;Maríel, gol, Altagracia, pat. Sastre: con 100 sacos azúcar y 44 bocotes miel.;;Altagracia;gol;1892_02_16;
;;N/A:  | N/A: ;Alemany;pat.;;Cárdenes, gol, Joven Pilar, pat. Alemany: con 700 sacos azúcar y efectos.;;Joven Pilar;gol;1892_02_16;Cárdenes
;;N/A:  | N/A:  | N/A: ;Valent;pat.;;"Cárdenes, gol, María del Carmen, pat. Valent: con 400 sacos azúcar; 100 pipas aguardiente y efectos.";;María del Carmen;gol;1892_02_16;Cárdenes
;;N/A: ;Juan;patrón;;De Cabañas, balandro Rosita, patrón Juan: con 240 sacos azúcar.;;Rosita;balandro;1892_02_17;Cabañas
;;N/A: ;Cabaleiro;pat.;;—Congoyas, gta. Rosita, pat. Cabaleiro: con 500 sacos carbón.;;Rosita;gta.;1892_02_17;Congoyas
;;N/A: ;Torres;pat.;;—Puerto Escondido, gta. Joven Pepilla, pat. Torres: con 250 sacos azúcar.;;Joven Pepilla;gta.;1892_02_17;Puerto Escondido
;;N/A: ;Incán;pat.;;—Cabañas, gta. Caballo Marino, pat. Incán: con 800 sacos azúcar.;;Caballo Marino;gta.;1892_02_17;Cabañas
;;N/A: ;Tinjuán;pat.;;—Teja, gta. Castilla, pat. Tinjuán: con 1000 sacos carbón.;;Castilla;gta.;1892_02_17;Teja
;;N/A: ;Alemañy;pat.;;—Granadillo, gta. Caba, pat. Alemañy: con 1000 sacos carbón.;;Caba;gta.;1892_02_17;Granadillo
;;N/A: ;Barceló;pat.;;—Banes, gta. Salve Virgen María, pat. Barceló: con 40 bocoyes miel.;;Salve Virgen María;gta.;1892_02_17;Banes
;;N/A: ;Pifreyra;pat.;;De Bajas, gol. Carmita, pat. Pifreyra, con 860 sacos carbón.;;Carmita;gol.;1892_02_18;Bajas
;;N/A: ;Marantez;pat.;;—Dominica, gol. Mª Magdalena, pat. Marantes, con 310 sacos azúcar.;;Mª Magdalena;gol.;1892_02_18;Dominica
;;N/A: ;Juan;pat.;;—S. Morena, gol. Mª Teresa, pat. Juan, 600 sacos azúcar.;;Mª Teresa;gol.;1892_02_18;S. Morena
;;N/A:  | N/A: ;Real;cap.;;De Malas Aguas, vapor Tritón, cap. Real: con 1400 sacos azúcar y 100 tercios tabaco.;;Tritón;vap.;1892_02_20;Malas Aguas
;;N/A:  | N/A: ;Marín;cap.;;Manta, vapor Guaniganican, cap. Marín: con 106 tercios tabaco y efectos.;;Guaniganican;vapor;1892_02_20;Manta
;;N/A:  | N/A: ;Ginesta;cap.;;Cuba, vapor San Juan, cap. Ginesta: con 2100 sacos azúcar y 203 tercios tabaco.;;San Juan;vapor;1892_02_20;Cuba
;;N/A: ;Vidal;pat.;;Congojas, gta. Joven Luisa, pat. Vidal: con 1000 sacos carbón.;;Joven Luisa;gta.;1892_02_20;Congojas
;;N/A: ;García;pat.;;Barracas, gta. Rosario, pat. García: con 400 varas maderas.;;Rosario;gta.;1892_02_20;Barracas
;;N/A:  | N/A:  | N/A: ;Hernández;pat.;;Morón, gta. América, pat. Hernández: con 150 paños cedro y efectos.;;América;gta.;1892_02_20;Morón
