arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
Día 7:;;N/A:  | N/A:  | N/A: ;;;Mc Kay;cap.;;;;;Comp. A las 7. 683 ricano Tampa Olivette, Hueso, en 7 horas, vap. amey Cayo-cap. Mc Kay, tons. 1,104, tripulación 43, á Lawton y Hnos.-A las 7.-En lastre.;am.;Olivette;;;vap.;1890_01_28;Cayo;;
;;N/A:  | N/A:  | N/A: ;;;Carmona;cap.;;;;;esp. Ciudad  Condal, cap. Carmona, tons. 1,616, trip. 78, á M. Calvo y Comp.-A las 7.;esp.;;;;;1890_01_29;Ciudad Condal;;
Día 42:;;N/A:  | N/A: ;;;Roig;cap.;;;;;Barcelona y Torrevieja, en 42 días, barca es686 pañola Tafalla, cap. Roig, tons. 995, trip. 16,;pañola;Tafalla;;;barca;1890_01_29;Barcelona y Torrevieja;;
Día 13:;;;;;Squire;cap.;;;;;Nueva-York, en 13 días, gol. amer. John R. 687 Bergen , cap. Squire, tons. 615128, trip. 9, á la;amer.;John R.;;;gol.;1890_01_29;Nueva-York;;
Día 29:;;N/A:  | N/A:  | N/A: ;;;Pierce;cap.;;;;;Día 29: 689 Cárdenas, en 8 horas, vap. amer. City of Columbia, cap. Pierce, tons. 1,285, trip. 40, á;amer.;City of Columbia;;;vap.;1890_01_30;Cárdenas;;
Día 14:;;N/A: ;;;Hanlon;cap.;;;;;y Cayo-, cap. Hanlon, tons. 520, tripulación 38, á Lawton Hno.--A las 8. 692 Filadelfia, en 14 días, gol. amer. Addie Charleson, tons. 625, trip. 9, á  la Compañía Cubana del Gas. 693 Baltimore, en 13 días, bea. amer. Isaac Jackson, cap. Goodwin , tons. 585, á Luis V. Placé.-A las 8.;amer.;Addie Charleson;;;gol.;1890_01_30;Filadelfia;;
;;N/A:  | N/A: ;;;Wallace;cap.;;;;;Smith, cap. Wallace,  tons. 566, trip. 9, á Luis V. Placé.-A las 11.;;;;;;1890_01_31;;;
Día 30:;;;;;Heagan;cap.;;;;;Día 30: Para Matanzas, gol. amer. Herald, cap. Heagan.;amer.;Herald;;;gol.;1890_01_31;Matanzas;;
;;;;;Castañy;cap.;;;;;Montevideo, berg. esp. J. Durall, cap. Castañy.;esp.;J. Durall;;;berg.;1890_01_31;Montevideo;;
;;;;;Aberásturi;cap.;;;;;Matanzas y otros, vap. esp. Enrique, cap. Aberásturi;esp.;Enrique;;;vap.;1890_01_31;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Carpenter;cap.;;;;;Atlanta, cap. Carpenter, tons. 1,154, trip. 40, á Hidalgo y Comp.-A las 6.;;Atlanta;;;;1890_02_01;;;
Día 51:;;N/A:  | N/A:  | N/A: ;;;Ferrer;cap.;;;;;Rio de , la Plata, en 51 días, berg. esp. María 699 Teresacap. Ferrer, tona 292, trip. 11, á Jaué;esp.;María 699 Teresa;;;berg.;1890_02_01;Rio de la Plata;;
Día 10:;;;;;Godfrey;cap.;;;;;Judge, cap. Godfrey, tons. 448, trip. 8, á Barrios y Comp.-A las 11. 702 Mobila, en 10 días, gol. ing. Amanda, capitán;ing.;Amanda;;;gol.;1890_02_01;Mobila;;
;;;;;Gay;cap.;;;;;ples, cap. Gay,  tons. 442,  y Comp.-A las 6.;;;;;;1890_02_02;;;
Día 32:;;N/A:  | N/A:  | N/A: ;;;Llorca;cap.;;;;;Barcelona y escalas, en 32 días, vapor español 704 Ponce de León, cap. Llorca, tons. 2,085, tripulación 62, á C. Blanch y Comp.-A las 71.;español;704 Ponce de León;;;vapor;1890_02_02;Barcelona;;
;;;;;Hooper;cap.;;;;;C. Smith, cap. Hooper, tons. 628, trip. 10, á L. V. Placé.-A las 22.;;;;;;1890_02_04;;;
;;;;;Murphy;cap.;;;;;cap. Murphy, tons. 553, trip. 8, á Barrios y Comp.-A las 11.;;;;;;1890_02_04;;;
Día 12:;;N/A:  | N/A:  | N/A: ;;;Merrill;cap.;;;;;Nueva-York, en 12 días, gcl. amer. S. M. 709 Bird, cap. Merrill, tons. 491, trip 8, á L. V.;amer.;S. M. 709 Bird;;;gcl.;1890_02_04;Nueva-York;;
Día 3:;;N/A:  | N/A: ;;;Arribalzaga;cap.;;;;;Día 3: 710 Liverpool y escalas, en 22 días, vap. esp. Gallego, cap. Arribalzaga, tons. 1.515, trip. 35, á;esp.;Gallego;;;vap.;1890_02_04;Liverpool;;
;;;;;Baker;cap.;;;;;amer. Hutchinson, cap. Baker. tons. 909, tripulación 34, á Lawton Hnos.-A las 8.;amer.;Hutchinson;;;;1890_02_04;;;
Día 65:;;N/A: ;;;Ferrer;cap.;;;;;Rosario y . escalas, tons. 224, berg. 12, á  712 cisco, capFerrer, en 65 días, trip. espFran- . Jané y;esp;Jané;;;berg.;1890_02_04;Rosario;;
Día 7:;;;;;Hanlon;cap.;;;;;Comp.-A las 8. 713 Tampa y Cayo-Hueso, en 7 horas, vapor americano Mascotte, cap. Hanlon, tons. 520, tripulación 38, á Lawton Hno.-A las 8. 714 Baltimore, en 13 días, gol. am. Wm. A. Marburg, cap. Pillsbury, tons. 678, trip. 9, á la;americano;Mascotte;;;vapor;1890_02_04;Tampa y Cayo-Hueso;;
;;;;;Cook;cap.;;;;;May, cap. Cook, tons. 379, trip. 8, á Barrios y;;;;;;1890_02_04;;;
Día 4:;;N/A:  | N/A:  | N/A: ;;;Hausen;cap.;;;;;ricano Niágara, cap. Hausen, tons. 1,667, tripulación 56, á Hidalgo y Comp.-A las 7. 717 Nueva-York, en 4 dias, vap. esp.;esp.;Niágara;;;vap.;1890_02_05;Nueva-York;;
;;;;;F. Crockett;cap.;;;;;cap. F. Crockett, tons. 412112, trip. 7, á R. P.;;;;;tons.;1890_02_05;;;
;;;;;M. N. Dinsmore;cap.;;;;;Sala, cap. M. N. Dinsmore, tons. 508, trip. 10,;;Sala;;;;1890_02_05;;;
Día 5:;;N/A:  | N/A:  | N/A: ;;;P. J. Johristone;cap.;;;;;Día 5: 720 Boston, en 14 días, gol. amer. Ellen M. Golder, cap. P. J.  Johristone, tons. 619, trip. 9, á;amer.;Ellen M. Golder;;;gol.;1890_02_06;Boston;;
Día 722:;;N/A: ;;;Mc Kay;cap.;;;;;A las 7. 722 Tampa y Cayo-Hueso, en 7 horas, vap. americano Olivette, cap. Mc Kay, tons. 1,104 , tripulación 47, á Lawton y Hnos.-A las 8. 723 Sagua, en 15 horas, vap. amer. City of Atlanta, cap. Carpenter, tons. 1,154, trip.  40, á Hidalgo y Conip.-A las 84.-Con carga de tránsito para Nueva-York;americano;Olivette;;;vap.;1890_02_06;Tampa y Cayo-Hueso;;
;;N/A: ;;;Nouvellón;cap.;;;;;francés Lafayette, cap. Nouvellón, tons. 1,774,;;Lafayette;;;;1890_02_07;;;
;;;;;Lombard;cap.;;;;;cap. Lombard, tons. 433, trip. 8, á R. P. Santa María. - A las 12.;;;;;;1890_02_07;;;
Día 31:;;N/A:  | N/A:  | N/A: ;;;Garteiz;cap.;;;;;en . 14 días, vapor. 1,592, tripulación 71, á M. Calvo y Comp.-A las 12. 730 Liverpool y escalas, en 26 días, vap. esp. Hugo, cap. Garteiz, tons. 1,772, trip. 39, à  Deulofeu, hijo y Comp.-A las 31.;esp.;Hugo;;;vapor;1890_02_07;Liverpool;;
;;;;;Mc Donald;cap.;;;;;cap. Mc Donald, tons. 931, trip. 22, á Bridat,;;;;;;1890_02_08;;;
;;N/A:  | N/A: ;;;Schaffer;cap.;;;;;Rhenania, cap. Schaffer, tons. 1,359, trip. 34,;;Rhenania;;;;1890_02_08;;;
;;N/A:  | N/A: ;;;Hanlon;cap.;;;;;Veracruz . escalas, tonsen . 5 2,323, trip. amer. á Yu734 muri, capy Curtis, días, vap. 75, Ill- Hidalgo y Comp.-A las 7.-De tránsito. 735 Tampa y Cayo-Hueso, en 7 horas, vapor americano  Mascotte, cap. Hanlon, tons. 520, tripulación 38, á Lawton Hno.-A las 9.;amer.;Mascotte;;;vap.;1890_02_09;Veracruz;;
Día 8:;;N/A:  | N/A:  | N/A: ;;;Griggs;cap.;;;;;Día 8: 737 Port Medway, en 18 días, berg. amer. Onolaska, cap. Griggs, tons. 469,  trip. 11, á E. W. Adams y Comp.-A las 4.;amer.;Onolaska;;;berg.;1890_02_11;Port Medway;;
Día 25:;;N/A:  | N/A: ;;;Gorordo;cap.;;;;;Barcelona y escalas, en 25 días, vap. esp. Con738 Ba Wifredode , cap. Gorordo, ton. 2,765, trip. 61,;esp.;Wifredode;;;vap.;1890_02_11;Barcelona;;
Día 10:;;N/A:  | N/A:  | N/A: ;;;Mc Kay;cap.;;;;;Día 10: 739 Tampa y Cayo-Hueso, en 7 horas, vap. americano Olivette, cap. Mc Kay , tons. 1,104, tripulación 47, á Lawton y Hnos.-A las 6.-En;americano;Olivette;;;vap.;1890_02_11;Tampa y Cayo-Hueso;;
Día 22:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Luzárraga;cap.;;;;;lastre. 740 Liverpool , y escalas, en 22 días, vap. esp. Santanderino cap. Luzárraga, tons. 2,017, tripulación 39, á C. Blanch y Comp.-A las 7.;esp.;Santanderino;;;vap.;1890_02_11;Liverpool;;
Día 4:;;N/A:  | N/A:  | N/A: ;;;Leighton;cap.;;;;;Nueva-York, en 4 dias, vap. amer. Saratoga, 741 cap. Leighton, tons. 1,692, trip. 66, á Hidalgo;amer.;Saratoga;;;vap.;1890_02_11;Nueva-York;;
;;N/A:  | N/A:  | N/A: ;;;Fábrega;cap.;;;;;esp. Isidra, cap.  Fábrega, tons. 185, trip. 10, á L. Ruiz y Comp.-A las 5.;esp.;Isidra;;;;1890_02_13;;;
Día 16:;;N/A:  | N/A:  | N/A:  | N/A: ;;;Hanlon;cap.;;;;;Tampa MascotteHueso, en 7 horas, vapor ame746 ricano  y Cayo, cap. Hanlon, tons. 520, tripulación 38, á Lawton Hno.-A las 61. 747 Vigo y escalas, en 16 días, vapor-correo español España, cap. Diaz, tons. 1,836, trip. 79, á;español;Mascotte;;;vapor;1890_02_13;Tampa;;
;;N/A:  | N/A: ;;;Arribi;cap.;;;;;Francisca, cap. Arribi, tons. 1,839 , trip. 40, á;;Francisca;;;;1890_02_13;;;
;;N/A:  | N/A: ;;;Hamilton;cap.;;;;;Seythian, cap. Hamilton, tons. 120,  trip. 13, &;;Seythian;;;;1890_02_13;;;
Día 6:;;N/A:  | N/A:  | N/A: ;;;Stevens;ca;;;;;Matanzas, en 6 horas, vap. amer. Séneca, ca751 pitán Stevens, tons. 1,911, trip. 46, á Hidalgo;amer.;Séneca;;;vap.;1890_02_14;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Pearson;cap.;;;;;cap. Pearson, tons. 1,179, trip. 24, & Higgins;;;;;;1890_02_14;;;
;;N/A:  | N/A:  | N/A: ;;;Ray;cap.;;;;;Columbia, cap. Ray, tons. 1,285, trip. 40, á;;;;;;1890_02_14;Columbia;;
;;;;;Barter;cap.;;;;;cap. Barter, tons. 259, trip. 6, á R. P. Santa;;;;;;1890_02_14;;;
Día 26:;;N/A: ;;;G. W. Dillon;cap.;;;;;cap. G. W. Dillon, tons. 41, trip. 5, á M. Suárez. A las 9.-En lastre. 756 C Cardiff en 26 días vapor inglés Cairo, capitán;ing.;Cairo;;;vapor;1890_02_14;Cardiff;;
;;N/A: ;;;López;cap.;;;;;esp. Méndez  Núñez, cap. López, tons. 1,513, trip. 76, á M. Calvo y Comp.-A las 11.;esp.;Méndez Núñez;;;;1890_02_15;;;
;;;;;Wallace;cap.;;;;;-Matanzas, gol. amer. Nellie Smith, cap. Wallace;amer.;Nellie Smith;;;gol.;1890_02_15;Matanzas;;
;;;;;Godfrey;cap.;;;;;-Pensacola, gol. amer. Mary B. Judge, cap. Godfrey.;amer.;Mary B. Judge;;;gol.;1890_02_15;Pensacola;;
Día 4:;;N/A:  | N/A: ;;;Carmona;cap.;;;;;Nueva-, cap. en 4 días, tons. 1,616,  760 CondalYork, Carmona, vapor espCiudad . trip. 78, á;esp;CondalYork;;;vapor;1890_02_16;Nueva;;
Día 7:;;N/A:  | N/A:  | N/A: ;;;Mc Kay;cap.;;;;;M. Calvo y Comp.-A las 7. 761 ricano Tampa Olivette, Hueso, en 7 horas, vap. amey Cayo-cap. Mc Kay, tons. 1,104, tripulación 46. á Lawton y Hnos.-A las 8.;am.;Olivette;;;vap.;1890_02_16;Tampa;;
Día 15:;;N/A: ;;;Cebada;cap.;;;;;á Sobrinos de Herrera.-A las 9. 763 Cádiz y escalas, en 15 días. vapor-correo español Buenos Aires, cap.  Cebada, tons. 3,764,;español;Buenos Aires;;;vapor-correo;1890_02_16;Cádiz;;
