arrival_date;arrival_date_calc;cargo_list;crew_number;forced_arrival;master_name;master_role;parsed_text;passenger_account;publication_day;quarantine;raw_text;ship_flag;ship_name;ship_tons_capacity;ship_tons_unit;ship_type;source_file;travel_departure_port;travel_duration_unit;travel_duration_value
;;N/A: ;;;Pagés;pat.;;;;;De Jaruco gol. Natividad, pat. Pagés, con 53 o. de azúcar.;;Natividad;;;gol.;1852_01_13;Jaruco;;
;;N/A:  | N/A: ;;;Romero;pat.;;;;;De Carabantes gol. Diego, pat. Romero, con 300 cejas de azúcar, 20 pipas de aguardiente.;;Diego;;;gol.;1852_01_13;Carabantes;;
;;N/A: ;;;García;pat.;;;;;De Cabadas gol. Tercita, pat. García, con 18 pipas de aguardiente.;;Tercita;;;gol.;1852_01_13;Cabadas;;
;;N/A:  | N/A:  | N/A: ;;;Palet;pat.;;;;;De Canast gol. Manuel, pat. Palet, con 1 caja de azúcar, 4 pipas de aguardiente, 72 bocoyes de miel.;;Manuel;;;gol.;1852_01_13;Canast;;
;;N/A: ;;;Lnechal;pat.;;;;;De Sierra-Morena gol. Molastadora, pat. Lnechal, con 50;;Molastadora;;;gol.;1852_01_14;Sierra-Morena;;
;;;;;Baraons;pat.;;;;;De Cádiz ao San Mateo gol. Segunda. Anita, pat. Baraons,;;Segunda;;;gol.;1852_01_14;Cádiz;;
;;N/A: ;;;Murin;pat.;;;;;"De Sierra-Morena gol. Angelita, pat. Murin; con 21 cajas";;Angelita;;;gol.;1852_01_16;Sierra-Morena;;
;;N/A: ;;;Bella;pat.;;;;;De Matanzas gol. Antonio, pat. Bella, con 80 o. de azúcar.;;Antonio;;;gol.;1852_01_18;Matanzas;;
;;N/A: ;;;Rodríguez;pat.;;;;;De Cárdenas gol. Generala, pat. Rodríguez, con 318 cajas de azúcar.;;Generala;;;gol.;1852_01_20;Cárdenas;;
;;N/A:  | N/A:  | N/A: ;;;Govaíos;pat.;;;;;De Jarnico gol. Cuatro Hijos, pat. Govaíos, con 21 cajas de azúcar, 40 sacos de café, 60 bocoyes de miel.;;Cuatro Hijos;;;gol.;1852_01_20;Jarnico;;
;;N/A: ;;;Sanchez;pat.;;;;;De Hanes gol. Mercedita, pat. Sanchez, con 62 o. azúcar.;;Mercedita;;;gol.;1852_01_20;Hanes;;
;;N/A: ;;;Palaoio;pat.;;;;;De Cansá gol. Josefa, pat. Palaoio, con 62 bocoyes de miel.;;Josefa;;;gol.;1852_01_20;Cansá;;
;;N/A: ;;;Rivero;pat.;;;;;De Santa Cruz gol. Herminia, pat. Rivero, con 24 bocoyes de miel.;;Herminia;;;gol.;1852_01_20;Santa Cruz;;
;;N/A:  | N/A:  | N/A: ;;;González;pat.;;;;;De Baracón gol. Manuela, pat. González, con 36 bocoyes de miel, 20 pipas de aguardiente, 3 quarterolas miel de abejas.;;Manuela;;;gol.;1852_01_20;Baracón;;
;;N/A: ;;;Púrez;pat.;;;;;De Cárdenas gol. Villanueva, pat. Púrez, con 600 cajas de azúcar.;;Villanueva;;;gol.;1852_01_20;Cárdenas;;
;;N/A:  | N/A: ;;;Marrero;pat.;;;;;De Matanans gol. Ignacita, pat. Marrero, con 144 cajas de azúcar, 40 @ de cera.;;Ignacita;;;gol.;1852_01_20;Matanans;;
;;N/A: ;;;Marrero;pat.;;;;;De Cardenas gol. Lucina, pat. Marrero, con 650 c. azúcar.;;Lucina;;;gol.;1852_01_20;Cardenas;;
;;N/A: ;;;Carratalá;pat.;;;;;· De Saganla Grande gol. Segunda Rosa, pat. Carratalá, con 80 cajas de azúcar.;;Segunda Rosa;;;gol.;1852_01_21;Saganla Grande;;
;;N/A:  | N/A:  | N/A: ;;;Anciuzo;pat.;;;;;De Remedios gol. Mercedita, pat. Anciuzo, con 640 @ de cera, 25 cueros, 9 millares de tibacos;;Mercedita;;;gol.;1852_01_21;Remedios;;
;;N/A:  | N/A: ;;;García;pat.;;;;;No Remedios gol. Industria, pat. García, con 250 @ cera, 80 cueros.;;Industria;;;gol.;1852_01_21;Remedios;;
;;N/A: ;;;Felin;pat.;;;;;Del Maríel gol. María, pat. Felin, con 140 cajas de azúcar;;María;;;gol.;1852_01_21;Maríel;;
;;N/A:  | N/A: ;;;Cordero;pat.;;;;;Del Maríol gol. Dolores, pat. Cordero, con 156 c. de azúcar, 16 pipas de aguardiente.;;Dolores;;;gol.;1852_01_21;Maríol;;
;;N/A:  | N/A: ;;;Capelo;pat.;;;;;· De Sierra-Morena gol. Lugarda, pat. Capelo, con 124 boeys de miel, 3 pipas de aguardiente;;Lugarda;;;gol.;1852_01_21;Sierra-Morena;;
;;N/A: ;;;Badaré;pat.;;;;;De Bajas gol. Reglita, pat. Badaré, con 56 tercios de tabaco.;;Reglita;;;gol.;1852_01_21;Bajas;;
Día 01:;;N/A:  | N/A: ;;;Bistorte;pat.;;;;;De Gibara gol. Coineta, pat. Bistorte, con 50 tercios de tabaco, : 8 @ de cola.;;Coineta;;;gol.;1852_01_22;Gibara;;
;;N/A:  | N/A: ;;;Alonso;pat.;;;;;De Carabatas gol. Tres Hermanos, pat. Alonso, con 430 cajas de azucar, 19 pipas de aguardiente.;;Tres Hermanos;;;gol.;1852_01_22;Carabatas;;
;;N/A: ;;;Miranda;pat.;;;;;De Sagua de Tabacal gol. Gran Canal, pat. Miranda, con 41 millares de tabacos.;;Gran Canal;;;gol.;1852_01_22;Sagua de Tabacal;;
;;N/A:  | N/A: ;;;Sierra;pat.;;;;;De Bahía Honda gol. Diamante, pat. Sierra, con 20 pipas de aguardiente, 1 millar de tabacos.;;Diamante;;;gol.;1852_01_22;Bahía Honda;;
;;N/A: ;;;Lorenzo;pat.;;;;;De Cuba gol. Emma, pat. Lorenzo, con 127 millares de ta-;;Emma;;;gol.;1852_01_25;Cuba;;
;;N/A: ;;;Guevara;pat.;;;;;De Bolo, pat. Solerante, pat. Guevara, con 20 @ de cera.;;Solerante;;;;1852_01_28;Bolo;;
;;N/A: ;;;Loreiro;pat.;;;;;De Cabañas gol. Caballo Marino, pat. Loreiro, con 39 pipas de aguardiente.;;Caballo Marino;;;gol.;1852_01_28;Cabañas;;
;;N/A: ;;;Gonzalez;pat.;;;;;De Cuba gol. Juanita, pat. Gonzalez, con 51 pipas de aguardiente.;;Juanita;;;gol.;1852_01_28;Cuba;;
;;N/A:  | N/A: ;;;Marrero;pat.;;;;;De Jaruco gol. Oscura, pat. Marrero, 99 cajas de azúcar, 33 bocoyes de miel.;;Oscura;;;gol.;1852_01_28;Jaruco;;
;;N/A: ;;;Flores;pat.;;;;;De Jaruco gol. Águila, pat. Flores, con 56 bocoyes de miel.;;Águila;;;gol.;1852_01_28;Jaruco;;
;;N/A: ;;;Villarín;pat.;;;;;De Cárdenas gol. Correo, pat. Villarín, con 76 bocoyes de miel.;;Correo;;;gol.;1852_01_28;Cárdenas;;
;;N/A:  | N/A: ;;;Sevilla;pat.;;;;;De Nueva York gol. Águila de Oro, pat. Sevilla, con 1063 cueros, 300 pipas de vino.;;Águila de Oro;;;gol.;1852_01_28;Nueva York;;
;;N/A:  | N/A: ;;;Rodríguez;pat.;;;;;De Bolo gol. El Caribá, pat. Rodríguez, con 26 bocoyes de miel, 6 cuartorolas miel de abejas.;;El Caribá;;;gol.;1852_01_28;Bolo;;
;;N/A: ;;;S. vo;pat.;;;;;Del Líquero gol. G. Loeveya, pat. S. vo, con 330 s. de azúcar;;G. Loeveya;;;gol.;1852_01_29;Líquero;;
;;N/A: ;;;L. o;pat.;;;;;De Cádiz gol. Panchita pat. L. o, con 364 s. azúcar,;;Panchita;;;gol.;1852_01_29;Cádiz;;
;;;;;Gonzalez;pat.;;;;;De Sierra Morena gol. S. de Manchica, pat. Gonzalez, con;;S. de Manchica;;;gol.;1852_01_29;Sierra Morena;;
;;;;;Buraona;pat.;;;;;Del Canal de San Antonio gol. Segunda Anita, pat. Buraona;;Segunda Anita;;;gol.;1852_01_29;Canal de San Antonio;;
;;N/A: ;;;Marroco;pat.;;;;;De Sierra Morena gol. Tres Amigos, pat. Marroco, con 129;;Tres Amigos;;;gol.;1852_01_29;Sierra Morena;;
;;N/A: ;;;Rosa;pat.;;;;;De Cádiz gol. Clío, pat. Rosa, con 40 cajas de azúcar,;;Clío;;;gol.;1852_01_29;Cádiz;;
;;N/A: ;;;Langer;pat.;;;;;De Cádiz gol. Victoria, pat. Langer, con 300 s. azúcar.;;Victoria;;;gol.;1852_01_29;Cádiz;;
;;N/A: ;;;Torres;pat.;;;;;De La Teja gol. Dorotea, pat. Torres, con 160 becos de miel.;;Dorotea;;;gol.;1852_01_29;La Teja;;
;;N/A: ;;;Marquez;pat.;;;;;De Bitero gol. Legua, pat. Marquez, con 130 cajas de azú-;;Legua;;;gol.;1852_01_29;Bitero;;
;;N/A: ;;;Pujal;pat.;;;;;De Carmona gol. L. de, pat. Pujal, con 259 cajas de azúcar,;;L. de;;;gol.;1852_01_29;Carmona;;
;;N/A: ;;;Perez;pat.;;;;;Del Manuel gol. Antonia, pat. Perez, con 147 cajas de azú-;;Antonia;;;gol.;1852_01_29;Manuel;;
;;N/A: ;;;Garcia;pat.;;;;;De Santa Cruz gol. Lina y Sevilla, pat. Garcia, con 23 cajas;;Lina y Sevilla;;;gol.;1852_01_29;Santa Cruz;;
;;N/A: ;;;Naveiro;pat.;;;;;De Matanzas gol. Mercedes, pat. Naveiro, con 60 cajas de;;Mercedes;;;gol.;1852_01_29;Matanzas;;
;;N/A: ;;;Jordá;pat.;;;;;De Montaña gol. Isabel II, pat. Jordá, con 250 tercios de ta-;;Isabel II;;;gol.;1852_01_29;Montaña;;
;;N/A:  | N/A: ;;;;;;;;;De Motas, con 200 sacos de azúcar, 200 sacos de tabaco.;;;;;;1852_01_30;Motas;;
;;N/A: ;;;Nobo;pat.;;;;;Del Júcaro gol. Propiedad, pat. Nobo, con 630 e. azúcar.;;Propiedad;;;gol.;1852_01_31;Júcaro;;
;;N/A: ;;;Pelin;pat.;;;;;Del Marisol gol. María, pat. Pelin, con 140 cuartos de azúcar.;;María;;;gol.;1852_01_31;Marisol;;
;;N/A: ;;;Arocha;pat.;;;;;Del Marisol gol. Manuela, pat. Arocha, con 2000 de azúcar.;;Manuela;;;gol.;1852_01_31;Marisol;;
;;N/A: ;;;Gonzalez;pat.;;;;;De Baracoa gol. Maucula, pat. Gonzalez, con 31 bocacos;;Maucula;;;gol.;1852_01_31;Baracoa;;
;;N/A: ;;;Mas;pat.;;;;;Del Júcaro gol. Norma, pat. Mas, con 410 caja de azúcar.;;Norma;;;gol.;1852_01_31;Júcaro;;
;;N/A:  | N/A:  | N/A: ;;;Cano;pat.;;;;;De Manati gol. Concepción, pat. Cano, con 36 tercios de tabaco, 123 cueros, 67 millares de tabacos.;;Concepción;;;gol.;1852_01_31;Manati;;
;;N/A: ;;;Barraza;pat.;;;;;De Cárdenas gol. Antonia, pat. Barraza, con 300 cajas de azúcar.;;Antonia;;;gol.;1852_02_01;Cárdenas;;
;;N/A:  | N/A: ;;;Rodríguez;pat.;;;;;Del Marisol gol. Juana, pat. Rodríguez, con 106 cajas de azúcar, 21 pipas de aguarrás.;;Juana;;;gol.;1852_02_01;Marisol;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;González;pat.;;;;;De Jarumo gol. Cuatro Híos, pat. González, con 163 cajas de azúcar, 34 sacos de café, 30 sacos de mier, 1 cuarto de miel de abejas.;;Cuatro Híos;;;gol.;1852_02_01;Jarumo;;
;;N/A: ;;;Campos;pat.;;;;;De Cárdenas gol. Lígra, pat. Campos, con 330 cajas de azúcar.;;Lígra;;;gol.;1852_02_01;Cárdenas;;
;;N/A:  | N/A: ;;;Gutiérrez;pat.;;;;;De Cárdenas gol. Dos Amigos, pat. Gutiérrez, con 37 cajas de azúcar, 23 pipas de aguarrás.;;Dos Amigos;;;gol.;1852_02_01;Cárdenas;;
;;N/A: ;;;Orballo;pat.;;;;;De Cárdenas gol. Ravo, pat. Orballo, con 325 cajas de azúcar.;;Ravo;;;gol.;1852_02_01;Cárdenas;;
;;N/A: ;;;González;pat.;;;;;De id. gol. Merced, pat. González, con 565 cajas de azúcar.;;Merced;;;gol.;1852_02_01;id.;;
;;N/A: ;;;Aguirre;pat.;;;;;De Matanzas gol. Adelina, pat. Aguirre, con 182 cajas de azúcar.;;Adelina;;;gol.;1852_02_01;Matanzas;;
;;N/A:  | N/A:  | N/A: ;;;Ríos;pat.;;;;;De Santa Cruz gol. Hierta, pat. Ríos, con 177 cajas de azúcar, 163 sacos de café, 7 cuartos de miel de abejas.;;Hierta;;;gol.;1852_02_01;Santa Cruz;;
;;N/A: ;;;Martínez;pat.;;;;;Del Júcaro gol. Lucina, pat. Martínez, con 680 cajas de azúcar.;;Lucina;;;gol.;1852_02_01;Júcaro;;
;;N/A:  | N/A: ;;;Romaguera;pat.;;;;;De Cárdenas gol. Tres Hermanos, pat. Romaguera, con 150 cajas de azúcar, 43 pipas de aguarrás.;;Tres Hermanos;;;gol.;1852_02_01;Cárdenas;;
;;N/A: ;;;Calvo;pat.;;;;;Del Júcaro gol. José, pat. Calvo, con 750 cajas de azúcar.;;José;;;gol.;1852_02_01;Júcaro;;
;;N/A:  | N/A:  | N/A: ;;;Meléndez;pat.;;;;;De Manzanillo gol. Justa, pat. Meléndez, con 18 tercios de tabaco, 300 cueros, 421 millares de tabacos.;;Justa;;;gol.;1852_02_01;Manzanillo;;
;;N/A: ;;;Llanger;pat.;;;;;De Cárdenas gol. Victoria, pat. Llanger, con 510 cajas de azúcar.;;Victoria;;;gol.;1852_02_04;Cárdenas;;
;;N/A: ;;;Capelo;pat.;;;;;De Sierra Morena gol. Lugardí, patron Capelo, con 420 cajas de azúcar.;;Lugardí;;;gol.;1852_02_04;Sierra Morena;;
;;N/A: ;;;Márreo;pat.;;;;;De Jaruco gol. Reserva, pat. Márreo, con 200 cajas de azúcar.;;Reserva;;;gol.;1852_02_04;Jaruco;;
;;N/A: ;;;Richard;pat.;;;;;Del Júcaro gol. Carlota, pat. Richard, con 216 cajas de azúcar.;;Carlota;;;gol.;1852_02_04;Júcaro;;
;;N/A: ;;;Camuoras;pat.;;;;;De Haracon gol. Prudencia, pat. Camuoras, con 170 cajas de azúcar.;;Prudencia;;;gol.;1852_02_04;Haracon;;
;;N/A: ;;;Llorens;pat.;;;;;De Jaruco gol. Regla, pat. Llorens, con 60 boroces de miel.;;Regla;;;gol.;1852_02_04;Jaruco;;
;;N/A: ;;;García;pat.;;;;;Del Júcaro gol. Amistad, pat. García, con 830 cajas de azúcar.;;Amistad;;;gol.;1852_02_04;Júcaro;;
;;N/A:  | N/A:  | N/A: ;;;Eireiñ;pat.;;;;;De Banos gol. Paquete, pat. Eireiñ, con 152 cajas y 18 sacos de azúcar, 17 pipas de aguardiente.;;Paquete;;;gol.;1852_02_04;Banos;;
;;N/A: ;;;Porcer;pat.;;;;;De Cárdenas gol. Villanueva, pat. Porcer, con 600 cajas de azúcar.;;Villanueva;;;gol.;1852_02_04;Cárdenas;;
;;N/A: ;;;Gomez;pat.;;;;;De Mutanzas gol. Josefa, pat. Gomez, con 220 cajas de azúcar.;;Josefa;;;gol.;1852_02_04;Mutanzas;;
;;N/A: ;;;Salvo;pat.;;;;;Del Júcaro gol. Ginerova, pat. Salvo, con 530 cajas de azúcar.;;Ginerova;;;gol.;1852_02_04;Júcaro;;
;;N/A:  | N/A: ;;;P'ale;pat.;;;;;De Canas gol. Manuel, pat. P'ale, con 270 cajas de azúcar, 4 pipas de aguardiente.;;Manuel;;;gol.;1852_02_04;Canas;;
;;N/A: ;;;Eneecnat;pat.;;;;;Do Sierra-Morena gol. Molestadoru, pat. Eneecnat, con 688;;Molestadoru;;;gol.;1852_02_07;Sierra-Morena;;
;;N/A: ;;;Cordero;pat.;;;;;Del Maricl gol. Dolores, pat. Cordero, con 202 c. de azúcar;;Dolores;;;gol.;1852_02_07;Maricl;;
;;N/A: ;;;Laborde;pat.;;;;;De Cárdenas gol, Generala, pat. Laborde, con 310 cajas de;;Generala;;;gol;1852_02_07;Cárdenas;;
;;N/A: ;;;Barrera;pat.;;;;;De Cárdenas gol. Antonia, pat. Barrera, con 300 c. azúcar.;;Antonia;;;gol.;1852_02_07;Cárdenas;;
;;N/A: ;;;Sanchez;pat.;;;;;Do Bunes gol. Mercedita, pat. Sanchez, con 107 cajas de a-;;Mercedita;;;gol.;1852_02_07;Bunes;;
;;N/A: ;;;Picon;pat.;;;;;De Cárdenas gol. Riegl, pat. Picon, con 300 c. do azúcor.;;Riegl;;;gol.;1852_02_07;Cárdenas;;
;;N/A: ;;;Feliu;pat.;;;;;Del Maricl gol. Maria, pat. Feliu, con 140 cajas de azúcar.;;Maria;;;gol.;1852_02_07;Maricl;;
;;N/A: ;;;Campos;pat.;;;;;De Cárdenas gol. Ligeru, pat. Campos, con 300 c. azúcar.;;Ligeru;;;gol.;1852_02_07;Cárdenas;;
;;N/A: ;;;Carbonell;pat.;;;;;De Cárdenas gol. Muriunta, pat. Carbonell, con 300 cajas;;Muriunta;;;gol.;1852_02_07;Cárdenas;;
;;N/A: ;;;Seijo;pat.;;;;;De la Teja gol. Dea Solia, pat. Seijo, con 170 c. de azúcar.;;Dea Solia;;;gol.;1852_02_07;la Teja;;
;;N/A: ;;;Terrada;pat.;;;;;De Cárdenas gol. Rita, pat. Terrada, con 470 cajas de a-;;Rita;;;gol.;1852_02_07;Cárdenas;;
;;N/A: ;;;Salvo;pt.;;;;;Del Júcaro gol. Norma, pt. Salvo, con 410 cajas do azúcar,;;Norma;;;gol.;1852_02_07;Júcaro;;
;;N/A: ;;;Pujol;pat.;;;;;De Cárdenas gol. Inés, pat. Pujol, con 277 cajas de azúcar;;Inés;;;gol.;1852_02_07;Cárdenas;;
;;N/A: ;;;Calvo;pat.;;;;;Del Jucaro gol. Jos fina, pat. Calvo, con 750 cajas azúcar.;;Jos fina;;;gol.;1852_02_07;Jucaro;;
;;N/A: ;;;Martínez;pat.;;;;;Del Júcaro gol. L. toin, pat. Martínez, con 680 o azúcar.;;L. toin;;;gol.;1852_02_07;Júcaro;;
;;N/A: ;;;Vega;pat.;;;;;De Cárdenas gol. Favorita, pat. Vega, con 250 c. azúcar.;;Favorita;;;gol.;1852_02_07;Cárdenas;;
;;N/A: ;;;Torres;pat.;;;;;Del Jucaro gol. Merced, pat. Torres, con 350 cajas azúcar.;;Merced;;;gol.;1852_02_07;Jucaro;;
;;N/A: ;;;Garcia;pat.;;;;;De Santa Cruz gol. Linn y Silvina, pat. Garcia, con 61 cajas;;Linn y Silvina;;;gol.;1852_02_07;Santa Cruz;;
;;N/A: ;;;Arocha;pat.;;;;;Del Maricl gol. Manuela, pat. Arocha, con 306 c. azúcar.;;Manuela;;;gol.;1852_02_07;Maricl;;
;;N/A: ;;;Gonzalez;pat.;;;;;De Jaruco gol. Cuatro Hijos, pat. Gonzalez, con 130 cajas;;Cuatro Hijos;;;gol.;1852_02_07;Jaruco;;
;;N/A:  | N/A: ;;;Villarin;pat.;;;;;De Canseí gol. Correo. pat. Villarin, con 230 cajas de azúcar, 20 @ do cera.;;Correo;;;gol.;1852_02_08;Canseí;;
;;N/A:  | N/A: ;;;Marroco;pat.;;;;;De Jaruco gol. Reservn. pat. Marroco, con 185 cajas de azúcar, 36 sacos de café.;;Reservn.;;;gol.;1852_02_08;Jaruco;;
;;N/A: ;;;Perez;pat.;;;;;Del Marío gol. Quintina. pat. Perez, con 315 cajas azúcar.;;Quintina;;;gol.;1852_02_08;Marío;;
;;N/A:  | N/A: ;;;Segui;pat.;;;;;De la Teja gol. Cuatro Nictos, pat. Segui, con 108 cajas de azúcar, 52 bocoyos de mion.;;Cuatro Nictos;;;gol.;1852_02_08;la Teja;;
;;N/A:  | N/A: ;;;Gonzalez;pat.;;;;;Del Marío gol. Altagraia, pat. Gonzalez, con 230 cajas de azúcar, 23 pipas de aguardiente.;;Altagraia;;;gol.;1852_02_08;Marío;;
;;N/A: ;;;Marquez;pt.;;;;;De Puerto Escondido gol. Lígera, pt. Marquez, con 172 cajas de azúcar.;;Lígera;;;gol.;1852_02_08;Puerto Escondido;;
;;N/A: ;;;Naranjo;pat.;;;;;De Cárdenas gol. Margarita, pat. Naranjo, con 190 cajas;;Margarita;;;gol.;1852_02_10;Cárdenas;;
;;N/A: ;;;Gutiérrez;pat.;;;;;De Cabañas gol. Dos Amigos, pat. Gutiérrez, con 296 cajas;;Dos Amigos;;;gol.;1852_02_10;Cabañas;;
;;N/A: ;;;Feliu;pat.;;;;;Del Marítimo gol. Marina, pat. Feliu, con 110 cajas de azúcar;;Marina;;;gol.;1852_02_10;Marítimo;;
;;N/A: ;;;Quirola;pat.;;;;;De Puerto Escondido gol. Vicente, pat. Quirola, con 149;;Vicente;;;gol.;1852_02_10;Puerto Escondido;;
;;N/A: ;;;González;pat.;;;;;De Cárdenas gol. Rosita, pat. González con 500 c. azúcar.;;Rosita;;;gol.;1852_02_10;Cárdenas;;
;;N/A: ;;;Rivera;pat.;;;;;De Santa Cruz gol. Hermínia, pat. Rivera, con 160 cajas de;;Hermínia;;;gol.;1852_02_10;Santa Cruz;;
;;N/A: ;;;González;pat.;;;;;De Baracoa gol. Manuel, pat. González, con 82 cajas de a-;;Manuel;;;gol.;1852_02_10;Baracoa;;
;;N/A: ;;;Coyula;pat.;;;;;De Río la Palma gol. Cármen, pat. Coyula, con 25 cajas de;;Cármen;;;gol.;1852_02_10;Río la Palma;;
;;N/A: ;;;Suero;pat.;;;;;De Cárdenas gol. Villanueva, pat. Suero, con 500 cajas de;;Villanueva;;;gol.;1852_02_10;Cárdenas;;
;;N/A: ;;;Juan;pat.;;;;;De Cárdenas gol. Camila, pat. Juan, con 550 cajas de azu-;;Camila;;;gol.;1852_02_10;Cárdenas;;
;;N/A: ;;;Gomez;pat.;;;;;De Matanzas gol. Josefa, pat. Gomez, con 310 c. de azúcar;;Josefa;;;gol.;1852_02_10;Matanzas;;
;;N/A: ;;;Cordero;pat.;;;;;Del Maricl gol Delores, pat. Cordero con 255 e azúcar.;;Delores;;;gol;1852_02_11;Maricl;;
;;N/A: ;;;Cabrera;pat.;;;;;De Sierra Morena gol. Liconer, pat. Cabrera, con 516 cajas;;Liconer;;;gol.;1852_02_11;Sierra Morena;;
;;N/A: ;;;González;pat.;;;;;De Cárdenas gol. Mercelita, pat. González, con 375 cajas;;Mercelita;;;gol.;1852_02_11;Cárdenas;;
;;N/A: ;;;Romaguera;pt.;;;;;De Cárdenas gol. Tres Hermanos, pt. Romaguera, con 250;;Tres Hermanos;;;gol.;1852_02_11;Cárdenas;;
;;N/A: ;;;Díaz;pat.;;;;;De Cárdenas gol. General Lamar, pat. Díaz, con 370 cajas;;General Lamar;;;gol.;1852_02_11;Cárdenas;;
;;N/A: ;;;Mician;pat.;;;;;De Cárdenas gol. Araucana, pat. Mician, con 210 cajas de;;Araucana;;;gol.;1852_02_11;Cárdenas;;
;;N/A: ;;;Suárez;pat.;;;;;De Sagua gol. Palmerita, pat. Suárez, con 20 e. de azúcar;;Palmerita;;;gol.;1852_02_11;Sagua;;
;;;;;González;pat.;;;;;De Sierra Morena gol. Seis Muros, pat. González, con;;Seis Muros;;;gol.;1852_02_11;Sierra Morena;;
;;N/A: ;;;García;pat.;;;;;Del Júesro gol. Amistad, pat. García, con 870 cajas de a-;;Amistad;;;gol.;1852_02_11;Júesro;;
;;N/A: ;;;Perez;pat.;;;;;Del Marit gol. Aronís, pat. Perez, con 117 cajas de azu-;;Aronís;;;gol.;1852_02_11;Marit;;
;;N/A:  | N/A:  | N/A:  | N/A: ;;;Ferra;pat.;;;;;De Bajas gol. Visitieron pat. Ferra, con 40 tercios de tabaco, 6 millares de tabaco, 33 to de cera, 10 cueros.;;Visitieron;;;gol.;1852_02_13;Bajas;;
